ABORT_PENALTY,CC_ALG,DEBUG_PROFILING,MAX_TXN_PER_PART,NUM_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug2,debug3,debug4,debug5,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,wait_portion,abort_ratio,txn_cnt,CLV_RETIRED_ON,total_cnt
1,WOUND\_WAIT,pf,100000,2,true,4,TPCC,1528,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,5.835931,260715.899664,0.009176,0.286529,0.440469,2.098008,0.078759,0.060549,1.835181,0.314462422533783,0.00382,380380,,3.81908e5
1,WOUND\_WAIT,pf,100000,2,true,2,TPCC,7,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.634509,228378.091326,0.000105,0.086238,0.174931,0.853059,0.028550,0.021263,0.000015,9.1770678534043e-6,3.5e-5,186643,,1.8665e5
1,WOUND\_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.622627,160609.839415,0.000000,0.035113,0.075249,0.213947,0.007347,0.003427,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,1,true,16,TPCC,17542,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000106,168.698618,151456.178443,1.548218,1.610664,1.503404,10.463484,0.403202,0.318734,149.551994,0.886503966499595,0.01096375,1596903,,1.614445e6
1,WOUND\_WAIT,pf,100000,1,true,8,TPCC,10086,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000054,43.110728,147752.550666,0.356289,0.742494,0.779070,4.970790,0.195729,0.157167,34.084701,0.790631533756517,0.0126075,796215,,8.06301e5
1,WOUND\_WAIT,pf,100000,1,true,4,TPCC,5852,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,10.800441,147157.326099,0.063618,0.335140,0.430067,2.188363,0.087011,0.068127,6.583510,0.609559368918362,0.01463,397341,,4.03193e5
1,WOUND\_WAIT,pf,100000,1,true,2,TPCC,1275,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,3.039624,129995.672386,0.007421,0.139721,0.203854,1.110017,0.041118,0.031908,0.955137,0.314228667756275,0.006375,197569,,1.98844e5
1,WOUND\_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.534589,187059.444611,0.000000,0.033187,0.067475,0.163493,0.006729,0.002956,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,16,true,16,TPCC,374,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,21.027341,1025621.622137,0.001203,0.876484,3.524647,10.246750,0.316478,0.247479,0.000161,7.65669801046171e-6,0.00023375,1347881,,1.348255e6
1,WAIT\_DIE,pf,100000,16,true,8,TPCC,25,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,9.634918,584900.047687,0.000290,0.365961,1.587438,4.373914,0.140406,0.107564,0.000146,1.51532166646359e-5,3.125e-5,704433,,7.04458e5
1,WAIT\_DIE,pf,100000,16,true,4,TPCC,27,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.467473,341820.960946,0.000094,0.185972,0.755396,2.093634,0.076344,0.059783,0.000011,2.4622420773444e-6,6.75e-5,381769,,3.81796e5
1,WAIT\_DIE,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.942960,178755.095686,0.000000,0.082619,0.325143,0.910058,0.029062,0.021785,0.000000,0,0,173657,,1.73657e5
1,WAIT\_DIE,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.977457,102306.288200,0.000000,0.043087,0.158279,0.390231,0.007887,0.003303,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,8,true,16,TPCC,30517589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,29.202553,753158.271898,8.731580,2.084660,2.381916,10.206021,1.559462,0.355851,0.581211,0.0199027461742814,19.073493125,1374634,,3.1892223e7
1,WAIT\_DIE,pf,100000,8,true,8,TPCC,149,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,7.936799,743038.048135,0.000543,0.385252,0.938741,3.678957,0.141057,0.109200,0.000163,2.05372468170102e-5,0.00018625,737168,,7.37317e5
1,WAIT\_DIE,pf,100000,8,true,4,TPCC,19,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.739872,391065.810564,0.000108,0.169041,0.398015,1.745746,0.065016,0.050037,0.000048,1.28346638601535e-5,4.75e-5,365634,,3.65653e5
1,WAIT\_DIE,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.655614,228408.251863,0.000000,0.084082,0.188607,0.757860,0.027542,0.020171,0.000000,0,0,189078,,1.89078e5
1,WAIT\_DIE,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.951477,105099.716551,0.000000,0.044855,0.139094,0.433370,0.007637,0.003493,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,4,true,16,TPCC,30781347,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,50.932967,451065.649154,18.122934,3.502546,1.873167,12.714775,1.616711,0.417306,10.456205,0.205293459538691,19.238341875,1435882,,3.2217229e7
1,WAIT\_DIE,pf,100000,4,true,8,TPCC,14123102,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,13.133985,469014.096117,4.027087,0.883572,0.936390,4.518119,0.732494,0.142300,0.141493,0.0107730441294093,17.6538775,770003,,1.4893105e7
1,WAIT\_DIE,pf,100000,4,true,4,TPCC,65,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.611269,427635.796155,0.000187,0.193587,0.368986,1.739748,0.064476,0.048949,0.000039,1.07995278114148e-5,0.0001625,386077,,3.86142e5
1,WAIT\_DIE,pf,100000,4,true,2,TPCC,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.617919,244568.479768,0.000052,0.086945,0.171669,0.789858,0.034164,0.026488,0.000000,0,2.5e-5,197846,,1.97851e5
1,WAIT\_DIE,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.870892,114824.859387,0.000000,0.041366,0.108748,0.426809,0.006891,0.003141,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,2,true,16,TPCC,20109636,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,88.389226,259882.715323,35.385266,6.006577,1.335279,20.236663,1.333871,0.518186,25.750453,0.291330223889504,12.5685225,1435677,,2.1545313e7
1,WAIT\_DIE,pf,100000,2,true,8,TPCC,13831608,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,20.366621,270350.201534,7.294067,1.467766,0.739121,5.517955,0.759594,0.207924,4.113349,0.201965215535753,17.28951,688265,,1.4519873e7
1,WAIT\_DIE,pf,100000,2,true,4,TPCC,7409977,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,6.297786,248111.328270,1.952970,0.541166,0.430697,2.434266,0.385999,0.107233,0.022117,0.00351186909177289,18.5249425,390638,,7.800615e6
1,WAIT\_DIE,pf,100000,2,true,2,TPCC,26,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.721050,226109.590869,0.000101,0.087467,0.177218,0.895290,0.031996,0.024399,0.000041,2.38226663955144e-5,0.00013,194573,,1.94599e5
1,WAIT\_DIE,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.687589,145435.740137,0.000000,0.043106,0.070845,0.335887,0.007269,0.003287,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,1,true,16,TPCC,18081935,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000159,250.800768,100708.208533,110.520696,14.831191,1.444659,46.987155,1.459853,0.761541,85.659667,0.341544675812157,11.301209375,1578606,,1.9660541e7
1,WAIT\_DIE,pf,100000,1,true,8,TPCC,10055610,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,49.171001,128931.278210,19.991837,3.482360,0.726067,11.445934,0.693799,0.299587,14.023546,0.285199522377021,12.5695125,792460,,1.084807e7
1,WAIT\_DIE,pf,100000,1,true,4,TPCC,6330836,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.552911,135626.071590,4.172067,0.944987,0.384001,3.276932,0.369070,0.123911,2.227686,0.192824648263974,15.82709,391719,,6.722555e6
1,WAIT\_DIE,pf,100000,1,true,2,TPCC,3787116,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,3.081252,128123.251393,0.970683,0.257564,0.191855,1.222205,0.184215,0.045040,0.009709,0.00315099186953875,18.93558,197390,,3.984506e6
1,WAIT\_DIE,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.612383,163296.613216,0.000000,0.039800,0.066391,0.300252,0.006724,0.002980,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,16,true,16,TPCC,498,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,18.832327,1149947.776808,0.002632,0.985357,3.192159,9.119510,0.045668,0.000000,0.000000,0,0.00031125,1353512,,1.35401e6
1,NO\_WAIT,pf,100000,16,true,8,TPCC,84,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,7.906655,713307.941256,0.000462,0.357606,1.360386,3.622380,0.021043,0.000000,0.000000,0,0.000105,704985,,7.05069e5
1,NO\_WAIT,pf,100000,16,true,4,TPCC,58,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.231643,329714.969699,0.000238,0.167154,0.694549,1.838497,0.009986,0.000000,0.000000,0,0.000145,348809,,3.48867e5
1,NO\_WAIT,pf,100000,16,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.854786,190314.178888,0.000056,0.080535,0.325544,0.840241,0.005111,0.000000,0.000000,0,5e-6,176496,,1.76497e5
1,NO\_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.032084,96891.352196,0.000000,0.043007,0.159923,0.393658,0.002630,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,8,true,16,TPCC,29483169,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,25.816991,837489.387898,8.248310,1.659750,1.895320,8.874209,1.150308,0.000000,0.000000,0,18.426980625,1351341,,3.083451e7
1,NO\_WAIT,pf,100000,8,true,8,TPCC,216,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.054862,839862.270861,0.000923,0.374066,0.769772,3.221453,0.020951,0.000000,0.000000,0,0.00027,740639,,7.40855e5
1,NO\_WAIT,pf,100000,8,true,4,TPCC,40,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.251854,462384.796546,0.000172,0.166547,0.338583,1.429198,0.010060,0.000000,0.000000,0,0.0001,375902,,3.75942e5
1,NO\_WAIT,pf,100000,8,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.514104,250488.708115,0.000010,0.081708,0.170592,0.666947,0.004975,0.000000,0.000000,0,5e-6,189633,,1.89634e5
1,NO\_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.805805,124099.449387,0.000000,0.045517,0.112537,0.358900,0.003167,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,4,true,16,TPCC,43381690,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,44.968799,427163.374884,27.043918,3.016625,1.478588,9.799536,1.615370,0.000000,0.000000,0,27.11355625,1200564,,4.4582254e7
1,NO\_WAIT,pf,100000,4,true,8,TPCC,15093776,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.267432,482523.158925,3.912579,0.812327,0.858253,4.377217,0.559825,0.000000,0.000000,0,18.86722,739915,,1.5833691e7
1,NO\_WAIT,pf,100000,4,true,4,TPCC,129,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,3.144829,492866.218272,0.000361,0.186809,0.323730,1.513973,0.010377,0.000000,0.000000,0,0.0003225,387495,,3.87624e5
1,NO\_WAIT,pf,100000,4,true,2,TPCC,4,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.519455,247932.305437,0.000051,0.090931,0.158544,0.724275,0.005033,0.000000,0.000000,0,2e-5,188361,,1.88365e5
1,NO\_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.814855,122721.169737,0.000000,0.044196,0.109586,0.397666,0.002734,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,2,true,16,TPCC,20674114,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,102.043869,201362.180604,77.776952,6.928529,1.195222,17.983563,0.755824,0.000000,0.000000,0,12.92132125,1284236,,2.195835e7
1,NO\_WAIT,pf,100000,2,true,8,TPCC,21289666,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,17.841718,274459.213340,10.792265,1.237233,0.572924,4.249914,0.774113,0.000000,0.000000,0,26.6120825,612103,,2.1901769e7
1,NO\_WAIT,pf,100000,2,true,4,TPCC,6766131,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,5.179602,283363.838095,1.615731,0.367785,0.370584,1.991271,0.244801,0.000000,0.000000,0,16.9153275,366928,,7.133059e6
1,NO\_WAIT,pf,100000,2,true,2,TPCC,82,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.650296,232334.065298,0.000252,0.086479,0.180276,0.874504,0.005250,0.000000,0.000000,0,0.00041,191710,,1.91792e5
1,NO\_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.652084,153354.487092,0.000000,0.041262,0.075253,0.317076,0.002549,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,1,true,16,TPCC,27172093,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000277,417.450882,57734.754060,358.581772,23.971365,1.356957,51.905889,0.925732,0.000000,0.000000,0,16.982558125,1506339,,2.8678432e7
1,NO\_WAIT,pf,100000,1,true,8,TPCC,10546929,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000082,61.130778,97784.981037,46.535438,4.637744,0.621457,11.415369,0.377440,0.000000,0.000000,0,13.18366125,747209,,1.1294138e7
1,NO\_WAIT,pf,100000,1,true,4,TPCC,9291721,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.077752,135783.869413,6.631813,0.888360,0.329432,2.834122,0.335177,0.000000,0.000000,0,23.2293025,376045,,9.667766e6
1,NO\_WAIT,pf,100000,1,true,2,TPCC,3392722,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,2.584006,151658.319400,0.819265,0.200674,0.164547,1.050121,0.118833,0.000000,0.000000,0,16.96361,195943,,3.588665e6
1,NO\_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.588296,169982.360726,0.000000,0.041053,0.068159,0.287055,0.002488,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,16,true,16,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,22.091522,966155.996852,0.000000,1.029232,3.548277,11.394023,0.046123,0.000000,0.001617,7.31955000655908e-5,0,1333991,,1.333991e6
1,CLV,pf,100000,16,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,9.497988,587390.099617,0.000000,0.412565,1.448628,4.779149,0.021819,0.000000,0.000202,2.12676621617126e-5,0,697378,,6.97378e5
1,CLV,pf,100000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.456811,320331.310354,0.000000,0.193656,0.723299,2.096389,0.010367,0.000000,0.000025,5.60939200697539e-6,0,356914,,3.56914e5
1,CLV,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,2.140434,169874.887229,0.000000,0.091674,0.423531,1.019367,0.004899,0.000000,0.000000,0,0,181803,,1.81803e5
1,CLV,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.876568,114081.223367,0.000000,0.036924,0.186966,0.249231,0.002787,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,8,true,16,TPCC,11395,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,29.057675,780749.038662,0.091056,7.630487,1.614841,17.894202,0.045648,0.000000,0.059113,0.00203433344202521,0.007121875,1417922,,1.429317e6
1,CLV,pf,100000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.775978,665156.643113,0.000000,0.433152,0.962259,4.459272,0.021556,0.000000,0.000393,4.47813337727146e-5,0,729675,,7.29675e5
1,CLV,pf,100000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,4.090201,372921.506292,0.000000,0.204427,0.431226,2.132499,0.011162,0.000000,0.000046,1.12463910697787e-5,0,381331,,3.81331e5
1,CLV,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.852479,205006.424334,0.000000,0.097928,0.205277,0.922225,0.005714,0.000000,0.000031,1.67343327508706e-5,0,189885,,1.89885e5
1,CLV,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.896995,111483.293876,0.000000,0.037925,0.118720,0.304523,0.002972,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,4,true,16,TPCC,30919,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,39.733447,609035.699954,0.348792,15.506944,1.101465,27.019141,0.048940,0.000000,0.251937,0.00634067816970423,0.019324375,1512443,,1.543362e6
1,CLV,pf,100000,4,true,8,TPCC,5196,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.159020,477406.237389,0.031364,3.133099,0.505914,7.466741,0.021731,0.000000,0.027016,0.00222188959307576,0.006495,725599,,7.30795e5
1,CLV,pf,100000,4,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.643910,413241.815831,0.000000,0.211044,0.361248,1.847839,0.010403,0.000000,0.000170,4.66531829820166e-5,0,376454,,3.76454e5
1,CLV,pf,100000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.746083,228182.779459,0.000000,0.097749,0.184053,0.890773,0.005349,0.000000,0.000038,2.17629975207364e-5,0,199213,,1.99213e5
1,CLV,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.796533,125544.044489,0.000000,0.038411,0.107410,0.290008,0.002859,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,2,true,16,TPCC,82115,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,48.389049,512644.588251,1.397608,23.256716,0.933308,35.244163,0.051037,0.000000,0.980933,0.0202717974473935,0.051321875,1550399,,1.632514e6
1,CLV,pf,100000,2,true,8,TPCC,15442,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,18.110084,343701.117944,0.151645,7.059333,0.483109,12.579776,0.025012,0.000000,0.121487,0.00670825160170433,0.0193025,778057,,7.93499e5
1,CLV,pf,100000,2,true,4,TPCC,2472,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,6.314108,240704.159742,0.017012,1.677662,0.255435,3.921331,0.011236,0.000000,0.011385,0.00180310504666692,0.00618,379958,,3.8243e5
1,CLV,pf,100000,2,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.767287,219633.831864,0.000000,0.095337,0.169422,0.952349,0.005233,0.000000,0.000074,4.18720898190277e-5,0,194078,,1.94078e5
1,CLV,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.712845,140282.955435,0.000000,0.035092,0.086684,0.253138,0.002639,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,1,true,16,TPCC,198362,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000070,111.622896,228823.448896,7.608485,56.554405,0.937140,73.185537,0.055674,0.000000,16.348624,0.146462998057316,0.12397625,1596371,,1.794733e6
1,CLV,pf,100000,1,true,8,TPCC,40391,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,24.230955,262998.469257,0.737221,11.379391,0.403042,17.262210,0.025862,0.000000,0.647540,0.0267236681344173,0.05048875,796588,,8.36979e5
1,CLV,pf,100000,1,true,4,TPCC,6628,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,8.813834,180128.641138,0.069895,3.462698,0.213407,6.047547,0.012168,0.000000,0.064326,0.00729829946876694,0.01657,396906,,4.03534e5
1,CLV,pf,100000,1,true,2,TPCC,1269,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,3.118617,126560.585484,0.008401,0.818025,0.093638,1.963567,0.005467,0.000000,0.005693,0.00182548867013808,0.006345,197347,,1.98616e5
1,CLV,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.560350,178459.993053,0.000000,0.034528,0.065062,0.184737,0.002727,0.000000,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,16,true,16,TPCC,27,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,20.016636,1101283.979078,0.000488,0.894058,3.223680,9.800248,0.299282,0.231401,0.001028,5.13572810136528e-5,1.6875e-5,1377750,,1.377777e6
1,WOUND\_WAIT,pf,100000,16,true,8,TPCC,6,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,8.475162,637013.418258,0.000091,0.366646,1.367568,3.918729,0.117875,0.086735,0.000180,2.12385320776169e-5,7.5e-6,674849,,6.74855e5
1,WOUND\_WAIT,pf,100000,16,true,4,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.408138,330445.210327,0.000050,0.186080,0.795952,2.081506,0.063709,0.047753,0.000021,4.76391619318633e-6,2.5e-6,364162,,3.64163e5
1,WOUND\_WAIT,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.018550,180038.119793,0.000000,0.084760,0.370027,0.889417,0.029368,0.022250,0.000007,3.46783582274405e-6,0,181708,,1.81708e5
1,WOUND\_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.042717,95903.308719,0.000000,0.037979,0.167787,0.291338,0.007244,0.003346,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,8,true,16,TPCC,7839,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,29.040013,794388.076873,0.051323,1.252374,2.274466,9.777255,0.336493,0.252170,9.321939,0.3210032653911,0.004899375,1441815,,1.449654e6
1,WOUND\_WAIT,pf,100000,8,true,8,TPCC,20,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,8.034820,731435.384335,0.000267,0.395817,0.895187,3.607753,0.123317,0.091384,0.000276,3.43504894944753e-5,2.5e-5,734619,,7.34639e5
1,WOUND\_WAIT,pf,100000,8,true,4,TPCC,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.872246,393361.348212,0.000031,0.188592,0.455572,1.825965,0.059837,0.043768,0.000061,1.57531313867972e-5,5e-6,380798,,3.808e5
1,WOUND\_WAIT,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.860465,210001.309630,0.000000,0.091322,0.214632,0.881278,0.030709,0.022956,0.000008,4.30000026875002e-6,0,195350,,1.9535e5
1,WOUND\_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.802530,124605.874112,0.000000,0.037859,0.120740,0.238417,0.007709,0.003598,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,4,true,16,TPCC,23109,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,49.116811,491981.454859,0.293242,1.418205,1.963203,9.590150,0.348436,0.272946,30.149664,0.613835943054202,0.014443125,1510285,,1.533394e6
1,WOUND\_WAIT,pf,100000,4,true,8,TPCC,3833,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,12.017378,491797.132725,0.019167,0.530037,0.930073,4.124372,0.145188,0.107926,3.814339,0.317401932434846,0.00479125,738764,,7.42597e5
1,WOUND\_WAIT,pf,100000,4,true,4,TPCC,4,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.741860,418214.449419,0.000051,0.208854,0.374836,1.804066,0.067780,0.051741,0.000103,2.75264173432464e-5,1e-5,391225,,3.91229e5
1,WOUND\_WAIT,pf,100000,4,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.576306,249407.158888,0.000014,0.090868,0.166953,0.776998,0.029622,0.021954,0.000002,1.26878918179592e-6,5e-6,196571,,1.96572e5
