ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 260421, 0, 0, 41265,0,0,0,0, 47963, 0, 74.071,333662, 10.33, 3.3939, 0, 0.758015, 8.57947, 2.84778, 16.86, 20.1796, 0.413196, 1.76705, 0, 0, 209241478, 22.1353, 1544665, 0, 1073957
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 193399, 0, 0, 35181,0,0,0,0, 39370, 0, 61.1794,406486, 6.49744, 3.45104, 0, 0.788704, 9.03595, 2.81442, 17.8796, 15.0343, 0.427887, 1.80396, 0, 0, 211223226, 15.3832, 1554286, 0, 833195
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 88102, 0, 0, 24724,0,0,0,0, 26070, 0, 40.385,613835, 2.07819, 3.51545, 0, 0.717082, 9.15009, 2.76469, 17.594, 6.8711, 0.445926, 1.89118, 0, 0, 194465614, 5.80827, 1549357, 0, 397213
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 324896, 0, 0, 34036,0,0,0,0, 40919, 0, 63.1699,391181, 10.6029, 8.74084, 4.71494, 1.11453, 8.58667, 2.06994, 21.2034, 25.1789, 0.719319, 2.07784, 0.417108, 1.5502, 0, 0.0807182, 1544428, 0, 94340
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 508772, 0, 0, 34513,0,0,0,0, 49204, 0, 77.6941,325341, 23.1695, 7.12627, 3.26014, 1.22709, 8.73356, 2.09753, 20.3023, 39.3039, 0.710887, 1.91304, 0.442994, 1.54284, 0, 0.028536, 1579818, 0, 63554
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 325390, 0, 0, 34116,0,0,0,0, 41115, 0, 63.7874,389307, 10.836, 8.38373, 4.32043, 1.12088, 8.6191, 2.08301, 21.1086, 25.2145, 0.742117, 2.05909, 0.400746, 1.35689, 0, 0.813909, 1552057, 0, 172195
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 498032, 0, 0, 34584,0,0,0,0, 49264, 0, 76.7083,324937, 22.8313, 6.92375, 2.9877, 1.25435, 8.62095, 2.26862, 19.7566, 38.5313, 0.731157, 1.92977, 0.391281, 1.45721, 0, 0.498211, 1557834, 0, 100093
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 256265, 0, 0, 31582,0,0,0,0, 36629, 0, 57.0641,436955, 7.84595, 7.42594, 3.63688, 1.12072, 8.79115, 2.33375, 21.6783, 19.847, 0.642174, 1.94494, 0.374659, 1.14213, 0, 0.0572081, 1558404, 0, 69223
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 388088, 0, 0, 30705,0,0,0,0, 40583, 0, 63.5776,394427, 15.4534, 6.5898, 2.85373, 1.19871, 8.2141, 1.78575, 18.8767, 30.0089, 0.622507, 1.87563, 0.327984, 1.1884, 0, 0.0291444, 1567293, 0, 54789
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 267352, 0, 0, 35775,0,0,0,0, 41683, 0, 64.0962,384027, 9.05788, 8.92444, 4.64448, 1.27729, 9.18093, 3.01537, 24.7381, 20.7827, 0.788008, 2.18757, 0.397173, 1.08839, 0, 0.8959, 1538417, 0, 141151
