ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt,mthroughput
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,185673.0,0.0,0.0,27861.0,0.0,0.0,0.0,0.0,31212.0,0.0,48.3768,512765.0,5.18085,2.29812,0.0,0.0,0.0,2.0255900000000002,13.4009,14.3942,0.0,0.0,0.0,0.0,179349949.0,10.3028,1550371.0,0.0,779648.0,0.512765
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,90717.0,0.0,0.0,23678.0,0.0,0.0,0.0,0.0,25005.0,0.0,39.211,640005.0,2.07278,2.68503,0.0,0.0,0.0,2.5016599999999998,17.4345,7.1033,0.0,0.0,0.0,0.0,220077388.0,4.72962,1568452.0,0.0,393729.0,0.640005
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,587539.0,0.0,0.0,33094.0,0.0,0.0,0.0,0.0,42666.0,0.0,65.2575,375232.0,14.6098,2.80396,0.0,0.0,0.0,1.4194200000000001,4.7885,45.4789,0.0,0.0,0.0,0.0,0.0,0.0,1530418.0,0.0,0.0,0.375232
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,536554.0,0.0,0.0,32431.0,0.0,0.0,0.0,0.0,41029.0,0.0,64.0919,390215.0,13.3979,2.42208,0.0,0.0,0.0,1.70901,6.816269999999999,41.5191,0.0,0.0,0.0,0.0,0.0,0.0,1563101.0,0.0,0.0,0.390215
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,441117.0,0.0,0.0,30747.0,0.0,0.0,0.0,0.0,37860.0,0.0,57.799,422840.0,10.8325,1.92955,0.0,0.0,0.0,1.8648200000000001,8.058010000000001,34.1581,0.0,0.0,0.0,0.0,0.0,0.0,1527484.0,0.0,0.0,0.42284
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,336814.0,0.0,0.0,27317.0,0.0,0.0,0.0,0.0,32291.0,0.0,50.403999999999996,495745.0,7.74223,1.4608299999999999,0.0,0.0,0.0,2.29355,7.47767,26.1314,0.0,0.0,0.0,0.0,0.0,0.0,1561721.0,0.0,0.0,0.495745
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,154916.0,0.0,0.0,18565.0,0.0,0.0,0.0,0.0,20270.0,0.0,31.0893,789650.0,2.60325,0.6702739999999999,0.0,0.0,0.0,1.99537,4.60858,12.0163,0.0,0.0,0.0,0.0,0.0,0.0,1534355.0,0.0,0.0,0.78965
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,840074.0,0.0,0.0,44499.0,0.0,0.0,0.0,0.0,60659.0,0.0,96.1856,263867.0,25.5982,1.80677,0.0,0.0,0.0,2.11234,12.0979,64.9444,0.0,0.0,0.0,0.0,138555538.0,5.27474,1586263.0,0.0,469478.0,0.263867
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,808572.0,0.0,0.0,44628.0,0.0,0.0,0.0,0.0,60381.0,0.0,95.5576,265113.0,24.8952,1.87896,0.0,0.0,0.0,2.1333,13.4128,62.6412,0.0,0.0,0.0,0.0,156363295.0,5.4808,1583348.0,0.0,440921.0,0.265113
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,692642.0,0.0,0.0,41680.0,0.0,0.0,0.0,0.0,53599.0,0.0,84.7245,298643.0,18.8106,1.87375,0.0,0.0,0.0,2.30207,13.4798,53.8527,0.0,0.0,0.0,0.0,172864759.0,4.33906,1581396.0,0.0,380261.0,0.298643
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,507862.0,0.0,0.0,35841.0,0.0,0.0,0.0,0.0,43169.0,0.0,68.1242,370790.0,11.5398,1.8065099999999998,0.0,0.0,0.0,2.39472,13.6367,39.5124,0.0,0.0,0.0,0.0,151177138.0,3.23116,1578735.0,0.0,269029.0,0.37079
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,244595.0,0.0,0.0,26078.0,0.0,0.0,0.0,0.0,28526.0,0.0,44.7352,561091.0,3.8240199999999995,1.9927099999999998,0.0,0.0,0.0,2.2569,14.1209,19.2265,0.0,0.0,0.0,0.0,179726717.0,1.54862,1568785.0,0.0,114995.0,0.561091
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1130073.0,0.0,0.0,36109.0,0.0,0.0,0.0,0.0,71638.0,0.0,113.12200000000001,223457.0,56.0745,1.7374,0.0,0.0,0.0,2.03448,12.2055,87.3503,0.0,0.0,0.0,0.0,0.0,0.0,1579872.0,0.0,0.0,0.223457
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1089680.0,0.0,0.0,36347.0,0.0,0.0,0.0,0.0,70382.0,0.0,110.76899999999999,227436.0,53.5384,1.73794,0.0,0.0,0.0,2.1973599999999998,12.8546,84.0886,0.0,0.0,0.0,0.0,0.0,0.0,1574554.0,0.0,0.0,0.227436
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,893050.0,0.0,0.0,32882.0,0.0,0.0,0.0,0.0,58981.0,0.0,92.6754,271402.0,40.9828,1.6961,0.0,0.0,0.0,1.8235700000000001,11.9901,68.9763,0.0,0.0,0.0,0.0,0.0,0.0,1572019.0,0.0,0.0,0.271402
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,672394.0,0.0,0.0,28854.0,0.0,0.0,0.0,0.0,47121.0,0.0,74.2294,339688.0,28.7563,1.63505,0.0,0.0,0.0,1.87696,11.716,51.9465,0.0,0.0,0.0,0.0,0.0,0.0,1575929.0,0.0,0.0,0.339688
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,371716.0,0.0,0.0,23140.0,0.0,0.0,0.0,0.0,33168.0,0.0,51.9476,482596.0,15.6902,1.8190099999999998,0.0,0.0,0.0,2.41679,13.1238,28.9259,0.0,0.0,0.0,0.0,0.0,0.0,1566857.0,0.0,0.0,0.482596
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,15673.0,0.0,0.0,0.0,0.0,15673.0,0.0,1.56739,63800.2,0.0,0.08342619999999999,0.0,0.0,0.0,0.26821799999999996,0.949989,0.00309388,0.0,0.0,0.0,0.0,2284406.0,0.0,100000.0,0.0,0.0,0.0638002
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,4939.0,0.0,0.0,30887.0,0.0,0.0,0.0,0.0,31404.0,0.0,6.07287,63691.7,0.09939769999999999,0.22319699999999998,0.0,0.0,0.0,1.12667,3.3508400000000003,0.393332,0.0,0.0,0.0,0.0,20926667.0,0.144802,193396.0,0.0,11659.0,0.0636917
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,24605.0,0.0,0.0,26698.0,0.0,0.0,0.0,0.0,28107.0,0.0,10.9398,142339.0,0.5462229999999999,0.49971899999999997,0.0,0.0,0.0,1.21135,5.22711,1.9186900000000002,0.0,0.0,0.0,0.0,40913848.0,0.650799,389291.0,0.0,65228.0,0.142339
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,85353.0,0.0,0.0,28863.0,0.0,0.0,0.0,0.0,31838.0,0.0,24.7119,251325.0,2.30422,1.0603200000000002,0.0,0.0,0.0,1.8310400000000002,8.26411,6.63063,0.0,0.0,0.0,0.0,98992810.0,3.41539,776338.0,0.0,275922.0,0.251325
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,267070.0,0.0,0.0,41893.0,0.0,0.0,0.0,0.0,48628.0,0.0,76.5193,329126.0,10.5772,2.73153,0.0,0.0,0.0,2.82628,17.86,20.7617,0.0,0.0,0.0,0.0,222870456.0,22.6263,1574032.0,0.0,1078587.0,0.329126
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,885501.0,0.0,0.0,71910.0,0.0,0.0,0.0,0.0,91809.0,0.0,288.97,348643.0,62.5707,6.28089,0.0,0.0,0.0,4.60821,31.469,69.4645,0.0,0.0,0.0,0.0,464868545.0,128.843,3148358.0,0.0,3559817.0,0.348643
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,14434.0,0.0,0.0,0.0,0.0,14434.0,0.0,1.4434200000000001,69279.7,0.0,0.0799296,0.0,0.0,0.0,0.26732100000000003,0.77581,0.00317653,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0692797
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,9188.0,0.0,0.0,25466.0,0.0,0.0,0.0,0.0,26889.0,0.0,5.37236,74390.7,0.283381,0.208051,0.0,0.0,0.0,0.9565450000000001,2.34325,0.719328,0.0,0.0,0.0,0.0,0.0,0.0,199827.0,0.0,0.0,0.07439069999999999
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,43711.0,0.0,0.0,28067.0,0.0,0.0,0.0,0.0,31359.0,0.0,12.4117,127595.0,1.29918,0.48476800000000003,0.0,0.0,0.0,1.47557,4.149380000000001,3.40783,0.0,0.0,0.0,0.0,0.0,0.0,395916.0,0.0,0.0,0.127595
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,142753.0,0.0,0.0,26329.0,0.0,0.0,0.0,0.0,30602.0,0.0,23.4426,261527.0,3.26506,0.921127,0.0,0.0,0.0,1.1886299999999999,4.79924,11.0807,0.0,0.0,0.0,0.0,0.0,0.0,766358.0,0.0,0.0,0.261527
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,441337.0,0.0,0.0,30015.0,0.0,0.0,0.0,0.0,36923.0,0.0,56.8842,433581.0,10.615,1.9166900000000002,0.0,0.0,0.0,1.8463900000000002,7.44597,34.2707,0.0,0.0,0.0,0.0,0.0,0.0,1541496.0,0.0,0.0,0.433581
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,1353410.0,0.0,0.0,34070.0,0.0,0.0,0.0,0.0,46979.0,0.0,144.003,681566.0,39.5055,4.18966,0.0,0.0,0.0,2.79642,11.5153,102.01100000000001,0.0,0.0,0.0,0.0,0.0,0.0,3067115.0,0.0,0.0,0.681566
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,15481.0,0.0,0.0,0.0,0.0,15481.0,0.0,1.54813,64594.3,0.0,0.06574160000000001,0.0,0.0,0.0,0.26903299999999997,0.931141,0.00673366,0.0,0.0,0.0,0.0,2710933.0,0.0,100000.0,0.0,0.0,0.06459430000000001
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,9799.0,0.0,0.0,24436.0,0.0,0.0,0.0,0.0,24897.0,0.0,4.95012,80341.8,0.0908808,0.150571,0.0,0.0,0.0,0.717572,2.4243,0.77833,0.0,0.0,0.0,0.0,13828492.0,0.051612,198851.0,0.0,5343.0,0.0803418
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,50395.0,0.0,0.0,30635.0,0.0,0.0,0.0,0.0,32393.0,0.0,12.7699,123520.0,0.68929,0.346986,0.0,0.0,0.0,1.38995,4.857080000000001,3.94246,0.0,0.0,0.0,0.0,32404548.0,0.328846,394336.0,0.0,28611.0,0.12352
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,193977.0,0.0,0.0,34660.0,0.0,0.0,0.0,0.0,39040.0,0.0,30.3135,204988.0,3.3910199999999997,0.775698,0.0,0.0,0.0,1.40998,7.8452399999999995,15.130999999999998,0.0,0.0,0.0,0.0,76260762.0,1.14696,776738.0,0.0,111935.0,0.204988
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,643119.0,0.0,0.0,38841.0,0.0,0.0,0.0,0.0,49410.0,0.0,78.1762,323992.0,16.6895,1.6973900000000002,0.0,0.0,0.0,1.99026,12.4986,49.8328,0.0,0.0,0.0,0.0,132924306.0,4.08775,1583030.0,0.0,352120.0,0.323992
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,2564279.0,0.0,0.0,51961.0,0.0,0.0,0.0,0.0,85679.0,0.0,269.545,373679.0,105.99,4.76288,0.0,0.0,0.0,3.2845,24.3868,195.097,0.0,0.0,0.0,0.0,333754277.0,18.5772,3147610.0,0.0,1202196.0,0.373679
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,15337.0,0.0,0.0,0.0,0.0,15337.0,0.0,1.5338,65197.7,0.0,0.0655573,0.0,0.0,0.0,0.266612,0.927193,0.00307327,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0651977
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,15012.0,0.0,0.0,28833.0,0.0,0.0,0.0,0.0,30767.0,0.0,6.0107099999999996,65021.3,0.376205,0.16350399999999998,0.0,0.0,0.0,0.891243,2.82622,1.17517,0.0,0.0,0.0,0.0,0.0,0.0,195412.0,0.0,0.0,0.0650213
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,67191.0,0.0,0.0,26360.0,0.0,0.0,0.0,0.0,31522.0,0.0,12.3485,126942.0,2.0181,0.33728800000000003,0.0,0.0,0.0,1.17393,3.85399,5.2046,0.0,0.0,0.0,0.0,0.0,0.0,391885.0,0.0,0.0,0.126942
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,275551.0,0.0,0.0,31329.0,0.0,0.0,0.0,0.0,45022.0,0.0,35.6291,177761.0,10.825999999999999,0.766155,0.0,0.0,0.0,1.6305,7.49723,21.3094,0.0,0.0,0.0,0.0,0.0,0.0,791682.0,0.0,0.0,0.177761
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,940023.0,0.0,0.0,34485.0,0.0,0.0,0.0,0.0,62666.0,0.0,98.7186,255439.0,44.368,1.81423,0.0,0.0,0.0,2.35418,12.9354,72.7114,0.0,0.0,0.0,0.0,0.0,0.0,1576035.0,0.0,0.0,0.255439
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,3344286.0,0.0,0.0,38873.0,0.0,0.0,0.0,0.0,97086.0,0.0,305.532,329811.0,183.11900000000003,4.6435900000000006,0.0,0.0,0.0,3.2984199999999997,24.4725,250.362,0.0,0.0,0.0,0.0,0.0,0.0,3148997.0,0.0,0.0,0.329811
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,15720.0,0.0,0.0,0.0,0.0,15720.0,0.0,1.57207,63610.4,0.0,0.08203919999999999,0.0,0.0,0.0,0.270515,0.9515790000000001,0.00309217,0.0,0.0,0.0,0.0,2307341.0,0.0,100000.0,0.0,0.0,0.0636104
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,5042.0,0.0,0.0,30595.0,0.0,0.0,0.0,0.0,31137.0,0.0,6.02698,64238.5,0.104242,0.21835900000000003,0.0,0.0,0.0,1.15193,3.27682,0.39665100000000003,0.0,0.0,0.0,0.0,19992498.0,0.150721,193582.0,0.0,11539.0,0.0642385
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,24996.0,0.0,0.0,28556.0,0.0,0.0,0.0,0.0,30059.0,0.0,11.8382,133098.0,0.589312,0.5067689999999999,0.0,0.0,0.0,1.48789,5.4363,1.94323,0.0,0.0,0.0,0.0,52542687.0,0.715774,393910.0,0.0,65961.0,0.133098
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,84868.0,0.0,0.0,28664.0,0.0,0.0,0.0,0.0,31618.0,0.0,24.4992,253069.0,2.2840000000000003,1.06148,0.0,0.0,0.0,1.8194400000000002,8.294369999999999,6.57791,0.0,0.0,0.0,0.0,92168585.0,3.2787300000000004,774996.0,0.0,274776.0,0.253069
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,256048.0,0.0,0.0,36346.0,0.0,0.0,0.0,0.0,42211.0,0.0,65.7593,379144.0,9.12242,2.59265,0.0,0.0,0.0,2.311,14.6951,19.8664,0.0,0.0,0.0,0.0,218191715.0,17.9273,1558263.0,0.0,1045169.0,0.379144
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,902130.0,0.0,0.0,85467.0,0.0,0.0,0.0,0.0,108890.0,0.0,342.615,293949.0,73.6301,6.69003,0.0,0.0,0.0,6.38679,38.5493,70.7288,0.0,0.0,0.0,0.0,493181756.0,161.107,3147234.0,0.0,3612770.0,0.293949
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,14435.0,0.0,0.0,0.0,0.0,14435.0,0.0,1.44354,69273.9,0.0,0.0801178,0.0,0.0,0.0,0.267084,0.773035,0.00316641,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0692739
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,9053.0,0.0,0.0,29634.0,0.0,0.0,0.0,0.0,31398.0,0.0,5.83785,63708.1,0.32711399999999996,0.21279099999999998,0.0,0.0,0.0,1.00625,2.7338299999999998,0.711232,0.0,0.0,0.0,0.0,0.0,0.0,185959.0,0.0,0.0,0.0637081
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,42192.0,0.0,0.0,25958.0,0.0,0.0,0.0,0.0,28978.0,0.0,11.4593,138078.0,1.19077,0.45473500000000006,0.0,0.0,0.0,1.3988,3.57765,3.27828,0.0,0.0,0.0,0.0,0.0,0.0,395569.0,0.0,0.0,0.138078
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,147333.0,0.0,0.0,27303.0,0.0,0.0,0.0,0.0,31864.0,0.0,24.9916,251184.0,3.5667199999999997,0.9424969999999999,0.0,0.0,0.0,1.4687700000000001,5.3153,11.4346,0.0,0.0,0.0,0.0,0.0,0.0,784688.0,0.0,0.0,0.251184
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,450277.0,0.0,0.0,30345.0,0.0,0.0,0.0,0.0,37132.0,0.0,57.8736,431113.0,10.5531,1.93272,0.0,0.0,0.0,1.7087299999999999,7.7073100000000005,34.9099,0.0,0.0,0.0,0.0,0.0,0.0,1559378.0,0.0,0.0,0.431113
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,32,True,YCSB,False,0.9,1341211.0,0.0,0.0,34356.0,0.0,0.0,0.0,0.0,47149.0,0.0,145.861,679169.0,39.5001,4.22176,0.0,0.0,0.0,2.5758,12.4382,102.26700000000001,0.0,0.0,0.0,0.0,0.0,0.0,3095758.0,0.0,0.0,0.679169
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,1,True,YCSB,False,0.9,0.0,0.0,0.0,15556.0,0.0,0.0,0.0,0.0,15556.0,0.0,1.5556,64283.7,0.0,0.06558480000000001,0.0,0.0,0.0,0.271379,0.9346969999999999,0.00677364,0.0,0.0,0.0,0.0,2726134.0,0.0,100000.0,0.0,0.0,0.0642837
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,2,True,YCSB,False,0.9,10062.0,0.0,0.0,31221.0,0.0,0.0,0.0,0.0,31817.0,0.0,6.0916,62868.6,0.113192,0.156852,0.0,0.0,0.0,0.8561850000000001,3.30338,0.803013,0.0,0.0,0.0,0.0,14059129.0,0.07478,191485.0,0.0,5362.0,0.0628686
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,4,True,YCSB,False,0.9,50914.0,0.0,0.0,30440.0,0.0,0.0,0.0,0.0,32153.0,0.0,12.5363,124447.0,0.6636569999999999,0.34420100000000003,0.0,0.0,0.0,1.25545,4.74333,3.9906300000000003,0.0,0.0,0.0,0.0,37091720.0,0.315815,390024.0,0.0,28994.0,0.124447
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,8,True,YCSB,False,0.9,195979.0,0.0,0.0,35114.0,0.0,0.0,0.0,0.0,39617.0,0.0,31.2253,202015.0,3.5379400000000003,0.8081470000000001,0.0,0.0,0.0,1.8851,7.94786,15.2685,0.0,0.0,0.0,0.0,75552267.0,1.25336,788500.0,0.0,113171.0,0.202015
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,663342.0,0.0,0.0,40167.0,0.0,0.0,0.0,0.0,51405.0,0.0,81.4051,311372.0,17.7709,1.74363,0.0,0.0,0.0,2.05883,13.083,51.4051,0.0,0.0,0.0,0.0,139571647.0,4.36681,1584203.0,0.0,362670.0,0.311372
