ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,428650,0,30244,0,0,0,0,37206,55.7673,430079.0,10.4301,1.96497,0.0,0,0,1.5460200000000002,7.71163,33.1884,0,0,0,0,0,0.0,1499023,0,0
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,998721,0,41968,0,0,0,0,61893,92.4257,258546.0,29.7444,2.14935,0.0,0,0,0.813052,3.74992,77.1235,0,0,0,0,0,0.0,1493517,0,0
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,689,0,17754,0,0,0,0,17759,27.3778,900919.0,0.00819378,0.996501,0.0,0,0,2.1724099999999997,15.054,0.274502,0,0,0,0,168776071,0.00281295,1541572,0,309
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,26196,0,19178,0,0,0,0,19325,30.221,827919.0,0.229204,1.0777299999999999,0.0,0,0,2.0339400000000003,16.2521,2.262,0,0,0,0,186879710,0.120948,1563782,0,13553
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,642866,0,38840,0,0,0,0,48858,77.4939,327503.0,15.8844,1.68682,0.0,0,0,2.15388,12.2393,49.7765,0,0,0,0,140845454,3.6179300000000003,1586219,0,359360
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1730983,0,59124,0,0,0,0,100609,159.659,159048.0,65.8225,2.33204,0.0,0,0,1.39419,8.23623,133.434,0,0,0,0,109763886,5.8034300000000005,1587094,0,1117530
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,874,0,16489,0,0,0,0,16494,24.9552,970046.0,0.00765929,1.00637,0.0,0,0,1.77482,13.6924,0.101284,0,0,0,0,0,0.0,1512983,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,40914,0,20512,0,0,0,0,21042,32.6454,760374.0,0.822168,1.19039,0.0,0,0,2.74735,16.5847,3.20305,0,0,0,0,0,0.0,1551422,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,888871,0,32975,0,0,0,0,58514,92.5823,273474.0,40.4008,1.66485,0.0,0,0,2.04851,12.0255,68.438,0,0,0,0,0,0.0,1582427,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1973007,0,36040,0,0,0,0,108394,168.82,147631.0,112.68,2.1782,0.0,0,0,1.36975,7.55778,152.042,0,0,0,0,0,0.0,1557695,0,0
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,311,0,18569,0,0,0,0,18571,28.7817,861515.0,0.00390706,1.29094,0.0,0,0,2.4528,15.8247,0.0597236,0,0,0,0,170710537,0.00897477,1549740,0,579
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,11848,0,18136,0,0,0,0,18251,27.9562,876646.0,0.175759,1.3455,0.0,0,0,2.27176,15.2227,0.9557700000000001,0,0,0,0,168719340,0.31554299999999996,1531729,0,27600
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,259144,0,36791,0,0,0,0,42702,66.6645,374705.0,9.2249,2.40797,0.0,0,0,2.2862,14.9596,20.0646,0,0,0,0,209566052,17.8157,1561220,0,1039204
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1158824,0,50915,0,0,0,0,88006,139.092,181820.0,58.6149,3.25603,0.0,0,0,1.65392,10.0585,89.2622,0,0,0,0,224926057,19.4647,1580606,0,3017654
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,0,0,23135,0,0,0,0,23135,35.5053,691569.0,0.0,1.59101,0.0225762,0,0,3.39876,20.311,0.036871100000000004,0,0,0,0,0,5.3873000000000004e-05,1534649,0,34
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,194,0,19731,0,0,0,0,19732,30.3752,810834.0,0.00241044,1.5893,0.06332180000000001,0,0,2.39214,17.1391,0.0513091,0,0,0,0,0,9.083e-06,1539327,0,14
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,2,0,21387,0,0,0,0,21387,33.4266,748099.0,3.8433e-05,1.58922,0.021706299999999998,0,0,2.94179,18.9139,0.0377584,0,0,0,0,0,3.2413e-05,1562900,0,36
50000,4,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,191,0,19046,0,0,0,0,19047,29.3112,839991.0,0.00224407,1.53072,0.019465599999999996,0,0,2.0487900000000003,16.1605,0.049638699999999994,0,0,0,0,0,1.2145e-05,1538822,0,18
50000,8,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,0,0,22035,0,0,0,0,22035,33.8822,726113.0,0.0,1.59134,0.0214338,0,0,2.66542,19.4524,0.036428800000000004,0,0,0,0,0,3.5283e-05,1537643,0,36
50000,8,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,188,0,19331,0,0,0,0,19332,29.7773,827601.0,0.00256397,1.52318,0.0189327,0,0,2.1173,16.7002,0.0487041,0,0,0,0,0,2.4288000000000002e-05,1540232,0,16
50000,12,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,0,0,18285,0,0,0,0,18285,28.2526,875010.0,0.0,1.42581,0.0197646,0,0,1.75387,15.5944,0.033330900000000004,0,0,0,0,0,2.7318000000000002e-05,1545081,0,34
50000,12,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,214,0,23730,0,0,0,0,23732,36.3627,674181.0,0.00336001,1.7664799999999998,0.0211379,0,0,3.46181,21.4005,0.0559881,0,0,0,0,0,4.507600000000001e-05,1532190,0,21
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,384,0,20124,0,0,0,0,20129,31.1648,794860.0,0.00707418,1.76253,0.170536,0,0,2.38735,18.3408,0.0687145,0,0,0,0,0,0.000784988,1548228,0,1065
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,8310,0,21515,0,0,0,0,21602,33.7568,740671.0,0.13589400000000001,1.7600799999999999,0.0520545,0,0,2.81386,19.4671,0.686643,0,0,0,0,0,0.000446448,1562666,0,584
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,382,0,19404,0,0,0,0,19408,29.8818,824399.0,0.00587465,2.08573,0.536235,0,0,2.38005,17.0448,0.06692039999999999,0,0,0,0,0,0.000709485,1539659,0,969
50000,4,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,8307,0,17816,0,0,0,0,17896,27.1889,894029.0,0.12115899999999999,1.53193,0.0318417,0,0,1.7826799999999998,15.1702,0.681179,0,0,0,0,0,0.00042848699999999997,1519227,0,607
50000,8,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,416,0,20155,0,0,0,0,20159,31.2026,793683.0,0.00632776,1.6995799999999999,0.08314810000000002,0,0,2.27526,18.1469,0.0721734,0,0,0,0,0,0.000730407,1547809,0,979
50000,8,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,8163,0,19250,0,0,0,0,19332,29.8473,827619.0,0.12711,1.66789,0.056564300000000005,0,0,2.2663,16.4059,0.669643,0,0,0,0,0,0.00047733599999999997,1543889,0,615
50000,12,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,376,0,19148,0,0,0,0,19152,29.5892,835383.0,0.00603621,1.7373900000000002,0.166878,0,0,2.4832799999999997,16.6278,0.0674948,0,0,0,0,0,0.000744471,1544897,0,1028
50000,12,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,8332,0,19988,0,0,0,0,20070,31.4961,797178.0,0.129199,1.7123400000000002,0.06084830000000001,0,0,2.43078,17.801,0.684955,0,0,0,0,0,0.00033042,1569250,0,537
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,179264,0,29047,0,0,0,0,32184,49.7692,497161.0,4.8491,6.01092,3.18551,0,0,3.00909,21.7923,13.9424,0,0,0,0,0,0.0362667,1546456,0,50983
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,284893,0,27283,0,0,0,0,33507,52.4479,477534.0,9.73955,4.6262300000000005,1.78772,0,0,2.20927,17.2157,22.0366,0,0,0,0,0,0.0305363,1565354,0,40999
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,177313,0,26109,0,0,0,0,28883,44.5481,553983.0,4.27632,5.36149,2.4722299999999997,0,0,2.21372,18.2256,13.7387,0,0,0,0,0,0.0487314,1542431,0,63342
50000,4,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,291571,0,28428,0,0,0,0,34913,54.8618,458302.0,10.1877,5.0383,2.26497,0,0,2.52795,18.4243,22.5399,0,0,0,0,0,0.0453156,1571455,0,37136
50000,8,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,176620,0,26127,0,0,0,0,28995,44.7119,551836.0,4.42071,5.45986,2.53936,0,0,2.08566,18.3163,13.7051,0,0,0,0,0,0.0513193,1542101,0,64791
50000,8,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,287200,0,27011,0,0,0,0,33264,52.4532,481032.0,9.856689999999999,4.43041,1.71595,0,0,2.20705,16.8106,22.2632,0,0,0,0,0,0.022871000000000002,1576979,0,36811
50000,12,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,172569,0,25650,0,0,0,0,28483,43.355,561748.0,4.3104,6.043019999999999,3.25667,0,0,1.99678,17.6681,13.392999999999999,0,0,0,0,0,0.0473605,1522160,0,63099
50000,12,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,281757,0,27271,0,0,0,0,33389,52.0689,479226.0,9.53721,4.31447,1.5746,0,0,2.49705,17.0673,21.8453,0,0,0,0,0,0.0222033,1559548,0,37722
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,925489,0,39445,0,0,0,0,63830,101.37200000000001,250691.0,38.7211,9.41174,4.82757,0,0,1.4186299999999998,14.8692,71.3255,0,0,0,0,0,0.0643143,1588321,0,196590
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,948710,0,42159,0,0,0,0,73490,102.682,217740.0,43.7701,8.64449,3.9720699999999995,0,0,1.4782899999999999,14.1772,73.4836,0,0,0,0,0,0.0693401,1397376,0,175795
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,997130,0,43187,0,0,0,0,70465,111.488,227085.0,43.1513,11.7353,6.51396,0,0,1.7479900000000002,17.5082,77.0602,0,0,0,0,0,0.08326560000000001,1582329,0,222314
50000,4,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,971214,0,38406,0,0,0,0,65667,102.60700000000001,243676.0,42.5896,8.468760000000001,4.13709,0,0,1.51857,14.2702,74.6906,0,0,0,0,0,0.047643300000000006,1562680,0,158124
50000,8,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,970042,0,41722,0,0,0,0,67612,107.189,236667.0,41.038000000000004,10.2037,5.2617400000000005,0,0,1.6182299999999998,16.0642,75.1633,0,0,0,0,0,0.08280900000000001,1585511,0,215306
50000,8,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,957390,0,36971,0,0,0,0,63521,100.412,251911.0,41.9623,7.657260000000001,3.39311,0,0,1.36315,13.1258,73.6392,0,0,0,0,0,0.0474627,1580928,0,157756
50000,12,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,922821,0,39289,0,0,0,0,63401,100.848,252386.0,38.3471,9.32253,4.80069,0,0,1.52349,14.4749,71.1615,0,0,0,0,0,0.0783533,1590783,0,197870
50000,12,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1076313,0,44878,0,0,0,0,81426,119.713,196522.0,53.7247,11.158,5.89066,0,0,1.80066,17.7819,83.4986,0,0,0,0,0,0.0723526,1470391,0,186842
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,606,0,15356,0,0,0,0,15361,23.5681,1041530.0,0.00884657,1.31535,0.0,0,0,2.07903,9.0618,0.0844448,0,0,0,0,0,0.0,1534186,0,0
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,24226,0,16790,0,0,0,0,17059,26.5186,937885.0,0.41829399999999994,1.45106,0.0,0,0,2.12324,10.4407,1.91595,0,0,0,0,0,0.0,1554460,0,0
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,423503,0,28987,0,0,0,0,35545,54.3493,450175.0,10.023,1.8819299999999999,0.0,0,0,1.57239,7.42392,32.7776,0,0,0,0,0,0.0,1529168,0,0
50000,12,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1015042,0,41511,0,0,0,0,60572,93.5164,264182.0,29.4187,2.04623,0.0,0,0,0.83514,3.66871,78.3554,0,0,0,0,0,0.0,1544083,0,0
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,611,0,20606,0,0,0,0,20610,30.3298,776318.0,0.00515962,0.9970889999999999,0.0,0,0,2.66607,16.8333,0.30535300000000004,0,0,0,0,207632692,0.0026944000000000004,1471598,0,284
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,25071,0,17863,0,0,0,0,18004,26.6212,888661.0,0.20869000000000001,1.01461,0.0,0,0,2.1265400000000003,13.7233,2.16122,0,0,0,0,165278945,0.102397,1478579,0,12650
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,669857,0,41046,0,0,0,0,52382,82.821,305475.0,17.917,1.84955,0.0,0,0,2.1141,13.6948,51.8873,0,0,0,0,159590529,4.3495,1581233,0,368310
50000,12,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1770884,0,60169,0,0,0,0,103012,162.97899999999998,155338.0,67.7726,2.5203599999999997,0.0,0,0,1.46685,8.477789999999999,136.649,0,0,0,0,117163161,5.68524,1582310,0,1141626
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,942,0,21281,0,0,0,0,21288,32.6857,751590.0,0.00996181,1.12611,0.0,0,0,3.3100300000000002,18.454,0.10965899999999999,0,0,0,0,0,0.0,1535389,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,40612,0,21555,0,0,0,0,22113,33.696,723564.0,0.8494389999999999,1.19058,0.0,0,0,2.77976,17.6376,3.18221,0,0,0,0,0,0.0,1523823,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,813413,0,30650,0,0,0,0,53129,83.7523,301193.0,35.429,1.5810799999999998,0.0,0,0,1.74744,10.5152,62.661,0,0,0,0,0,0.0,1576601,0,0
50000,12,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,2014197,0,35759,0,0,0,0,109020,172.261,146781.0,115.75,2.0228099999999998,0.0,0,0,1.45551,7.74907,155.09799999999998,0,0,0,0,0,0.0,1580294,0,0
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,305,0,17225,0,0,0,0,17227,26.7213,928759.0,0.00296297,0.6627029999999999,0.0,0,0,2.6745799999999997,14.3465,0.0627156,0,0,0,0,181522239,0.00319745,1551101,0,629
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,11736,0,14944,0,0,0,0,15040,23.0307,1063820.0,0.146375,0.635749,0.0,0,0,1.8679299999999999,11.8248,0.9470790000000001,0,0,0,0,159681576,0.134393,1531286,0,26688
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.9,257522,0,35461,0,0,0,0,41100,64.9972,389305.0,8.91607,1.52607,0.0,0,0,2.49993,14.26,20.006,0,0,0,0,237437422,17.1564,1581485,0,1001567
50000,12,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,1.1,1001945,0,41709,0,0,0,0,69914,110.48100000000001,228874.0,44.5643,1.7168599999999998,0.0,0,0,1.5444799999999999,6.92528,77.2497,0,0,0,0,223928475,12.4824,1580395,0,2553377
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,1,0,18107,0,0,0,0,18107,27.8817,883598.0,2.7414000000000002e-05,0.526584,0.020207299999999997,0,0,2.05306,14.8747,0.0349408,0,0,0,0,0,2.0098e-05,1539766,0,22
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,203,0,17072,0,0,0,0,17074,26.3367,937080.0,0.00241174,0.5278149999999999,0.0193601,0,0,2.0540000000000003,14.6791,0.050874699999999995,0,0,0,0,0,9.001e-06,1542475,0,9
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,1,0,23287,0,0,0,0,23287,35.4982,687074.0,5.8070000000000005e-06,0.545805,0.0216153,0,0,4.22526,20.4348,0.036370599999999996,0,0,0,0,0,2.4773e-05,1524369,0,17
50000,4,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,201,0,20964,0,0,0,0,20965,31.7365,763141.0,0.00256877,0.571055,0.021383900000000004,0,0,3.4551300000000005,18.3211,0.0566087,0,0,0,0,0,5.2815e-05,1513715,0,12
50000,8,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,0,0,17597,0,0,0,0,17597,26.8502,909228.0,0.0,0.541845,0.0357466,0,0,2.24261,14.6476,0.0344514,0,0,0,0,0,1.1599e-05,1525812,0,13
50000,8,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,209,0,18296,0,0,0,0,18297,28.504,874417.0,0.00235808,0.542516,0.020335699999999998,0,0,2.21696,16.5508,0.054934800000000006,0,0,0,0,0,1.4987e-05,1557775,0,5
50000,12,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,0,0,24235,0,0,0,0,24235,35.9962,660183.0,0.0,0.621502,0.0263409,0,0,4.36886,20.5146,0.0429866,0,0,0,0,0,1.3829000000000001e-05,1485254,0,13
50000,12,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.5,184,0,17192,0,0,0,0,17193,26.2231,930578.0,0.00229169,0.534071,0.031175900000000003,0,0,2.30937,14.7334,0.0503186,0,0,0,0,0,1.5465e-05,1525162,0,6
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,326,0,22952,0,0,0,0,22957,33.678000000000004,696947.0,0.00643634,0.960733,0.307815,0,0,3.9891199999999998,19.6544,0.0660721,0,0,0,0,0,0.000280485,1466986,0,258
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,8651,0,17507,0,0,0,0,17585,27.5663,909861.0,0.12098699999999998,0.621795,0.0316108,0,0,2.04678,15.8713,0.7115060000000001,0,0,0,0,0,0.00015519999999999998,1567594,0,147
50000,4,True,BAMBOO,False,False,True,True,WR,1,0,False,0.0,LH_SPINLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,True,YCSB,False,0.7,358,0,16448,0,0,0,0,16451,24.9635,972562.0,0.00504109,0.673211,0.11998199999999999,0,0,2.2377,13.7207,0.0646257,0,0,0,0,0,0.000204378,1517411,0,214
