ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 284699,0,0,0,0, 284699, 113.88,14049.9, 0, 0.492897, 0, 0, 0, 3.41502, 15.1535, 0.0147701, 0, 0, 0, 0, 52559866, 85.3803, 400000, 0, 399999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,8,true,YCSB,false,0, 2, 0, 65102,0,0,0,0, 65102, 52.0817,122884, 2.9432e-05, 0.239633, 0, 0, 0, 2.09788, 3.49561, 0.0292973, 0, 0, 0, 0, 116580234, 45.3127, 799998, 0, 799997
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,8,true,YCSB,false,0, 1, 0, 179246,0,0,0,0, 179246, 143.397,44631.3, 2.1784e-05, 0.421146, 0, 0, 0, 3.47825, 9.64141, 0.0290361, 0, 0, 0, 0, 121097585, 125.289, 800000, 0, 799999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,8,true,YCSB,false,0, 3, 0, 561022,0,0,0,0, 561022, 448.818,14259.7, 9.2393e-05, 1.02109, 0, 0, 0, 5.88951, 30.3085, 0.0288615, 0, 0, 0, 0, 135809431, 392.517, 800000, 0, 799999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,16,true,YCSB,false,0, 1, 0, 126489,0,0,0,0, 126490, 202.381,126492, 0.000243047, 0.529031, 0, 0, 0, 4.01245, 7.36299, 0.0526987, 0, 0, 0, 0, 236943502, 188.799, 1599977, 0, 1599976
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,16,true,YCSB,false,0, 2, 0, 290286,0,0,0,0, 290286, 464.459,55117.9, 8.6601e-05, 0.703158, 0, 0, 0, 4.25801, 16.0428, 0.0607443, 0, 0, 0, 0, 197896802, 434.498, 1600000, 0, 1599999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,16,true,YCSB,false,0, 3, 0, 1085031,0,0,0,0, 1085031, 1736.05,14746.1, 0.000222493, 1.85173, 0, 0, 0, 10.8316, 58.8337, 0.0515051, 0, 0, 0, 0, 235354214, 1626.89, 1600000, 0, 1599999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,32,true,YCSB,false,0, 2, 0, 223588,0,0,0,0, 223588, 715.483,143120, 0.000135685, 0.917982, 0, 0, 0, 6.64444, 15.0548, 0.108643, 0, 0, 0, 0, 415176460, 688.775, 3199994, 0, 3199993
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,32,true,YCSB,false,0, 2, 0, 620670,0,0,0,0, 620670, 1986.15,51557.1, 2.8874e-05, 1.59666, 0, 0, 0, 9.5544, 36.3867, 0.10855, 0, 0, 0, 0, 445364936, 1919.63, 3200000, 0, 3199999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,32,true,YCSB,false,0, 4, 0, 2036552,0,0,0,0, 2036554, 6516.96,15712.8, 0.00500352, 3.58335, 0, 0, 0, 17.1702, 112.695, 0.101348, 0, 0, 0, 0, 434094903, 6309.2, 3199992, 0, 3199991
