ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,403018,0,36661,0,0,0,0,45987,71.4355,347940.0,14.4833,2.90259,0.0195982,0,0,2.2690200000000003,15.4211,31.1062,0,0,0,0,0,7.5726,1553452,0,1613794
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,YCSB,False,0,721333,12,35237,0,0,0,0,61968,90.791,258218.0,39.1594,4.37593,0.9083760000000001,0,0,2.1652,14.9811,55.6943,0,0,0,0,0,0.170956,1465241,0,303997
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,380224,0,32025,0,0,0,0,39683,62.3683,403215.0,12.0325,2.54057,0.0195959,0,0,1.7230900000000002,13.307,29.3119,0,0,0,0,0,4.97676,1571739,0,1516886
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,669945,1,61126,0,0,0,0,79555,125.63600000000001,201129.0,29.0976,2.6072900000000003,0.0,0,0,1.8369900000000001,12.3823,51.6178,0,0,0,0,213747488,38.6425,1579309,0,2235345
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,629506,0,61913,0,0,0,0,79901,125.961,200257.0,28.3525,3.11424,0.0190843,0,0,1.6495,13.0539,48.4914,0,0,0,0,0,40.0785,1576536,0,2352752
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,YCSB,False,0,1131743,14,34785,0,0,0,0,79342,120.876,201678.0,67.8751,6.1808,2.68276,0,0,1.6540000000000001,13.4713,87.1733,0,0,0,0,0,0.111279,1523618,0,257525
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,634421,0,68278,0,0,0,0,88318,139.661,181170.0,31.686,3.1795400000000003,0.0192385,0,0,2.25305,14.6105,48.8086,0,0,0,0,0,47.9983,1581402,0,2371629
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,714041,1,106478,0,0,0,0,138391,217.757,115618.0,50.2097,2.8968599999999998,0.0,0,0,2.7236,14.2838,55.1728,0,0,0,0,282993377,104.90700000000001,1573535,0,2529505
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,700092,0,112663,0,0,0,0,147929,232.372,108165.0,55.3892,3.3940099999999997,0.019399,0,0,2.7888599999999997,15.7879,54.0647,0,0,0,0,0,112.973,1570901,0,2582235
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,YCSB,False,0,1419309,14,42075,0,0,0,0,95261,150.084,167976.0,83.7867,10.1429,6.21125,0,0,1.74701,16.3449,109.302,0,0,0,0,0,0.09914060000000001,1575651,0,279997
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,700651,0,108663,0,0,0,0,142537,224.03799999999998,112255.0,53.2371,3.4291,0.019406700000000002,0,0,2.82005,15.1262,54.0382,0,0,0,0,0,107.75200000000001,1571837,0,2582843
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,727767,1,142756,0,0,0,0,186577,293.77099999999996,85757.2,68.9926,2.83766,0.0,0,0,2.92653,14.5714,56.0756,0,0,0,0,279045025,162.016,1574563,0,2626583
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,728338,0,146622,0,0,0,0,193934,305.574,82504.0,74.5416,3.3823199999999995,0.0184473,0,0,3.0603700000000003,15.3171,56.0802,0,0,0,0,0,167.292,1575690,0,2676463
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,YCSB,False,0,1444020,15,47413,0,0,0,0,100453,152.184,159292.0,80.347,12.9133,9.00774,0,0,1.6509599999999998,16.2798,111.19200000000001,0,0,0,0,0,0.108752,1515111,0,323671
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,724215,0,143657,0,0,0,0,189701,298.863,84345.0,72.5335,3.17655,0.0189699,0,0,2.9988,14.6223,55.9069,0,0,0,0,0,162.984,1575475,0,2659692
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,213914,1,22745,0,0,0,0,26726,41.0285,598698.0,6.10877,1.58287,0.0,0,0,1.74853,12.2859,16.4991,0,0,0,0,150220075,0.264389,1535231,0,342666
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,144232,0,21067,0,0,0,0,23649,36.7298,676582.0,4.0088,2.28621,0.0166705,0,0,1.96212,12.9652,11.1665,0,0,0,0,0,0.9914950000000001,1553171,0,823548
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,YCSB,False,0,335494,15,26302,0,0,0,0,34609,53.9628,462335.0,12.9484,2.53503,0.186828,0,0,1.9013400000000003,13.5503,25.8945,0,0,0,0,0,0.154997,1559308,0,250590
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,141404,0,22327,0,0,0,0,24907,38.8828,642392.0,4.027419999999999,2.315,0.016400599999999998,0,0,2.2073099999999997,15.0519,10.9162,0,0,0,0,0,0.982126,1561124,0,810552
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,517125,1,30248,0,0,0,0,45453,69.8809,352041.0,23.3719,2.14909,0.0,0,0,1.92788,12.0408,39.8713,0,0,0,0,185860964,2.8319400000000003,1537558,0,1039362
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,386359,0,32518,0,0,0,0,40468,63.3479,395390.0,12.442,2.6461099999999997,0.018815400000000003,0,0,1.6552,13.1413,29.7755,0,0,0,0,0,5.718999999999999,1565445,0,1553888
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.25,True,10000000,16,YCSB,False,0,689806,15,33393,0,0,0,0,57487,86.6388,278344.0,36.3084,4.11062,0.959152,0,0,1.89884,14.522,53.2265,0,0,0,0,0,0.14591099999999999,1507209,0,271093
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,409559,0,35399,0,0,0,0,44626,69.2768,358555.0,14.3199,3.06089,0.0194761,0,0,1.8817700000000002,14.1209,31.6508,0,0,0,0,0,7.1937,1552471,0,1655510
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,665231,1,57741,0,0,0,0,75293,119.789,212515.0,27.918000000000003,2.43613,0.0,0,0,1.82637,11.8473,51.2049,0,0,0,0,184411962,35.0986,1591070,0,2206935
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,621616,0,59399,0,0,0,0,76488,120.95100000000001,209193.0,27.0181,2.79713,0.0190481,0,0,1.85638,12.3185,47.8482,0,0,0,0,0,37.2366,1581379,0,2321020
