ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,IC3_EAGER_EXEC,IC3_MODIFIED_TPCC,IC3_RENDEZVOUS,LATCH,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_WH,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,TERMINATE_BY_COUNT,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,2,true,false,TPCC,false, 10197, 0, 0, 0, 0, 12356,0,0,0,0, 12367, 0, 0, 0, 19.9546,160684, 0.144839, 4.04786, 2.69481, 0, 0, 0, 1.00283, 12.3437, 0.1462, 0, 0, 0, 0, 0, 0, 0.132236, 1603191, 0, 8821, 111658
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,4,true,false,TPCC,false, 26192, 0, 0, 0, 0, 15550,0,0,0,0, 15611, 0, 0, 0, 39.9628,254899, 0.362114, 10.9885, 7.31315, 0, 0, 0, 1.32195, 25.6875, 1.11389, 0, 0, 0, 0, 0, 0, 0.67263, 2546614, 0, 13103, 570464
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,8,true,false,TPCC,false, 67969, 0, 0, 0, 0, 22243,0,0,0,0, 22446, 0, 0, 0, 79.9663,354809, 1.07657, 27.5004, 18.9942, 0, 0, 0, 1.90586, 53.0315, 4.09547, 0, 0, 0, 0, 0, 0, 2.38212, 3546596, 0, 17937, 1427918
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,16,true,false,TPCC,false, 101100, 0, 0, 0, 0, 47329,0,0,0,0, 47889, 0, 0, 0, 159.985,333150, 2.32205, 92.294, 78.7129, 0, 0, 0, 1.78692, 122.163, 6.79737, 0, 0, 0, 0, 0, 0, 8.32935, 3331191, 0, 16997, 1984009
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,32,true,false,TPCC,false, 65570, 0, 0, 0, 0, 123220,0,0,0,0, 123718, 0, 0, 0, 319.98,258360, 1.64718, 264.459, 250.729, 0, 0, 0, 1.40846, 291.589, 4.25094, 0, 0, 0, 0, 0, 0, 6.39971, 2583439, 0, 12960, 1394573
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,64,true,false,TPCC,false, 41330, 0, 0, 0, 0, 363293,0,0,0,0, 363911, 0, 0, 0, 639.951,175786, 1.38174, 595.228, 581.365, 0, 0, 0, 0.964659, 619.475, 2.67933, 0, 0, 0, 0, 0, 0, 4.63859, 1757724, 0, 8782, 902931
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,96,true,false,TPCC,false, 27647, 0, 0, 0, 0, 765653,0,0,0,0, 766748, 0, 0, 0, 959.842,125170, 1.62856, 919.537, 905.34, 0, 0, 0, 0.656153, 942.364, 1.86812, 0, 0, 0, 0, 0, 0, 4.3933, 1251497, 0, 6207, 645417
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,120,true,false,TPCC,false, 23538, 0, 0, 0, 0, 1232531,0,0,0,0, 1236331, 0, 0, 0, 1199.79,97039, 3.96317, 1159.28, 1145.02, 0, 0, 0, 0.507652, 1180.19, 1.66666, 0, 0, 0, 0, 0, 0, 5.83212, 970219, 0, 4819, 507507
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,1,true,false,TPCC,false, 7567, 0, 0, 0, 0, 6573,0,0,0,0, 6573, 0, 0, 0, 10,151115, 0.0666756, 0.425922, 0.0376688, 0, 0, 0, 0.815635, 3.28319, 0.0375201, 0, 0, 0, 0, 0, 0, 0, 1511154, 0, 7567, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,2,true,false,TPCC,false, 9715, 0, 0, 0, 0, 12156,0,0,0,0, 12166, 0, 0, 0, 19.9786,163389, 0.136982, 3.99909, 2.71231, 0, 0, 0, 1.05343, 12.2683, 0.146915, 0, 0, 0, 0, 0, 0, 0.0853088, 1632145, 0, 8355, 83781
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,4,true,false,TPCC,false, 25285, 0, 0, 0, 0, 15520,0,0,0,0, 15581, 0, 0, 0, 39.9319,255434, 0.353829, 10.8857, 7.21174, 0, 0, 0, 1.32807, 25.6221, 1.09621, 0, 0, 0, 0, 0, 0, 0.697615, 2549997, 0, 12430, 584042
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,8,true,false,TPCC,false, 67374, 0, 0, 0, 0, 22320,0,0,0,0, 22526, 0, 0, 0, 79.9587,353575, 1.0793, 27.4463, 18.9215, 0, 0, 0, 1.88305, 52.9686, 4.07982, 0, 0, 0, 0, 0, 0, 2.41875, 3533925, 0, 17530, 1434263
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,16,true,false,TPCC,false, 100509, 0, 0, 0, 0, 47218,0,0,0,0, 47782, 0, 0, 0, 159.979,333926, 2.32527, 92.0304, 78.4326, 0, 0, 0, 1.78098, 122.006, 6.78157, 0, 0, 0, 0, 0, 0, 8.40632, 3338815, 0, 16535, 2001152
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,32,true,false,TPCC,false, 66418, 0, 0, 0, 0, 121292,0,0,0,0, 121788, 0, 0, 0, 319.981,262448, 1.66919, 263.874, 250.11, 0, 0, 0, 1.4135, 291.163, 4.30707, 0, 0, 0, 0, 0, 0, 6.50096, 2624325, 0, 13142, 1425610
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,64,true,false,TPCC,false, 40390, 0, 0, 0, 0, 357214,0,0,0,0, 357786, 0, 0, 0, 639.945,178794, 1.32301, 595.255, 581.409, 0, 0, 0, 0.986901, 619.583, 2.57092, 0, 0, 0, 0, 0, 0, 4.57715, 1787784, 0, 9158, 909733
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,96,true,false,TPCC,false, 27770, 0, 0, 0, 0, 776823,0,0,0,0, 778055, 0, 0, 0, 959.825,123351, 1.77769, 918.759, 904.557, 0, 0, 0, 0.65509, 941.905, 1.88225, 0, 0, 0, 0, 0, 0, 4.74329, 1233288, 0, 6151, 635870
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,120,true,false,TPCC,false, 23898, 0, 0, 0, 0, 1220332,0,0,0,0, 1223347, 0, 0, 0, 1199.97,98068.1, 3.24263, 1156.29, 1142.1, 0, 0, 0, 0.504154, 1177.55, 1.71766, 0, 0, 0, 0, 0, 0, 9.36415, 980660, 0, 4868, 509175
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,1,true,false,TPCC,false, 7499, 0, 0, 0, 0, 6647,0,0,0,0, 6647, 0, 0, 0, 10,149414, 0.0671568, 0.426667, 0.037274, 0, 0, 0, 0.837884, 3.26865, 0.0375468, 0, 0, 0, 0, 0, 0, 0, 1494138, 0, 7499, 0
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,2,true,false,TPCC,false, 9533, 0, 0, 0, 0, 12139,0,0,0,0, 12149, 0, 0, 0, 19.9595,163616, 0.137998, 3.95158, 2.62622, 0, 0, 0, 1.02642, 12.187, 0.15156, 0, 0, 0, 0, 0, 0, 0.134119, 1632849, 0, 8111, 114341
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,4,true,false,TPCC,false, 25337, 0, 0, 0, 0, 15465,0,0,0,0, 15524, 0, 0, 0, 39.9759,256407, 0.344222, 11.0418, 7.30344, 0, 0, 0, 1.32969, 25.7554, 1.09086, 0, 0, 0, 0, 0, 0, 0.649387, 2562521, 0, 12542, 560774
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,8,true,false,TPCC,false, 67465, 0, 0, 0, 0, 22344,0,0,0,0, 22552, 0, 0, 0, 79.9846,353187, 1.08158, 27.6463, 19.2474, 0, 0, 0, 1.90783, 53.1939, 4.09487, 0, 0, 0, 0, 0, 0, 2.35365, 3531187, 0, 17506, 1413544
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,16,true,false,TPCC,false, 101831, 0, 0, 0, 0, 46438,0,0,0,0, 46986, 0, 0, 0, 159.986,339555, 2.31438, 92.301, 78.7502, 0, 0, 0, 1.73592, 122.108, 6.83347, 0, 0, 0, 0, 0, 0, 8.31638, 3395261, 0, 17231, 2018343
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,32,true,false,TPCC,false, 68258, 0, 0, 0, 0, 120420,0,0,0,0, 120924, 0, 0, 0, 319.985,264319, 1.70446, 263.608, 249.854, 0, 0, 0, 1.43295, 290.878, 4.45149, 0, 0, 0, 0, 0, 0, 6.57077, 2643063, 0, 13338, 1439460
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,64,true,false,TPCC,false, 39294, 0, 0, 0, 0, 364153,0,0,0,0, 364738, 0, 0, 0, 639.875,175387, 1.32408, 595, 581.046, 0, 0, 0, 0.942173, 619.485, 2.55407, 0, 0, 0, 0, 0, 0, 4.51052, 1753522, 0, 8935, 902788
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,96,true,false,TPCC,false, 27927, 0, 0, 0, 0, 774943,0,0,0,0, 776422, 0, 0, 0, 959.791,123611, 2.08417, 917.516, 903.326, 0, 0, 0, 0.65297, 940.853, 1.89136, 0, 0, 0, 0, 0, 0, 5.4947, 1235841, 0, 6129, 635322
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,120,true,false,TPCC,false, 24372, 0, 0, 0, 0, 1211995,0,0,0,0, 1215032, 0, 0, 0, 1199.92,98742.7, 3.24281, 1156.07, 1141.8, 0, 0, 0, 0.517741, 1177.24, 1.70903, 0, 0, 0, 0, 0, 0, 9.5428, 987360, 0, 4938, 519936
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,1,true,false,TPCC,false, 7618, 0, 0, 0, 0, 6537,0,0,0,0, 6537, 0, 0, 0, 10,151943, 0.0667402, 0.432051, 0.0381324, 0, 0, 0, 0.818147, 3.27895, 0.037732, 0, 0, 0, 0, 0, 0, 0, 1519431, 0, 7618, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,2,true,false,TPCC,false, 9444, 0, 0, 0, 0, 12117,0,0,0,0, 12128, 0, 0, 0, 19.9926,163958, 0.131693, 4.02456, 2.6989, 0, 0, 0, 1.01584, 12.3906, 0.148161, 0, 0, 0, 0, 0, 0, 0.121152, 1638971, 0, 8064, 117990
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,4,true,false,TPCC,false, 25799, 0, 0, 0, 0, 15448,0,0,0,0, 15507, 0, 0, 0, 39.9697,256651, 0.352155, 11.0434, 7.38469, 0, 0, 0, 1.34734, 25.7028, 1.09401, 0, 0, 0, 0, 0, 0, 0.659655, 2564558, 0, 12918, 564218
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,8,true,false,TPCC,false, 67328, 0, 0, 0, 0, 22302,0,0,0,0, 22503, 0, 0, 0, 79.9642,353945, 1.06231, 27.5089, 18.9724, 0, 0, 0, 1.90166, 53.0204, 4.06681, 0, 0, 0, 0, 0, 0, 2.42528, 3537871, 0, 17515, 1427882
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,16,true,false,TPCC,false, 99290, 0, 0, 0, 0, 47272,0,0,0,0, 47817, 0, 0, 0, 159.988,333682, 2.25965, 92.4874, 78.9011, 0, 0, 0, 1.77332, 122.306, 6.67346, 0, 0, 0, 0, 0, 0, 8.33386, 3336583, 0, 16580, 1993557
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,32,true,false,TPCC,false, 65621, 0, 0, 0, 0, 120706,0,0,0,0, 121187, 0, 0, 0, 319.977,263760, 1.62337, 264.19, 250.476, 0, 0, 0, 1.46587, 291.423, 4.23987, 0, 0, 0, 0, 0, 0, 6.3618, 2637414, 0, 13141, 1409602
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,64,true,false,TPCC,false, 39887, 0, 0, 0, 0, 359002,0,0,0,0, 359586, 0, 0, 0, 639.921,177901, 1.33273, 595.33, 581.475, 0, 0, 0, 0.973075, 619.656, 2.54979, 0, 0, 0, 0, 0, 0, 4.55937, 1778785, 0, 8998, 905228
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,96,true,false,TPCC,false, 27875, 0, 0, 0, 0, 781214,0,0,0,0, 783104, 0, 0, 0, 959.733,122550, 2.62436, 915.13, 900.971, 0, 0, 0, 0.64214, 938.363, 1.89181, 0, 0, 0, 0, 0, 0, 7.43043, 1225155, 0, 6043, 626434
50000,true,false,true,0,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,120,true,false,TPCC,false, 22899, 0, 0, 0, 0, 1233940,0,0,0,0, 1240225, 0, 0, 0, 1199.94,96737, 6.32242, 1155.41, 1141.2, 0, 0, 0, 0.507175, 1176.14, 1.65322, 0, 0, 0, 0, 0, 0, 7.78221, 967326, 0, 4838, 499857
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,1,true,false,TPCC,false, 7583, 0, 0, 0, 0, 6560,0,0,0,0, 6560, 0, 0, 0, 10,151400, 0.0667542, 0.426031, 0.0379797, 0, 0, 0, 0.830026, 3.25543, 0.0371004, 0, 0, 0, 0, 0, 0, 0, 1514004, 0, 7583, 0
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,2,true,false,TPCC,false, 8570, 0, 0, 0, 0, 12588,0,0,0,0, 12597, 0, 0, 0, 19.9969,157889, 0.124608, 4.01393, 2.64059, 0, 0, 0, 1.02226, 12.3259, 0.136282, 0, 0, 0, 0, 0, 0, 0.165448, 1578642, 0, 7329, 128693
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,4,true,false,TPCC,false, 25853, 0, 0, 0, 0, 15743,0,0,0,0, 15806, 0, 0, 0, 39.9646,251788, 0.359928, 11.01, 7.39882, 0, 0, 0, 1.33416, 25.6374, 1.12415, 0, 0, 0, 0, 0, 0, 0.665496, 2515656, 0, 12633, 563992
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,8,true,false,TPCC,false, 67753, 0, 0, 0, 0, 22275,0,0,0,0, 22479, 0, 0, 0, 79.967,354336, 1.07079, 27.3255, 18.7889, 0, 0, 0, 1.88248, 52.9018, 4.11248, 0, 0, 0, 0, 0, 0, 2.4351, 3541895, 0, 17531, 1444512
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,16,true,false,TPCC,false, 101932, 0, 0, 0, 0, 46653,0,0,0,0, 47203, 0, 0, 0, 159.988,338011, 2.30513, 92.2325, 78.6491, 0, 0, 0, 1.79092, 122.087, 6.85063, 0, 0, 0, 0, 0, 0, 8.29025, 3379853, 0, 16964, 2009585
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,32,true,false,TPCC,false, 66666, 0, 0, 0, 0, 121706,0,0,0,0, 122207, 0, 0, 0, 319.985,261550, 1.67629, 263.956, 250.214, 0, 0, 0, 1.41343, 291.168, 4.35251, 0, 0, 0, 0, 0, 0, 6.48129, 2615370, 0, 13024, 1422044
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,64,true,false,TPCC,false, 39951, 0, 0, 0, 0, 358689,0,0,0,0, 359271, 0, 0, 0, 639.943,178057, 1.32848, 595.23, 581.373, 0, 0, 0, 0.979023, 619.547, 2.55131, 0, 0, 0, 0, 0, 0, 4.62277, 1780414, 0, 8957, 907381
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,96,true,false,TPCC,false, 27205, 0, 0, 0, 0, 783583,0,0,0,0, 784766, 0, 0, 0, 959.836,122296, 1.70655, 919.731, 905.533, 0, 0, 0, 0.64058, 942.35, 1.83161, 0, 0, 0, 0, 0, 0, 4.52851, 1222753, 0, 6177, 629646
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,true,true,true,LH_MCSLOCK,10,100000,true,1,true,false,true,false,false,120,true,false,TPCC,false, 24055, 0, 0, 0, 0, 1227863,0,0,0,0, 1230430, 0, 0, 0, 1200,97506.7, 2.75059, 1161.08, 1146.78, 0, 0, 0, 0.502209, 1182.02, 1.69536, 0, 0, 0, 0, 0, 0, 5.40634, 975070, 0, 4936, 505543
