ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,20163,0,0,5.883822,16.000000,6.000000,707.000000,2.120247,1.368189,0.322408,2.779428,1.520270,37.153280,2.082037,0.000000,0.000000,0.000040,63.363175,401827.339183,0.443796,42.581164,0.988854,53.212652,1.578083,0.000000,1.081191,1591316
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,19542,0,0,4.681866,8.000000,3.000000,306.000000,1.092392,0.717300,0.240747,1.292933,0.937442,14.256234,2.058824,0.000000,0.000000,0.000023,34.679581,704560.306026,0.242604,17.326927,1.189868,26.053180,1.532079,0.000000,0.146525,1527116
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,18989,0,0,4.250468,4.000000,3.000000,59.000000,0.699835,0.601229,0.213960,1.096877,0.713051,7.155308,2.016949,0.000000,0.000000,0.000017,25.842802,937718.754422,0.137557,9.722835,1.118864,16.801120,1.487389,0.000000,0.066604,1514580
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,9135,0,0,3.813250,2.000000,2.000000,1.000000,0.406803,0.413176,0.160048,0.800091,0.510191,3.179904,2.000000,0.000000,0.000000,0.000012,18.534665,1303554.420333,0.036930,5.135597,1.002406,10.921609,0.726548,0.000000,0.020699,1510059
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,4.100548,0.000000,0.000000,0.000000,0.000176,0.001115,0.000617,0.560125,0.244745,0.014902,-nan,0.000000,0.000000,0.000011,14.274727,1481288.763876,0.000000,1.504390,1.290442,7.296772,0.013182,0.000000,0.000802,1321562
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,35078,0,0,12.544427,22.000000,9.000000,1201.000000,6.893706,2.988754,0.710275,7.201014,4.155688,252.961882,2.152373,0.000000,0.000000,0.000099,315.341662,323347.873557,0.853717,266.800277,2.065075,292.740784,2.780686,0.000000,3.117782,3186408
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,60844,0,0,7.716192,16.000000,6.000000,2927.000000,4.119632,1.483635,0.528599,3.761212,2.745109,59.699690,2.155449,0.000000,0.000000,0.000038,108.003579,829407.772670,1.132551,67.910262,2.073596,86.679187,4.856000,0.000000,1.540715,2799344
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,39855,0,0,8.042356,8.000000,3.000000,782.000000,3.641308,1.278067,0.498014,2.914744,2.674666,34.676165,2.063939,0.000000,0.000000,0.000029,82.979054,1110114.171787,0.648565,41.980495,2.664593,61.238025,3.233928,0.000000,0.624685,2878632
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,35100,0,0,7.418218,4.000000,3.000000,169.000000,2.557831,1.024648,0.443258,2.320455,2.113486,19.868909,2.035503,0.000000,0.000000,0.000022,64.465961,1436649.273385,0.375887,25.859344,3.343813,44.306913,2.825547,0.000000,0.170783,2894218
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,20734,0,0,6.276679,2.000000,1.000000,0.000000,1.395596,0.566609,0.329303,1.584666,1.281458,8.520229,-nan,0.000000,0.000000,0.000017,46.598094,1907657.774248,0.102168,12.860243,3.715794,27.759632,1.710923,0.000000,0.050118,2777913
