ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,6639,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.680141,-nan,0.000000,0.000000,0.000014,11.354964,550887.853342,0.037610,3.460562,0.644131,6.826853,0.523402,0.000000,1.174364,781914
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,3457,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008485,-nan,0.000000,0.000000,0.000011,8.460667,713383.938380,0.011402,0.417164,0.658073,3.021848,0.278140,0.000000,2.455770,754463
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008021,-nan,0.000000,0.000000,0.000007,5.615532,1073183.390377,0.000000,0.282953,0.649154,2.641128,0.008053,0.000000,0.000062,753312
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007913,-nan,0.000000,0.000000,0.000010,6.886971,812922.814160,0.000000,0.271504,1.000970,3.168570,0.007923,0.000000,0.000015,699822
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,28899,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.887739,-nan,0.000000,0.000000,0.000044,70.655186,360776.346364,0.736243,30.397286,1.092364,39.108016,2.252888,0.000000,22.905401,1593170
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,12494,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.840631,-nan,0.000000,0.000000,0.000020,29.004334,802088.128593,0.133748,10.651426,1.076148,16.359414,0.986704,0.000000,6.460194,1454002
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,10449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.628268,-nan,0.000000,0.000000,0.000015,22.956546,1064782.491633,0.060069,7.142365,1.271437,13.367201,0.828952,0.000000,2.502830,1527733
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,7301,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015078,-nan,0.000000,0.000000,0.000013,17.422379,1238858.131100,0.028333,0.860054,1.246273,6.068898,0.585711,0.000000,5.128564,1348991
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015767,-nan,0.000000,0.000000,0.000010,14.462427,1535301.935866,0.000000,0.572495,2.128375,6.836962,0.015778,0.000000,0.000127,1387762
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,279025,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.633103,-nan,0.000000,0.000000,0.000106,352.350427,289323.151926,15.237953,125.908099,2.049229,143.388330,21.668687,0.000000,160.900391,3185723
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,42992,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.977334,-nan,0.000000,0.000000,0.000051,152.054065,622077.260911,1.395348,57.153004,2.107374,73.315031,3.549592,0.000000,60.966931,2955918
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,24847,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.637472,-nan,0.000000,0.000000,0.000029,88.290386,1092031.020690,0.385862,33.677644,2.788864,50.001566,1.983170,0.000000,20.851733,3012995
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,28597,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.830516,-nan,0.000000,0.000000,0.000020,60.486033,1559504.744124,0.248285,18.706293,3.941566,34.548582,2.331309,0.000000,6.430574,2947758
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,16013,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063343,-nan,0.000000,0.000000,0.000019,50.999247,1650623.905372,0.083398,2.123338,4.494606,16.656317,1.287190,0.000000,15.344008,2630643
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001096,-nan,0.000000,0.000000,0.000004,0.410383,243675.027225,0.000000,0.027280,0.044681,0.136670,0.001039,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000005,0.494888,202065.794187,0.000000,0.028345,0.052458,0.167435,0.001037,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001078,-nan,0.000000,0.000000,0.000004,0.445308,224563.854832,0.000000,0.027927,0.050484,0.129858,0.001076,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001078,-nan,0.000000,0.000000,0.000005,0.461884,216504.395972,0.000000,0.027387,0.052713,0.132325,0.001062,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000006,0.646246,154739.831125,0.000000,0.027690,0.084658,0.170694,0.001054,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,693,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298646,-nan,0.000000,0.000000,0.000009,1.768296,225816.323010,0.002354,0.447415,0.107123,1.131633,0.056225,0.000000,0.005001,199655
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002115,-nan,0.000000,0.000000,0.000006,1.081119,355146.813660,0.000000,0.067275,0.099937,0.562512,0.002090,0.000000,0.000004,191978
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002100,-nan,0.000000,0.000000,0.000006,1.112748,351529.833501,0.000000,0.070418,0.104944,0.527252,0.002086,0.000000,0.000000,195582
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002085,-nan,0.000000,0.000000,0.000006,1.076008,362711.004313,0.000000,0.070599,0.108012,0.501177,0.002113,0.000000,0.000000,195140
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001946,-nan,0.000000,0.000000,0.000008,1.485052,241238.735466,0.000000,0.064909,0.169526,0.683789,0.001966,0.000000,0.000000,179126
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,2592,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.188010,-nan,0.000000,0.000000,0.000012,4.632069,341174.541528,0.017113,1.675550,0.221907,3.119362,0.205721,0.000000,0.023692,395086
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1972,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536753,-nan,0.000000,0.000000,0.000009,3.353332,457393.437427,0.006148,0.790958,0.208423,1.986584,0.157747,0.000000,0.006102,383448
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004249,-nan,0.000000,0.000000,0.000006,2.433870,646706.732269,0.000000,0.148811,0.209933,1.144936,0.004254,0.000000,0.000000,393500
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004125,-nan,0.000000,0.000000,0.000007,2.723730,565333.509774,0.000000,0.137674,0.246287,1.310653,0.004120,0.000000,0.000000,384954
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003877,-nan,0.000000,0.000000,0.000007,2.561843,563102.346037,0.000000,0.128708,0.302750,1.087595,0.003850,0.000000,0.000000,360645
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,7207,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.391146,-nan,0.000000,0.000000,0.000018,14.127677,449271.887888,0.076621,6.834257,0.502578,10.581229,0.567302,0.000000,0.116635,793396
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,7154,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.696490,-nan,0.000000,0.000000,0.000013,10.173304,594159.746479,0.037167,3.527140,0.500291,6.766458,0.562384,0.000000,0.037163,755571
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,4977,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.069666,-nan,0.000000,0.000000,0.000009,6.810895,890145.550989,0.014231,1.506577,0.432322,3.733416,0.392381,0.000000,0.008831,757836
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008135,-nan,0.000000,0.000000,0.000006,4.879126,1235083.589666,0.000000,0.281373,0.442859,2.245261,0.008137,0.000000,0.000000,753266
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008219,-nan,0.000000,0.000000,0.000009,6.608651,882638.237190,0.000000,0.284748,0.804914,3.283489,0.008345,0.000000,0.000003,729131
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,23365,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.185870,-nan,0.000000,0.000000,0.000035,56.266207,452458.864042,0.431671,35.813345,0.965450,45.924076,1.825365,0.000000,1.355315,1591134
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,18171,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.612154,-nan,0.000000,0.000000,0.000016,23.770234,1011223.018737,0.140060,10.663162,0.872264,16.666308,1.425661,0.000000,0.179931,1502313
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,17537,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.649456,-nan,0.000000,0.000000,0.000012,18.651666,1282445.407348,0.087236,6.075248,0.913946,11.136354,1.370770,0.000000,0.071360,1494984
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,10455,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.796270,-nan,0.000000,0.000000,0.000011,16.796883,1398849.041281,0.038255,3.654726,1.005003,9.368858,0.826366,0.000000,0.016730,1468519
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015434,-nan,0.000000,0.000000,0.000007,10.636209,2134461.227114,0.000000,0.541278,1.278521,4.654288,0.015177,0.000000,0.000003,1418911
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,39176,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.156508,-nan,0.000000,0.000000,0.000089,284.138616,358150.937999,1.172324,237.379006,2.003584,261.571764,3.190832,0.000000,4.052708,3180141
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,61829,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.231463,-nan,0.000000,0.000000,0.000036,104.315793,872887.958772,1.416930,62.573260,2.042652,80.756790,4.962319,0.000000,2.736620,2845500
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,37541,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.314961,-nan,0.000000,0.000000,0.000025,73.187754,1296930.410098,0.490230,35.312652,2.628757,51.744059,3.063794,0.000000,0.786609,2966232
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,28496,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.893496,-nan,0.000000,0.000000,0.000020,56.548805,1573057.622866,0.275331,19.979620,3.518700,36.455392,2.274002,0.000000,0.238280,2779829
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,20371,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.330120,-nan,0.000000,0.000000,0.000017,47.998568,1832821.328577,0.134202,11.079605,5.150874,26.203133,1.648248,0.000000,0.110596,2749150
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001086,-nan,0.000000,0.000000,0.000004,0.419473,238394.093472,0.000000,0.028196,0.045203,0.139975,0.001046,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000004,0.438921,227831.199017,0.000000,0.028029,0.049256,0.144798,0.001064,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001092,-nan,0.000000,0.000000,0.000005,0.455071,219746.035025,0.000000,0.027362,0.047905,0.131496,0.001056,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001087,-nan,0.000000,0.000000,0.000006,0.579049,172697.068104,0.000000,0.028180,0.065908,0.160228,0.001074,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001089,-nan,0.000000,0.000000,0.000009,0.924197,108202.035780,0.000000,0.028455,0.144532,0.313896,0.001040,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,714,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.287335,-nan,0.000000,0.000000,0.000008,1.697789,235011.511644,0.002275,0.425804,0.106388,1.073641,0.057616,0.000000,0.003766,199500
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002117,-nan,0.000000,0.000000,0.000006,1.112723,353478.892793,0.000000,0.069459,0.102605,0.554930,0.002118,0.000000,0.000000,196662
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002075,-nan,0.000000,0.000000,0.000006,1.061314,363000.922249,0.000000,0.068096,0.099574,0.552236,0.002068,0.000000,0.000001,192629
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001966,-nan,0.000000,0.000000,0.000005,1.014303,363881.578986,0.000000,0.064278,0.100307,0.470413,0.001987,0.000000,0.000000,184543
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002177,-nan,0.000000,0.000000,0.000009,1.775980,222737.918711,0.000000,0.072451,0.221517,0.805947,0.002187,0.000000,0.000000,197789
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,2561,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.191182,-nan,0.000000,0.000000,0.000012,4.587269,342371.907705,0.018824,1.670082,0.219169,3.101383,0.202091,0.000000,0.022554,392638
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1967,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534373,-nan,0.000000,0.000000,0.000009,3.312989,462456.091755,0.006119,0.785560,0.207566,1.959968,0.156654,0.000000,0.004346,383028
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004274,-nan,0.000000,0.000000,0.000006,2.484402,630756.276628,0.000000,0.148843,0.213613,1.165575,0.004256,0.000000,0.000000,391763
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004101,-nan,0.000000,0.000000,0.000006,2.214234,690580.909688,0.000000,0.134983,0.210049,1.061507,0.004079,0.000000,0.000001,382277
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004008,-nan,0.000000,0.000000,0.000008,3.096465,472321.838014,0.000000,0.136955,0.312309,1.472534,0.004095,0.000000,0.000000,365632
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,7006,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.996110,-nan,0.000000,0.000000,0.000017,13.702850,464772.204469,0.073802,6.418780,0.483778,10.139078,0.551206,0.000000,0.124096,796088
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,7591,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.469292,-nan,0.000000,0.000000,0.000013,9.831792,614871.417644,0.042106,3.348372,0.477383,6.427678,0.595233,0.000000,0.040529,755661
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,4794,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.259935,-nan,0.000000,0.000000,0.000010,7.604310,806854.022860,0.014350,1.710987,0.474557,4.444703,0.380685,0.000000,0.009732,766946
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008121,-nan,0.000000,0.000000,0.000007,5.228083,1147391.025258,0.000000,0.281283,0.492622,2.413785,0.008069,0.000000,0.000000,749832
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007540,-nan,0.000000,0.000000,0.000009,6.332175,842412.533825,0.000000,0.260412,0.818132,3.038000,0.007639,0.000000,0.000001,666788
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,27993,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.936492,-nan,0.000000,0.000000,0.000029,46.630232,541691.833646,0.454677,28.602713,0.925281,36.809237,2.184798,0.000000,1.037915,1578701
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,15486,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.896493,-nan,0.000000,0.000000,0.000017,26.233721,925848.391069,0.146035,12.222442,0.959758,19.111880,1.218650,0.000000,0.190981,1518028
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,12690,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.697452,-nan,0.000000,0.000000,0.000014,20.716709,1136005.148504,0.074027,7.273478,0.981292,13.248955,1.001592,0.000000,0.084136,1470893
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,10253,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.595063,-nan,0.000000,0.000000,0.000011,15.793813,1447589.627742,0.039291,3.457457,0.926512,8.801669,0.813313,0.000000,0.015210,1428935
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015162,-nan,0.000000,0.000000,0.000008,10.415079,2129802.726890,0.000000,0.524943,1.082784,4.580069,0.014741,0.000000,0.000003,1386379
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,41873,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.008761,-nan,0.000000,0.000000,0.000089,284.937844,357193.634649,1.472526,237.218751,2.017132,261.571948,3.373067,0.000000,4.044561,3180562
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,52369,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.603003,-nan,0.000000,0.000000,0.000036,102.480260,891678.609359,0.979683,63.190603,2.024252,80.890301,4.187724,0.000000,2.508135,2855608
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,39344,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.654308,-nan,0.000000,0.000000,0.000024,72.468659,1323359.827839,0.486282,34.560487,2.678133,50.954997,3.171397,0.000000,0.741895,2996941
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,34740,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.339602,-nan,0.000000,0.000000,0.000017,51.131721,1823347.198873,0.265994,18.104283,3.209768,31.642913,2.873042,0.000000,0.236263,2913465
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,20949,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.042866,-nan,0.000000,0.000000,0.000020,53.928601,1621042.313125,0.129888,12.875668,5.656716,31.722033,1.726368,0.000000,0.091173,2731892
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001084,-nan,0.000000,0.000000,0.000004,0.413217,242003.887831,0.000000,0.028132,0.043763,0.137548,0.001052,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001093,-nan,0.000000,0.000000,0.000004,0.421318,237350.174987,0.000000,0.027377,0.044624,0.139546,0.001061,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001083,-nan,0.000000,0.000000,0.000004,0.447766,223331.087374,0.000000,0.027344,0.054265,0.130851,0.001056,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001087,-nan,0.000000,0.000000,0.000005,0.484430,206428.047184,0.000000,0.030006,0.054105,0.137507,0.001090,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001073,-nan,0.000000,0.000000,0.000008,0.838558,119252.275117,0.000000,0.029273,0.126872,0.283183,0.001061,0.000000,0.000000,100000
50000,CLV,false,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,661,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283368,-nan,0.000000,0.000000,0.000008,1.677255,236399.420860,0.001938,0.422250,0.106487,1.059829,0.053335,0.000000,0.003733,198251
50000,CLV,false,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002055,-nan,0.000000,0.000000,0.000006,1.081672,357500.200047,0.000000,0.068748,0.099274,0.546563,0.002078,0.000000,0.000001,193349
