ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_WH,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,TERMINATE_BY_COUNT,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_cnt_long,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,4,true,false,TPCC,false, 4215, 0, 0, 0, 16300,0,0,0,0, 16366, 0, 6.50622,243172, 0.0590231, 1.83659, 1.25816, 0, 0, 0, 0.223223, 4.19763, 0.185249, 0, 0, 0, 0, 0, 0, 0.107228, 395533, 0, 2008, 87949
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,4,true,false,TPCC,false, 180178, 0, 0, 0, 16667,0,0,0,0, 50147, 0, 19.6275,79650.8, 13.1133, 0.318408, 0, 0, 0, 0, 0.352007, 2.23763, 14.3291, 0, 0, 0, 0, 0, 0, 0, 390836, 0, 2000, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,2,true,false,TPCC,false, 22311, 0, 0, 0, 19355,0,0,0,0, 19511, 0, 3.90389,101883, 0.0546795, 0.0980136, 0, 0, 0, 0, 0.165721, 0.916609, 1.74219, 0, 0, 0, 0, 0, 34122600, 0.10046, 198871, 0, 1009, 14891
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,2,true,false,TPCC,false, 16776, 0, 0, 0, 13569,0,0,0,0, 16016, 0, 3.01612,124547, 0.467487, 0.192004, 0, 0, 0, 0, 0.0686998, 0.536329, 1.26292, 0, 0, 0, 0, 0, 0, 0, 187824, 0, 955, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,2,true,false,TPCC,false, 3355, 0, 0, 0, 14103,0,0,0,0, 14161, 0, 2.82716,140473, 0.0265647, 0.182662, 0, 0, 0, 0, 0.136054, 0.930012, 0.188055, 0, 0, 0, 0, 0, 42389684, 0.743083, 198570, 0, 1032, 131602
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,2,true,false,TPCC,false, 1131, 0, 0, 0, 12947,0,0,0,0, 12958, 0, 2.56484,153433, 0.0171805, 0.512282, 0.342905, 0, 0, 0, 0.1532, 1.56829, 0.0170711, 0, 0, 0, 0, 0, 0, 0.019203, 196766, 0, 973, 15021
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,2,true,false,TPCC,false, 23155, 0, 0, 0, 10959,0,0,0,0, 19816, 0, 3.58214,100515, 1.60909, 0.0850569, 0, 0, 0, 0, 0.135807, 0.78985, 1.75872, 0, 0, 0, 0, 0, 0, 0, 180030, 0, 898, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,1,true,false,TPCC,false, 501, 0, 0, 0, 6010,0,0,0,0, 6010, 0, 0.605134,165253, 0.00409357, 0.0121138, 0, 0, 0, 0, 0.056523, 0.133108, 0.0201205, 0, 0, 0, 0, 0, 17231704, 0, 100000, 0, 501, 0
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,1,true,false,TPCC,false, 501, 0, 0, 0, 7068,0,0,0,0, 7068, 0, 0.711442,140560, 0.00461888, 0.0532668, 0, 0, 0, 0, 0.0329967, 0.228714, 0.00214363, 0, 0, 0, 0, 0, 0, 0, 100000, 0, 501, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,1,true,false,TPCC,false, 501, 0, 0, 0, 6186,0,0,0,0, 6186, 0, 0.62277,160573, 0.00412308, 0.0225032, 0, 0, 0, 0, 0.0486957, 0.144781, 0.00211978, 0, 0, 0, 0, 0, 16280952, 0, 100000, 0, 501, 0
