ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt,RETIRE_READ
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,32,YCSB,False,0,12,0,0,20.422464,1.0,1.0,0.0,0.0,0.0,0.0,2.3254580000000002,0.0,0.0,,0.0,0.0,0.0005139999999999999,1643.968798,62286.340308000006,0.009068999999999999,4.008257,11.463242,43.744143,0.028511,0.35333000000000003,1569.78344,3199900,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,1.0,True,True,1024*1024*20,16,YCSB,False,0,2,0,0,10.336753999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.786419,0.0,0.0,,0.0,0.0,0.000349,558.056049,45873.528385000005,4.7e-05,1.6603459999999999,5.942259,20.129761,0.017603999999999998,0.201158,522.4128509999999,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,16,YCSB,False,0,237125,0,0,10.591818,1.0,1.0,0.0,0.0,0.0,0.0,1.445733,0.0,0.0,,0.0,0.0,2.9999999999999997e-05,54.629296999999994,449271.31380600005,7.975718,2.3324830000000003,3.038457,16.679211,18.313113,0.194106,4.052268,1533961,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,32,YCSB,False,0,24766,0,0,28.950112,1.0,1.0,0.0,0.0,0.0,0.0,6.958658,0.0,0.0,,0.0,0.0,9.2e-05,292.887512,345383.001667,2.877406,9.069331,8.012742,52.77287,2.03789,0.380222,208.218744,3161199,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,16,YCSB,False,0,2064,0,0,10.965653,1.0,1.0,0.0,0.0,0.0,0.0,1.682724,0.0,0.0,,0.0,0.0,7.6e-05,122.359572,209068.79256,0.23468000000000003,2.650809,5.863614,23.058311,0.17843299999999998,0.20923699999999998,82.82154399999999,1598848,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,32,YCSB,False,0,42,0,0,21.198392000000002,1.0,1.0,0.0,0.0,0.0,0.0,4.0066559999999996,0.0,0.0,,0.0,0.0,0.000151,483.78024500000004,211601.79474800001,0.079839,5.97799,9.525746,45.389459,0.032451999999999995,0.397681,409.534329,3199024,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,16,YCSB,False,0,6,0,0,10.574907000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.311525,0.0,0.0,,0.0,0.0,0.000168,268.238716,95432.60708999999,0.004453,2.099195,6.0309919999999995,21.382422000000002,0.01481,0.172208,231.224333,1599920,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,32,YCSB,False,0,11,0,0,20.659063,1.0,1.0,0.0,0.0,0.0,0.0,2.789245,0.0,0.0,,0.0,0.0,0.000324,1037.029333,98738.931251,0.009193000000000002,4.604438,10.170553,43.299234999999996,0.028922000000000003,0.373254,964.1355960000001,3199849,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,16,YCSB,False,0,4,0,0,10.621589,1.0,1.0,0.0,0.0,0.0,0.0,1.243191,0.0,0.0,,0.0,0.0,0.000299,478.40227000000004,53510.782932,0.00133,2.088125,8.054079,23.606849,0.014697,0.210748,436.707639,1599980,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,32,YCSB,False,0,5,0,0,20.396472,1.0,1.0,0.0,0.0,0.0,0.0,2.319428,0.0,0.0,,0.0,0.0,0.000522,1671.717261,61253.611714,0.001341,3.960461,12.130569,44.191295000000004,0.027752,0.343163,1596.451259,3199960,
