ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,1558173,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.329960,-nan,0.000000,0.000000,0.000042,163.544823,153815.593199,98.027999,5.614284,1.992205,13.470310,119.797959,0.000000,0.137225,1572234
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,2359526,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.338744,-nan,0.000000,0.000000,0.000044,241.878718,104204.025144,172.779323,9.311071,2.449903,13.944582,181.142472,0.000000,0.403543,1575296
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3833172,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.990891,-nan,0.000000,0.000000,0.000049,436.164996,42100.361485,380.335438,26.240208,4.633955,20.811650,295.336483,0.000000,3.653651,1147669
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,22351,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.093018,-nan,0.000000,0.000000,0.000060,95.392165,267805.139886,0.310664,49.640227,4.960259,76.587214,1.755673,0.000000,0.270956,1596657
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,75,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044113,-nan,0.000000,0.000000,0.000366,585.804129,43698.374129,0.179565,2.200251,7.715043,31.080560,0.023778,0.000000,537.273555,1599918
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,118,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045777,-nan,0.000000,0.000000,0.000244,389.933342,65647.404981,0.326152,2.363982,7.070258,32.607817,0.027613,0.000000,339.683587,1599882
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,232814,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.568736,-nan,0.000000,0.000000,0.000077,126.614117,176672.369522,18.699435,2.598075,3.879459,18.895019,17.995212,0.000000,72.752001,1398076
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3273798,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.690630,-nan,0.000000,0.000000,0.000040,347.871598,58631.058545,296.430642,17.227011,3.362416,15.595203,252.746160,0.000000,1.098918,1274755
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,20156,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.193400,-nan,0.000000,0.000000,0.000061,98.489849,259315.575960,0.402093,52.857775,5.648638,79.278718,1.603392,0.000000,0.198374,1596247
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,52,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037754,-nan,0.000000,0.000000,0.000355,567.913869,45075.680311,0.209103,2.081789,7.256592,30.168016,0.022116,0.000000,520.802124,1599944
