ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DELAY_ACQUIRE,DELAY_THRESHOLD,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,4,TPCC,0,0,0,1.006604,0.000000,0.000000,0.000032,0.001702,0.000495,0.147520,0.069286,0.004254,0.000000,0.000000,0.000000,0.000008,3.172022,498464.369939,0.000000,0.440948,0.121059,1.704761,0.003757,0.000000,0.000175,395285
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,4,TPCC,0,0,0,0.968996,0.000000,0.000000,0.000010,0.001048,0.000303,0.138863,0.068620,0.004209,0.000000,0.000000,0.000000,0.000008,3.193454,484424.733135,0.000000,0.393169,0.174553,1.636611,0.003752,0.000000,0.000046,386747
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,4,TPCC,0,0,0,0.831185,0.000000,0.000000,0.000009,0.000474,0.000146,0.134137,0.066240,0.004069,0.000000,0.000000,0.000000,0.000009,3.153029,460220.327393,0.000000,0.398194,0.241057,1.579317,0.003629,0.000000,0.000058,362772
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,8,TPCC,16329,0,0,2.667425,0.000000,0.000000,0.629700,1.042286,0.258828,0.918551,0.655708,8.044743,0.000000,0.000000,0.000000,0.000025,20.471957,310818.940807,0.223671,10.108521,0.399415,14.816044,1.276435,0.000000,0.124433,795384
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,8,TPCC,9064,0,0,2.519998,0.000000,0.000000,0.427375,0.843431,0.230944,0.695171,0.515182,4.792117,0.000000,0.000000,0.000000,0.000020,15.904621,392260.837212,0.083983,6.461968,0.414436,10.942147,0.712499,0.000000,0.046464,779845
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,8,TPCC,4003,0,0,2.237812,0.000000,0.000000,0.245050,0.619931,0.163326,0.443694,0.290650,1.996881,0.000000,0.000000,0.000000,0.000014,10.789035,561034.072832,0.018395,3.103797,0.335608,6.545075,0.319654,0.000000,0.009352,756627
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,8,TPCC,0,0,0,1.716727,0.000000,0.000000,0.000046,0.008960,0.002236,0.283629,0.134767,0.008184,0.000000,0.000000,0.000000,0.000008,6.017930,997404.713690,0.000000,0.768787,0.282131,3.009490,0.007265,0.000000,0.000303,750289
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,8,TPCC,0,0,0,2.096240,0.000000,0.000000,0.000040,0.004665,0.001128,0.281870,0.136511,0.008308,0.000000,0.000000,0.000000,0.000010,7.312525,815088.068561,0.000000,0.793226,0.745256,3.601402,0.007364,0.000000,0.000211,745044
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,16,TPCC,69463,0,0,7.075066,0.000000,0.000000,2.167369,3.323222,0.682657,3.767589,1.666022,36.801096,0.000000,0.000000,0.000000,0.000045,73.891032,343811.790001,1.663094,43.257172,0.670259,54.753020,5.407301,0.000000,2.689651,1587788
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,16,TPCC,38158,0,0,4.647232,0.000000,0.000000,0.973990,1.664277,0.452266,1.479565,1.006869,14.850327,0.000000,0.000000,0.000000,0.000024,38.052457,644486.740739,0.500262,18.178499,0.782280,26.464013,2.973506,0.000000,0.176700,1532769
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,16,TPCC,20603,0,0,5.441166,0.000000,0.000000,0.853843,1.836059,0.462169,1.391789,0.959984,10.749028,0.000000,0.000000,0.000000,0.000023,35.017360,702537.018581,0.206586,13.993184,0.955024,23.484139,1.618816,0.000000,0.118793,1537562
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,16,TPCC,10739,0,0,5.069883,0.000000,0.000000,0.561033,1.215966,0.328205,0.916575,0.599322,5.075897,0.000000,0.000000,0.000000,0.000018,26.892837,875594.338099,0.065117,7.341573,1.258785,16.520533,0.852856,0.000000,0.014058,1471701
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,16,TPCC,0,0,0,3.499283,0.000000,0.000000,0.000114,0.030159,0.006693,0.561463,0.264859,0.015886,0.000000,0.000000,0.000000,0.000009,12.927233,1765516.933884,0.000000,1.518451,0.986686,6.245946,0.014025,0.000000,0.000666,1426453
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,1,TPCC,0,0,0,0.112970,0.000000,0.000000,0.000000,0.000000,0.000000,0.021191,0.018020,0.001153,0.000000,0.000000,0.000000,0.000005,0.535697,186672.731788,0.000000,0.084105,0.025823,0.278543,0.001022,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,1,TPCC,0,0,0,0.144067,0.000000,0.000000,0.000000,0.000000,0.000000,0.019992,0.016978,0.001085,0.000000,0.000000,0.000000,0.000006,0.623501,160384.616167,0.000000,0.079120,0.025521,0.323239,0.000969,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,1,TPCC,0,0,0,0.141170,0.000000,0.000000,0.000000,0.000000,0.000000,0.022201,0.018932,0.001199,0.000000,0.000000,0.000000,0.000006,0.643924,155297.896984,0.000000,0.092051,0.031751,0.310806,0.001074,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,1,TPCC,0,0,0,0.124973,0.000000,0.000000,0.000000,0.000000,0.000000,0.020482,0.017297,0.001098,0.000000,0.000000,0.000000,0.000007,0.728185,137327.792510,0.000000,0.080582,0.049677,0.330560,0.000989,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,1,TPCC,0,0,0,0.119354,0.000000,0.000000,0.000000,0.000000,0.000000,0.020314,0.017121,0.001097,0.000000,0.000000,0.000000,0.000008,0.766142,130524.086905,0.000000,0.082728,0.067231,0.302276,0.000983,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,2,TPCC,624,0,0,0.552788,0.000000,0.000000,0.075539,0.175286,0.042105,0.130638,0.095245,0.512034,0.000000,0.000000,0.000000,0.000014,2.750311,144663.653849,0.004164,0.843115,0.087989,1.778847,0.051574,0.000000,0.002083,198935
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,2,TPCC,0,0,0,0.419204,0.000000,0.000000,0.000016,0.000792,0.000297,0.069251,0.034633,0.002149,0.000000,0.000000,0.000000,0.000007,1.437145,276633.245413,0.000000,0.193461,0.056667,0.781727,0.001902,0.000000,0.000056,198781
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,2,TPCC,0,0,0,0.435195,0.000000,0.000000,0.000006,0.000231,0.000086,0.068108,0.033960,0.002099,0.000000,0.000000,0.000000,0.000007,1.401097,279212.631570,0.000000,0.190851,0.056789,0.750505,0.001840,0.000000,0.000023,195602
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,2,TPCC,0,0,0,0.444191,0.000000,0.000000,0.000001,0.000044,0.000014,0.070314,0.034785,0.002154,0.000000,0.000000,0.000000,0.000008,1.513683,260556.500458,0.000000,0.196447,0.074436,0.781562,0.001886,0.000000,0.000007,197200
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,2,TPCC,0,0,0,0.479522,0.000000,0.000000,0.000002,0.000001,0.000000,0.070032,0.034240,0.002125,0.000000,0.000000,0.000000,0.000011,2.151775,175074.039991,0.000000,0.197365,0.203844,1.050085,0.001917,0.000000,0.000006,188360
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,4,TPCC,3931,0,0,1.296050,0.000000,0.000000,0.226228,0.481075,0.120373,0.356300,0.258153,2.416495,0.000000,0.000000,0.000000,0.000020,7.925079,200552.195072,0.038774,3.262649,0.194567,5.458753,0.310833,0.000000,0.026424,397348
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,4,TPCC,1598,0,0,1.242808,0.000000,0.000000,0.149524,0.350309,0.084034,0.272364,0.185089,1.065497,0.000000,0.000000,0.000000,0.000015,5.848310,268290.142268,0.010547,1.744566,0.180037,3.694958,0.128156,0.000000,0.004587,392261
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,4,TPCC,0,0,0,1.005939,0.000000,0.000000,0.000032,0.002355,0.000725,0.149082,0.069841,0.004261,0.000000,0.000000,0.000000,0.000008,3.136104,506308.505429,0.000000,0.420289,0.115832,1.686306,0.003776,0.000000,0.000166,396959
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,4,TPCC,0,0,0,1.007619,0.000000,0.000000,0.000016,0.001111,0.000318,0.133729,0.066197,0.004062,0.000000,0.000000,0.000000,0.000008,3.154784,477219.342457,0.000000,0.382918,0.125180,1.651474,0.003605,0.000000,0.000086,376381
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,4,TPCC,0,0,0,0.972923,0.000000,0.000000,0.000008,0.000295,0.000093,0.139377,0.069683,0.004243,0.000000,0.000000,0.000000,0.000010,3.704101,383178.493818,0.000000,0.399340,0.275423,1.972354,0.003917,0.000000,0.000021,354833
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,8,TPCC,17258,0,0,2.803482,0.000000,0.000000,0.643280,1.085253,0.260095,0.898675,0.653934,8.216557,0.000000,0.000000,0.000000,0.000026,21.091690,302406.108293,0.240106,10.245756,0.364753,15.194336,1.345218,0.000000,0.126602,797282
