ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DELAY_ACQUIRE,DELAY_THRESHOLD,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,4,TPCC,45113,0,0,0.945643,0,0,0.113564,0.328637,0.095187,0.232181,0.14729,0.89434,0,0,0,0.000021,9.381652,169542.4149,0.972144,1.45635,0.139257,2.724321,4.599558,0,0.004801,397647
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,4,TPCC,2997,0,0,0.915964,0,0,0.111182,0.262128,0.076153,0.215103,0.142328,0.748956,0,0,0,0.000013,4.576308,312215.8664,0.048225,1.276266,0.15912,2.655744,0.309726,0,0.004041,357199
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,0.999086,0,0,0.000019,0.001358,0.000417,0.144991,0.069294,0.004258,0,0,0,0.000008,3.103441,510397.364,0,0.417116,0.122834,1.672321,0.003741,0,0.000146,395997
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,0.887421,0,0,0.000012,0.000548,0.000168,0.129567,0.065366,0.004031,0,0,0,0.000008,3.049529,489973.3473,0,0.375195,0.167723,1.515329,0.003575,0,0.000061,373547
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,1.029212,0,0,0.000013,0.000829,0.000294,0.142032,0.073845,0.004389,0,0,0,0.000011,4.143099,357307.3836,0,0.430825,0.377104,2.141192,0.004016,0,0.00007,370090
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,8,TPCC,293635,0,0,2.119746,0,0,0.280821,0.76841,0.21952,0.567032,0.34337,1.416102,0,0,0,0.000042,40.56621,155925.2391,7.479513,2.762499,0.229948,5.048735,29.97172,0,0.00866,790662
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,8,TPCC,89357,0,0,2.007269,0,0,0.22792,0.606816,0.190543,0.487032,0.301119,1.824069,0,0,0,0.000022,19.058023,322413.7099,1.949184,2.977203,0.238213,5.781095,9.124177,0,0.014629,768071
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,8,TPCC,8262,0,0,2.346936,0,0,0.232371,0.610194,0.162481,0.454091,0.294602,1.824436,0,0,0,0.000014,11.173879,548483.4533,0.122063,2.930905,0.270434,6.42438,0.854735,0,0.008168,766086
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,8,TPCC,0,0,0,2.077526,0,0,0.000054,0.007719,0.001989,0.287505,0.135293,0.008183,0,0,0,0.000009,6.720195,902094.0676,0,0.791628,0.288125,3.409846,0.007162,0,0.000387,757781
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,8,TPCC,0,0,0,2.293924,0,0,0.000032,0.003716,0.00096,0.306003,0.15316,0.008888,0,0,0,0.000013,9.443218,623093.5586,0,0.878697,0.929901,4.714402,0.00827,0,0.000229,735501
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,16,TPCC,1142061,0,0,4.045307,0,0,0.801636,1.753955,0.515727,1.561324,0.834947,2.578794,0,0,0,0.000064,139.05813,181299.0288,38.339669,6.024325,0.398099,8.838003,116.760914,0,0.028744,1575694
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,16,TPCC,611088,0,0,4.622434,0,0,0.645816,1.547327,0.44563,1.218018,0.735356,3.278057,0,0,0,0.000045,85.937956,288327.8262,16.528023,6.14237,0.508511,10.942947,62.634208,0,0.028368,1548644
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,16,TPCC,193379,0,0,4.156663,0,0,0.466824,1.378868,0.387542,0.958896,0.617495,3.923129,0,0,0,0.000024,41.003267,601448.6616,4.223188,6.244,0.554763,11.968345,19.779497,0,0.031092,1541335
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,16,TPCC,21099,0,0,4.897625,0,0,0.443286,1.201138,0.327777,0.882713,0.546648,3.929419,0,0,0,0.000016,24.425357,1002740.239,0.31891,6.065306,0.724661,13.456745,2.173251,0,0.017917,1530768
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,16,TPCC,0,0,0,3.715872,0,0,0.000108,0.028907,0.006589,0.560224,0.262298,0.015576,0,0,0,0.000009,13.174334,1724728.116,0,1.517135,0.787931,6.381709,0.0136,0,0.000701,1420134
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.114586,0,0,0,0,0,0.019648,0.016832,0.001094,0,0,0,0.000005,0.533669,187382.2234,0,0.080674,0.025142,0.275901,0.000958,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.113495,0,0,0,0,0,0.019782,0.016805,0.001086,0,0,0,0.000005,0.530565,188478.4702,0,0.079151,0.023536,0.270392,0.00096,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.135954,0,0,0,0,0,0.021233,0.017895,0.00114,0,0,0,0.000006,0.635346,157394.4723,0,0.083665,0.030371,0.316722,0.001018,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.134353,0,0,0,0,0,0.020737,0.01748,0.001112,0,0,0,0.000007,0.684527,146086.3742,0,0.08166,0.040559,0.320845,0.000994,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.128254,0,0,0,0,0,0.020782,0.017411,0.001105,0,0,0,0.00001,1.023896,97666.21119,0,0.081569,0.115817,0.44807,0.000991,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,2,TPCC,1233,0,0,0.543724,0,0,0.074032,0.173949,0.042663,0.134042,0.096004,0.481274,0,0,0,0.000014,2.775565,142831.4846,0.021071,0.811256,0.091075,1.726166,0.127765,0,0.002153,198219
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.403716,0,0,0.000009,0.000333,0.000133,0.066201,0.033645,0.002083,0,0,0,0.000007,1.374525,281825.3847,0,0.189088,0.057994,0.754098,0.001836,0,0.000046,193688
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.44669,0,0,0.000006,0.00017,0.000073,0.067649,0.034477,0.002136,0,0,0,0.000007,1.455704,272523.7224,0,0.196294,0.058383,0.76822,0.001862,0,0.000028,198357
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.401112,0,0,0.000007,0.00019,0.000069,0.066499,0.033758,0.00209,0,0,0,0.000008,1.448775,264594.5442,0,0.189546,0.0666,0.722754,0.001854,0,0.000033,191669
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.458514,0,0,0.000002,0.000045,0.000017,0.067186,0.033942,0.002079,0,0,0,0.00001,1.86928,196330.1154,0,0.192628,0.127488,0.937862,0.001854,0,0.000008,183498
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,4,TPCC,44733,0,0,0.963929,0,0,0.114603,0.328012,0.094607,0.23139,0.147235,0.949046,0,0,0,0.000021,9.491765,167718.4449,0.970746,1.508385,0.150694,2.783177,4.557443,0,0.006846,397986
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,4,TPCC,3402,0,0,1.106491,0,0,0.134196,0.310744,0.082806,0.260466,0.176327,0.876629,0,0,0,0.000014,5.420834,287011.9072,0.053779,1.502701,0.165016,3.176222,0.35394,0,0.004506,388961
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,0.997998,0,0,0.000031,0.002774,0.000823,0.145349,0.069406,0.004261,0,0,0,0.000008,3.115751,506321.6576,0,0.417724,0.118423,1.670183,0.003749,0,0.000179,394393
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,1.050539,0,0,0.000018,0.00131,0.000387,0.137673,0.069274,0.004246,0,0,0,0.000009,3.382941,457431.5616,0,0.402151,0.136028,1.741043,0.003713,0,0.00007,386866
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,4,TPCC,0,0,0,1.068558,0,0,0.000008,0.000317,0.000089,0.154591,0.081447,0.004722,0,0,0,0.000012,4.76028,323422.9622,0,0.491476,0.507446,2.507191,0.004441,0,0.000036,384896
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,8,TPCC,259649,0,0,1.732904,0,0,0.256096,0.68887,0.213843,0.55098,0.326716,1.264525,0,0,0,0.000037,35.666314,178267.933,6.59581,2.56599,0.271048,4.48916,26.469074,0,0.009575,794770
