IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0271278,0,LH_MCSLOCK,50000,BAMBOO,16, 2409, 0.00738841,TPCC, 100000, 0.0554561,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.240911,0, 0, 0.00221616, 0, 0, 2409, 0, 0.000773206, 0,true,true,415091, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0330754,0,LH_MCSLOCK,50000,BAMBOO,1, 5013, 0.255623,TPCC, 199999, 0.508519,false, 0.00140882,true,0,false,true,true,2,true,0, 0, 0, 1.00263,0, 0, 0.00344685, 1824, 0, 5013, 0, 0.0443044, 0,true,true,398950, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.01699,0,LH_MCSLOCK,50000,BAMBOO,2, 2355, 0.0309688,TPCC, 192558, 0.12428,false, 4.917e-06,true,0,false,true,true,2,true,0, 0, 0, 0.453632,0, 0, 0.0032333, 6, 0, 2355, 0, 0.00172459, 0,true,true,848961, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0249494,0,LH_MCSLOCK,50000,BAMBOO,4, 2746, 0.0326459,TPCC, 196440, 0.156232,false, 2.188e-06,true,0,false,true,true,2,true,0, 0, 0, 0.539607,0, 0, 0.00332552, 2, 0, 2746, 0, 0.00157347, 0,true,true,728086, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0306193,0,LH_MCSLOCK,50000,BAMBOO,8, 3088, 0.0342412,TPCC, 197446, 0.200666,false, 0,true,0,false,true,true,2,true,0, 0, 0, 0.609818,0, 0, 0.00338958, 0, 0, 3088, 0, 0.00148793, 0,true,true,647557, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0397176,0,LH_MCSLOCK,50000,BAMBOO,16, 2731, 0.0327065,TPCC, 193477, 0.124849,false, 9.89e-07,true,0,false,true,true,2,true,0, 0, 0, 0.528478,0, 0, 0.00344116, 1, 0, 2731, 0, 0.00165108, 0,true,true,732204, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0700938,0,LH_MCSLOCK,50000,BAMBOO,1, 8015, 0.993184,TPCC, 399987, 1.80248,false, 0.107498,true,0,false,true,true,4,true,0, 0, 0, 3.20594,0, 0, 0.00789876, 106740, 0, 8015, 0, 0.306036, 0,true,true,499057, 0, 0
true,0, 0,false, 5.74e-05, 0,100000,false, 0,1, 0, 0.0612964,0,LH_MCSLOCK,50000,BAMBOO,2, 5688, 0.534931,TPCC, 395441, 1.13729,false, 0.00711927,true,0,false,true,true,4,true,0, 0, 0, 2.24938,0, 0, 0.00874361, 9420, 0, 5688, 8, 0.0866137, 0,true,true,703200, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0354566,0,LH_MCSLOCK,50000,BAMBOO,4, 2884, 0.0782835,TPCC, 378450, 0.300979,false, 6.918e-06,true,0,false,true,true,4,true,0, 0, 0, 1.09169,0, 0, 0.00727385, 7, 0, 2884, 0, 0.00296797, 0,true,true,1.38665e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0620455,0,LH_MCSLOCK,50000,BAMBOO,8, 3455, 0.08,TPCC, 379594, 0.415538,false, 1.702e-06,true,0,false,true,true,4,true,0, 0, 0, 1.31185,0, 0, 0.00755723, 3, 0, 3455, 0, 0.00307214, 0,true,true,1.15743e+06, 0, 0
