ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,TPCC,false, 31550, 12372,0,0,0,0, 12520, 18.9505,1.26953e+06, 0.2229, 3.31145, 1.33076, 0, 0, 1.17927, 9.91041, 1.88296, 0, 0, 0, 0, 0, 0.0922873, 1503632, 7508, 144157
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,TPCC,false, 25630, 10395,0,0,0,0, 10549, 15.5629,1.50558e+06, 0.225947, 1.88375, 0.396682, 0, 0, 1.16836, 7.64275, 1.43734, 0, 0, 0, 0, 0, 0.0121707, 1464444, 7371, 28626
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,TPCC,false, 7353, 9226,0,0,0,0, 9226, 13.3922,1.72048e+06, 8.0283e-05, 1.14551, 0.0158329, 0, 0, 1.44932, 6.60311, 0.0295183, 0, 0, 0, 0, 0, 2.876e-06, 1440065, 7348, 4
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,16,true,TPCC,false, 6895, 15044,0,0,0,0, 15044, 20.7855,1.05526e+06, 6.0912e-05, 1.3953, 0.0183763, 0, 0, 4.0468, 10.2401, 0.0354793, 0, 0, 0, 0, 0, 0, 1370875, 6893, 0
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,true,TPCC,false, 129646, 101335,0,0,0,0, 104134, 333.853,305957, 8.99086, 81.4395, 58.4969, 0, 0, 2.10154, 116.78, 8.97855, 0, 0, 0, 0, 0, 177.948, 3192019, 16063, 3403566
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,true,TPCC,false, 146248, 36515,0,0,0,0, 37635, 114.538,846406, 3.40858, 42.7146, 30.1408, 0, 0, 2.45708, 67.6865, 10.3905, 0, 0, 0, 0, 0, 15.3156, 3029560, 15137, 2273964
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,TPCC,false, 93652, 21872,0,0,0,0, 22338, 66.2288,1.42468e+06, 1.37988, 18.8018, 11.623, 0, 0, 2.94758, 38.6608, 6.29539, 0, 0, 0, 0, 0, 1.58698, 2948587, 14671, 798032
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,TPCC,false, 77585, 17457,0,0,0,0, 17796, 52.3159,1.78616e+06, 0.996498, 9.37951, 4.62831, 0, 0, 3.73952, 28.7967, 5.05018, 0, 0, 0, 0, 0, 0.224243, 2920149, 14544, 255150
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,TPCC,false, 77969, 18351,0,0,0,0, 18888, 52.7047,1.68158e+06, 1.49712, 5.81074, 1.67235, 0, 0, 5.23933, 26.0625, 5.10757, 0, 0, 0, 0, 0, 0.0618224, 2769605, 13862, 47988
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,32,true,TPCC,false, 12699, 19539,0,0,0,0, 19540, 50.1807,1.62499e+06, 0.00179235, 3.06563, 0.0368882, 0, 0, 9.54988, 26.7055, 0.0742936, 0, 0, 0, 0, 0, 2.655e-05, 2548218, 12665, 11
