ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 42048, 17064,0,0,0,0, 17345, 26.0954,917145, 0.423078, 7.42899, 4.11654, 0.97625, 5.66426, 1.21914, 15.7519, 2.69916, 0.613201, 2.13774, 0.31331, 0.828596, 0, 0.833322, 1495829, 7579, 347023
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 22471, 12403,0,0,0,0, 12493, 18.7943,1.27206e+06, 0.135705, 3.72335, 1.66471, 0.557503, 4.78108, 1.32115, 10.4998, 1.20644, 0.390485, 1.16602, 0.229023, 0.484711, 0, 0.0818217, 1494222, 7342, 89869
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 146867, 106346,0,0,0,0, 109922, 333.766,289855, 10.8626, 85.1443, 60.5179, 6.10284, 26.4603, 2.39453, 121.22, 10.5347, 2.09848, 21.0987, 1.42707, 7.29967, 0, 170.034, 3023242, 15188, 3182711
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 126282, 39534,0,0,0,0, 41002, 110.894,776771, 3.9615, 37.3957, 24.3096, 3.37288, 15.609, 2.17027, 59.8789, 8.95699, 1.71409, 10.1155, 1.03714, 3.59903, 0, 22.0339, 2691859, 13539, 1987448
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 85984, 22986,0,0,0,0, 23390, 69.0807,1.36025e+06, 1.18934, 20.537, 13.2953, 2.22726, 11.4921, 3.1976, 41.4603, 5.74676, 1.55895, 4.34667, 0.972865, 1.6935, 0, 1.77803, 2936477, 14770, 643030
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 9943, 16582,0,0,0,0, 16745, 13.2569,477746, 0.128507, 4.00159, 1.96548, 0.562694, 2.89642, 0.49637, 8.44573, 0.788316, 0.33895, 1.3948, 0.179685, 0.603623, 0, 0.699038, 791676, 0, 244602
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 6221, 10797,0,0,0,0, 10853, 8.17347,737082, 0.0425711, 1.64794, 0.700177, 0.265943, 2.11303, 0.534982, 4.90563, 0.498387, 0.184073, 0.520621, 0.10622, 0.210463, 0, 0.0354729, 753065, 0, 43710
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 2351, 8993,0,0,0,0, 9010, 6.75988,887858, 0.0129691, 0.949904, 0.187074, 0.228629, 1.8642, 0.523287, 3.7306, 0.200148, 0.130158, 0.398593, 0.0919494, 0.172809, 0, 0.00578608, 750226, 0, 11541
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 39718, 38533,0,0,0,0, 39381, 59.7135,406286, 1.28458, 19.3155, 11.1624, 1.85725, 9.66475, 0.91586, 32.3943, 3.11989, 0.818341, 6.7092, 0.472034, 2.52107, 0, 15.0379, 1516297, 0, 1229843
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 23443, 15663,0,0,0,0, 15831, 23.2629,1.01065e+06, 0.247086, 6.79278, 3.66678, 0.899511, 5.14821, 0.934659, 14.5213, 1.84474, 0.577702, 2.03208, 0.295186, 0.785811, 0, 0.81017, 1469413, 0, 341756
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 17002, 11983,0,0,0,0, 12059, 18.2104,1.32677e+06, 0.114688, 3.46941, 1.38995, 0.563037, 4.32434, 1.07502, 9.89504, 1.35473, 0.395202, 1.15249, 0.232781, 0.477892, 0, 0.07488, 1510070, 0, 83823
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 100290, 118552,0,0,0,0, 121556, 376.076,263257, 9.28842, 93.1164, 65.2715, 6.72503, 30.3343, 2.3623, 134.496, 7.93027, 2.22669, 24.2276, 1.45128, 8.54604, 0, 203.616, 3093892, 0, 3230897
