ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,NUM_WH,PERC_PAYMENT,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 80962,0,0,0,0, 80962, 0, 32.3466,49405.6, 0, 0.764692, 0.0043883, 0.225791, 2.79049, 2.22164, 6.77652, 0.00862847, 0.0928207, 0.334236, 0, 0, 0, 21.0705, 399526, 0, 399524
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 139674, 105987, 71848, 31025,0,0,0,0, 63587, 4, 20.8266,62933.3, 10.6605, 1.6369, 0.786679, 0.245808, 2.24773, 1.18451, 4.46222, 10.7966, 0.127288, 0.403979, 0.0147673, 0.0336038, 0, 0.00201056, 327672, 0, 24907
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 142860, 142860, 86271, 31129,0,0,0,0, 59314, 4, 22.1196,67468.2, 10.5055, 1.86157, 0.894837, 0.283837, 2.41381, 1.2344, 4.76213, 11.0448, 0.148063, 0.458443, 0.0184456, 0.0360751, 0, 0.0205753, 373093, 0, 36867
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 1, 1, 1, 109208,0,0,0,0, 109208, 1, 43.6833,36627.2, 2.3551e-05, 0.724393, 0, 0.102675, 2.84003, 2.4264, 6.36007, 0.00926219, 0.0549846, 0.343346, 0, 0, 47202967, 32.6397, 400000, 0, 399999
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 113043,0,0,0,0, 113043, 0, 45.2175,35384.5, 0, 0.708355, 0.00402304, 0.196418, 2.78372, 2.34346, 6.84891, 0.00842557, 0.0695921, 0.312698, 0, 0, 0, 33.8212, 400000, 0, 399999
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 163099, 163099, 101729, 28733,0,0,0,0, 73244, 4, 23.1185,54635.6, 14.0452, 2.31901, 1.42247, 0.227486, 1.96896, 1.03811, 4.15308, 12.6276, 0.137713, 0.428046, 0.0192718, 0.0312511, 0, 0.0165795, 315773, 0, 46092
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 201355, 201355, 125514, 33119,0,0,0,0, 90484, 4, 29.5769,44232.3, 18.7448, 3.24293, 2.05246, 0.339873, 2.41775, 1.66063, 5.25956, 15.6263, 0.179507, 0.581509, 0.0216924, 0.045415, 0, 0.0375526, 327063, 0, 64593
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 17202, 6534, 6534, 26021,0,0,0,0, 27143, 1, 10.6717,147387, 0.439521, 0.632952, 0, 0.129323, 2.81124, 1.55797, 5.15914, 1.34317, 0.0699977, 0.316666, 0, 0, 53776081, 0.0186056, 393220, 0, 25656
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 25159,0,0,0,0, 25159, 0, 9.55022,158983, 0, 0.636349, 0.00389043, 0.19009, 2.64699, 1.66446, 5.70096, 0.00832673, 0.0742681, 0.307674, 0, 0, 0, 0.0609891, 379580, 0, 55499
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 15300, 0, 0, 28663,0,0,0,0, 29725, 0, 11.5287,134587, 0.409944, 0.67719, 0.0040321, 0.224381, 2.76032, 1.76615, 5.99225, 1.19936, 0.0831475, 0.32633, 0, 0, 0, 0.0264076, 387903, 0, 23524
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 25398,0,0,0,0, 25398, 0, 10.0532,157492, 0, 0.706362, 0.00398047, 0.20229, 2.77489, 1.62097, 6.02809, 0.00923302, 0.0915236, 0.346558, 0, 0, 0, 0.0627612, 395825, 0, 58421
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 34572, 29175, 29175, 29795,0,0,0,0, 33135, 1, 12.5813,120751, 1.26502, 0.697379, 0, 0.149015, 2.7493, 1.50203, 5.11989, 2.69667, 0.0799598, 0.350134, 0, 0, 52171186, 0.40578, 379803, 0, 121394
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 27623,0,0,0,0, 27623, 0, 10.7823,144803, 0, 0.72781, 0.00445323, 0.246708, 2.71906, 1.69969, 6.05377, 0.00906628, 0.0917878, 0.349768, 0, 0, 0, 0.771935, 390328, 0, 184878
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 41742, 8117, 6876, 29440,0,0,0,0, 35761, 3, 10.6416,111892, 1.87772, 0.690093, 0.0504637, 0.210542, 2.05312, 0.965428, 3.91416, 3.23849, 0.0910392, 0.318041, 0.0193037, 0.0663829, 0, 0.0209328, 297677, 0, 33103
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 33140, 33140, 20480, 28888,0,0,0,0, 33117, 4, 12.9593,120825, 1.65083, 1.06449, 0.15121, 0.303678, 2.69834, 1.24959, 5.69363, 2.58807, 0.135635, 0.447594, 0.0271503, 0.0711844, 0, 0.0546323, 391451, 0, 55512
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 7085, 6663, 6663, 44561,0,0,0,0, 45321, 1, 18.0596,88264.8, 0.301423, 0.829525, 0, 0.15163, 2.82813, 1.70088, 5.85952, 0.564332, 0.0816809, 0.403553, 0, 0, 55418069, 7.38899, 398507, 0, 389913
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 48002,0,0,0,0, 48002, 0, 19.1468,83328.3, 0, 0.859635, 0.00451743, 0.28587, 2.80805, 1.81789, 6.42515, 0.00887943, 0.109136, 0.383051, 0, 0, 0, 8.50269, 398868, 0, 397464
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 102455, 50838, 38704, 31552,0,0,0,0, 50716, 4, 18.0375,78907.8, 6.81032, 1.21046, 0.342427, 0.273902, 2.47631, 1.21899, 4.91296, 7.93349, 0.123142, 0.413197, 0.0152851, 0.0398029, 0, 0.0134281, 355825, 0, 16539
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 88857, 88857, 52984, 31216,0,0,0,0, 46463, 4, 17.549,86128.9, 5.75305, 1.36581, 0.438526, 0.281303, 2.63042, 1.1874, 5.03491, 6.89945, 0.140251, 0.447483, 0.0200884, 0.0428378, 0, 0.0309049, 377868, 0, 33202
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,4,,true,YCSB,false,0, 9, 9, 9, 84206,0,0,0,0, 84207, 1, 33.6499,47501.7, 0.00055455, 0.8062, 0, 0.143095, 2.92164, 2.56941, 6.79691, 0.0113726, 0.0640717, 0.38526, 0, 0, 51573653, 21.8471, 399607, 0, 399606
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 75631,0,0,0,0, 75631, 0, 30.2058,52888.2, 0, 0.75749, 0.00438764, 0.217628, 2.77351, 1.88397, 6.3721, 0.0082719, 0.0887505, 0.338152, 0, 0, 0, 19.6655, 399383, 0, 399382
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 164282, 125521, 84656, 32844,0,0,0,0, 67712, 4, 24.2048,59103.3, 12.4583, 1.99356, 0.934729, 0.31674, 2.46428, 1.37485, 5.01059, 12.7534, 0.164587, 0.517471, 0.0189334, 0.0461883, 0, 0.00364124, 357646, 0, 31545
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 134298, 134298, 79646, 29877,0,0,0,0, 55462, 4, 21.012,72155.6, 9.68744, 1.7894, 0.776434, 0.33047, 2.45106, 1.1033, 4.70245, 10.396, 0.152436, 0.464694, 0.0191747, 0.0382468, 0, 0.00745817, 379033, 0, 34460
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 1, 1, 1, 101185,0,0,0,0, 101185, 1, 40.4683,39531.5, 9.89e-06, 0.792664, 0, 0.114674, 2.78812, 1.81282, 6.11625, 0.00963637, 0.0554265, 0.37384, 0, 0, 62895875, 30.1097, 399943, 0, 399942
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 113039,0,0,0,0, 113039, 0, 45.2109,35385.8, 0, 0.785066, 0.00418595, 0.211856, 2.80677, 2.33704, 6.81973, 0.00791919, 0.0703928, 0.340205, 0, 0, 0, 33.8422, 399956, 0, 399955
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 104960, 104960, 65477, 32781,0,0,0,0, 89718, 4, 14.8819,44609.6, 9.44117, 1.69209, 1.02942, 0.160998, 1.27812, 0.776241, 2.5466, 8.12321, 0.0982373, 0.335896, 0.0120467, 0.030419, 0, 0.00811565, 165969, 0, 40864
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 204861, 204861, 125900, 31740,0,0,0,0, 85041, 4, 30.2459,47059.8, 18.9515, 3.25454, 2.08847, 0.346664, 2.28073, 1.57134, 5.39385, 15.917, 0.175827, 0.560814, 0.0206934, 0.0408657, 0, 0.0244055, 355841, 0, 64306
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 17105, 7340, 7340, 27194,0,0,0,0, 28367, 1, 10.902,141025, 0.449399, 0.628735, 0, 0.139434, 2.82496, 1.60462, 5.38969, 1.34026, 0.0705545, 0.311572, 0, 0, 51055584, 0.0194786, 384363, 0, 25736
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 25808,0,0,0,0, 25808, 0, 9.6646,154990, 0, 0.631179, 0.00394565, 0.179804, 2.63788, 1.75776, 5.73947, 0.00828941, 0.0794447, 0.306079, 0, 0, 0, 0.0428444, 374480, 0, 50225
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 17042, 0, 0, 26767,0,0,0,0, 27883, 0, 10.1684,143480, 0.405293, 0.627081, 0.00361459, 0.209206, 2.48728, 1.38093, 5.13848, 1.32935, 0.0785436, 0.298077, 0, 0, 0, 0.0184596, 364741, 0, 24808
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 26278,0,0,0,0, 26278, 0, 10.0573,152214, 0, 0.657052, 0.00356754, 0.197134, 2.71256, 1.66754, 6.16118, 0.00874072, 0.0856402, 0.324448, 0, 0, 0, 0.0568259, 382717, 0, 52745
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 12712, 10822, 10822, 22923,0,0,0,0, 24362, 1, 9.61387,164214, 0.566247, 0.72526, 0, 0.120932, 2.67164, 1.0284, 4.64517, 1.00134, 0.0702253, 0.360858, 0, 0, 53212965, 0.428352, 394682, 0, 195559
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 29240,0,0,0,0, 29240, 0, 11.4968,136798, 0, 0.734017, 0.00453776, 0.253487, 2.78545, 1.92261, 6.36898, 0.00940997, 0.0959811, 0.353523, 0, 0, 0, 0.806086, 393185, 0, 183182
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 58843, 16400, 13745, 32938,0,0,0,0, 40548, 3, 14.9972,98688.4, 2.80953, 0.904888, 0.0834925, 0.263969, 2.69149, 1.44268, 5.47539, 4.56908, 0.108056, 0.398849, 0.014442, 0.060292, 0, 0.0199816, 370012, 0, 18030
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 27403, 27403, 17597, 28245,0,0,0,0, 31962, 4, 12.5081,125188, 1.45084, 0.980349, 0.117248, 0.286357, 2.79412, 1.40453, 5.64086, 2.14167, 0.125264, 0.417183, 0.0255779, 0.0692374, 0, 0.0250115, 391467, 0, 45386
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 5965, 5642, 5642, 48154,0,0,0,0, 48854, 1, 19.4817,81880.6, 0.277861, 0.87407, 0, 0.172616, 2.95953, 1.82236, 6.38183, 0.478903, 0.0763621, 0.431364, 0, 0, 52463892, 8.14224, 398793, 0, 392409
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 52110,0,0,0,0, 52110, 0, 20.6448,76759.2, 0, 0.809982, 0.00438231, 0.282038, 2.84485, 2.18691, 6.94619, 0.00888967, 0.0999245, 0.367301, 0, 0, 0, 9.14957, 396170, 0, 394268
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 99550, 51034, 38377, 33486,0,0,0,0, 53671, 3, 17.4676,74565.2, 6.56387, 1.21044, 0.351383, 0.26892, 2.39299, 1.20572, 4.73537, 7.71723, 0.125995, 0.429083, 0.016993, 0.0489764, 0, 0.0163508, 325618, 0, 21158
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 100770, 100770, 59404, 36304,0,0,0,0, 55584, 3, 19.2841,72002, 6.6819, 1.50027, 0.527855, 0.303767, 2.56129, 1.43435, 5.21697, 7.83457, 0.146643, 0.486639, 0.0217667, 0.0528099, 0, 0.0102068, 347124, 0, 41039
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,4,,true,YCSB,false,0, 4, 4, 4, 73141,0,0,0,0, 73142, 1, 29.2533,54687.8, 0.000389438, 0.756461, 0, 0.1139, 2.83868, 1.95096, 5.97768, 0.00984737, 0.0591279, 0.3564, 0, 0, 47569871, 19.0075, 399949, 0, 399948
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 88175,0,0,0,0, 88175, 0, 35.2473,45364.3, 0, 0.771354, 0.00445565, 0.239253, 2.84991, 2.54585, 7.42183, 0.00844985, 0.0956958, 0.341625, 0, 0, 0, 22.9539, 399742, 0, 399741
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 162077, 124402, 81484, 37405,0,0,0,0, 79941, 3, 24.4825,50062.7, 13.0211, 2.12474, 1.12412, 0.296922, 2.31715, 1.496, 5.02643, 12.5753, 0.158051, 0.495886, 0.0168896, 0.0407306, 0, 0.0194808, 306415, 0, 35769
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,4,,true,YCSB,false,0, 147193, 147193, 85241, 34932,0,0,0,0, 67495, 4, 23.7145,59294.6, 11.4345, 2.17439, 1.04642, 0.370604, 2.57649, 1.3246, 5.20063, 11.4024, 0.170216, 0.541432, 0.0271758, 0.0520303, 0, 0.0309797, 351535, 0, 46724
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 1, 1, 1, 102061,0,0,0,0, 102061, 1, 40.8246,39192.1, 1.8715e-05, 0.713997, 0, 0.107569, 2.78085, 2.04886, 5.98354, 0.00946099, 0.056836, 0.33797, 0, 0, 45577966, 30.4465, 400000, 0, 399999
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,4,,true,YCSB,false,0, 0, 0, 0, 101468,0,0,0,0, 101468, 0, 40.5828,39421.1, 0, 0.709443, 0.00398876, 0.193323, 2.73522, 1.87837, 6.1582, 0.00820857, 0.0731806, 0.30843, 0, 0, 0, 30.3024, 399955, 0, 399954
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 176357, 176357, 107094, 27833,0,0,0,0, 71817, 4, 26.5502,55725, 16.2553, 2.91541, 1.81112, 0.273515, 2.32249, 1.40404, 4.88474, 13.6405, 0.159643, 0.520145, 0.0198637, 0.0443635, 0, 0.0221031, 369878, 0, 56187
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,4,,true,YCSB,false,0, 208255, 208255, 127019, 34978,0,0,0,0, 97521, 4, 30.595,41042.5, 19.6144, 3.39518, 2.20812, 0.345918, 2.3632, 1.70674, 5.30804, 16.1729, 0.180435, 0.595034, 0.0223212, 0.0479864, 0, 0.0302206, 313923, 0, 70479
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 12540, 4739, 4739, 25785,0,0,0,0, 26591, 1, 10.2089,150444, 0.308303, 0.586654, 0, 0.144287, 2.73816, 1.56101, 5.26533, 0.981912, 0.0618478, 0.292132, 0, 0, 52561465, 0.00921949, 383968, 0, 16187
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,4,,true,YCSB,false,0, 3978, 0, 0, 25027,0,0,0,0, 25260, 0, 10.0133,158357, 0.0921012, 0.650074, 0.00457691, 0.193664, 2.75101, 1.62555, 5.74405, 0.318956, 0.0808472, 0.3101, 0, 0, 0, 0.0197771, 396420, 0, 32296
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 13903, 0, 0, 24349,0,0,0,0, 25222, 0, 9.13669,158612, 0.314785, 0.611064, 0.00359711, 0.177579, 2.32518, 1.32282, 4.64272, 1.08081, 0.0769079, 0.288692, 0, 0, 0, 0.00957836, 362297, 0, 17546
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,4,,true,YCSB,false,0, 3965, 0, 0, 26018,0,0,0,0, 26256, 0, 10.2536,152353, 0.0924782, 0.635657, 0.00399763, 0.200455, 2.69482, 1.66453, 6.0267, 0.317571, 0.0794238, 0.302717, 0, 0, 0, 0.0236261, 390542, 0, 31298
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 41352, 35970, 35970, 24853,0,0,0,0, 28018, 1, 10.7178,142809, 1.20752, 0.665276, 0, 0.118927, 2.42041, 0.790681, 4.05728, 3.20383, 0.0662377, 0.339491, 0, 0, 49144015, 0.133323, 382650, 0, 75468
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,4,,true,YCSB,false,0, 20482, 0, 0, 29585,0,0,0,0, 31486, 0, 12.3056,127067, 0.7402, 0.734672, 0.00517832, 0.240311, 2.75555, 1.67971, 5.92343, 1.59646, 0.0907359, 0.354776, 0, 0, 0, 0.370907, 390907, 0, 112336
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 43155, 5209, 4684, 31256,0,0,0,0, 35290, 3, 13.8322,113383, 1.57692, 0.801223, 0.0516286, 0.255862, 2.81105, 1.47248, 5.85337, 3.35422, 0.0984022, 0.368838, 0.0115747, 0.0469107, 0, 0.00684708, 392086, 0, 9771
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,4,,true,YCSB,false,0, 18602, 17055, 14834, 27613,0,0,0,0, 29097, 3, 11.2906,137495, 0.573757, 0.810754, 0.0795886, 0.234362, 2.66267, 1.51921, 5.63805, 1.452, 0.102698, 0.353761, 0.0161225, 0.0547562, 0, 0.0343675, 388102, 0, 23700
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 75495, 71464, 71464, 34968,0,0,0,0, 43651, 1, 16.6183,91667.1, 3.30094, 0.730248, 0, 0.164404, 2.71556, 1.33515, 4.90201, 5.85176, 0.0768127, 0.364411, 0, 0, 45286137, 1.11836, 380839, 0, 159885
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,4,,true,YCSB,false,0, 54148, 0, 0, 36978,0,0,0,0, 42471, 0, 16.3813,94213.1, 2.11381, 0.85265, 0.00511949, 0.290388, 2.73205, 1.33963, 5.54106, 4.20115, 0.109801, 0.408039, 0, 0, 0, 1.77765, 385833, 0, 225560
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 81463, 11363, 9549, 33031,0,0,0,0, 41942, 4, 16.4055,95406.6, 3.48034, 1.03561, 0.229049, 0.265454, 2.47371, 1.36938, 5.2476, 6.31867, 0.11619, 0.389746, 0.0121409, 0.0369573, 0, 0.0118864, 391298, 0, 9866
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,4,,true,YCSB,false,0, 50706, 48378, 41003, 32295,0,0,0,0, 37112, 3, 14.7383,107818, 1.90849, 1.1296, 0.25263, 0.297379, 2.80804, 1.32735, 5.92535, 3.93624, 0.13048, 0.436234, 0.0198646, 0.0561363, 0, 0.0632461, 397265, 0, 24736
