ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 24, 7720,0,0,0,0, 7721, 2.949,518012, 0.000351892, 0.36511, 0.00653281, 0.0791864, 0.915462, 0.286037, 1.68057, 0.0107, 0.0560628, 0.185536, 0.0412106, 0.0580856, 0, 6.75e-06, 381905, 0, 11
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 0, 7821,0,0,0,0, 7821, 3.08196,511441, 0, 0.305863, 0.00413106, 0.0754977, 0.954906, 0.297759, 1.63104, 0.0075809, 0.0480358, 0.145337, 0.0371908, 0.0564072, 0, 0, 394060, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 0, 7973,0,0,0,0, 7973, 3.09293,501677, 0, 0.291408, 0.00407514, 0.0750385, 0.942072, 0.306336, 1.61417, 0.00752998, 0.047709, 0.132144, 0.0371913, 0.0556992, 0, 0, 387913, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 679, 8867,0,0,0,0, 8879, 6.80804,900961, 0.00926791, 1.23976, 0.035598, 0.168996, 2.22581, 0.493749, 4.5103, 0.0702179, 0.11989, 0.827937, 0.0742713, 0.109873, 0, 0.000112043, 766722, 0, 196
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 306, 7883,0,0,0,0, 7889, 5.84535,1.01407e+06, 0.00388345, 0.745879, 0.0204774, 0.151201, 1.81147, 0.54053, 3.45239, 0.0414351, 0.10526, 0.395892, 0.0700548, 0.104582, 0, 4.7701e-05, 740949, 0, 87
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 114, 8463,0,0,0,0, 8465, 6.47209,945000, 0.00157095, 0.72923, 0.0130398, 0.157088, 2.02682, 0.592143, 3.607, 0.0263046, 0.108087, 0.377012, 0.0769086, 0.113536, 0, 1.2006e-05, 764515, 0, 21
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,8,false,TPCC,false, 2, 8593,0,0,0,0, 8593, 6.46194,930935, 4.0364e-05, 0.579767, 0.00795173, 0.145299, 1.9664, 0.631772, 3.32377, 0.0147606, 0.0923217, 0.271439, 0.0712757, 0.110035, 0, 1.453e-06, 751956, 0, 2
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 1375, 23735,0,0,0,0, 23764, 29.8322,673273, 0.0368858, 10.4695, 0.126152, 0.326444, 11.6831, 0.765708, 24.774, 0.13993, 0.255123, 9.56989, 0.145784, 0.204102, 0, 0.000272055, 1255326, 0, 390
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 2713, 8876,0,0,0,0, 8900, 13.7349,1.79761e+06, 0.0369979, 2.04465, 0.0762483, 0.335259, 4.25602, 1.12966, 8.32942, 0.248289, 0.24268, 1.21977, 0.150213, 0.223051, 0, 0.000243917, 1543131, 0, 362
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 1434, 9418,0,0,0,0, 9432, 14.3603,1.69618e+06, 0.0214778, 1.68402, 0.0487259, 0.317968, 4.68188, 1.24816, 8.14409, 0.147389, 0.231401, 0.930016, 0.14934, 0.222224, 0, 0.000126953, 1522350, 0, 233
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,16,false,TPCC,false, 444, 9494,0,0,0,0, 9499, 14.2147,1.68438e+06, 0.0065616, 1.49882, 0.0269648, 0.322633, 4.28059, 1.11259, 7.76435, 0.0705319, 0.231648, 0.761796, 0.16734, 0.232415, 0, 6.2366e-05, 1496433, 0, 86
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 708, 77779,0,0,0,0, 77854, 94.3694,411026, 0.0899731, 43.3536, 0.353119, 0.31752, 39.6738, 1.23409, 86.8764, 0.341368, 0.25747, 42.1531, 0.188848, 0.24033, 0, 0.000824512, 1212132, 0, 463
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 12037, 16302,0,0,0,0, 16434, 43.9104,1.94714e+06, 0.352749, 10.6621, 0.735543, 0.792067, 12.8998, 2.48417, 29.9072, 1.08462, 0.770861, 7.89652, 0.524154, 0.485865, 0, 0.00148686, 2671869, 0, 2164
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 10758, 12160,0,0,0,0, 12233, 35.9101,2.6157e+06, 0.213874, 5.76137, 1.08586, 0.747975, 8.57442, 2.89628, 20.9527, 0.954394, 0.724528, 2.73676, 0.560134, 0.487055, 0, 0.000942747, 2935312, 0, 1659
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,32,false,TPCC,false, 5097, 12999,0,0,0,0, 13043, 37.8063,2.45335e+06, 0.12819, 4.27164, 0.157733, 0.724708, 9.10112, 4.47972, 21.6138, 0.537678, 0.717237, 2.19581, 0.575855, 0.487995, 0, 0.00131916, 2898507, 0, 690
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0, 4950,0,0,0,0, 4950, 0.49502,202012, 0, 0.0587294, 0.00107173, 0.0191383, 0.113509, 0.0481898, 0.282335, 0.00194453, 0.0175551, 0.0145362, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 5191,0,0,0,0, 5191, 0.519181,192611, 0, 0.0585495, 0.00106927, 0.0191626, 0.116756, 0.0496413, 0.289276, 0.00194151, 0.0173409, 0.0145083, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 5928,0,0,0,0, 5928, 0.592858,168675, 0, 0.0625034, 0.00112658, 0.0203258, 0.144904, 0.0686332, 0.31798, 0.00204593, 0.0187396, 0.0156139, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 7100,0,0,0,0, 7100, 0.710094,140826, 0, 0.0612144, 0.00108934, 0.0206342, 0.148893, 0.0822166, 0.370372, 0.00197638, 0.0187934, 0.0150268, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 258, 8191,0,0,0,0, 8200, 1.6147,243902, 0.00158639, 0.244747, 0.0521117, 0.0627185, 0.472966, 0.106286, 1.0008, 0.0248557, 0.0364425, 0.100971, 0.0241546, 0.0460841, 0, 0.00231808, 196915, 0, 3424
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,2,false,TPCC,false, 0, 7166,0,0,0,0, 7166, 1.37688,279072, 0, 0.14227, 0.00203853, 0.037454, 0.419643, 0.103157, 0.789894, 0.00437518, 0.0259196, 0.0648419, 0.0221421, 0.0371075, 0, 0, 192124, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,2,false,TPCC,false, 0, 7333,0,0,0,0, 7333, 1.45114,272737, 0, 0.149431, 0.00209058, 0.0385353, 0.463185, 0.121254, 0.815851, 0.00442647, 0.0273024, 0.0682272, 0.023838, 0.0389357, 0, 0, 197890, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,2,false,TPCC,false, 0, 7757,0,0,0,0, 7757, 1.49834,257814, 0, 0.144478, 0.00202911, 0.0371947, 0.469561, 0.129766, 0.808334, 0.00429799, 0.0263876, 0.0659164, 0.0226092, 0.037697, 0, 0, 193147, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,4,false,TPCC,false, 2380, 9926,0,0,0,0, 9972, 3.82061,401108, 0.0177497, 0.853779, 0.335618, 0.162556, 0.981829, 0.214368, 2.36688, 0.194759, 0.10642, 0.297793, 0.0591039, 0.136642, 0, 0.0264571, 383119, 0, 28111
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 1352, 8671,0,0,0,0, 8696, 3.45359,459945, 0.0100387, 0.483817, 0.104911, 0.118918, 1.06484, 0.244543, 2.01384, 0.114044, 0.0726099, 0.194328, 0.0499529, 0.0865568, 0, 0.002692, 397116, 0, 4581
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 0, 7673,0,0,0,0, 7673, 3.04237,521291, 0, 0.304594, 0.00415363, 0.0755976, 0.974082, 0.226931, 1.66325, 0.00868945, 0.0535694, 0.144785, 0.0458978, 0.0782702, 0, 8.76e-07, 396490, 0, 1
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 1, 8017,0,0,0,0, 8017, 3.10731,498880, 1.4361e-05, 0.293331, 0.00413272, 0.0750872, 1.0209, 0.246935, 1.70279, 0.00866824, 0.0533717, 0.134482, 0.0458371, 0.0763555, 0, 0, 387544, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 11529, 16203,0,0,0,0, 16377, 12.8494,488483, 0.136426, 3.91016, 2.03711, 0.544481, 2.79023, 0.475868, 8.29073, 0.910871, 0.332787, 1.28269, 0.172361, 0.536731, 0, 0.517739, 784589, 0, 211010
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 8126, 10617,0,0,0,0, 10689, 8.30887,748416, 0.0561054, 1.62555, 0.67041, 0.307192, 2.103, 0.459507, 4.92753, 0.64728, 0.19918, 0.526336, 0.112259, 0.216089, 0, 0.0344403, 777312, 0, 42238
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 4779, 10070,0,0,0,0, 10138, 7.54349,789100, 0.0505537, 0.970531, 0.219978, 0.236261, 2.1578, 0.504425, 4.14519, 0.389561, 0.140315, 0.394702, 0.101306, 0.176663, 0, 0.005721, 744071, 0, 10066
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,8,false,TPCC,false, 5, 9164,0,0,0,0, 9164, 6.6024,872895, 0.000107552, 0.555808, 0.0076684, 0.137898, 2.22215, 0.585829, 3.57861, 0.0162578, 0.0988155, 0.263163, 0.0846227, 0.142976, 0, 2.329e-06, 720400, 0, 4
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 37863, 39558,0,0,0,0, 40314, 60.1315,396879, 1.12801, 20.6447, 12.2812, 1.87183, 10.069, 0.853179, 34.4116, 2.97859, 0.848369, 7.0082, 0.449384, 2.5075, 0, 13.9229, 1491558, 0, 1171018
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 28305, 16715,0,0,0,0, 16916, 25.2434,945851, 0.299162, 7.2231, 4.08455, 0.937939, 5.58347, 0.996836, 15.8273, 2.22521, 0.607885, 2.04819, 0.30057, 0.809146, 0, 0.761955, 1492281, 0, 320522
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 22342, 11375,0,0,0,0, 11493, 17.4773,1.39207e+06, 0.180122, 3.1454, 1.25747, 0.574915, 4.2951, 0.925661, 9.60721, 1.76108, 0.384684, 1.05105, 0.219399, 0.441325, 0, 0.062311, 1520605, 0, 74169
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,16,false,TPCC,false, 17726, 10264,0,0,0,0, 10409, 15.7039,1.53709e+06, 0.218866, 1.9031, 0.428827, 0.441878, 4.34533, 1.02387, 8.03862, 1.40568, 0.280248, 0.761469, 0.189868, 0.338981, 0, 0.00863649, 1508638, 0, 16512
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 98744, 114282,0,0,0,0, 117030, 364.274,273438, 8.54629, 98.5387, 71.5046, 6.91654, 30.1087, 2.05567, 139.844, 7.8815, 2.26499, 23.6508, 1.32784, 8.40998, 0, 187.702, 3112694, 0, 3225971
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 87562, 39866,0,0,0,0, 40827, 116.162,783815, 2.73104, 40.0662, 25.8178, 4.1386, 17.3462, 2.16844, 66.9128, 7.12399, 1.79804, 11.3145, 1.08333, 3.87402, 0, 22.9176, 2845298, 0, 2130297
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 61239, 24260,0,0,0,0, 24618, 76.7573,1.29987e+06, 1.11524, 23.2038, 14.3279, 3.27041, 13.7638, 3.14461, 47.412, 4.95086, 1.82484, 5.75904, 1.01845, 2.30664, 0, 2.61082, 3117944, 0, 819890
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,32,false,TPCC,false, 57052, 18822,0,0,0,0, 19125, 57.4775,1.67321e+06, 0.909519, 10.5979, 5.41128, 1.94821, 10.9596, 4.45373, 31.9936, 4.55854, 1.18567, 2.79628, 0.770965, 1.09211, 0, 0.345737, 3005368, 0, 199167
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 5048,0,0,0,0, 5048, 0.508757,196557, 0, 0.0593719, 0.00108187, 0.0194017, 0.116547, 0.058077, 0.283771, 0.00198311, 0.0162823, 0.0144093, 0, 0, 0, 0, 100000, 503, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,TPCC,false, 524, 5606,0,0,0,0, 5606, 0.565139,176948, 0, 0.0633308, 0.00114759, 0.0238493, 0.119829, 0.0605167, 0.308912, 0.00208121, 0.0173943, 0.0159029, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,TPCC,false, 514, 6667,0,0,0,0, 6667, 0.671733,148869, 0, 0.0692924, 0.00121383, 0.0223205, 0.137073, 0.0767303, 0.352469, 0.00231723, 0.0200727, 0.0175927, 0, 0, 0, 0, 100000, 514, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,TPCC,false, 524, 6707,0,0,0,0, 6707, 0.675909,147949, 0, 0.0660999, 0.00121056, 0.0216591, 0.155486, 0.0826131, 0.337155, 0.00220253, 0.0181963, 0.0162713, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,TPCC,false, 970, 8288,0,0,0,0, 8289, 1.63473,239371, 0.000130734, 0.26363, 0.00322231, 0.0403563, 0.504053, 0.103976, 1.04734, 0.00466601, 0.0271834, 0.134744, 0.0191572, 0.0469858, 0, 9.24e-07, 195654, 961, 1
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,TPCC,false, 996, 7989,0,0,0,0, 7989, 1.60036,248358, 0, 0.219927, 0.00215207, 0.0400694, 0.486587, 0.107116, 0.969348, 0.00391529, 0.0259176, 0.106114, 0.0194098, 0.0459008, 0, 1.255e-06, 198731, 996, 1
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,TPCC,false, 980, 8306,0,0,0,0, 8306, 1.66606,238947, 0, 0.225606, 0.0022112, 0.0413046, 0.504257, 0.114825, 0.985086, 0.00406353, 0.0270462, 0.10767, 0.0216909, 0.0463806, 0, 0, 199050, 980, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,2,true,TPCC,false, 952, 8636,0,0,0,0, 8636, 1.70755,229792, 0, 0.221476, 0.00213574, 0.0400724, 0.51189, 0.146507, 0.970023, 0.00394509, 0.0261308, 0.106811, 0.0198894, 0.0448468, 0, 9.81e-07, 196190, 952, 1
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,4,true,TPCC,false, 2017, 8085,0,0,0,0, 8089, 3.18507,490732, 0.00173517, 0.577751, 0.0110837, 0.0810006, 0.984767, 0.18565, 2.04804, 0.0172022, 0.0592732, 0.290664, 0.0380858, 0.0892174, 0, 1.6346e-05, 390754, 1895, 34
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,4,true,TPCC,false, 1903, 8795,0,0,0,0, 8796, 3.41241,451168, 0.000493995, 0.521941, 0.00683638, 0.0786609, 1.14194, 0.228543, 2.11783, 0.0107023, 0.0532511, 0.272031, 0.0377827, 0.0916393, 0, 8.779e-06, 384892, 1865, 12
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,TPCC,false, 2020, 8477,0,0,0,0, 8477, 3.38097,468086, 0, 0.456905, 0.00428331, 0.0791239, 1.05002, 0.22058, 1.95282, 0.0078282, 0.0517617, 0.226817, 0.038815, 0.092418, 0, 1.002e-06, 395646, 2020, 1
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,4,true,TPCC,false, 1922, 8763,0,0,0,0, 8763, 3.37138,452819, 0, 0.429862, 0.00411819, 0.0770745, 1.00765, 0.239341, 1.87676, 0.00761428, 0.050409, 0.208661, 0.0377923, 0.0885225, 0, 0, 381656, 1922, 0
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,TPCC,false, 4574, 9527,0,0,0,0, 9542, 7.32811,831919, 0.0112827, 1.48424, 0.036842, 0.167131, 2.29771, 0.373368, 5.02745, 0.0729832, 0.123737, 0.828507, 0.0747072, 0.179255, 0, 0.000100719, 762049, 3837, 206
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,TPCC,false, 4071, 9660,0,0,0,0, 9667, 7.24222,821136, 0.00521796, 1.12003, 0.0234769, 0.155178, 2.32109, 0.455384, 4.64284, 0.042185, 0.115273, 0.582506, 0.0742893, 0.180117, 0, 5.3634e-05, 743356, 3725, 104
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,TPCC,false, 3953, 9376,0,0,0,0, 9378, 7.21881,846395, 0.00171704, 1.03217, 0.0130893, 0.156896, 2.20546, 0.436312, 4.25346, 0.0244718, 0.109251, 0.527338, 0.0776173, 0.185594, 0, 2.1932e-05, 763746, 3835, 40
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,8,true,TPCC,false, 3816, 9881,0,0,0,0, 9881, 7.59227,803187, 5.0584e-05, 0.919575, 0.00854568, 0.157829, 2.43086, 0.482906, 4.37704, 0.0159459, 0.106353, 0.459662, 0.0800153, 0.181576, 0, 4.1e-06, 762252, 3812, 6
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,16,true,TPCC,false, 12668, 12153,0,0,0,0, 12211, 19.1149,1.30063e+06, 0.0911554, 4.4587, 0.143587, 0.40525, 5.71813, 0.817784, 13.1298, 0.416916, 0.317244, 2.89657, 0.188091, 0.390628, 0, 0.000347926, 1553841, 7800, 651
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,16,true,TPCC,false, 10685, 9413,0,0,0,0, 9441, 14.8248,1.68185e+06, 0.0440548, 2.58852, 0.0782129, 0.336221, 4.42402, 0.847798, 9.44278, 0.267106, 0.251425, 1.35888, 0.153649, 0.357841, 0, 0.000163855, 1558317, 7679, 380
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,TPCC,false, 9138, 9815,0,0,0,0, 9830, 15.1017,1.61468e+06, 0.0226949, 2.2504, 0.0487298, 0.321336, 4.77333, 0.951765, 9.16731, 0.146477, 0.231058, 1.14321, 0.150137, 0.355016, 0, 0.00012323, 1524030, 7648, 249
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,TPCC,false, 8236, 9912,0,0,0,0, 9917, 14.982,1.60035e+06, 0.00757262, 2.00921, 0.0271975, 0.307578, 4.51396, 0.939342, 8.493, 0.0681064, 0.213232, 1.02982, 0.14804, 0.355015, 0, 4.097e-05, 1498527, 7748, 79
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,32,true,TPCC,false, 27897, 28091,0,0,0,0, 28234, 88.9352,1.12608e+06, 0.450168, 31.3776, 0.597884, 0.908082, 34.3203, 2.16341, 73.9902, 1.0335, 0.762666, 27.586, 0.535742, 0.886124, 0, 0.00207064, 3129633, 15771, 3028
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,32,true,TPCC,false, 33644, 15615,0,0,0,0, 15795, 47.9376,2.01098e+06, 0.54239, 9.40462, 0.769509, 0.902181, 12.0775, 2.91617, 30.7626, 1.59099, 0.853456, 5.50357, 0.613304, 0.859853, 0, 0.0018014, 3012546, 15158, 2751
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,TPCC,false, 26332, 16274,0,0,0,0, 16372, 49.3443,1.93955e+06, 0.296744, 8.03837, 0.724627, 0.883741, 11.9284, 3.23387, 30.3019, 1.01307, 0.837925, 4.05333, 0.604935, 0.909922, 0, 0.00176821, 2990813, 14982, 1774
50000,false,BAMBOO,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,TPCC,false, 18418, 15913,0,0,0,0, 15959, 43.4658,1.99003e+06, 0.12402, 6.26998, 0.501571, 0.734566, 10.72, 3.70655, 26.2469, 0.451537, 0.658458, 3.10215, 0.483821, 0.818182, 0, 0.000624259, 2703071, 13615, 680
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 4964,0,0,0,0, 4964, 0.500267,199893, 0, 0.0584178, 0.00107709, 0.0192602, 0.113955, 0.0567248, 0.279906, 0.00196569, 0.0171126, 0.0141048, 0, 0, 0, 0, 100000, 503, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,TPCC,false, 524, 5841,0,0,0,0, 5841, 0.588992,169782, 0, 0.0586866, 0.00106592, 0.0192495, 0.14647, 0.0670711, 0.333303, 0.00196282, 0.0172639, 0.0142718, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,TPCC,false, 514, 5886,0,0,0,0, 5886, 0.593261,168560, 0, 0.0616719, 0.00112532, 0.0201959, 0.150159, 0.0733422, 0.313494, 0.00205719, 0.018601, 0.0146931, 0, 0, 0, 0, 100000, 514, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,TPCC,false, 524, 7768,0,0,0,0, 7768, 0.782393,127813, 0, 0.0624822, 0.00107301, 0.0204428, 0.146809, 0.113921, 0.382157, 0.00196947, 0.0203782, 0.0147707, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,TPCC,false, 1409, 9525,0,0,0,0, 9542, 1.91577,208005, 0.00339916, 0.34479, 0.0627686, 0.0664203, 0.526853, 0.13807, 1.19288, 0.0353177, 0.0368582, 0.14508, 0.0263849, 0.0743179, 0, 0.00334553, 199245, 1007, 5426
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,TPCC,false, 1005, 8202,0,0,0,0, 8202, 1.63801,241865, 0, 0.219794, 0.00214489, 0.0397474, 0.493569, 0.134434, 0.976295, 0.003891, 0.0274399, 0.105933, 0.023455, 0.0600671, 0, 5.93e-07, 198089, 1005, 1
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,TPCC,false, 968, 7921,0,0,0,0, 7921, 1.57621,250499, 0, 0.218418, 0.00211313, 0.039646, 0.468227, 0.135002, 0.894846, 0.003895, 0.0273234, 0.104992, 0.0234674, 0.0591533, 0, 0, 197419, 968, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,8,0.5,true,2,true,TPCC,false, 973, 8801,0,0,0,0, 8801, 1.77347,225511, 0, 0.22501, 0.00215421, 0.0407012, 0.523658, 0.161072, 0.98083, 0.00398188, 0.0281202, 0.108641, 0.0244241, 0.0608895, 0, 0, 199968, 973, 0
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,1,0.5,true,4,true,TPCC,false, 5088, 11212,0,0,0,0, 11288, 4.4297,352064, 0.0295549, 1.05824, 0.376206, 0.171157, 1.06523, 0.273626, 2.71477, 0.254148, 0.102489, 0.35589, 0.0645041, 0.182369, 0, 0.0317488, 389884, 1903, 43030
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,2,0.5,true,4,true,TPCC,false, 3128, 9607,0,0,0,0, 9642, 3.58955,411934, 0.0130356, 0.618972, 0.106255, 0.119417, 1.02138, 0.262664, 2.12333, 0.111502, 0.0663038, 0.266676, 0.0476896, 0.133064, 0, 0.00533594, 369664, 1790, 9155
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,TPCC,false, 2056, 8545,0,0,0,0, 8545, 3.37933,464270, 1.6812e-05, 0.451052, 0.0042459, 0.0789104, 1.02339, 0.276753, 1.90953, 0.00782799, 0.0546326, 0.222779, 0.0466822, 0.122005, 0, 7.05e-07, 392230, 2055, 1
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,8,0.5,true,4,true,TPCC,false, 2001, 9463,0,0,0,0, 9463, 3.67518,419216, 0, 0.441244, 0.00417768, 0.0782244, 1.10938, 0.327352, 1.99863, 0.00767564, 0.0542008, 0.21707, 0.0466045, 0.118619, 0, 7e-07, 385173, 2001, 1
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,TPCC,false, 19264, 17646,0,0,0,0, 17911, 14.0811,444148, 0.207828, 4.42915, 2.28848, 0.570145, 2.79685, 0.530534, 8.93867, 1.1963, 0.323842, 1.29877, 0.186395, 0.626039, 0, 0.441578, 781761, 3984, 261347
50000,false,BAMBOO,false,true,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,TPCC,false, 12728, 12516,0,0,0,0, 12629, 9.70982,629165, 0.0871659, 2.11477, 0.801251, 0.331069, 2.31624, 0.558881, 5.80053, 0.709965, 0.198119, 0.686234, 0.124443, 0.343237, 0, 0.0529546, 763635, 3776, 74655
