ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,true,TPCC,false, 1472,0,0,0,0, 9524, 2.81274,416747, 0, 0.0989191, 0, 0, 0, 0.655302, 1.09079, 0.00323974, 0, 0, 0, 0, 32710922, 7.998e-06, 293051, 1472, 1
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 14490,0,0,0,0, 37771, 30.5314,208691, 0.290232, 0.520536, 0, 0, 0, 0.671008, 3.48486, 0.819722, 0, 0, 0, 0, 112115248, 23.1561, 796451, 4006, 837550
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 14585,0,0,0,0, 18088, 13.2516,436436, 0.103853, 0.420476, 0, 0, 0, 0.641599, 2.58172, 0.85912, 0, 0, 0, 0, 76619242, 7.22297, 722936, 3559, 695374
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 8200,0,0,0,0, 10359, 7.9614,766134, 0.0162986, 0.369694, 0, 0, 0, 0.732413, 2.46867, 0.342771, 0, 0, 0, 0, 84363643, 2.25375, 762437, 3869, 546681
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,8,true,TPCC,false, 3777,0,0,0,0, 6922, 5.20951,1.14677e+06, 9.7702e-05, 0.241372, 0, 0, 0, 0.805005, 2.23343, 0.00777978, 0, 0, 0, 0, 59342492, 0.000193217, 746762, 3768, 41
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,8,true,TPCC,false, 3710,0,0,0,0, 6702, 4.84468,1.18423e+06, 4.1027e-05, 0.217929, 0, 0, 0, 0.760315, 1.91724, 0.00733238, 0, 0, 0, 0, 57092525, 8.0022e-05, 717153, 3704, 13
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,8,true,TPCC,false, 3306,0,0,0,0, 10712, 6.98909,741006, 1.9991e-05, 0.267558, 0, 0, 0, 1.59572, 2.98317, 0.00783942, 0, 0, 0, 0, 84809342, 3.0263e-05, 647370, 3304, 6
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 24835,0,0,0,0, 76940, 124.68,205010, 1.1316, 1.19292, 0, 0, 0, 1.21055, 7.65673, 1.317, 0, 0, 0, 0, 227199243, 108.491, 1597537, 8103, 1688170
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 32866,0,0,0,0, 39707, 63.724,396307, 0.721689, 1.02355, 0, 0, 0, 1.447, 6.95327, 1.94356, 0, 0, 0, 0, 208355795, 48.1948, 1578390, 7992, 1659742
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 29812,0,0,0,0, 20637, 31.1041,765200, 0.235857, 0.906071, 0, 0, 0, 1.48748, 5.83861, 1.74862, 0, 0, 0, 0, 165632969, 17.2047, 1487556, 7449, 1434299
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,16,true,TPCC,false, 13859,0,0,0,0, 11304, 16.6884,1.40458e+06, 0.0291698, 0.721966, 0, 0, 0, 1.56981, 5.11001, 0.524709, 0, 0, 0, 0, 133381802, 4.84698, 1465010, 7326, 1075641
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,16,true,TPCC,false, 6746,0,0,0,0, 9576, 13.1379,1.6582e+06, 0.000434752, 0.558655, 0, 0, 0, 2.01312, 5.69888, 0.0186073, 0, 0, 0, 0, 121400999, 0.000389777, 1361578, 6710, 65
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,16,true,TPCC,false, 6200,0,0,0,0, 12988, 16.1243,1.22267e+06, 0.000275524, 0.57605, 0, 0, 0, 3.8151, 6.47544, 0.0182185, 0, 0, 0, 0, 148388414, 0.000153487, 1232167, 6185, 23
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 47480,0,0,0,0, 167305, 542.46,188516, 5.12009, 3.14298, 0, 0, 0, 2.75347, 18.737, 2.48181, 0, 0, 0, 0, 488369308, 502.161, 3195706, 15987, 3377782
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 50418,0,0,0,0, 84782, 270.543,371866, 2.6336, 2.58507, 0, 0, 0, 2.83192, 16.4262, 2.76282, 0, 0, 0, 0, 527445109, 235.861, 3143932, 15718, 3322621
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 63639,0,0,0,0, 50163, 159.343,627827, 1.71086, 2.51176, 0, 0, 0, 3.57618, 16.2646, 3.88366, 0, 0, 0, 0, 522508215, 121.356, 3126246, 15627, 3286405
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,32,true,TPCC,false, 66884,0,0,0,0, 28746, 84.4946,1.09801e+06, 0.711093, 2.2906, 0, 0, 0, 3.93569, 15.1121, 4.21542, 0, 0, 0, 0, 405089720, 47.7703, 2899250, 14558, 2785772
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,32,true,TPCC,false, 45860,0,0,0,0, 22839, 65.4463,1.38632e+06, 0.312708, 2.2845, 0, 0, 0, 7.40154, 20.3521, 2.54131, 0, 0, 0, 0, 420919614, 19.2445, 2835298, 14132, 1966031
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,32,true,TPCC,false, 10751,0,0,0,0, 14822, 31.7354,2.14239e+06, 0.000916146, 1.42851, 0, 0, 0, 8.41608, 12.0446, 0.0325531, 0, 0, 0, 0, 336634299, 0.0180439, 2124682, 10694, 118
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,1,true,TPCC,false, 503,0,0,0,0, 3956, 0.398755,250780, 0, 0.0190119, 0, 0, 0, 0.0474217, 0.186681, 0.00388716, 0, 0, 0, 0, 2085408, 0, 100000, 503, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,1,true,TPCC,false, 524,0,0,0,0, 4164, 0.41992,238140, 0, 0.0198851, 0, 0, 0, 0.0480596, 0.196008, 0.00394666, 0, 0, 0, 0, 2115676, 0, 100000, 524, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,1,true,TPCC,false, 514,0,0,0,0, 4799, 0.48376,206714, 0, 0.0204451, 0, 0, 0, 0.0631678, 0.211632, 0.00421632, 0, 0, 0, 0, 2285089, 0, 100000, 514, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,1,true,TPCC,false, 524,0,0,0,0, 5368, 0.543142,184114, 0, 0.0196297, 0, 0, 0, 0.0708919, 0.219769, 0.00408039, 0, 0, 0, 0, 2251403, 0, 100000, 524, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,1,true,TPCC,false, 522,0,0,0,0, 6145, 0.619592,161397, 0, 0.0217064, 0, 0, 0, 0.0864379, 0.217325, 0.0044629, 0, 0, 0, 0, 2444997, 0, 100000, 522, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,1,true,TPCC,false, 510,0,0,0,0, 9148, 0.921806,108483, 0, 0.0191722, 0, 0, 0, 0.163078, 0.243764, 0.00395412, 0, 0, 0, 0, 2150574, 0, 100000, 510, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,2,true,TPCC,false, 11443,0,0,0,0, 8557, 1.71651,231906, 0.00435429, 0.0453521, 0, 0, 0, 0.10607, 0.418994, 0.816996, 0, 0, 0, 0, 5729362, 0.0257448, 199034, 971, 7061
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,2,true,TPCC,false, 1037,0,0,0,0, 5128, 1.03173,386632, 4.4195e-05, 0.0389356, 0, 0, 0, 0.110022, 0.487632, 0.0176241, 0, 0, 0, 0, 13305759, 2.5032e-05, 199449, 1028, 6
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,2,true,TPCC,false, 978,0,0,0,0, 5288, 1.04789,375360, 1.7784e-05, 0.0442205, 0, 0, 0, 0.111859, 0.452389, 0.0164849, 0, 0, 0, 0, 12522327, 0, 196669, 974, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,2,true,TPCC,false, 966,0,0,0,0, 5341, 1.05584,371587, 1.3973e-05, 0.0385393, 0, 0, 0, 0.131679, 0.443692, 0.0153901, 0, 0, 0, 0, 11667904, 0, 196169, 964, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,2,true,TPCC,false, 849,0,0,0,0, 7811, 1.39768,254163, 0, 0.0380726, 0, 0, 0, 0.219864, 0.61491, 0.0159695, 0, 0, 0, 0, 12353480, 0, 177619, 849, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,2,true,TPCC,false, 817,0,0,0,0, 9466, 1.58898,209637, 1.2632e-05, 0.0362653, 0, 0, 0, 0.36553, 0.562225, 0.0189921, 0, 0, 0, 0, 15516743, 0, 166555, 816, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,4,true,TPCC,false, 74492,0,0,0,0, 19730, 8.13133,194966, 0.274714, 0.100909, 0, 0, 0, 0.250124, 0.996939, 5.61422, 0, 0, 0, 0, 15388549, 0.263274, 396333, 2051, 48154
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,4,true,TPCC,false, 26267,0,0,0,0, 10731, 4.06519,369450, 0.0113658, 0.0951355, 0, 0, 0, 0.262413, 0.942782, 1.90541, 0, 0, 0, 0, 18423572, 0.0767891, 375471, 1916, 16335
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,4,true,TPCC,false, 1956,0,0,0,0, 5721, 2.23753,693703, 8.6573e-05, 0.0880091, 0, 0, 0, 0.232468, 0.928821, 0.0370457, 0, 0, 0, 0, 28587295, 3.4852e-05, 388046, 1938, 8
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,4,true,TPCC,false, 1794,0,0,0,0, 6102, 2.25848,650568, 3.1711e-05, 0.0750436, 0, 0, 0, 0.268575, 0.902316, 0.0365519, 0, 0, 0, 0, 29260988, 2.3562e-05, 367323, 1789, 4
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,4,true,TPCC,false, 1815,0,0,0,0, 6174, 2.21152,642657, 1.4076e-05, 0.0744398, 0, 0, 0, 0.266294, 0.86763, 0.0331937, 0, 0, 0, 0, 26293727, 8.448e-06, 355313, 1813, 2
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,true,TPCC,false, 1854,0,0,0,0, 8592, 3.10161,461668, 3.9115e-05, 0.0842983, 0, 0, 0, 0.590404, 1.27879, 0.045142, 0, 0, 0, 0, 37031092, 0, 357978, 1851, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 276433,0,0,0,0, 29580, 25.8666,246212, 2.2233, 0.227827, 0, 0, 0, 0.41835, 1.95577, 21.0154, 0, 0, 0, 0, 35628288, 0.914127, 796085, 3900, 169176
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 140169,0,0,0,0, 19391, 15.1257,396424, 0.519706, 0.204578, 0, 0, 0, 0.447266, 1.99935, 10.544, 0, 0, 0, 0, 42135515, 0.437059, 749526, 3808, 89469
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 58236,0,0,0,0, 11474, 9.04811,691254, 0.0254719, 0.200087, 0, 0, 0, 0.483935, 1.97181, 4.24782, 0, 0, 0, 0, 49439479, 0.168629, 781818, 3922, 37561
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,8,true,TPCC,false, 3643,0,0,0,0, 6316, 4.60628,1.25681e+06, 0.000232323, 0.171763, 0, 0, 0, 0.605171, 1.99814, 0.0719618, 0, 0, 0, 0, 54526292, 0.00010553, 723655, 3597, 18
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,8,true,TPCC,false, 3491,0,0,0,0, 9641, 6.68021,823303, 0.000167811, 0.174692, 0, 0, 0, 1.10172, 3.00966, 0.0861161, 0, 0, 0, 0, 68004666, 0.000337998, 687479, 3471, 11
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,8,true,TPCC,false, 3348,0,0,0,0, 10910, 7.23176,727524, 0.000445099, 0.171632, 0, 0, 0, 1.63155, 3.0286, 0.0900534, 0, 0, 0, 0, 72600961, 3.6412e-05, 657660, 3332, 4
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 1117656,0,0,0,0, 52872, 104.25,243531, 20.0289, 0.563918, 0, 0, 0, 0.936831, 4.80146, 85.9741, 0, 0, 0, 0, 103890901, 8.14152, 1586749, 7842, 622812
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 645672,0,0,0,0, 37509, 62.9466,378193, 6.89261, 0.479684, 0, 0, 0, 0.999501, 4.76446, 49.5529, 0, 0, 0, 0, 101491193, 3.26198, 1487871, 7731, 388792
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 321069,0,0,0,0, 21986, 35.352,696653, 1.34546, 0.446351, 0, 0, 0, 1.08167, 4.61863, 24.2746, 0, 0, 0, 0, 104974797, 1.22761, 1539254, 7897, 203450
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,16,true,TPCC,false, 121312,0,0,0,0, 13061, 19.358,1.21407e+06, 0.0606087, 0.408056, 0, 0, 0, 1.20506, 4.55366, 8.95575, 0, 0, 0, 0, 125439216, 0.431397, 1468878, 7222, 77806
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,16,true,TPCC,false, 6766,0,0,0,0, 8845, 12.2268,1.79535e+06, 0.000459353, 0.371702, 0, 0, 0, 1.67467, 5.26027, 0.158699, 0, 0, 0, 0, 119724216, 0.000193612, 1371955, 6693, 26
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,16,true,TPCC,false, 6582,0,0,0,0, 10942, 14.4271,1.45111e+06, 0.000202895, 0.368327, 0, 0, 0, 3.25396, 6.19941, 0.181467, 0, 0, 0, 0, 144339231, 0.000102688, 1308455, 6553, 10
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 3628325,0,0,0,0, 80627, 361.265,282007, 103.676, 1.4312, 0, 0, 0, 1.83446, 10.0606, 280.355, 0, 0, 0, 0, 247430888, 58.6249, 3183734, 15833, 1740023
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 2417960,0,0,0,0, 59162, 232.032,423752, 49.5517, 1.26013, 0, 0, 0, 2.15195, 10.689, 186.313, 0, 0, 0, 0, 237531137, 22.1914, 3072632, 15522, 1305860
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 1421581,0,0,0,0, 38702, 138.681,726498, 16.3186, 1.16845, 0, 0, 0, 2.1835, 9.98112, 108.074, 0, 0, 0, 0, 248193402, 7.91814, 3148491, 15885, 856182
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,32,true,TPCC,false, 750301,0,0,0,0, 27326, 86.9158,1.10381e+06, 4.59897, 1.08197, 0, 0, 0, 3.09474, 11.1594, 57.2839, 0, 0, 0, 0, 248892417, 4.49479, 2998070, 15058, 480394
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,32,true,TPCC,false, 250398,0,0,0,0, 15680, 41.9303,2.0202e+06, 0.185508, 0.858961, 0, 0, 0, 3.57626, 8.94295, 18.8193, 0, 0, 0, 0, 238573113, 1.2089, 2647105, 13277, 164140
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,32,true,TPCC,false, 11893,0,0,0,0, 17487, 40.9982,1.81536e+06, 0.00220082, 0.913955, 0, 0, 0, 9.80425, 17.2532, 0.512973, 0, 0, 0, 0, 402539031, 0.000509069, 2325825, 11751, 52
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,1,true,TPCC,false, 503,0,0,0,0, 3989, 0.402166,248653, 0, 0.0190429, 0, 0, 0, 0.0474801, 0.190072, 0.0010372, 0, 0, 0, 0, 0, 0, 100000, 503, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,1,true,TPCC,false, 524,0,0,0,0, 4049, 0.408419,244847, 0, 0.0192116, 0, 0, 0, 0.0491026, 0.191014, 0.00103958, 0, 0, 0, 0, 0, 0, 100000, 524, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,1,true,TPCC,false, 485,0,0,0,0, 5901, 0.594456,168221, 0, 0.0202265, 0, 0, 0, 0.0806895, 0.281077, 0.00106943, 0, 0, 0, 0, 0, 0, 100000, 485, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,1,true,TPCC,false, 499,0,0,0,0, 5099, 0.513754,194646, 0, 0.0232731, 0, 0, 0, 0.0692333, 0.215365, 0.00105468, 0, 0, 0, 0, 0, 0, 100000, 499, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,1,true,TPCC,false, 479,0,0,0,0, 8649, 0.87143,114754, 0, 0.020711, 0, 0, 0, 0.142555, 0.342591, 0.00107461, 0, 0, 0, 0, 0, 0, 100000, 479, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,1,true,TPCC,false, 540,0,0,0,0, 8903, 0.898091,111347, 0, 0.0193002, 0, 0, 0, 0.144924, 0.257162, 0.000987348, 0, 0, 0, 0, 0, 0, 100000, 540, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,2,true,TPCC,false, 11494,0,0,0,0, 4343, 1.61112,245416, 0.745591, 0.0386974, 0, 0, 0, 0.101501, 0.380235, 0.806413, 0, 0, 0, 0, 0, 0, 197697, 971, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,2,true,TPCC,false, 1019,0,0,0,0, 5002, 0.994873,396521, 7.7653e-05, 0.03883, 0, 0, 0, 0.110746, 0.468033, 0.00312972, 0, 0, 0, 0, 0, 0, 197244, 1004, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,2,true,TPCC,false, 1029,0,0,0,0, 4864, 0.979356,407833, 1.8932e-05, 0.0387789, 0, 0, 0, 0.112461, 0.413449, 0.00227436, 0, 0, 0, 0, 0, 0, 199707, 1027, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,2,true,TPCC,false, 900,0,0,0,0, 5591, 1.08037,355029, 4.2725e-05, 0.0380385, 0, 0, 0, 0.135583, 0.450934, 0.00226749, 0, 0, 0, 0, 0, 0, 191782, 896, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,2,true,TPCC,false, 886,0,0,0,0, 6170, 1.13147,321642, 7.079e-06, 0.0381168, 0, 0, 0, 0.1838, 0.423437, 0.00214493, 0, 0, 0, 0, 0, 0, 181965, 885, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,2,true,TPCC,false, 839,0,0,0,0, 9897, 1.74543,200591, 0, 0.0402801, 0, 0, 0, 0.393688, 0.66698, 0.00209494, 0, 0, 0, 0, 0, 0, 175059, 839, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,4,true,TPCC,false, 61677,0,0,0,0, 4958, 6.12384,251120, 4.20335, 0.0794277, 0, 0, 0, 0.202056, 0.685008, 4.57774, 0, 0, 0, 0, 0, 0, 384455, 1974, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,4,true,TPCC,false, 26531,0,0,0,0, 5592, 3.80029,376530, 1.78318, 0.0747011, 0, 0, 0, 0.223636, 0.898987, 1.89764, 0, 0, 0, 0, 0, 0, 357731, 1828, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,4,true,TPCC,false, 1931,0,0,0,0, 5460, 2.16257,726786, 0.000201641, 0.0866725, 0, 0, 0, 0.254165, 0.984535, 0.00621468, 0, 0, 0, 0, 0, 0, 392931, 1901, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,4,true,TPCC,false, 1937,0,0,0,0, 5629, 2.19247,705142, 6.6145e-05, 0.0794088, 0, 0, 0, 0.24455, 0.913567, 0.00478781, 0, 0, 0, 0, 0, 0, 386501, 1925, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,4,true,TPCC,false, 1656,0,0,0,0, 8800, 2.86868,450821, 5.3289e-05, 0.0757616, 0, 0, 0, 0.431712, 1.27237, 0.0043478, 0, 0, 0, 0, 0, 0, 323315, 1649, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,true,TPCC,false, 1785,0,0,0,0, 10049, 3.51633,394822, 3.2837e-05, 0.0842871, 0, 0, 0, 0.892725, 1.40439, 0.00442916, 0, 0, 0, 0, 0, 0, 347081, 1783, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 282649,0,0,0,0, 6339, 24.5504,233352, 19.9779, 0.160866, 0, 0, 0, 0.368775, 1.54628, 21.3894, 0, 0, 0, 0, 0, 0, 716111, 3685, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 148534,0,0,0,0, 6248, 14.882,378273, 10.4529, 0.148744, 0, 0, 0, 0.44745, 1.86929, 11.1223, 0, 0, 0, 0, 0, 0, 703684, 3410, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 55256,0,0,0,0, 5881, 7.94856,716265, 3.73029, 0.160919, 0, 0, 0, 0.415486, 1.75084, 3.96984, 0, 0, 0, 0, 0, 0, 711660, 3605, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,8,true,TPCC,false, 3729,0,0,0,0, 6252, 4.6202,1.26934e+06, 0.000495695, 0.166836, 0, 0, 0, 0.563625, 2.04379, 0.0125442, 0, 0, 0, 0, 0, 0, 733074, 3661, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,8,true,TPCC,false, 3849,0,0,0,0, 6106, 4.52949,1.29942e+06, 0.000181062, 0.160639, 0, 0, 0, 0.61033, 1.85381, 0.0095923, 0, 0, 0, 0, 0, 0, 735716, 3826, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,8,true,TPCC,false, 3008,0,0,0,0, 10724, 6.48049,740217, 0.000155024, 0.151489, 0, 0, 0, 1.62616, 2.52091, 0.00819032, 0, 0, 0, 0, 0, 0, 599621, 2999, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 1466093,0,0,0,0, 10381, 121.063,191384, 105.943, 0.385251, 0, 0, 0, 0.835428, 3.90587, 112.609, 0, 0, 0, 0, 0, 0, 1448098, 7188, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 620228,0,0,0,0, 7571, 54.2828,388300, 44.2387, 0.310529, 0, 0, 0, 0.735569, 3.18361, 47.2267, 0, 0, 0, 0, 0, 0, 1317375, 6693, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 333815,0,0,0,0, 7008, 33.6882,673963, 23.6668, 0.335615, 0, 0, 0, 0.950701, 3.86758, 25.1457, 0, 0, 0, 0, 0, 0, 1419039, 7075, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,16,true,TPCC,false, 121688,0,0,0,0, 6467, 17.6179,1.2987e+06, 8.29757, 0.332156, 0, 0, 0, 0.891822, 3.77212, 8.79618, 0, 0, 0, 0, 0, 0, 1430017, 7102, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,16,true,TPCC,false, 6980,0,0,0,0, 8962, 12.352,1.77071e+06, 0.00104898, 0.367803, 0, 0, 0, 1.78993, 5.45615, 0.0250834, 0, 0, 0, 0, 0, 0, 1366986, 6878, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,16,true,TPCC,false, 6463,0,0,0,0, 11252, 14.336,1.41094e+06, 0.000617726, 0.355166, 0, 0, 0, 3.6786, 5.93647, 0.0212765, 0, 0, 0, 0, 0, 0, 1264199, 6410, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 6678696,0,0,0,0, 15358, 487.759,201807, 440.264, 0.927803, 0, 0, 0, 1.72853, 8.0661, 467.608, 0, 0, 0, 0, 0, 0, 3076043, 15547, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 3590490,0,0,0,0, 11631, 265.08,347201, 231.428, 0.809982, 0, 0, 0, 1.74482, 7.97066, 245.59, 0, 0, 0, 0, 0, 0, 2876132, 14484, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 1714216,0,0,0,0, 9703, 146.564,618911, 118.874, 0.822133, 0, 0, 0, 1.98018, 8.73192, 126.868, 0, 0, 0, 0, 0, 0, 2834682, 14345, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,32,true,TPCC,false, 698843,0,0,0,0, 8998, 68.8722,1.06432e+06, 48.103, 0.704364, 0, 0, 0, 1.98179, 8.07317, 51.0677, 0, 0, 0, 0, 0, 0, 2290680, 11510, 0
50000,false,NO_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,32,true,TPCC,false, 309731,0,0,0,0, 9915, 46.7599,1.72432e+06, 21.5851, 0.884845, 0, 0, 0, 3.64388, 9.76324, 23.0962, 0, 0, 0, 0, 0, 0, 2519653, 12658, 0
