cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
0, 0, 0.027188, 0,100000,false, 1734,0.5, 0, 0.452636,0,LH_MCSLOCK,50000,BAMBOO,16, 10324, 0.275922,TPCC, 360008, 1.85031,false, 9.28e-07,0,false,true,true,4,true,0, 0, 0, 3.74395,0, 0, 0.00690779, 1, 0, 10324, 1734, 0.00339532, 0,true,true,384629, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0777153,0,LH_MCSLOCK,50000,BAMBOO,16, 3118, 0.0784975,TPCC, 376538, 0.294037,false, 0,0,false,true,true,4,true,0, 0, 0, 1.17436,0, 0, 0.00694945, 0, 0, 3118, 0, 0.00297678, 0,true,true,1.28253e+06, 0, 0
0, 0, 0.445602, 0,100000,false, 7668,0, 0, 0.758619,0,LH_MCSLOCK,50000,BAMBOO,1, 19401, 2.27714,TPCC, 762633, 8.55305,false, 0.00462451,0,false,true,true,8,true,0, 0, 0, 14.9215,0, 0, 1.59113, 8089, 0, 18981, 27951, 0.557911, 0,true,true,408877, 0, 0
0, 0, 0.32188, 0,100000,false, 4035,0.5, 0, 0.570544,0,LH_MCSLOCK,50000,BAMBOO,1, 18808, 4.1897,TPCC, 786969, 9.03184,false, 0.37039,0,false,true,true,8,true,0, 0, 0, 14.883,0, 0, 1.3017, 246515, 0, 18502, 20569, 2.17905, 0,true,true,423018, 0, 0
0, 0, 0.000279628, 0,100000,false, 0,1, 0, 0.127109,0,LH_MCSLOCK,50000,BAMBOO,1, 15739, 7.09098,TPCC, 798590, 8.96119,false, 0.765385,0,false,true,true,8,true,0, 0, 0, 12.5695,0, 0, 0.0215506, 521062, 0, 15739, 24, 5.4865, 0,true,true,508271, 0, 0
0, 0, 0.197028, 0,100000,false, 7685,0, 0, 0.740788,0,LH_MCSLOCK,50000,BAMBOO,2, 16350, 1.67942,TPCC, 747540, 7.57854,false, 0.00146696,0,false,true,true,8,true,0, 0, 0, 12.3329,0, 0, 0.523355, 2575, 0, 16234, 14210, 0.255773, 0,true,true,484907, 0, 0
0, 0, 0.126825, 0,100000,false, 3811,0.5, 0, 0.560269,0,LH_MCSLOCK,50000,BAMBOO,2, 13121, 1.99504,TPCC, 757308, 5.96889,false, 0.0496473,0,false,true,true,8,true,0, 0, 0, 10.0014,0, 0, 0.412336, 67733, 0, 13039, 8918, 0.809382, 0,true,true,605761, 0, 0
0, 0, 0.000766943, 0,100000,false, 0,1, 0, 0.121628,0,LH_MCSLOCK,50000,BAMBOO,2, 7738, 1.61737,TPCC, 731892, 3.02504,false, 0.170526,0,false,true,true,8,true,0, 0, 0, 5.66401,0, 0, 0.0296155, 222069, 0, 7737, 82, 0.549434, 0,true,true,1.03374e+06, 0, 0
0, 0, 0.12408, 0,100000,false, 7494,0, 0, 0.77984,0,LH_MCSLOCK,50000,BAMBOO,4, 15978, 1.39124,TPCC, 723778, 6.92182,false, 0.000266466,0,false,true,true,8,true,0, 0, 0, 11.6748,0, 0, 0.103029, 334, 0, 15958, 8630, 0.094507, 0,true,true,495959, 0, 0
0, 0, 0.0703658, 0,100000,false, 3888,0.5, 0, 0.562292,0,LH_MCSLOCK,50000,BAMBOO,4, 10448, 1.01264,TPCC, 773485, 4.37654,false, 0.00687104,0,false,true,true,8,true,0, 0, 0, 8.13914,0, 0, 0.110309, 18735, 0, 10431, 5099, 0.228721, 0,true,true,760263, 0, 0
0, 0, 0.000159691, 0,100000,false, 0,1, 0, 0.112021,0,LH_MCSLOCK,50000,BAMBOO,4, 5297, 0.664906,TPCC, 760010, 1.69232,false, 0.0373252,0,false,true,true,8,true,0, 0, 0, 4.02595,0, 0, 0.0341583, 79640, 0, 5297, 33, 0.137005, 0,true,true,1.51022e+06, 0, 0
0, 0, 0.101958, 0,100000,false, 6848,0, 0, 0.962664,0,LH_MCSLOCK,50000,BAMBOO,8, 15966, 1.02308,TPCC, 689717, 6.40181,false, 6.431e-06,0,false,true,true,8,true,0, 0, 0, 11.1144,0, 0, 0.0142411, 6, 0, 15966, 6849, 0.00763598, 0,true,true,496449, 0, 0
0, 0, 0.0505569, 0,100000,false, 3638,0.5, 0, 0.503185,0,LH_MCSLOCK,50000,BAMBOO,8, 9366, 0.5682,TPCC, 716872, 3.28763,false, 1.194e-06,0,false,true,true,8,true,0, 0, 0, 6.76542,0, 0, 0.0136876, 1, 0, 9366, 3638, 0.00690228, 0,true,true,847690, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.125884,0,LH_MCSLOCK,50000,BAMBOO,8, 4267, 0.217471,TPCC, 755891, 0.994232,false, 2.3867e-05,0,false,true,true,8,true,0, 0, 0, 3.22613,0, 0, 0.0268405, 13, 0, 4267, 0, 0.00688588, 0,true,true,1.87442e+06, 0, 0
0, 0, 0.110341, 0,100000,false, 6993,0, 0, 1.27751,0,LH_MCSLOCK,50000,BAMBOO,16, 16970, 1.01532,TPCC, 701106, 6.45239,false, 3.47e-06,0,false,true,true,8,true,0, 0, 0, 12.0085,0, 0, 0.014461, 3, 0, 16970, 6995, 0.00774725, 0,true,true,467074, 0, 0
0, 0, 0.0567979, 0,100000,false, 3531,0.5, 0, 0.879618,0,LH_MCSLOCK,50000,BAMBOO,16, 10941, 0.576329,TPCC, 683515, 3.78825,false, 2.06e-06,0,false,true,true,8,true,0, 0, 0, 7.53532,0, 0, 0.0140766, 3, 0, 10941, 3532, 0.00683235, 0,true,true,725666, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.189411,0,LH_MCSLOCK,50000,BAMBOO,16, 3987, 0.195407,TPCC, 744747, 0.827755,false, 1.2965e-05,0,false,true,true,8,true,0, 0, 0, 2.96998,0, 0, 0.0239568, 11, 0, 3987, 0, 0.00653069, 0,true,true,2.00607e+06, 0, 0
0, 0, 1.97446, 0,100000,false, 15713,0, 0, 1.38727,0,LH_MCSLOCK,50000,BAMBOO,1, 22819, 6.26228,TPCC, 1526806, 18.5704,false, 0.0255524,0,false,true,true,16,true,0, 0, 0, 35.1295,0, 0, 7.1107, 44325, 0, 21715, 107399, 1.93926, 0,true,true,695395, 0, 0
0, 0, 1.9641, 0,100000,false, 7939,0.5, 0, 0.983442,0,LH_MCSLOCK,50000,BAMBOO,1, 31725, 17.5263,TPCC, 1580353, 28.5465,false, 5.18195,0,false,true,true,16,true,0, 0, 0, 50.3627,0, 0, 6.13891, 1143167, 0, 30625, 86843, 11.4059, 0,true,true,502071, 0, 0
0, 0, 0.00105815, 0,100000,false, 0,1, 0, 0.240936,0,LH_MCSLOCK,50000,BAMBOO,1, 34214, 37.9291,TPCC, 1595724, 41.8664,false, 6.97816,0,false,true,true,16,true,0, 0, 0, 54.5967,0, 0, 0.0395276, 963597, 0, 34213, 67, 34.4683, 0,true,true,467640, 0, 0
0, 0, 0.938591, 0,100000,false, 15484,0, 0, 1.65925,0,LH_MCSLOCK,50000,BAMBOO,2, 20346, 4.83535,TPCC, 1527275, 17.9969,false, 0.00944609,0,false,true,true,16,true,0, 0, 0, 31.3436,0, 0, 3.18941, 16207, 0, 19908, 56306, 1.33598, 0,true,true,779629, 0, 0
0, 0, 0.622361, 0,100000,false, 7622,0.5, 0, 1.14536,0,LH_MCSLOCK,50000,BAMBOO,2, 19475, 8.50461,TPCC, 1515695, 18.0122,false, 0.645108,0,false,true,true,16,true,0, 0, 0, 29.6771,0, 0, 2.4059, 434875, 0, 19169, 38220, 4.72137, 0,true,true,817165, 0, 0
0, 0, 0.00219676, 0,100000,false, 0,1, 0, 0.285543,0,LH_MCSLOCK,50000,BAMBOO,2, 15490, 13.609,TPCC, 1592697, 17.2721,false, 1.41235,0,false,true,true,16,true,0, 0, 0, 24.6712,0, 0, 0.0513873, 1043328, 0, 15488, 232, 10.4757, 0,true,true,1.03291e+06, 0, 0
0, 0, 0.430238, 0,100000,false, 14219,0, 0, 1.47723,0,LH_MCSLOCK,50000,BAMBOO,4, 18905, 3.6559,TPCC, 1411922, 15.6749,false, 0.00328289,0,false,true,true,16,true,0, 0, 0, 26.933,0, 0, 0.974866, 5343, 0, 18770, 26410, 0.551855, 0,true,true,838777, 0, 0
0, 0, 0.282382, 0,100000,false, 7335,0.5, 0, 1.2678,0,LH_MCSLOCK,50000,BAMBOO,4, 15374, 4.60223,TPCC, 1495878, 13.1542,false, 0.121641,0,false,true,true,16,true,0, 0, 0, 23.1408,0, 0, 0.820828, 131769, 0, 15280, 17497, 1.91618, 0,true,true,1.03428e+06, 0, 0
0, 0, 0.000702407, 0,100000,false, 0,1, 0, 0.205794,0,LH_MCSLOCK,50000,BAMBOO,4, 7339, 2.54543,TPCC, 1217750, 4.54816,false, 0.131961,0,false,true,true,16,true,0, 0, 0, 8.93724,0, 0, 0.0321914, 209093, 0, 7338, 118, 1.0014, 0,true,true,2.18009e+06, 0, 0
0, 0, 0.247763, 0,100000,false, 13944,0, 0, 1.76843,0,LH_MCSLOCK,50000,BAMBOO,8, 17203, 2.78071,TPCC, 1370461, 13.7804,false, 0.000402848,0,false,true,true,16,true,0, 0, 0, 23.7953,0, 0, 0.188695, 505, 0, 17182, 16022, 0.222675, 0,true,true,921499, 0, 0
0, 0, 0.152381, 0,100000,false, 6966,0.5, 0, 1.24799,0,LH_MCSLOCK,50000,BAMBOO,8, 12519, 2.2439,TPCC, 1378897, 9.34252,false, 0.0152692,0,false,true,true,16,true,0, 0, 0, 17.3878,0, 0, 0.202791, 27189, 0, 12499, 9198, 0.544226, 0,true,true,1.26884e+06, 0, 0
0, 0, 0.00050702, 0,100000,false, 0,1, 0, 0.274153,0,LH_MCSLOCK,50000,BAMBOO,8, 6876, 1.69898,TPCC, 1325623, 3.83819,false, 0.0399991,0,false,true,true,16,true,0, 0, 0, 9.11523,0, 0, 0.0322802, 75405, 0, 6875, 87, 0.513191, 0,true,true,2.32687e+06, 0, 0
0, 0, 0.248952, 0,100000,false, 14628,0, 0, 3.0019,0,LH_MCSLOCK,50000,BAMBOO,16, 18130, 2.32918,TPCC, 1467313, 14.1888,false, 9.932e-06,0,false,true,true,16,true,0, 0, 0, 26.8517,0, 0, 0.0315179, 9, 0, 18130, 14629, 0.0170198, 0,true,true,874320, 0, 0
0, 0, 0.121906, 0,100000,false, 6815,0.5, 0, 1.5783,0,LH_MCSLOCK,50000,BAMBOO,16, 11606, 1.20069,TPCC, 1342671, 7.71024,false, 5.016e-06,0,false,true,true,16,true,0, 0, 0, 15.7058,0, 0, 0.0281683, 5, 0, 11606, 6816, 0.0136825, 0,true,true,1.36783e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.34935,0,LH_MCSLOCK,50000,BAMBOO,16, 4313, 0.34351,TPCC, 1430839, 1.57004,false, 1.8828e-05,0,false,true,true,16,true,0, 0, 0, 6.17188,0, 0, 0.0273772, 18, 0, 4313, 0, 0.0131129, 0,true,true,3.70931e+06, 0, 0
0, 0, 11.0609, 0,100000,false, 31736,0, 0, 2.86864,0,LH_MCSLOCK,50000,BAMBOO,1, 35341, 25.8423,TPCC, 3157800, 58.5341,false, 0.455354,0,false,true,true,32,true,0, 0, 0, 112.444,0, 0, 28.3241, 225837, 0, 32105, 396776, 8.93854, 0,true,true,898666, 0, 0
0, 0, 8.43366, 0,100000,false, 16168,0.5, 0, 1.97041,0,LH_MCSLOCK,50000,BAMBOO,1, 70914, 118.017,TPCC, 3187591, 145.092,false, 39.3112,0,false,true,true,32,true,0, 0, 0, 226.752,0, 0, 16.428, 3083536, 0, 68490, 227532, 100.636, 0,true,true,449844, 0, 0
0, 0, 0.00120849, 0,100000,false, 0,1, 0, 0.480577,0,LH_MCSLOCK,50000,BAMBOO,1, 77115, 198.278,TPCC, 3195706, 207.178,false, 28.1134,0,false,true,true,32,true,0, 0, 0, 246.438,0, 0, 0.0730095, 1203506, 0, 77115, 57, 190.505, 0,true,true,414962, 0, 0
0, 0, 4.62834, 0,100000,false, 30648,0, 0, 3.18559,0,LH_MCSLOCK,50000,BAMBOO,2, 26908, 15.8712,TPCC, 3034428, 44.5054,false, 0.107119,0,false,true,true,32,true,0, 0, 0, 82.3052,0, 0, 14.6884, 89940, 0, 25598, 219245, 5.98769, 0,true,true,1.17978e+06, 0, 0
0, 0, 4.26348, 0,100000,false, 15525,0.5, 0, 2.21057,0,LH_MCSLOCK,50000,BAMBOO,2, 34673, 38.2273,TPCC, 3090644, 62.0582,false, 10.5282,0,false,true,true,32,true,0, 0, 0, 107.641,0, 0, 12.158, 2203982, 0, 33448, 171490, 25.2612, 0,true,true,918802, 0, 0
0, 0, 0.0584693, 0,100000,false, 0,1, 0, 0.451514,0,LH_MCSLOCK,50000,BAMBOO,2, 33645, 63.6852,TPCC, 3026570, 71.2547,false, 17.5597,0,false,true,true,32,true,0, 0, 0, 101.83,0, 0, 0.352213, 1887301, 0, 33625, 3569, 57.3255, 0,true,true,951101, 0, 0
0, 0, 1.96302, 0,100000,false, 28892,0, 0, 3.33649,0,LH_MCSLOCK,50000,BAMBOO,4, 22466, 10.4545,TPCC, 2864373, 37.6259,false, 0.0199472,0,false,true,true,32,true,0, 0, 0, 64.9068,0, 0, 6.0867, 30891, 0, 21974, 106508, 2.68733, 0,true,true,1.41218e+06, 0, 0
0, 0, 1.32991, 0,100000,false, 14697,0.5, 0, 2.67315,0,LH_MCSLOCK,50000,BAMBOO,4, 21292, 17.8661,TPCC, 2920286, 36.927,false, 1.31997,0,false,true,true,32,true,0, 0, 0, 62.5096,0, 0, 4.70845, 768240, 0, 20949, 74472, 10.5662, 0,true,true,1.49496e+06, 0, 0
0, 0, 0.0225275, 0,100000,false, 0,1, 0, 0.579178,0,LH_MCSLOCK,50000,BAMBOO,4, 16997, 25.4563,TPCC, 3045920, 33.2649,false, 3.83558,0,false,true,true,32,true,0, 0, 0, 51.7737,0, 0, 0.172786, 1834265, 0, 16990, 1367, 19.1998, 0,true,true,1.8826e+06, 0, 0
0, 0, 0.994269, 0,100000,false, 27212,0, 0, 4.58913,0,LH_MCSLOCK,50000,BAMBOO,8, 22800, 8.53219,TPCC, 2713866, 35.1001,false, 0.00653672,0,false,true,true,32,true,0, 0, 0, 62.4276,0, 0, 1.93861, 9212, 0, 22636, 50979, 1.6376, 0,true,true,1.39111e+06, 0, 0
0, 0, 0.695328, 0,100000,false, 14356,0.5, 0, 3.59721,0,LH_MCSLOCK,50000,BAMBOO,8, 19099, 11.0794,TPCC, 2851301, 30.1717,false, 0.281095,0,false,true,true,32,true,0, 0, 0, 54.8006,0, 0, 1.67582, 222564, 0, 18975, 34899, 5.55963, 0,true,true,1.66498e+06, 0, 0
0, 0, 0.00706857, 0,100000,false, 0,1, 0, 0.707602,0,LH_MCSLOCK,50000,BAMBOO,8, 11108, 8.5086,TPCC, 2851162, 14.6378,false, 0.513674,0,false,true,true,32,true,0, 0, 0, 31.6713,0, 0, 0.137683, 471193, 0, 11105, 991, 4.19076, 0,true,true,2.88075e+06, 0, 0
0, 0, 0.530525, 0,100000,false, 26328,0, 0, 4.43744,0,LH_MCSLOCK,50000,BAMBOO,16, 19719, 5.89577,TPCC, 2601931, 28.7062,false, 0.000908019,0,false,true,true,32,true,0, 0, 0, 51.7804,0, 0, 0.350723, 1224, 0, 19696, 30148, 0.406585, 0,true,true,1.60798e+06, 0, 0
0, 0, 0.327993, 0,100000,false, 12949,0.5, 0, 3.28901,0,LH_MCSLOCK,50000,BAMBOO,16, 14410, 4.48045,TPCC, 2590054, 19.0348,false, 0.0276058,0,false,true,true,32,true,0, 0, 0, 37.5914,0, 0, 0.376408, 49847, 0, 14387, 17088, 1.17689, 0,true,true,2.20481e+06, 0, 0
0, 0, 0.00159574, 0,100000,false, 0,1, 0, 0.787508,0,LH_MCSLOCK,50000,BAMBOO,16, 10125, 4.36408,TPCC, 2334816, 9.28184,false, 0.122798,0,false,true,true,32,true,0, 0, 0, 23.6411,0, 0, 0.0714641, 209862, 0, 10124, 264, 1.80727, 0,true,true,3.16035e+06, 0, 0
0, 0, 0.00557722, 0,100000,false, 980,0, 0, 0.046539,0,LH_MCSLOCK,50000,SILO,1, 6988, 0.0791989,TPCC, 100000, 0.209545,false, 0,0,false,true,true,1,true,0, 0, 0, 0.704476,0, 0, 0.00180862, 0, 0, 6988, 980, 0, 0,true,true,141950, 0, 0
0, 0, 0.00319757, 0,100000,false, 503,0.5, 0, 0.0267643,0,LH_MCSLOCK,50000,SILO,1, 4794, 0.0454522,TPCC, 100000, 0.126438,false, 0,0,false,true,true,1,true,0, 0, 0, 0.482602,0, 0, 0.00179447, 0, 0, 4794, 503, 0, 0,true,true,207210, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00740463,0,LH_MCSLOCK,50000,SILO,1, 1583, 0.0106935,TPCC, 100000, 0.0247471,false, 0,0,false,true,true,1,true,0, 0, 0, 0.158398,0, 0, 0.00181292, 0, 0, 1583, 0, 0, 0,true,true,631319, 0, 0
0, 0, 0.00606839, 0,100000,false, 1019,0, 0, 0.0457826,0,LH_MCSLOCK,50000,SILO,2, 7326, 0.0787808,TPCC, 100000, 0.218586,false, 0,0,false,true,true,1,true,0, 0, 0, 0.738702,0, 0, 0.0017793, 0, 0, 7326, 1019, 0, 0,true,true,135373, 0, 0
0, 0, 0.00347231, 0,100000,false, 524,0.5, 0, 0.0271844,0,LH_MCSLOCK,50000,SILO,2, 4986, 0.0450373,TPCC, 100000, 0.13078,false, 0,0,false,true,true,1,true,0, 0, 0, 0.502152,0, 0, 0.00176797, 0, 0, 4986, 524, 0, 0,true,true,199143, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00808577,0,LH_MCSLOCK,50000,SILO,2, 1790, 0.011117,TPCC, 100000, 0.027854,false, 0,0,false,true,true,1,true,0, 0, 0, 0.179093,0, 0, 0.00202331, 0, 0, 1790, 0, 0, 0,true,true,558369, 0, 0
0, 0, 0.00779991, 0,100000,false, 997,0, 0, 0.0597533,0,LH_MCSLOCK,50000,SILO,4, 9252, 0.0901931,TPCC, 100000, 0.285104,false, 0,0,false,true,true,1,true,0, 0, 0, 0.933071,0, 0, 0.00182445, 0, 0, 9252, 997, 0, 0,true,true,107173, 0, 0
0, 0, 0.00334253, 0,100000,false, 514,0.5, 0, 0.0277605,0,LH_MCSLOCK,50000,SILO,4, 5052, 0.045517,TPCC, 100000, 0.135816,false, 0,0,false,true,true,1,true,0, 0, 0, 0.508609,0, 0, 0.0017818, 0, 0, 5052, 514, 0, 0,true,true,196615, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00836632,0,LH_MCSLOCK,50000,SILO,4, 1842, 0.0106666,TPCC, 100000, 0.0308836,false, 0,0,false,true,true,1,true,0, 0, 0, 0.184278,0, 0, 0.0018238, 0, 0, 1842, 0, 0, 0,true,true,542660, 0, 0
0, 0, 0.00838956, 0,100000,false, 1025,0, 0, 0.0784143,0,LH_MCSLOCK,50000,SILO,8, 9569, 0.0831742,TPCC, 100000, 0.284092,false, 0,0,false,true,true,1,true,0, 0, 0, 0.965382,0, 0, 0.00174945, 0, 0, 9569, 1025, 0, 0,true,true,103586, 0, 0
0, 0, 0.0055029, 0,100000,false, 524,0.5, 0, 0.0583387,0,LH_MCSLOCK,50000,SILO,8, 7378, 0.050476,TPCC, 100000, 0.221296,false, 0,0,false,true,true,1,true,0, 0, 0, 0.743305,0, 0, 0.00184641, 0, 0, 7378, 524, 0, 0,true,true,134534, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0121942,0,LH_MCSLOCK,50000,SILO,8, 2246, 0.0111685,TPCC, 100000, 0.0574615,false, 0,0,false,true,true,1,true,0, 0, 0, 0.224628,0, 0, 0.00182198, 0, 0, 2246, 0, 0, 0,true,true,445181, 0, 0
0, 0, 0.0104122, 0,100000,false, 1024,0, 0, 0.103651,0,LH_MCSLOCK,50000,SILO,16, 11753, 0.0900985,TPCC, 100000, 0.30246,false, 0,0,false,true,true,1,true,0, 0, 0, 1.18576,0, 0, 0.00192271, 0, 0, 11753, 1024, 0, 0,true,true,84334.3, 0, 0
0, 0, 0.00622343, 0,100000,false, 522,0.5, 0, 0.0909796,0,LH_MCSLOCK,50000,SILO,16, 8536, 0.053221,TPCC, 100000, 0.250759,false, 0,0,false,true,true,1,true,0, 0, 0, 0.859906,0, 0, 0.00193654, 0, 0, 8536, 522, 0, 0,true,true,116292, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0233104,0,LH_MCSLOCK,50000,SILO,16, 2259, 0.0114106,TPCC, 100000, 0.0439863,false, 0,0,false,true,true,1,true,0, 0, 0, 0.225999,0, 0, 0.00184001, 0, 0, 2259, 0, 0, 0,true,true,442480, 0, 0
0, 0, 0.152013, 0,100000,false, 1853,0, 0, 0.109841,0,LH_MCSLOCK,50000,SILO,1, 13668, 0.1853,TPCC, 188452, 0.417389,false, 0,0,false,true,true,2,true,0, 0, 0, 2.58909,0, 0, 0.777984, 0, 0, 12932, 11810, 0, 0,true,true,145574, 0, 0
0, 0, 0.371652, 0,100000,false, 948,0.5, 0, 0.063738,0,LH_MCSLOCK,50000,SILO,1, 11893, 0.120579,TPCC, 183745, 0.257333,false, 0,0,false,true,true,2,true,0, 0, 0, 2.19165,0, 0, 0.942889, 0, 0, 9905, 12930, 0, 0,true,true,167678, 0, 0
0, 0, 0.222155, 0,100000,false, 0,1, 0, 0.0127277,0,LH_MCSLOCK,50000,SILO,1, 3878, 0.0180938,TPCC, 133149, 0.0448178,false, 0,0,false,true,true,2,true,0, 0, 0, 0.516164,0, 0, 0.249338, 0, 0, 2208, 3124, 0, 0,true,true,515917, 0, 0
0, 0, 0.0139253, 0,100000,false, 1947,0, 0, 0.10671,0,LH_MCSLOCK,50000,SILO,2, 8435, 0.159962,TPCC, 197577, 0.41829,false, 0,0,false,true,true,2,true,0, 0, 0, 1.68034,0, 0, 0.00585889, 0, 0, 8434, 1974, 0, 0,true,true,235164, 0, 0
0, 0, 0.0075112, 0,100000,false, 930,0.5, 0, 0.0636251,0,LH_MCSLOCK,50000,SILO,2, 5852, 0.0874002,TPCC, 192219, 0.247592,false, 0,0,false,true,true,2,true,0, 0, 0, 1.13227,0, 0, 0.00444889, 0, 0, 5851, 943, 0, 0,true,true,339527, 0, 0
0, 0, 3.0029e-05, 0,100000,false, 0,1, 0, 0.0208744,0,LH_MCSLOCK,50000,SILO,2, 2184, 0.0325327,TPCC, 198798, 0.0757958,false, 0,0,false,true,true,2,true,0, 0, 0, 0.434294,0, 0, 0.00480835, 0, 0, 2184, 8, 0, 0,true,true,915499, 0, 0
0, 0, 0.0124201, 0,100000,false, 1841,0, 0, 0.1006,0,LH_MCSLOCK,50000,SILO,4, 7973, 0.145293,TPCC, 183871, 0.371035,false, 0,0,false,true,true,2,true,0, 0, 0, 1.47843,0, 0, 0.00399407, 0, 0, 7973, 1849, 0, 0,true,true,248738, 0, 0
0, 0, 0.00789576, 0,100000,false, 990,0.5, 0, 0.0646,0,LH_MCSLOCK,50000,SILO,4, 5881, 0.0872514,TPCC, 192162, 0.247384,false, 0,0,false,true,true,2,true,0, 0, 0, 1.13801,0, 0, 0.00396764, 0, 0, 5881, 996, 0, 0,true,true,337714, 0, 0
0, 0, 2.798e-06, 0,100000,false, 0,1, 0, 0.0226002,0,LH_MCSLOCK,50000,SILO,4, 2170, 0.0326795,TPCC, 198560, 0.0700657,false, 0,0,false,true,true,2,true,0, 0, 0, 0.43098,0, 0, 0.00410059, 0, 0, 2170, 1, 0, 0,true,true,921435, 0, 0
0, 0, 0.0153997, 0,100000,false, 2004,0, 0, 0.139354,0,LH_MCSLOCK,50000,SILO,8, 9088, 0.157166,TPCC, 197691, 0.373353,false, 0,0,false,true,true,2,true,0, 0, 0, 1.81216,0, 0, 0.00384253, 0, 0, 9088, 2007, 0, 0,true,true,218182, 0, 0
0, 0, 0.00681638, 0,100000,false, 956,0.5, 0, 0.0720845,0,LH_MCSLOCK,50000,SILO,8, 5718, 0.0923746,TPCC, 194832, 0.232645,false, 0,0,false,true,true,2,true,0, 0, 0, 1.12101,0, 0, 0.0038128, 0, 0, 5718, 958, 0, 0,true,true,347601, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0375692,0,LH_MCSLOCK,50000,SILO,8, 2870, 0.0347164,TPCC, 199168, 0.162944,false, 0,0,false,true,true,2,true,0, 0, 0, 0.571769,0, 0, 0.00405407, 0, 0, 2870, 0, 0, 0,true,true,696673, 0, 0
0, 0, 0.0156391, 0,100000,false, 1629,0, 0, 0.188606,0,LH_MCSLOCK,50000,SILO,16, 11118, 0.144174,TPCC, 167357, 0.563148,false, 0,0,false,true,true,2,true,0, 0, 0, 1.87633,0, 0, 0.00312485, 0, 0, 11118, 1630, 0, 0,true,true,178388, 0, 0
0, 0, 0.00993903, 0,100000,false, 869,0.5, 0, 0.163219,0,LH_MCSLOCK,50000,SILO,16, 8365, 0.0944527,TPCC, 181850, 0.430429,false, 0,0,false,true,true,2,true,0, 0, 0, 1.53123,0, 0, 0.00371139, 0, 0, 8365, 871, 0, 0,true,true,237522, 0, 0
0, 0, 3.424e-06, 0,100000,false, 0,1, 0, 0.0355019,0,LH_MCSLOCK,50000,SILO,16, 2234, 0.0225044,TPCC, 193396, 0.0665508,false, 0,0,false,true,true,2,true,0, 0, 0, 0.432164,0, 0, 0.003796, 0, 0, 2234, 1, 0, 0,true,true,895013, 0, 0
0, 0, 0.666238, 0,100000,false, 3767,0, 0, 0.180672,0,LH_MCSLOCK,50000,SILO,1, 18630, 0.406322,TPCC, 373846, 0.658186,false, 0,0,false,true,true,4,true,0, 0, 0, 6.9887,0, 0, 3.48254, 0, 0, 16911, 48598, 0, 0,true,true,213972, 0, 0
0, 0, 1.50675, 0,100000,false, 2020,0.5, 0, 0.11341,0,LH_MCSLOCK,50000,SILO,1, 16593, 0.242529,TPCC, 394887, 0.381705,false, 0,0,false,true,true,4,true,0, 0, 0, 6.5631,0, 0, 4.48349, 0, 0, 12804, 60176, 0, 0,true,true,240671, 0, 0
0, 0, 1.47565, 0,100000,false, 0,1, 0, 0.0238188,0,LH_MCSLOCK,50000,SILO,1, 8091, 0.0625013,TPCC, 300315, 0.119102,false, 0,0,false,true,true,4,true,0, 0, 0, 2.43315,0, 0, 1.75712, 0, 0, 3188, 22495, 0, 0,true,true,493707, 0, 0
0, 0, 0.281785, 0,100000,false, 3908,0, 0, 0.187752,0,LH_MCSLOCK,50000,SILO,2, 13361, 0.364077,TPCC, 387757, 0.674652,false, 0,0,false,true,true,4,true,0, 0, 0, 5.20829,0, 0, 1.59794, 0, 0, 12705, 24459, 0, 0,true,true,297800, 0, 0
0, 0, 0.63021, 0,100000,false, 1743,0.5, 0, 0.113294,0,LH_MCSLOCK,50000,SILO,2, 11730, 0.213923,TPCC, 365234, 0.397744,false, 0,0,false,true,true,4,true,0, 0, 0, 4.29794,0, 0, 1.88367, 0, 0, 10042, 25939, 0, 0,true,true,339916, 0, 0
