ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 0, 76683,0,0,0,0, 76683, 0, 245.327,417301, 0, 140.37, 133.185, 0, 0, 5.59899, 158.065, 0.0699114, 0, 0, 0, 0, 0, 70.7594, 3199224, 0, 3128130
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 0, 85196,0,0,0,0, 85196, 0, 272.493,375603, 0, 206.435, 198.452, 0, 0, 6.67769, 243.691, 0.0661089, 0, 0, 0, 0, 0, 0.401904, 3198410, 0, 278354
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 0, 232888,0,0,0,0, 232888, 0, 744.29,137405, 0, 541.744, 519.336, 0, 0, 12.533, 653.339, 0.0670264, 0, 0, 0, 0, 0, 0.0198146, 3195911, 0, 27597
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 0, 6074,0,0,0,0, 6074, 0, 0.607436,164626, 0, 0.0197719, 0, 0, 0, 0.206431, 0.329234, 0.00311553, 0, 0, 0, 0, 2211302, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 0, 18486,0,0,0,0, 18486, 0, 1.84863,54094, 0, 0.0714612, 0, 0, 0, 0.340914, 1.1062, 0.00283301, 0, 0, 0, 0, 2445772, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 0, 60882,0,0,0,0, 60882, 0, 6.08821,16425.2, 0, 0.320835, 0, 0, 0, 0.604378, 3.71996, 0.00310822, 0, 0, 0, 0, 2555307, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,2,true,YCSB,false,0, 1, 0, 0, 22252,0,0,0,0, 22252, 0, 4.45048,89877.1, 1.4797e-05, 0.188858, 0, 0, 0, 0.810041, 1.24823, 0.00623673, 0, 0, 0, 0, 31457662, 2.11841, 199998, 0, 199995
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,2,true,YCSB,false,0, 1, 0, 0, 56450,0,0,0,0, 56450, 0, 11.29,35429.4, 1.0625e-05, 0.293388, 0, 0, 0, 1.26313, 3.26675, 0.0059985, 0, 0, 0, 0, 36365370, 5.5424, 199999, 0, 199990
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,2,true,YCSB,false,0, 1, 0, 0, 205065,0,0,0,0, 205065, 0, 41.0131,9752.99, 2.0175e-05, 0.823713, 0, 0, 0, 3.66069, 11.8425, 0.00622534, 0, 0, 0, 0, 33946730, 20.4495, 200000, 0, 199999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,4,true,YCSB,false,0, 1, 0, 0, 37543,0,0,0,0, 37543, 0, 15.0106,106543, 1.8859e-05, 0.389853, 0, 0, 0, 1.23846, 2.19774, 0.00838668, 0, 0, 0, 0, 64823395, 11.0306, 399820, 0, 399819
