ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,false,TPCC,false, 0, 8566,0,0,0,0, 8566, 1.69552,233475, 0, 0.145966, 0.00220702, 0, 0, 0.227018, 0.828761, 0.00413884, 0, 0, 0, 0, 0, 0, 197930, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,false,TPCC,false, 1, 9578,0,0,0,0, 9578, 1.77246,208807, 2.2082e-05, 0.142212, 0.00212285, 0, 0, 0.213085, 0.925424, 0.00406327, 0, 0, 0, 0, 0, 0, 185051, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,false,TPCC,false, 3589, 7443,0,0,0,0, 7564, 2.91127,528765, 0.0466099, 0.310211, 0.00426296, 0, 0, 0.270859, 1.49512, 0.283823, 0, 0, 0, 0, 0, 2.9027e-05, 384844, 0, 57
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,false,TPCC,false, 3569, 7249,0,0,0,0, 7365, 2.84204,543080, 0.0448531, 0.310695, 0.00432709, 0, 0, 0.210729, 1.46335, 0.284721, 0, 0, 0, 0, 0, 2.4931e-05, 385864, 0, 46
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,false,TPCC,false, 1306, 7499,0,0,0,0, 7540, 2.88051,530467, 0.0157557, 0.289352, 0.0040386, 0, 0, 0.288475, 1.48655, 0.109156, 0, 0, 0, 0, 0, 1.0393e-05, 382003, 0, 15
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,false,TPCC,false, 1251, 7177,0,0,0,0, 7217, 2.6923,554225, 0.0147044, 0.284616, 0.00391991, 0, 0, 0.214354, 1.41752, 0.104525, 0, 0, 0, 0, 0, 5.322e-06, 373035, 0, 10
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,false,TPCC,false, 27, 7551,0,0,0,0, 7552, 2.98667,529629, 0.00029979, 0.281732, 0.00411628, 0, 0, 0.306447, 1.56052, 0.00972768, 0, 0, 0, 0, 0, 0, 395456, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,false,TPCC,false, 28, 7675,0,0,0,0, 7675, 2.99881,521106, 0.000354957, 0.287261, 0.00416704, 0, 0, 0.264644, 1.64946, 0.0101895, 0, 0, 0, 0, 0, 1.478e-06, 390674, 0, 2
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,4,false,TPCC,false, 13, 7838,0,0,0,0, 7838, 3.05964,510277, 0.000174173, 0.275914, 0.00409565, 0, 0, 0.318082, 1.57186, 0.00884743, 0, 0, 0, 0, 0, 1.556e-06, 390316, 0, 2
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,4,false,TPCC,false, 6, 8305,0,0,0,0, 8305, 3.16574,481596, 0.000124478, 0.283548, 0.00419634, 0, 0, 0.281327, 1.63427, 0.00822462, 0, 0, 0, 0, 0, 6.4e-07, 381152, 0, 1
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,false,TPCC,false, 4, 12352,0,0,0,0, 12352, 4.63213,323813, 0.000133244, 0.318179, 0.00444174, 0, 0, 0.729458, 2.32915, 0.00893252, 0, 0, 0, 0, 0, 0, 374986, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,false,TPCC,false, 4, 11295,0,0,0,0, 11295, 4.25055,354113, 8.112e-05, 0.323762, 0.00457806, 0, 0, 0.505743, 2.34746, 0.00909403, 0, 0, 0, 0, 0, 0, 376294, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,false,TPCC,false, 14939, 8859,0,0,0,0, 9171, 6.87789,872332, 0.233564, 0.702287, 0.0098151, 0, 0, 0.485639, 3.41236, 1.1676, 0, 0, 0, 0, 0, 0.000142571, 749975, 0, 278
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,false,TPCC,false, 15002, 8945,0,0,0,0, 9260, 6.96904,863906, 0.237012, 0.712884, 0.00982205, 0, 0, 0.391797, 3.53081, 1.16899, 0, 0, 0, 0, 0, 0.00015777, 752574, 0, 303
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,false,TPCC,false, 7700, 8766,0,0,0,0, 8912, 6.79866,897664, 0.111383, 0.63463, 0.00855276, 0, 0, 0.616297, 3.58381, 0.60933, 0, 0, 0, 0, 0, 5.2051e-05, 762864, 0, 98
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,false,TPCC,false, 7076, 8621,0,0,0,0, 8758, 6.36951,913417, 0.0998004, 0.610054, 0.00822004, 0, 0, 0.459434, 3.38383, 0.563701, 0, 0, 0, 0, 0, 5.8865e-05, 727252, 0, 109
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,false,TPCC,false, 2856, 8683,0,0,0,0, 8736, 6.74116,915748, 0.0405579, 0.621777, 0.00817806, 0, 0, 0.643454, 3.55221, 0.236822, 0, 0, 0, 0, 0, 3.0824e-05, 771651, 0, 51
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,false,TPCC,false, 2708, 8435,0,0,0,0, 8482, 6.55122,943097, 0.0367121, 0.632484, 0.00817689, 0, 0, 0.501252, 3.59644, 0.228377, 0, 0, 0, 0, 0, 2.8659e-05, 772304, 0, 47
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,false,TPCC,false, 46, 8855,0,0,0,0, 8856, 6.74533,903246, 0.000730374, 0.583505, 0.0080647, 0, 0, 0.704139, 3.55936, 0.0186898, 0, 0, 0, 0, 0, 7.2e-07, 761586, 0, 1
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,false,TPCC,false, 50, 8230,0,0,0,0, 8230, 6.21378,971947, 0.000628942, 0.551357, 0.007917, 0, 0, 0.51795, 3.19935, 0.0191246, 0, 0, 0, 0, 0, 1.856e-06, 754933, 0, 3
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,false,TPCC,false, 25, 8803,0,0,0,0, 8803, 6.18462,908719, 0.000346028, 0.517146, 0.00763291, 0, 0, 0.666949, 3.03914, 0.0163866, 0, 0, 0, 0, 0, 1.413e-06, 702510, 0, 2
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,false,TPCC,false, 21, 8454,0,0,0,0, 8455, 6.23955,946146, 0.000324837, 0.550899, 0.00808072, 0, 0, 0.656179, 3.16478, 0.0168906, 0, 0, 0, 0, 0, 1.276e-06, 737940, 0, 2
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,TPCC,false, 57976, 11031,0,0,0,0, 11774, 17.9959,1.35894e+06, 1.13458, 1.56264, 0.0297574, 0, 0, 1.05469, 7.47821, 4.51425, 0, 0, 0, 0, 0, 0.000451526, 1528457, 0, 911
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,TPCC,false, 57823, 11358,0,0,0,0, 12150, 18.4306,1.31682e+06, 1.20165, 1.71693, 0.0314722, 0, 0, 0.915954, 7.8284, 4.50178, 0, 0, 0, 0, 0, 0.00061143, 1516859, 0, 937
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,TPCC,false, 30371, 9543,0,0,0,0, 9881, 14.6207,1.61916e+06, 0.499781, 1.31927, 0.0189189, 0, 0, 1.15236, 6.97658, 2.36502, 0, 0, 0, 0, 0, 0.000230796, 1479583, 0, 467
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,TPCC,false, 30473, 9001,0,0,0,0, 9306, 14.3252,1.71917e+06, 0.469258, 1.32132, 0.0192636, 0, 0, 0.871219, 6.74424, 2.37469, 0, 0, 0, 0, 0, 0.000202693, 1539211, 0, 420
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,false,TPCC,false, 14606, 8836,0,0,0,0, 8968, 13.9282,1.78394e+06, 0.2059, 1.28737, 0.0173019, 0, 0, 1.18284, 6.79652, 1.15754, 0, 0, 0, 0, 0, 0.000117091, 1552946, 0, 235
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,false,TPCC,false, 15270, 9249,0,0,0,0, 9402, 14.2889,1.7016e+06, 0.232372, 1.33618, 0.0173212, 0, 0, 0.98159, 7.35388, 1.21145, 0, 0, 0, 0, 0, 0.000137606, 1519628, 0, 267
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,false,TPCC,false, 5283, 9390,0,0,0,0, 9442, 14.1039,1.69442e+06, 0.0786141, 1.27105, 0.0163729, 0, 0, 1.35124, 7.27645, 0.443157, 0, 0, 0, 0, 0, 6.0008e-05, 1493613, 0, 94
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,false,TPCC,false, 5445, 9116,0,0,0,0, 9169, 13.8515,1.74488e+06, 0.0800339, 1.28422, 0.0164509, 0, 0, 1.0793, 7.38487, 0.453698, 0, 0, 0, 0, 0, 7.1701e-05, 1510572, 0, 114
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,false,TPCC,false, 101, 11367,0,0,0,0, 11369, 15.3597,1.40731e+06, 0.00177161, 1.18719, 0.0163585, 0, 0, 1.88227, 7.80475, 0.0397133, 0, 0, 0, 0, 0, 4.392e-06, 1350987, 0, 6
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,false,TPCC,false, 104, 12176,0,0,0,0, 12178, 16.9845,1.31383e+06, 0.00233858, 1.29923, 0.0169909, 0, 0, 1.99781, 9.12125, 0.0412675, 0, 0, 0, 0, 0, 2.702e-06, 1394673, 0, 3
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,TPCC,false, 198090, 15623,0,0,0,0, 17521, 54.0589,1.8264e+06, 5.8553, 6.70616, 0.378793, 0, 0, 2.50552, 22.604, 15.5433, 0, 0, 0, 0, 0, 0.00431122, 3085413, 0, 5995
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,TPCC,false, 193601, 14467,0,0,0,0, 16160, 49.8998,1.98024e+06, 5.22385, 6.48274, 0.725688, 0, 0, 2.06442, 20.2767, 15.1702, 0, 0, 0, 0, 0, 0.00317365, 3087928, 0, 5728
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,TPCC,false, 112052, 13021,0,0,0,0, 13928, 40.4654,2.29755e+06, 2.63198, 3.92449, 0.0670741, 0, 0, 2.31798, 17.1961, 8.89305, 0, 0, 0, 0, 0, 0.00170934, 2905354, 0, 3023
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,TPCC,false, 120443, 12106,0,0,0,0, 12952, 39.6464,2.47065e+06, 2.58751, 3.8447, 0.0675638, 0, 0, 2.05509, 17.69, 9.4576, 0, 0, 0, 0, 0, 0.00140606, 3061008, 0, 3155
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,false,TPCC,false, 63832, 15162,0,0,0,0, 15741, 47.4803,2.03291e+06, 1.74505, 4.49907, 0.0872761, 0, 0, 3.62766, 23.486, 5.13904, 0, 0, 0, 0, 0, 0.00191711, 3016349, 0, 1947
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,false,TPCC,false, 61703, 12809,0,0,0,0, 13240, 40.3264,2.41688e+06, 1.31313, 3.8981, 0.0516733, 0, 0, 2.7495, 18.9448, 4.95086, 0, 0, 0, 0, 0, 0.00161233, 3045759, 0, 1732
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,false,TPCC,false, 26486, 13856,0,0,0,0, 14099, 38.9389,2.26962e+06, 0.671892, 3.54272, 0.0526691, 0, 0, 3.84167, 20.5918, 2.18909, 0, 0, 0, 0, 0, 0.000780423, 2761759, 0, 761
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,false,TPCC,false, 25752, 12840,0,0,0,0, 13076, 34.0494,2.44713e+06, 0.614912, 3.2667, 0.0441266, 0, 0, 2.90855, 18.5482, 2.08307, 0, 0, 0, 0, 0, 0.000604449, 2603855, 0, 655
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,false,TPCC,false, 9706, 12977,0,0,0,0, 13053, 36.9599,2.45146e+06, 0.215186, 3.41744, 0.0400094, 0, 0, 4.83664, 18.7892, 0.88237, 0, 0, 0, 0, 0, 0.00342309, 2831430, 0, 266
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,false,TPCC,false, 9822, 13488,0,0,0,0, 13579, 38.9256,2.35654e+06, 0.260331, 3.63338, 0.0405799, 0, 0, 5.26109, 19.5686, 1.10813, 0, 0, 0, 0, 0, 0.00125707, 2866556, 0, 289
