cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
0, 0, 0, 0,100000,false, 0,1, 0, 0.0132837,0,LH_MCSLOCK,50000,BAMBOO,8, 2260, 0.00719884,TPCC, 100000, 0.0554906,false, 0,0,false,true,false,1,true,0, 0, 0, 0.226075,0, 0, 0.00215441, 0, 0, 2260, 0, 0.000755992, 0,true,true,442330, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0198096,0,LH_MCSLOCK,50000,BAMBOO,16, 2330, 0.00728669,TPCC, 100000, 0.0409031,false, 0,0,false,true,false,1,true,0, 0, 0, 0.2331,0, 0, 0.00234674, 0, 0, 2330, 0, 0.000791198, 0,true,true,429001, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0297381,0,LH_MCSLOCK,50000,BAMBOO,1, 4995, 0.259173,TPCC, 199999, 0.499775,false, 0.000933916,0,false,true,false,2,true,0, 0, 0, 0.999144,0, 0, 0.00344808, 1362, 0, 4995, 0, 0.0418002, 0,true,true,400341, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0219878,0,LH_MCSLOCK,50000,BAMBOO,2, 2567, 0.0339253,TPCC, 198019, 0.130949,false, 2.805e-06,0,false,true,false,2,true,0, 0, 0, 0.508348,0, 0, 0.00333308, 3, 0, 2567, 0, 0.00147681, 0,true,true,779069, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0236527,0,LH_MCSLOCK,50000,BAMBOO,4, 2596, 0.0348177,TPCC, 199247, 0.130632,false, 1.908e-06,0,false,true,false,2,true,0, 0, 0, 0.517437,0, 0, 0.00340262, 2, 0, 2596, 0, 0.0014955, 0,true,true,770130, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0303141,0,LH_MCSLOCK,50000,BAMBOO,8, 2954, 0.0351537,TPCC, 198482, 0.172757,false, 0,0,false,true,false,2,true,0, 0, 0, 0.586445,0, 0, 0.00366337, 0, 0, 2954, 0, 0.00156721, 0,true,true,676899, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0406307,0,LH_MCSLOCK,50000,BAMBOO,16, 2787, 0.0333514,TPCC, 192370, 0.12081,false, 0,0,false,true,false,2,true,0, 0, 0, 0.536206,0, 0, 0.00333907, 0, 0, 2787, 0, 0.00148091, 0,true,true,717523, 0, 0
0, 0, 0.000102072, 0,100000,false, 0,1, 0, 0.0723699,0,LH_MCSLOCK,50000,BAMBOO,1, 8040, 1.00454,TPCC, 399799, 1.79358,false, 0.106914,0,false,true,false,4,true,0, 0, 0, 3.21457,0, 0, 0.00869973, 112007, 0, 8040, 15, 0.319708, 0,true,true,497483, 0, 0
0, 0, 4.9306e-05, 0,100000,false, 0,1, 0, 0.0526555,0,LH_MCSLOCK,50000,BAMBOO,2, 4856, 0.376331,TPCC, 346581, 0.79075,false, 0.00976103,0,false,true,false,4,true,0, 0, 0, 1.68327,0, 0, 0.00798256, 21006, 0, 4856, 12, 0.0702624, 0,true,true,823588, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0432423,0,LH_MCSLOCK,50000,BAMBOO,4, 2677, 0.0665854,TPCC, 380898, 0.263706,false, 5.47e-06,0,false,true,false,4,true,0, 0, 0, 1.01994,0, 0, 0.00679019, 7, 0, 2677, 0, 0.00297742, 0,true,true,1.49381e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0649705,0,LH_MCSLOCK,50000,BAMBOO,8, 3400, 0.0767021,TPCC, 387142, 0.405363,false, 5.636e-06,0,false,true,false,4,true,0, 0, 0, 1.31635,0, 0, 0.00739423, 6, 0, 3400, 0, 0.00309777, 0,true,true,1.17641e+06, 0, 0
,,,,100000,false,,1,,,0,LH_MCSLOCK,50000,BAMBOO,16,,,TPCC,,,false,,,false,true,false,4,true,,,,,,,,,,,,,,true,true,,,
0, 0, 0.000109874, 0,100000,false, 0,1, 0, 0.136514,0,LH_MCSLOCK,50000,BAMBOO,1, 15064, 6.845,TPCC, 799007, 8.59495,false, 0.612554,0,false,true,false,8,true,0, 0, 0, 12.0365,0, 0, 0.0212352, 492158, 0, 15064, 15, 5.30719, 0,true,true,531055, 0, 0
0, 0, 0.00034772, 0,100000,false, 0,1, 0, 0.146207,0,LH_MCSLOCK,50000,BAMBOO,2, 7799, 1.77311,TPCC, 799610, 3.28325,false, 0.18165,0,false,true,false,8,true,0, 0, 0, 6.23676,0, 0, 0.031939, 265851, 0, 7799, 55, 0.615218, 0,true,true,1.02567e+06, 0, 0
0, 0, 0.00011238, 0,100000,false, 0,1, 0, 0.118515,0,LH_MCSLOCK,50000,BAMBOO,4, 5770, 0.733191,TPCC, 683887, 1.73664,false, 0.0309469,0,false,true,false,8,true,0, 0, 0, 3.94659,0, 0, 0.0289905, 56449, 0, 5770, 22, 0.126736, 0,true,true,1.38628e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.136675,0,LH_MCSLOCK,50000,BAMBOO,8, 3835, 0.177604,TPCC, 743428, 0.824291,false, 2.4202e-05,0,false,true,false,8,true,0, 0, 0, 2.85155,0, 0, 0.0198688, 20, 0, 3835, 0, 0.00636881, 0,true,true,2.08568e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.164908,0,LH_MCSLOCK,50000,BAMBOO,16, 3850, 0.181663,TPCC, 729409, 0.731048,false, 4.299e-06,0,false,true,false,8,true,0, 0, 0, 2.80873,0, 0, 0.0212979, 5, 0, 3850, 0, 0.00608775, 0,true,true,2.07755e+06, 0, 0
