ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 8082, 19451,0,0,0,0, 19532, 29.8592,819153, 0.123458, 1.61627, 0.0629999, 0, 0, 2.39038, 16.7667, 0.666086, 0, 0, 0, 0, 0, 0.000435684, 1528702, 0, 622
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 288476, 28560,0,0,0,0, 34978, 54.5969,457458, 10.015, 4.95974, 2.12703, 0, 0, 2.45994, 18.493, 22.353, 0, 0, 0, 0, 0, 0.0245377, 1560987, 0, 39641
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 642406, 34032,0,0,0,0, 50522, 79.7836,316724, 26.0356, 6.84405, 3.20355, 0, 0, 1.83981, 16.0732, 49.5704, 0, 0, 0, 0, 0, 0.0408861, 1579335, 0, 95234
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 2, 24284,0,0,0,0, 24284, 70.5636,1.31772e+06, 2.8496e-05, 3.6691, 0.116742, 0, 0, 5.76463, 41.3159, 0.069734, 0, 0, 0, 0, 0, 0.000169238, 2905724, 0, 108
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 2876, 24807,0,0,0,0, 24825, 77.3559,1.28901e+06, 0.0542168, 7.86989, 3.83552, 0, 0, 7.83519, 46.7491, 0.303025, 0, 0, 0, 0, 0, 0.00433042, 3116019, 0, 5162
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 720495, 34005,0,0,0,0, 42147, 130.87,759312, 25.2716, 20.016, 12.5495, 0, 0, 3.61536, 43.3616, 56.1103, 0, 0, 0, 0, 0, 0.266573, 3105344, 0, 299117
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 1891922, 42176,0,0,0,0, 66732, 212.017,479606, 77.9955, 18.2044, 8.55311, 0, 0, 2.38612, 30.5622, 147.134, 0, 0, 0, 0, 0, 0.275611, 3177648, 0, 581355
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 772, 23486,0,0,0,0, 23490, 73.4821,1.36226e+06, 0.0116473, 3.97785, 0.0422542, 0, 0, 5.2656, 43.4649, 0.134883, 0, 0, 0, 0, 0, 5.1322e-05, 3128190, 0, 63
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 33583, 24157,0,0,0,0, 24406, 75.9361,1.31115e+06, 0.773067, 6.8139, 2.55323, 0, 0, 7.12114, 43.3523, 2.77316, 0, 0, 0, 0, 0, 0.00240369, 3111370, 0, 2749
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 1092330, 35742,0,0,0,0, 52855, 165.952,605504, 53.7141, 18.5277, 10.323, 0, 0, 4.50209, 43.3527, 84.9468, 0, 0, 0, 0, 0, 0.19051, 3140140, 0, 240453
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 2420500, 45774,0,0,0,0, 89759, 272.465,356586, 133.485, 24.1162, 12.2583, 0, 0, 3.17825, 38.3733, 188.28, 0, 0, 0, 0, 0, 0.307822, 3036164, 0, 576745
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0, 19805,0,0,0,0, 19805, 1.98052,50491.8, 0, 0.0385459, 0.00153608, 0, 0, 0.332013, 1.10053, 0.00305916, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0, 18286,0,0,0,0, 18286, 1.82868,54684.2, 0, 0.0383273, 0.00153648, 0, 0, 0.312745, 1.016, 0.00305777, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0, 13740,0,0,0,0, 13740, 1.37403,72778.5, 0, 0.0375508, 0.00153461, 0, 0, 0.258912, 0.743232, 0.00306156, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0, 10822,0,0,0,0, 10822, 1.08224,92401.3, 0, 0.0361468, 0.00153486, 0, 0, 0.223968, 0.574571, 0.0030972, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0, 19857,0,0,0,0, 19857, 1.98571,50359.9, 0, 0.03828, 0.00154853, 0, 0, 0.325153, 1.11029, 0.00305819, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0, 18369,0,0,0,0, 18369, 1.83691,54439.2, 0, 0.0381143, 0.0015419, 0, 0, 0.310564, 1.01528, 0.00307139, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0, 13824,0,0,0,0, 13824, 1.38245,72335.1, 0, 0.0374142, 0.00154034, 0, 0, 0.256709, 0.745973, 0.00306715, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0, 10836,0,0,0,0, 10836, 1.08365,92281.1, 0, 0.036122, 0.00154323, 0, 0, 0.218826, 0.57797, 0.00307763, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 0, 48745,0,0,0,0, 48745, 9.66051,41029.1, 0, 0.263608, 0.0028757, 0, 0, 1.83051, 6.16976, 0.00594935, 0, 0, 0, 0, 0, 2.151e-06, 198181, 0, 2
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 0, 45620,0,0,0,0, 45620, 8.67325,43840.1, 0, 0.242374, 0.00354311, 0, 0, 1.72545, 5.39914, 0.00579636, 0, 0, 0, 0, 0, 4.03e-06, 190118, 0, 4
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.9, 344, 34271,0,0,0,0, 34320, 6.52361,58273.9, 0.00942479, 0.33381, 0.0700641, 0, 0, 1.11136, 4.13343, 0.0341996, 0, 0, 0, 0, 0, 0.000178203, 190078, 0, 231
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.99, 3353, 30892,0,0,0,0, 31344, 6.17337,63806.7, 0.0890396, 0.462169, 0.183873, 0, 0, 1.13691, 3.71716, 0.26876, 0, 0, 0, 0, 0, 0.000295848, 196951, 0, 527
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 2, 51925,0,0,0,0, 51925, 10.1233,38516.6, 2.7912e-05, 0.248943, 0.00303004, 0, 0, 2.07513, 6.39901, 0.00675766, 0, 0, 0, 0, 0, 0, 194958, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 64, 49322,0,0,0,0, 49332, 9.6947,40540.9, 0.00202203, 0.268398, 0.0105051, 0, 0, 1.98572, 6.09599, 0.0109965, 0, 0, 0, 0, 0, 8.53e-07, 196516, 0, 1
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.9, 3339, 30085,0,0,0,0, 30462, 5.94407,65654, 0.073626, 0.255999, 0.0261932, 0, 0, 1.02977, 3.51847, 0.264431, 0, 0, 0, 0, 0, 6.7811e-05, 195126, 0, 103
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.99, 9361, 26781,0,0,0,0, 27889, 5.36618,71712.9, 0.213076, 0.357347, 0.0548926, 0, 0, 0.651477, 2.88571, 0.730924, 0, 0, 0, 0, 0, 0.000433598, 192412, 0, 545
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.5, 0, 30846,0,0,0,0, 30846, 11.96,129673, 0, 0.434363, 0.00911961, 0, 0, 1.53406, 7.3042, 0.00944633, 0, 0, 0, 0, 0, 2.264e-06, 387722, 0, 1
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.7, 1, 31020,0,0,0,0, 31020, 11.8356,128947, 2.3082e-05, 0.462414, 0.0305936, 0, 0, 1.82742, 7.1624, 0.00975919, 0, 0, 0, 0, 0, 3.1376e-05, 381541, 0, 37
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.9, 5846, 29663,0,0,0,0, 30075, 11.8023,132998, 0.161743, 0.916725, 0.339062, 0, 0, 1.79229, 7.07283, 0.470412, 0, 0, 0, 0, 0, 0.00154215, 392422, 0, 2102
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.99, 30220, 25248,0,0,0,0, 27088, 10.4604,147669, 0.710095, 1.12169, 0.543943, 0, 0, 1.15154, 4.81437, 2.34721, 0, 0, 0, 0, 0, 0.00216623, 386168, 0, 4686
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.5, 6, 33288,0,0,0,0, 33289, 12.2435,120158, 0.000162045, 0.438599, 0.00512491, 0, 0, 1.90266, 7.31869, 0.0103032, 0, 0, 0, 0, 0, 0, 367789, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.7, 432, 27379,0,0,0,0, 27401, 10.7056,145978, 0.00837736, 0.449192, 0.00717279, 0, 0, 1.21921, 6.46613, 0.045468, 0, 0, 0, 0, 0, 1.4601e-05, 390697, 0, 20
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.9, 18133, 27539,0,0,0,0, 28641, 10.9885,139661, 0.422519, 0.716748, 0.194509, 0, 0, 1.35016, 5.90654, 1.41368, 0, 0, 0, 0, 0, 0.000684437, 383667, 0, 1093
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.99, 48317, 27377,0,0,0,0, 30714, 11.8846,130240, 1.2905, 0.975475, 0.387122, 0, 0, 1.1857, 4.68403, 3.73954, 0, 0, 0, 0, 0, 0.00155397, 386960, 0, 3043
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 0, 25039,0,0,0,0, 25039, 18.3039,319491, 0, 0.790471, 0.0131829, 0, 0, 2.10196, 10.4664, 0.0174386, 0, 0, 0, 0, 0, 6.885e-06, 730990, 0, 7
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 44, 26000,0,0,0,0, 26001, 20.4282,307670, 0.0011104, 1.07254, 0.18475, 0, 0, 2.18163, 12.4087, 0.023918, 0, 0, 0, 0, 0, 0.000141013, 785644, 0, 172
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 38474, 25894,0,0,0,0, 27073, 20.8704,295501, 0.907869, 2.20554, 0.950292, 0, 0, 1.90868, 10.9954, 3.00469, 0, 0, 0, 0, 0, 0.00851441, 770903, 0, 11689
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 142495, 30248,0,0,0,0, 35537, 27.5301,225133, 4.09558, 3.23778, 1.69636, 0, 0, 1.5375, 9.52712, 11.0362, 0, 0, 0, 0, 0, 0.013992, 774741, 0, 26645
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 39, 26697,0,0,0,0, 26698, 20.8737,299638, 0.000766125, 0.858945, 0.0103623, 0, 0, 2.4222, 12.3704, 0.0227177, 0, 0, 0, 0, 0, 1.918e-06, 781821, 0, 2
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 1883, 23202,0,0,0,0, 23246, 17.3556,344144, 0.0321753, 0.828458, 0.0167418, 0, 0, 1.94254, 10.1056, 0.166446, 0, 0, 0, 0, 0, 8.6211e-05, 746606, 0, 108
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 79903, 28933,0,0,0,0, 31913, 25.0767,250693, 2.33983, 1.91896, 0.650934, 0, 0, 1.95434, 11.4672, 6.20868, 0, 0, 0, 0, 0, 0.00434763, 785818, 0, 7055
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 188313, 30453,0,0,0,0, 38431, 30.2609,208178, 6.28015, 2.76287, 1.25526, 0, 0, 1.46226, 8.87144, 14.5494, 0, 0, 0, 0, 0, 0.0279579, 787457, 0, 18593
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 0, 21154,0,0,0,0, 21154, 32.8845,756353, 0, 1.54337, 0.0207418, 0, 0, 2.38234, 18.9751, 0.0353515, 0, 0, 0, 0, 0, 2.4602e-05, 1554521, 0, 36
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 429, 18294,0,0,0,0, 18298, 27.875,874369, 0.00647257, 1.82683, 0.342296, 0, 0, 2.27204, 15.6136, 0.0694343, 0, 0, 0, 0, 0, 0.000780949, 1523313, 0, 1075
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 177148, 25579,0,0,0,0, 28309, 43.9922,565201, 4.24116, 5.29652, 2.44792, 0, 0, 2.16001, 17.7455, 13.7247, 0, 0, 0, 0, 0, 0.0479635, 1554027, 0, 63831
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 515361, 32876,0,0,0,0, 43455, 68.5849,368236, 16.6911, 6.47602, 3.10365, 0, 0, 1.59459, 15.215, 39.9782, 0, 0, 0, 0, 0, 0.0470509, 1578462, 0, 114478
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 195, 21172,0,0,0,0, 21173, 32.6486,755648, 0.00268412, 1.61468, 0.0263378, 0, 0, 2.44237, 19.0915, 0.0519369, 0, 0, 0, 0, 0, 1.1251e-05, 1541931, 0, 16
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 7989, 18607,0,0,0,0, 18684, 28.6022,856329, 0.118321, 1.61183, 0.0531287, 0, 0, 2.20504, 15.8192, 0.659461, 0, 0, 0, 0, 0, 0.000416409, 1530805, 0, 599
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 282732, 26142,0,0,0,0, 31992, 50.2259,500160, 9.18086, 4.39175, 1.80174, 0, 0, 1.60668, 16.2167, 21.8643, 0, 0, 0, 0, 0, 0.0185877, 1570063, 0, 35436
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 662818, 35102,0,0,0,0, 53311, 84.4597,300157, 28.8415, 7.65279, 3.88219, 0, 0, 1.96268, 17.4454, 51.1343, 0, 0, 0, 0, 0, 0.0479668, 1584450, 0, 93033
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 4, 22779,0,0,0,0, 22780, 70.483,1.40474e+06, 0.000155172, 3.3344, 0.0586553, 0, 0, 6.64147, 40.1576, 0.0702681, 0, 0, 0, 0, 0, 0.000141332, 3094071, 0, 125
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 2929, 23208,0,0,0,0, 23224, 70.9388,1.37783e+06, 0.0512838, 4.40248, 0.485229, 0, 0, 7.08145, 41.3804, 0.305388, 0, 0, 0, 0, 0, 0.00430295, 3054434, 0, 5181
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 750571, 36419,0,0,0,0, 45653, 140.612,700996, 28.4314, 22.2508, 13.7584, 0, 0, 4.46565, 46.8383, 58.5127, 0, 0, 0, 0, 0, 0.376664, 3080272, 0, 340507
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 2015292, 45466,0,0,0,0, 74928, 237.009,427140, 93.1688, 26.5017, 15.4509, 0, 0, 2.92662, 38.5465, 156.072, 0, 0, 0, 0, 0, 0.42275, 3163625, 0, 631385
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 774, 25637,0,0,0,0, 25641, 77.2024,1.24795e+06, 0.0146189, 3.82229, 0.060468, 0, 0, 7.1662, 46.1877, 0.133692, 0, 0, 0, 0, 0, 6.911e-05, 3010784, 0, 64
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 32671, 24934,0,0,0,0, 25166, 76.2457,1.27152e+06, 0.704466, 5.24999, 1.23092, 0, 0, 6.34042, 44.2817, 2.63687, 0, 0, 0, 0, 0, 0.00248993, 3029625, 0, 2837
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 1052258, 34454,0,0,0,0, 49954, 156.457,640658, 48.5342, 17.797, 9.47077, 0, 0, 4.43234, 40.5564, 81.5621, 0, 0, 0, 0, 0, 0.228899, 3132361, 0, 266991
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 2326932, 42697,0,0,0,0, 80992, 257.288,395186, 121.623, 20.4404, 9.75778, 0, 0, 3.08873, 34.0495, 180.952, 0, 0, 0, 0, 0, 0.366738, 3177399, 0, 525372
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0, 19780,0,0,0,0, 19780, 1.97803,50555.2, 0, 0.0384088, 0.00153517, 0, 0, 0.332819, 1.10913, 0.00306155, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0, 18538,0,0,0,0, 18538, 1.85384,53942, 0, 0.0383473, 0.00153974, 0, 0, 0.316069, 1.03117, 0.00305782, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0, 13841,0,0,0,0, 13841, 1.38414,72246.8, 0, 0.0377135, 0.00153515, 0, 0, 0.257872, 0.752838, 0.00306159, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0, 10830,0,0,0,0, 10830, 1.083,92335.9, 0, 0.0361934, 0.00153476, 0, 0, 0.221569, 0.58137, 0.00306032, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0, 19877,0,0,0,0, 19877, 1.98774,50308.3, 0, 0.0383506, 0.00154218, 0, 0, 0.327733, 1.11486, 0.00308383, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0, 18963,0,0,0,0, 18963, 1.89636,52732.7, 0, 0.0404729, 0.00154023, 0, 0, 0.326304, 1.05565, 0.00306648, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0, 13793,0,0,0,0, 13793, 1.37935,72497.8, 0, 0.037321, 0.00154284, 0, 0, 0.255284, 0.752079, 0.00306953, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0, 10858,0,0,0,0, 10858, 1.08581,92097.4, 0, 0.0362496, 0.00154311, 0, 0, 0.219205, 0.578308, 0.00304357, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 0, 42686,0,0,0,0, 42686, 8.41478,46852.8, 0, 0.246307, 0.00283824, 0, 0, 1.46168, 5.25499, 0.00554758, 0, 0, 0, 0, 0, 0, 197128, 0, 0
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 0, 46406,0,0,0,0, 46406, 8.95138,43097.5, 0, 0.26032, 0.00679811, 0, 0, 1.82031, 5.61469, 0.00597236, 0, 0, 0, 0, 0, 8.164e-06, 192891, 0, 8
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.9, 339, 34163,0,0,0,0, 34223, 6.72046,58438.8, 0.0119202, 0.363389, 0.0849087, 0, 0, 1.1852, 4.2098, 0.0334904, 0, 0, 0, 0, 0, 0.0023983, 196368, 0, 225
50000,0,true,BAMBOO,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.99, 3281, 22777,0,0,0,0, 23102, 4.56896,86571.1, 0.0642388, 0.351635, 0.108488, 0, 0, 0.706499, 2.68908, 0.261665, 0, 0, 0, 0, 0, 0.000278002, 197770, 0, 671
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 2, 44812,0,0,0,0, 44812, 8.57167,44630.3, 3.5848e-05, 0.227229, 0.00268671, 0, 0, 1.55743, 5.41371, 0.00564496, 0, 0, 0, 0, 0, 0, 191278, 0, 0
50000,0,true,BAMBOO,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 60, 42390,0,0,0,0, 42397, 7.73699,47172.6, 0.00130733, 0.23847, 0.0107152, 0, 0, 1.40165, 4.91334, 0.011253, 0, 0, 0, 0, 0, 1.171e-06, 182487, 0, 1
