ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,TPCC,false, 21125, 12793,0,0,0,0, 12949, 37.5699,2.47107e+06, 0.452266, 4.83737, 0.458816, 0, 0, 2.52679, 22.1316, 1.7695, 0, 0, 0, 0, 0, 0.00275191, 2901188, 0, 3653
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,false,TPCC,false, 11915, 13735,0,0,0,0, 13862, 40.4579,2.30845e+06, 0.36836, 5.2645, 1.24131, 0, 0, 3.01385, 22.946, 1.17459, 0, 0, 0, 0, 0, 0.00138006, 2918591, 0, 1935
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,false,TPCC,false, 5444, 14135,0,0,0,0, 14180, 41.483,2.25659e+06, 0.131443, 3.90674, 0.171193, 0, 0, 4.55663, 23.1683, 0.522072, 0, 0, 0, 0, 0, 0.000889313, 2925309, 0, 821
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,false,TPCC,false, 1788, 17180,0,0,0,0, 17202, 45.5948,1.86023e+06, 0.0568074, 3.66969, 0.0886281, 0, 0, 6.20154, 25.7092, 0.221661, 0, 0, 0, 0, 0, 0.000288438, 2650521, 0, 264
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,32,false,TPCC,false, 30, 21050,0,0,0,0, 21051, 49.5467,1.52009e+06, 0.000979362, 3.08481, 0.035853, 0, 0, 10.6868, 25.8373, 0.0769609, 0, 0, 0, 0, 0, 8.702e-06, 2353609, 0, 10
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,false,TPCC,false, 0, 3966,0,0,0,0, 3966, 0.396621,252130, 0, 0.0247854, 0.00105262, 0, 0, 0.0400184, 0.139821, 0.00221143, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 4724,0,0,0,0, 4724, 0.472424,211674, 0, 0.0249402, 0.00106902, 0, 0, 0.0469995, 0.169207, 0.00225285, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 4935,0,0,0,0, 4935, 0.493503,202633, 0, 0.027955, 0.00114151, 0, 0, 0.0532937, 0.167508, 0.00491343, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 5790,0,0,0,0, 5790, 0.579001,172711, 0, 0.0292182, 0.00116242, 0, 0, 0.0641696, 0.210211, 0.0024648, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,false,TPCC,false, 0, 6135,0,0,0,0, 6135, 0.613503,162999, 0, 0.0270913, 0.00113395, 0, 0, 0.0882099, 0.170729, 0.0023534, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,1,false,TPCC,false, 0, 11086,0,0,0,0, 11086, 1.10868,90197.1, 0, 0.030395, 0.00108553, 0, 0, 0.183793, 0.296833, 0.00233089, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,false,TPCC,false, 4, 7034,0,0,0,0, 7034, 1.3918,284318, 5.127e-05, 0.151731, 0.00318936, 0, 0, 0.136543, 0.817427, 0.00414589, 0, 0, 0, 0, 0, 5.856e-06, 197856, 0, 7
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,false,TPCC,false, 0, 6770,0,0,0,0, 6770, 1.30483,295389, 0, 0.123442, 0.00203598, 0, 0, 0.137627, 0.730327, 0.00375261, 0, 0, 0, 0, 0, 6.62e-07, 192716, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,false,TPCC,false, 0, 7189,0,0,0,0, 7189, 1.42771,278165, 0, 0.130928, 0.00214747, 0, 0, 0.148594, 0.764962, 0.00395616, 0, 0, 0, 0, 0, 0, 198570, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,false,TPCC,false, 0, 7264,0,0,0,0, 7264, 1.42741,275300, 0, 0.128477, 0.00209754, 0, 0, 0.153079, 0.742224, 0.0038759, 0, 0, 0, 0, 0, 0, 196484, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,false,TPCC,false, 0, 11347,0,0,0,0, 11347, 2.20641,176253, 0, 0.144088, 0.0022588, 0, 0, 0.28526, 1.09142, 0.00425327, 0, 0, 0, 0, 0, 0, 194444, 0, 0
