ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,False,SILO,False,False,False,True,True,LH_SPINLOCK,100000,4,0.5,True,32,True,TPCC,False,1136740,24528,0,0,0,0,37660,114.58,848602.0,39.8836,3.26415,0.0,0,0,1.13573,5.8583099999999995,85.7545,0,0,0,0,0,0.0,3038532,15030,0
50000,False,SILO,False,False,False,True,True,LH_SPINLOCK,100000,8,0.5,True,32,True,TPCC,False,607583,18053,0,0,0,0,24630,73.3853,1296310.0,19.5407,2.87685,0.0,0,0,1.67135,7.093939999999999,45.8807,0,0,0,0,0,0.0,2972814,14994,0
50000,False,SILO,False,False,False,True,True,LH_SPINLOCK,100000,16,0.5,True,32,True,TPCC,False,247508,17190,0,0,0,0,21287,51.4424,1496590.0,9.8517,2.50175,0.0,0,0,4.12491,10.7729,18.534000000000002,0,0,0,0,0,0.0,2405875,12229,0
50000,False,SILO,False,False,False,True,True,LH_SPINLOCK,100000,32,0.5,True,32,True,TPCC,False,11877,17560,0,0,0,0,17565,40.9437,1808670.0,0.0111559,2.47834,0.0,0,0,9.89804,17.3956,0.0936671,0,0,0,0,0,0.0,2314174,11690,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,1,0.5,True,1,True,TPCC,False,503,4168,0,0,0,0,4168,0.420029,238079.0,0.0,0.025463,0.0,0,0,0.048968199999999996,0.198761,0.00194893,0,0,0,0,2170923,0.0,100000,503,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,2,0.5,True,1,True,TPCC,False,468,4166,0,0,0,0,4166,0.41956899999999997,238340.0,0.0,0.0252088,0.0,0,0,0.048511900000000004,0.195193,0.00195523,0,0,0,0,2186206,0.0,100000,468,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,4,0.5,True,1,True,TPCC,False,514,4918,0,0,0,0,4918,0.49569300000000005,201738.0,0.0,0.0281524,0.0,0,0,0.062052199999999995,0.221985,0.00218482,0,0,0,0,2451558,0.0,100000,514,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,8,0.5,True,1,True,TPCC,False,524,6085,0,0,0,0,6085,0.612875,163165.0,0.0,0.028392400000000005,0.0,0,0,0.07156110000000002,0.25604299999999997,0.00202101,0,0,0,0,2286025,0.0,100000,524,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,16,0.5,True,1,True,TPCC,False,479,6384,0,0,0,0,6384,0.6433439999999999,155438.0,0.0,0.0281755,0.0,0,0,0.0926839,0.225789,0.00214783,0,0,0,0,2405619,0.0,100000,479,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,32,0.5,True,1,True,TPCC,False,510,11169,0,0,0,0,11169,1.12521,88872.6,0.0,0.0282724,0.0,0,0,0.196194,0.328926,0.00200011,0,0,0,0,2217323,0.0,100000,510,0
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,1,0.5,True,2,True,TPCC,False,1808,8637,0,0,0,0,8652,1.7357599999999997,229796.0,0.00296688,0.08550269999999999,0.0,0,0,0.128179,0.611314,0.06903510000000002,0,0,0,0,19938180,0.492903,199435,984,144245
50000,False,WOUND_WAIT,False,False,False,True,True,LH_SPINLOCK,100000,2,0.5,True,2,True,TPCC,False,973,5046,0,0,0,0,5046,0.9732709999999999,393323.0,3.5271e-05,0.051090300000000005,0.0,0,0,0.10503599999999999,0.467503,0.0042615000000000005,0,0,0,0,13768021,2.3984e-05,191405,967,10
