ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.5,1304,0,0,14.735904999999999,0.0,0.0,0.0,0.001509,0.008166,0.0036420000000000003,1.523643,0.9278639999999999,0.037027,,0.0,0.0,2.2e-05,68.119292,1435532.467549,0.017009,7.2478869999999995,5.855764,38.029684,0.13925099999999999,0.0,0.012081999999999999,3055858
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.7,55090,0,0,14.382759,0.0,0.0,0.0,0.05363099999999999,0.146042,0.047448000000000004,1.597639,1.103316,0.599102,,0.0,0.0,2.1e-05,65.072753,1469324.533318,1.2101899999999999,7.639653,5.2841830000000005,33.555549,4.338578,0.0,0.041433,2987906
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.9,1561421,0,0,15.018594,0.0,0.0,0.0,1.124341,1.466698,0.375764,4.110191,2.285184,10.062252,,0.0,0.0,3.5e-05,190.569108,528712.76432,81.456135,20.204512,3.022662,34.997772,120.526839,0.0,0.17935,3148635
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.5,0,0,0,0.297885,0.0,0.0,0.0,0.0,0.0,0.0,0.024697,0.020528,0.001101,,0.0,0.0,2.3e-05,2.2773939999999997,43909.844411,0.0,0.14360799999999999,0.34720500000000004,1.435391,0.0010429999999999999,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.7,0,0,0,0.279031,0.0,0.0,0.0,0.0,0.0,0.0,0.024716,0.020494,0.001094,,0.0,0.0,2.1e-05,2.109832,47397.144615,0.0,0.139771,0.316578,1.327287,0.001037,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.9,0,0,0,0.201168,0.0,0.0,0.0,0.0,0.0,0.0,0.024628999999999998,0.0204,0.001091,,0.0,0.0,1.6e-05,1.571297,63641.69364,0.0,0.121772,0.257268,0.9691719999999999,0.001004,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.5,1,0,0,1.459881,0.0,0.0,0.0,6e-06,3e-06,2e-06,0.08881499999999999,0.059085000000000006,0.002183,,0.0,0.0,3.7e-05,7.300747,53700.807328999996,2.4e-05,0.394294,1.164252,4.715445,0.002281,0.0,6.7e-05,196028
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.7,84,0,0,1.412643,0.0,0.0,0.0,0.000149,0.001306,0.000366,0.091822,0.050196,0.005661,,0.0,0.0,3.5e-05,6.923991,57382.803414999995,0.001526,0.43416800000000005,1.087805,4.472546,0.008748,0.0,0.00035299999999999996,198659
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.9,4870,0,0,1.035458,0.0,0.0,0.0,0.004243,0.013931,0.004508,0.104397,0.06852799999999999,0.06136900000000001,,0.0,0.0,3.3e-05,6.46511,59570.835084000006,0.105404,0.443723,1.038374,3.9271629999999997,0.38145,0.0,0.0021809999999999998,192566
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.5,14,0,0,2.909055,0.0,0.0,0.0,2.6000000000000002e-05,5.6999999999999996e-05,2.3e-05,0.175671,0.103952,0.004457,,0.0,0.0,3.1e-05,12.229436,129179.13536500001,0.000263,0.792787,1.706275,7.593616,0.006176,0.0,0.000231,394947
