IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0, 0.0596171, 0,100000,false, 3356,0.5, 0, 0.914764,0,LH_MCSLOCK,50000,BAMBOO,16, 11623, 0.569571,TPCC, 675154, 3.96511,false, 5.324e-06,true,0,false,true,true,8,true,0, 0, 0, 7.90714,0, 0, 0.013865, 5, 0, 11623, 3356, 0.00678837, 0,true,true,683083, 0, 0
true,0, 0, 0.942484, 0,100000,false, 7991,0.5, 0, 1.0182,0,LH_MCSLOCK,50000,BAMBOO,1, 19298, 8.95019,TPCC, 1553582, 19.1658,false, 0.0237424,true,0,true,true,true,16,true,0, 0, 0, 30.1546,0, 0, 3.16905, 32448, 0, 18803, 48525, 4.10993, 0,true,true,824330, 0, 0
true,0, 0, 1.92359, 0,100000,false, 7821,0.5, 0, 1.00152,0,LH_MCSLOCK,50000,BAMBOO,1, 31470, 17.2033,TPCC, 1578515, 28.2842,false, 5.37794,true,0,false,true,true,16,true,0, 0, 0, 49.8972,0, 0, 6.02709, 1165579, 0, 30391, 85363, 11.0223, 0,true,true,506166, 0, 0
true,0, 0, 0.396178, 0,100000,false, 7434,0.5, 0, 0.912176,0,LH_MCSLOCK,50000,BAMBOO,2, 13725, 4.72606,TPCC, 1448419, 12.0348,false, 0.00736734,true,0,true,true,true,16,true,0, 0, 0, 20.0062,0, 0, 1.4414, 11795, 0, 13538, 25601, 2.11867, 0,true,true,1.15837e+06, 0, 0
true,0, 0, 0.664966, 0,100000,false, 7927,0.5, 0, 1.24819,0,LH_MCSLOCK,50000,BAMBOO,2, 19292, 8.63975,TPCC, 1572269, 18.4997,false, 0.591014,true,0,false,true,true,16,true,0, 0, 0, 30.4984,0, 0, 2.56066, 437651, 0, 18974, 40533, 4.8802, 0,true,true,824840, 0, 0
true,0, 0, 0.211675, 0,100000,false, 7494,0.5, 0, 0.925966,0,LH_MCSLOCK,50000,BAMBOO,4, 11875, 3.16855,TPCC, 1470826, 10.3704,false, 0.00241599,true,0,true,true,true,16,true,0, 0, 0, 17.5881,0, 0, 0.54112, 4111, 0, 11814, 14041, 1.15159, 0,true,true,1.33802e+06, 0, 0
true,0, 0, 0.274606, 0,100000,false, 7345,0.5, 0, 1.23173,0,LH_MCSLOCK,50000,BAMBOO,4, 14596, 4.16653,TPCC, 1468029, 12.3864,false, 0.100251,true,0,false,true,true,16,true,0, 0, 0, 21.5651,0, 0, 0.83671, 124779, 0, 14502, 17677, 1.87084, 0,true,true,1.08919e+06, 0, 0
true,0, 0, 0.157963, 0,100000,false, 7156,0.5, 0, 1.38136,0,LH_MCSLOCK,50000,BAMBOO,8, 12948, 2.54229,TPCC, 1425656, 10.5468,false, 0.000827181,true,0,true,true,true,16,true,0, 0, 0, 18.5963,0, 0, 0.135266, 912, 0, 12933, 8507, 0.602145, 0,true,true,1.22661e+06, 0, 0
true,0, 0, 0.15281, 0,100000,false, 6797,0.5, 0, 1.29168,0,LH_MCSLOCK,50000,BAMBOO,8, 12882, 2.34381,TPCC, 1356286, 9.59332,false, 0.0154513,true,0,false,true,true,16,true,0, 0, 0, 17.5971,0, 0, 0.192581, 22920, 0, 12861, 8907, 0.573467, 0,true,true,1.23319e+06, 0, 0
true,0, 0, 0.124065, 0,100000,false, 6925,0.5, 0, 1.71124,0,LH_MCSLOCK,50000,BAMBOO,16, 11666, 1.27054,TPCC, 1369851, 8.1993,false, 5.312e-06,true,0,true,true,true,16,true,0, 0, 0, 16.1055,0, 0, 0.0283704, 5, 0, 11666, 6925, 0.0142425, 0,true,true,1.36088e+06, 0, 0
true,0, 0, 0.137138, 0,100000,false, 7066,0.5, 0, 1.8288,0,LH_MCSLOCK,50000,BAMBOO,16, 12974, 1.33979,TPCC, 1408034, 9.31955,false, 7.1e-06,true,0,false,true,true,16,true,0, 0, 0, 18.4057,0, 0, 0.030033, 9, 0, 12974, 7066, 0.0145696, 0,true,true,1.224e+06, 0, 0
true,0, 0, 3.96833, 0,100000,false, 15657,0.5, 0, 1.98978,0,LH_MCSLOCK,50000,BAMBOO,1, 29821, 34.5271,TPCC, 3128503, 66.6501,false, 0.101809,true,0,true,true,true,32,true,0, 0, 0, 93.7727,0, 0, 9.74498, 123839, 0, 28705, 140409, 11.1771, 0,true,true,1.0676e+06, 0, 0
true,0, 0, 8.87235, 0,100000,false, 16224,0.5, 0, 1.97678,0,LH_MCSLOCK,50000,BAMBOO,1, 71586, 118.466,TPCC, 3189289, 145.689,false, 39.8525,true,0,false,true,true,32,true,0, 0, 0, 229.031,0, 0, 16.8626, 3093091, 0, 69030, 232927, 100.952, 0,true,true,445605, 0, 0
true,0, 0, 1.86909, 0,100000,false, 15026,0.5, 0, 1.97726,0,LH_MCSLOCK,50000,BAMBOO,2, 20022, 17.4381,TPCC, 2975223, 36.9713,false, 0.0466473,true,0,true,true,true,32,true,0, 0, 0, 59.8991,0, 0, 6.30442, 64318, 0, 19504, 94996, 8.60282, 0,true,true,1.58946e+06, 0, 0
true,0, 0, 4.20498, 0,100000,false, 15721,0.5, 0, 2.25273,0,LH_MCSLOCK,50000,BAMBOO,2, 34862, 38.7162,TPCC, 3096473, 62.7432,false, 10.4159,true,0,false,true,true,32,true,0, 0, 0, 108.427,0, 0, 12.1605, 2195787, 0, 33658, 171617, 25.7444, 0,true,true,913857, 0, 0
true,0, 0, 0.965607, 0,100000,false, 14766,0.5, 0, 2.37648,0,LH_MCSLOCK,50000,BAMBOO,4, 17010, 12.1387,TPCC, 2940798, 30.5118,false, 0.0190538,true,0,true,true,true,32,true,0, 0, 0, 50.3332,0, 0, 2.90455, 25619, 0, 16787, 51087, 5.75155, 0,true,true,1.86965e+06, 0, 0
true,0, 0, 1.35541, 0,100000,false, 14772,0.5, 0, 2.51915,0,LH_MCSLOCK,50000,BAMBOO,4, 21587, 17.9315,TPCC, 2910932, 36.2938,false, 1.06284,true,0,false,true,true,32,true,0, 0, 0, 63.1799,0, 0, 4.88364, 756127, 0, 21238, 76720, 10.6234, 0,true,true,1.47436e+06, 0, 0
true,0, 0, 0.49262, 0,100000,false, 13171,0.5, 0, 2.57859,0,LH_MCSLOCK,50000,BAMBOO,8, 15631, 7.5429,TPCC, 2635524, 23.4824,false, 0.0063608,true,0,true,true,true,32,true,0, 0, 0, 41.4743,0, 0, 0.980216, 9223, 0, 15549, 24832, 2.94782, 0,true,true,2.03347e+06, 0, 0
true,0, 0, 0.574008, 0,100000,false, 12680,0.5, 0, 3.19454,0,LH_MCSLOCK,50000,BAMBOO,8, 17880, 8.92252,TPCC, 2510850, 24.9636,false, 0.180994,true,0,false,true,true,32,true,0, 0, 0, 45.1825,0, 0, 1.45655, 209976, 0, 17766, 30576, 4.24478, 0,true,true,1.77828e+06, 0, 0
true,0, 0, 0.370516, 0,100000,false, 13442,0.5, 0, 4.57132,0,LH_MCSLOCK,50000,BAMBOO,16, 16331, 5.64529,TPCC, 2651315, 23.1517,false, 0.00158156,true,0,true,true,true,32,true,0, 0, 0, 43.6169,0, 0, 0.26388, 1467, 0, 16311, 15943, 1.49063, 0,true,true,1.94517e+06, 0, 0
true,0, 0, 0.351266, 0,100000,false, 13337,0.5, 0, 3.67559,0,LH_MCSLOCK,50000,BAMBOO,16, 14984, 5.07544,TPCC, 2687002, 20.9109,false, 0.0321374,true,0,false,true,true,32,true,0, 0, 0, 40.5493,0, 0, 0.385328, 43343, 0, 14960, 17566, 1.27717, 0,true,true,2.12048e+06, 0, 0
true,0, 0, 0.00243686, 0,100000,false, 503,0.5, 0, 0.0732344,0,LH_MCSLOCK,50000,IC3,1, 8074, 0.0840512,TPCC, 100000, 0.12261,false, 0.00380894,true,0,true,true,true,1,true,0, 0, 0, 0.809937,0, 0, 0.00169122, 0, 0, 8074, 503, 0.000737858, 0,true,true,123466, 0, 0
true,0, 0, 0.00242727, 0,100000,false, 503,0.5, 0, 0.0773553,0,LH_MCSLOCK,50000,IC3,1, 8175, 0.0886241,TPCC, 100000, 0.124582,false, 0.00621158,true,0,false,true,true,1,true,0, 0, 0, 0.81994,0, 0, 0.00169284, 0, 0, 8175, 503, 0.000742988, 0,true,true,121960, 0, 0
true,0, 0, 0.00263749, 0,100000,false, 524,0.5, 0, 0.0801076,0,LH_MCSLOCK,50000,IC3,2, 8806, 0.0883406,TPCC, 100000, 0.133078,false, 0.00354972,true,0,true,true,true,1,true,0, 0, 0, 0.883321,0, 0, 0.0017026, 0, 0, 8806, 524, 0.000779838, 0,true,true,113209, 0, 0
true,0, 0, 0.00265563, 0,100000,false, 524,0.5, 0, 0.0828176,0,LH_MCSLOCK,50000,IC3,2, 9132, 0.0976359,TPCC, 100000, 0.144511,false, 0.00566213,true,0,false,true,true,1,true,0, 0, 0, 0.915913,0, 0, 0.00171358, 0, 0, 9132, 524, 0.000740167, 0,true,true,109181, 0, 0
true,0, 0, 0.00262902, 0,100000,false, 514,0.5, 0, 0.0824024,0,LH_MCSLOCK,50000,IC3,4, 9176, 0.0886699,TPCC, 100000, 0.140053,false, 0.00362516,true,0,true,true,true,1,true,0, 0, 0, 0.920294,0, 0, 0.00170514, 0, 0, 9176, 514, 0.000737658, 0,true,true,108661, 0, 0
true,0, 0, 0.00388984, 0,100000,false, 514,0.5, 0, 0.12557,0,LH_MCSLOCK,50000,IC3,4, 12611, 0.094814,TPCC, 100000, 0.13246,false, 0.00625549,true,0,false,true,true,1,true,0, 0, 0, 1.26503,0, 0, 0.00167656, 0, 0, 12611, 514, 0.000766636, 0,true,true,79049.4, 0, 0
true,0, 0, 0.00352281, 0,100000,false, 499,0.5, 0, 0.122526,0,LH_MCSLOCK,50000,IC3,8, 12741, 0.0918985,TPCC, 100000, 0.139523,false, 0.00377543,true,0,true,true,true,1,true,0, 0, 0, 1.2777,0, 0, 0.00169387, 0, 0, 12741, 499, 0.000696887, 0,true,true,78265.9, 0, 0
true,0, 0, 0.00385306, 0,100000,false, 524,0.5, 0, 0.121656,0,LH_MCSLOCK,50000,IC3,8, 12794, 0.0942443,TPCC, 100000, 0.134591,false, 0.0064639,true,0,false,true,true,1,true,0, 0, 0, 1.28331,0, 0, 0.00169045, 0, 0, 12794, 524, 0.000729014, 0,true,true,77923.3, 0, 0
true,0, 0, 0.00392726, 0,100000,false, 522,0.5, 0, 0.138463,0,LH_MCSLOCK,50000,IC3,16, 13984, 0.093852,TPCC, 100000, 0.145489,false, 0.0041886,true,0,true,true,true,1,true,0, 0, 0, 1.40236,0, 0, 0.00177424, 0, 0, 13984, 522, 0.000772033, 0,true,true,71308.4, 0, 0
true,0, 0, 0.00307525, 0,100000,false, 522,0.5, 0, 0.15787,0,LH_MCSLOCK,50000,IC3,16, 11785, 0.0945677,TPCC, 100000, 0.122053,false, 0.00588893,true,0,false,true,true,1,true,0, 0, 0, 1.18162,0, 0, 0.00169279, 0, 0, 11785, 522, 0.000736899, 0,true,true,84629.3, 0, 0
true,0, 0, 0.0510583, 0,100000,false, 982,0.5, 0, 0.172881,0,LH_MCSLOCK,50000,IC3,1, 9770, 0.214623,TPCC, 194040, 0.29009,false, 0.0182563,true,0,true,true,true,2,true,0, 0, 0, 1.90189,0, 0, 0.00617453, 0, 0, 9768, 1016, 0.00160186, 0,true,true,204049, 0, 0
true,0, 0, 0.0463717, 0,100000,false, 959,0.5, 0, 0.172991,0,LH_MCSLOCK,50000,IC3,1, 9900, 0.225882,TPCC, 193120, 0.280028,false, 0.0354862,true,0,false,true,true,2,true,0, 0, 0, 1.9177,0, 0, 0.00558513, 0, 0, 9898, 987, 0.00678016, 0,true,true,201408, 0, 0
true,0, 0, 0.00871014, 0,100000,false, 973,0.5, 0, 0.187977,0,LH_MCSLOCK,50000,IC3,2, 9741, 0.167928,TPCC, 194149, 0.242932,false, 0.00738031,true,0,true,true,true,2,true,0, 0, 0, 1.89684,0, 0, 0.00358748, 0, 0, 9741, 973, 0.00141956, 0,true,true,204708, 0, 0
true,0, 0, 0.0106999, 0,100000,false, 1003,0.5, 0, 0.19466,0,LH_MCSLOCK,50000,IC3,2, 9883, 0.178595,TPCC, 194234, 0.250016,false, 0.0120628,true,0,false,true,true,2,true,0, 0, 0, 1.9256,0, 0, 0.00329167, 0, 0, 9883, 1003, 0.00146933, 0,true,true,201739, 0, 0
true,0, 0, 0.00977226, 0,100000,false, 1014,0.5, 0, 0.204676,0,LH_MCSLOCK,50000,IC3,4, 9991, 0.174067,TPCC, 199142, 0.223073,false, 0.00771681,true,0,true,true,true,2,true,0, 0, 0, 1.99565,0, 0, 0.00352699, 0, 0, 9991, 1014, 0.0015041, 0,true,true,199576, 0, 0
true,0, 0, 0.00781654, 0,100000,false, 939,0.5, 0, 0.178473,0,LH_MCSLOCK,50000,IC3,4, 9697, 0.177439,TPCC, 190535, 0.248365,false, 0.0121767,true,0,false,true,true,2,true,0, 0, 0, 1.85305,0, 0, 0.00337397, 0, 0, 9697, 939, 0.00144932, 0,true,true,205645, 0, 0
true,0, 0, 0.00828344, 0,100000,false, 949,0.5, 0, 0.22564,0,LH_MCSLOCK,50000,IC3,8, 10879, 0.173421,TPCC, 192980, 0.215249,false, 0.00774242,true,0,true,true,true,2,true,0, 0, 0, 2.10526,0, 0, 0.00343375, 0, 0, 10879, 949, 0.00140358, 0,true,true,183331, 0, 0
true,0, 0, 0.00966146, 0,100000,false, 1011,0.5, 0, 0.22187,0,LH_MCSLOCK,50000,IC3,8, 9700, 0.186436,TPCC, 197535, 0.210208,false, 0.0125106,true,0,false,true,true,2,true,0, 0, 0, 1.922,0, 0, 0.00344846, 0, 0, 9700, 1011, 0.00152185, 0,true,true,205552, 0, 0
true,0, 0, 0.00967982, 0,100000,false, 981,0.5, 0, 0.357278,0,LH_MCSLOCK,50000,IC3,16, 14508, 0.18604,TPCC, 194093, 0.277407,false, 0.013921,true,0,true,true,true,2,true,0, 0, 0, 2.82393,0, 0, 0.00364337, 0, 0, 14508, 981, 0.00152958, 0,true,true,137463, 0, 0
true,0, 0, 0.00950868, 0,100000,false, 990,0.5, 0, 0.370603,0,LH_MCSLOCK,50000,IC3,16, 12806, 0.196421,TPCC, 199955, 0.264091,false, 0.0131311,true,0,false,true,true,2,true,0, 0, 0, 2.5678,0, 0, 0.00362976, 0, 0, 12806, 990, 0.00158825, 0,true,true,155740, 0, 0
true,0, 0, 0.274319, 0,100000,false, 1920,0.5, 0, 0.392487,0,LH_MCSLOCK,50000,IC3,1, 10613, 0.503644,TPCC, 394250, 0.477222,false, 0.0783229,true,0,true,true,true,4,true,0, 0, 0, 4.19704,0, 0, 0.0222239, 0, 0, 10604, 2111, 0.00398397, 0,true,true,375741, 0, 0
true,0, 0, 0.290681, 0,100000,false, 1941,0.5, 0, 0.397481,0,LH_MCSLOCK,50000,IC3,1, 11309, 0.567294,TPCC, 394759, 0.487607,false, 0.13401,true,0,false,true,true,4,true,0, 0, 0, 4.47797,0, 0, 0.023222, 0, 0, 11300, 2136, 0.0361801, 0,true,true,352623, 0, 0
true,0, 0, 0.12298, 0,100000,false, 1916,0.5, 0, 0.382921,0,LH_MCSLOCK,50000,IC3,2, 10734, 0.460287,TPCC, 388274, 0.47649,false, 0.0437688,true,0,true,true,true,4,true,0, 0, 0, 4.1802,0, 0, 0.0120801, 0, 0, 10731, 1979, 0.00323397, 0,true,true,371536, 0, 0
true,0, 0, 0.130229, 0,100000,false, 2069,0.5, 0, 0.386792,0,LH_MCSLOCK,50000,IC3,2, 10976, 0.487703,TPCC, 393236, 0.469957,false, 0.0772132,true,0,false,true,true,4,true,0, 0, 0, 4.32947,0, 0, 0.0123828, 0, 0, 10973, 2131, 0.014362, 0,true,true,363311, 0, 0
true,0, 0, 0.0296017, 0,100000,false, 1845,0.5, 0, 0.403232,0,LH_MCSLOCK,50000,IC3,4, 10962, 0.348655,TPCC, 386574, 0.405851,false, 0.016582,true,0,true,true,true,4,true,0, 0, 0, 4.2491,0, 0, 0.00685556, 0, 0, 10962, 1845, 0.002823, 0,true,true,363912, 0, 0
true,0, 0, 0.029085, 0,100000,false, 1854,0.5, 0, 0.371565,0,LH_MCSLOCK,50000,IC3,4, 10186, 0.344524,TPCC, 363197, 0.377272,false, 0.0226399,true,0,false,true,true,4,true,0, 0, 0, 3.71096,0, 0, 0.00713173, 0, 0, 10186, 1854, 0.00267779, 0,true,true,391486, 0, 0
true,0, 0, 0.0261113, 0,100000,false, 1765,0.5, 0, 0.448656,0,LH_MCSLOCK,50000,IC3,8, 11956, 0.350728,TPCC, 362906, 0.447153,false, 0.0162147,true,0,true,true,true,4,true,0, 0, 0, 4.35041,0, 0, 0.006891, 0, 0, 11956, 1765, 0.00275497, 0,true,true,333676, 0, 0
true,0, 0, 0.0266763, 0,100000,false, 1807,0.5, 0, 0.451993,0,LH_MCSLOCK,50000,IC3,8, 11320, 0.368457,TPCC, 366543, 0.430822,false, 0.0244866,true,0,false,true,true,4,true,0, 0, 0, 4.16053,0, 0, 0.00699232, 0, 0, 11320, 1807, 0.00281271, 0,true,true,352401, 0, 0
true,0, 0, 0.027888, 0,100000,false, 1661,0.5, 0, 0.624775,0,LH_MCSLOCK,50000,IC3,16, 15372, 0.352496,TPCC, 329484, 0.525706,false, 0.0156151,true,0,true,true,true,4,true,0, 0, 0, 5.0781,0, 0, 0.00726143, 0, 0, 15372, 1661, 0.00503471, 0,true,true,259533, 0, 0
true,0, 0, 0.0279724, 0,100000,false, 1778,0.5, 0, 0.634664,0,LH_MCSLOCK,50000,IC3,16, 13539, 0.381553,TPCC, 355151, 0.503754,false, 0.0253972,true,0,false,true,true,4,true,0, 0, 0, 4.82097,0, 0, 0.00701571, 0, 0, 13539, 1778, 0.00283348, 0,true,true,294672, 0, 0
true,0, 0, 1.46982, 0,100000,false, 4127,0.5, 0, 0.784732,0,LH_MCSLOCK,50000,IC3,1, 12023, 1.12766,TPCC, 787802, 1.21122,false, 0.341779,true,0,true,true,true,8,true,0, 0, 0, 9.5033,0, 0, 0.110408, 0, 0, 11992, 5342, 0.0108586, 0,true,true,663182, 0, 0
true,0, 0, 1.17595, 0,100000,false, 3842,0.5, 0, 0.641312,0,LH_MCSLOCK,50000,IC3,1, 11689, 1.4268,TPCC, 773162, 1.36288,false, 0.410523,true,0,false,true,true,8,true,0, 0, 0, 9.06356,0, 0, 0.106075, 0, 0, 11662, 4989, 0.203858, 0,true,true,682436, 0, 0
true,0, 0, 0.676147, 0,100000,false, 3903,0.5, 0, 0.779645,0,LH_MCSLOCK,50000,IC3,2, 11638, 1.01451,TPCC, 759587, 1.18474,false, 0.164724,true,0,true,true,true,8,true,0, 0, 0, 8.86823,0, 0, 0.0447393, 0, 0, 11628, 4283, 0.00796121, 0,true,true,685221, 0, 0
true,0, 0, 0.63686, 0,100000,false, 3877,0.5, 0, 0.747958,0,LH_MCSLOCK,50000,IC3,2, 11796, 1.15868,TPCC, 760426, 1.22922,false, 0.26066,true,0,false,true,true,8,true,0, 0, 0, 8.99733,0, 0, 0.04698, 0, 0, 11785, 4299, 0.0829146, 0,true,true,676135, 0, 0
true,0, 0, 0.28176, 0,100000,false, 3427,0.5, 0, 0.761581,0,LH_MCSLOCK,50000,IC3,4, 11550, 0.849822,TPCC, 724097, 1.07659,false, 0.0732366,true,0,true,true,true,8,true,0, 0, 0, 8.38698,0, 0, 0.0213815, 0, 0, 11547, 3521, 0.00632313, 0,true,true,690687, 0, 0
true,0, 0, 0.323849, 0,100000,false, 3949,0.5, 0, 0.835308,0,LH_MCSLOCK,50000,IC3,4, 12295, 0.969247,TPCC, 787519, 1.02733,false, 0.170744,true,0,false,true,true,8,true,0, 0, 0, 9.70994,0, 0, 0.0251277, 0, 0, 12292, 4066, 0.0275134, 0,true,true,648835, 0, 0
true,0, 0, 0.0918148, 0,100000,false, 3233,0.5, 0, 0.986138,0,LH_MCSLOCK,50000,IC3,8, 16442, 0.739686,TPCC, 627141, 1.10477,false, 0.0364602,true,0,true,true,true,8,true,0, 0, 0, 10.3377,0, 0, 0.0143917, 0, 0, 16442, 3233, 0.00540437, 0,true,true,485323, 0, 0
true,0, 0, 0.102274, 0,100000,false, 3559,0.5, 0, 0.87785,0,LH_MCSLOCK,50000,IC3,8, 12129, 0.770304,TPCC, 724554, 0.937302,false, 0.0520487,true,0,false,true,true,8,true,0, 0, 0, 8.8116,0, 0, 0.0139768, 0, 0, 12129, 3559, 0.00593388, 0,true,true,657818, 0, 0
true,0, 0, 0.0896499, 0,100000,false, 3262,0.5, 0, 1.22446,0,LH_MCSLOCK,50000,IC3,16, 16470, 0.763892,TPCC, 651219, 1.12031,false, 0.034997,true,0,true,true,true,8,true,0, 0, 0, 10.7522,0, 0, 0.014996, 0, 0, 16470, 3262, 0.00557307, 0,true,true,484531, 0, 0
true,0, 0, 0.0990054, 0,100000,false, 3343,0.5, 0, 1.5589,0,LH_MCSLOCK,50000,IC3,16, 18226, 0.855636,TPCC, 665122, 1.25639,false, 0.0571761,true,0,false,true,true,8,true,0, 0, 0, 12.1515,0, 0, 0.0159109, 0, 0, 18226, 3343, 0.00852173, 0,true,true,437887, 0, 0
true,0, 0, 8.70636, 0,100000,false, 7732,0.5, 0, 1.79317,0,LH_MCSLOCK,50000,IC3,1, 17945, 4.37317,TPCC, 1564829, 3.32743,false, 2.04083,true,0,true,true,true,16,true,0, 0, 0, 28.1899,0, 0, 0.60242, 0, 0, 17804, 14989, 0.0364584, 0,true,true,888165, 0, 0
true,0, 0, 7.14049, 0,100000,false, 7744,0.5, 0, 1.5588,0,LH_MCSLOCK,50000,IC3,1, 19556, 7.56243,TPCC, 1517124, 5.92498,false, 2.4837,true,0,false,true,true,16,true,0, 0, 0, 29.7559,0, 0, 0.531692, 0, 0, 19449, 14053, 3.53445, 0,true,true,815771, 0, 0
true,0, 0, 3.02112, 0,100000,false, 7365,0.5, 0, 1.48942,0,LH_MCSLOCK,50000,IC3,2, 13082, 2.39932,TPCC, 1487424, 2.36466,false, 0.715026,true,0,true,true,true,16,true,0, 0, 0, 19.5223,0, 0, 0.208464, 0, 0, 13048, 9623, 0.0212266, 0,true,true,1.21906e+06, 0, 0
true,0, 0, 2.93485, 0,100000,false, 7691,0.5, 0, 1.54258,0,LH_MCSLOCK,50000,IC3,2, 13376, 3.02223,TPCC, 1512357, 2.63655,false, 1.0491,true,0,false,true,true,16,true,0, 0, 0, 20.2911,0, 0, 0.229624, 0, 0, 13343, 10205, 0.439781, 0,true,true,1.19253e+06, 0, 0
true,0, 0, 1.63147, 0,100000,false, 7101,0.5, 0, 1.39402,0,LH_MCSLOCK,50000,IC3,4, 12226, 1.90564,TPCC, 1414372, 2.15502,false, 0.337065,true,0,true,true,true,16,true,0, 0, 0, 17.343,0, 0, 0.083373, 0, 0, 12215, 7802, 0.014827, 0,true,true,1.30485e+06, 0, 0
true,0, 0, 1.48609, 0,100000,false, 7300,0.5, 0, 1.52477,0,LH_MCSLOCK,50000,IC3,4, 12678, 2.2162,TPCC, 1459549, 2.20686,false, 0.598711,true,0,false,true,true,16,true,0, 0, 0, 18.5567,0, 0, 0.0893495, 0, 0, 12667, 8046, 0.166588, 0,true,true,1.25845e+06, 0, 0
true,0, 0, 1.14428, 0,100000,false, 7025,0.5, 0, 2.07798,0,LH_MCSLOCK,50000,IC3,8, 15177, 1.91369,TPCC, 1389201, 2.23565,false, 0.28189,true,0,true,true,true,16,true,0, 0, 0, 21.1397,0, 0, 0.0444181, 0, 0, 15174, 7199, 0.0130514, 0,true,true,1.05144e+06, 0, 0
true,0, 0, 1.02391, 0,100000,false, 6653,0.5, 0, 1.863,0,LH_MCSLOCK,50000,IC3,8, 15793, 1.92744,TPCC, 1309539, 2.15348,false, 0.384744,true,0,false,true,true,16,true,0, 0, 0, 20.7342,0, 0, 0.0475212, 0, 0, 15789, 6863, 0.0604806, 0,true,true,1.01054e+06, 0, 0
true,0, 0, 0.338373, 0,100000,false, 6365,0.5, 0, 2.36582,0,LH_MCSLOCK,50000,IC3,16, 16607, 1.57672,TPCC, 1288919, 2.1692,false, 0.0781519,true,0,true,true,true,16,true,0, 0, 0, 21.455,0, 0, 0.0310676, 0, 0, 16607, 6365, 0.0111836, 0,true,true,961208, 0, 0
true,0, 0, 0.376936, 0,100000,false, 6796,0.5, 0, 2.47913,0,LH_MCSLOCK,50000,IC3,16, 16838, 1.75079,TPCC, 1335058, 2.2944,false, 0.121301,true,0,false,true,true,16,true,0, 0, 0, 22.5328,0, 0, 0.032673, 0, 0, 16838, 6796, 0.0120645, 0,true,true,947993, 0, 0
true,0, 0, 61.4089, 0,100000,false, 14576,0.5, 0, 4.12596,0,LH_MCSLOCK,50000,IC3,1, 49139, 31.7846,TPCC, 2883905, 9.18727,false, 25.0143,true,0,true,true,true,32,true,0, 0, 0, 142.239,0, 0, 2.64167, 0, 0, 48268, 47553, 0.171164, 0,true,true,648801, 0, 0
true,0, 0, 30.4132, 0,100000,false, 15395,0.5, 0, 3.43827,0,LH_MCSLOCK,50000,IC3,1, 49557, 85.608,TPCC, 3073693, 72.8625,false, 13.1055,true,0,false,true,true,32,true,0, 0, 0, 152.593,0, 0, 4.06026, 0, 0, 48626, 66302, 71.8147, 0,true,true,644578, 0, 0
true,0, 0, 20.64, 0,100000,false, 14817,0.5, 0, 3.3367,0,LH_MCSLOCK,50000,IC3,2, 19633, 8.52304,TPCC, 2929188, 5.7076,false, 4.61894,true,0,true,true,true,32,true,0, 0, 0, 57.7107,0, 0, 1.16664, 0, 0, 19474, 28736, 0.0706699, 0,true,true,1.62421e+06, 0, 0
true,0, 0, 17.5324, 0,100000,false, 15189,0.5, 0, 3.49724,0,LH_MCSLOCK,50000,IC3,2, 22661, 17.2887,TPCC, 3018725, 12.997,false, 6.01977,true,0,false,true,true,32,true,0, 0, 0, 68.5965,0, 0, 1.12765, 0, 0, 22534, 28419, 8.51897, 0,true,true,1.40822e+06, 0, 0
true,0, 0, 11.6786, 0,100000,false, 14937,0.5, 0, 3.88485,0,LH_MCSLOCK,50000,IC3,4, 17854, 5.76863,TPCC, 2971824, 4.9666,false, 2.63365,true,0,true,true,true,32,true,0, 0, 0, 53.2176,0, 0, 0.40639, 0, 0, 17812, 19130, 0.0439776, 0,true,true,1.78697e+06, 0, 0
true,0, 0, 10.512, 0,100000,false, 14350,0.5, 0, 3.33502,0,LH_MCSLOCK,50000,IC3,4, 18346, 7.53788,TPCC, 2854441, 5.11648,false, 3.5662,true,0,false,true,true,32,true,0, 0, 0, 52.5093,0, 0, 0.41225, 0, 0, 18306, 18539, 1.39834, 0,true,true,1.73954e+06, 0, 0
true,0, 0, 5.91824, 0,100000,false, 13599,0.5, 0, 4.08539,0,LH_MCSLOCK,50000,IC3,8, 17353, 4.71265,TPCC, 2713408, 4.52906,false, 1.37683,true,0,true,true,true,32,true,0, 0, 0, 47.2144,0, 0, 0.169019, 0, 0, 17339, 14874, 0.0319956, 0,true,true,1.83904e+06, 0, 0
