ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 68104, 0, 0, 21228,0,0,0,0, 22139, 0, 34.3956,722809, 1.41012, 1.7547, 0, 0, 0, 2.28127, 15.2793, 5.31413, 0, 0, 0, 0, 193094648, 2.53096, 1553839, 0, 231824
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 259516, 0, 0, 36300,0,0,0,0, 42214, 0, 65.9085,379121, 9.21732, 2.49221, 0, 0, 0, 2.30363, 14.3149, 20.1349, 0, 0, 0, 0, 202821811, 17.9479, 1561706, 0, 1049072
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 758716, 0, 0, 55502,0,0,0,0, 80657, 0, 126.2,198448, 39.3241, 3.49648, 0, 0, 0, 2.3057, 13.8755, 58.7806, 0, 0, 0, 0, 251660301, 30.345, 1565256, 0, 2303283
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 548, 0, 0, 14965,0,0,0,0, 14971, 0, 22.7222,1.06874e+06, 0.00856007, 1.28518, 0, 0, 0, 2.0172, 9.21568, 0.0798012, 0, 0, 0, 0, 0, 0, 1517756, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 3105, 0, 0, 16150,0,0,0,0, 16191, 0, 24.8474,988216, 0.0620494, 1.33135, 0, 0, 0, 2.06649, 10.143, 0.280965, 0, 0, 0, 0, 0, 0, 1534662, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 23690, 0, 0, 16258,0,0,0,0, 16523, 0, 25.5029,968450, 0.406212, 1.3813, 0, 0, 0, 2.16721, 9.61819, 1.87977, 0, 0, 0, 0, 0, 0, 1543643, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 139812, 0, 0, 20940,0,0,0,0, 22782, 0, 35.3354,702530, 2.84562, 1.63811, 0, 0, 0, 2.10435, 9.74961, 10.8861, 0, 0, 0, 0, 0, 0, 1551512, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 429009, 0, 0, 28009,0,0,0,0, 34223, 0, 53.274,467776, 9.6488, 1.81025, 0, 0, 0, 1.64147, 6.4733, 33.2717, 0, 0, 0, 0, 0, 0, 1557517, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 804438, 0, 0, 39275,0,0,0,0, 53068, 0, 82.7074,301683, 21.4587, 2.08389, 0, 0, 0, 1.19486, 5.29484, 62.2269, 0, 0, 0, 0, 0, 0, 1559464, 0, 0
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 603, 0, 0, 17132,0,0,0,0, 17135, 0, 26.2484,933726, 0.00420381, 0.962318, 0, 0, 0, 2.00883, 14.161, 0.263927, 0, 0, 0, 0, 168565717, 0.00272173, 1531804, 0, 319
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 3207, 0, 0, 15941,0,0,0,0, 15957, 0, 24.1872,1.00271e+06, 0.0224672, 0.945102, 0, 0, 0, 1.93041, 13.0444, 0.454411, 0, 0, 0, 0, 156710019, 0.0115428, 1515798, 0, 1552
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 26564, 0, 0, 17989,0,0,0,0, 18176, 0, 27.7572,880353, 0.282368, 1.02888, 0, 0, 0, 2.15423, 14.2123, 2.2785, 0, 0, 0, 0, 169830759, 0.105187, 1527260, 0, 12974
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 178455, 0, 0, 24388,0,0,0,0, 26121, 0, 40.7593,612682, 2.69436, 1.34768, 0, 0, 0, 2.10502, 14.2805, 14.0753, 0, 0, 0, 0, 180136145, 0.865187, 1560781, 0, 95167
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 649065, 0, 0, 38526,0,0,0,0, 48336, 0, 76.6039,331131, 15.5259, 1.68241, 0, 0, 0, 1.61981, 11.6038, 50.2955, 0, 0, 0, 0, 138102428, 3.23271, 1585369, 0, 365896
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1374787, 0, 0, 56583,0,0,0,0, 87147, 0, 138.283,183673, 48.4612, 2.36248, 0, 0, 0, 1.81656, 10.8782, 106.394, 0, 0, 0, 0, 134497730, 6.96604, 1587429, 0, 802439
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 904, 0, 0, 18102,0,0,0,0, 18109, 0, 27.7472,883528, 0.00971511, 1.00806, 0, 0, 0, 2.33289, 15.3372, 0.106376, 0, 0, 0, 0, 0, 0, 1532214, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 4823, 0, 0, 16409,0,0,0,0, 16442, 0, 24.9698,973126, 0.0490549, 0.968215, 0, 0, 0, 1.88144, 13.6465, 0.409893, 0, 0, 0, 0, 0, 0, 1518675, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 39411, 0, 0, 17112,0,0,0,0, 17577, 0, 27.2011,910357, 0.717224, 1.05926, 0, 0, 0, 2.05045, 13.8385, 3.08912, 0, 0, 0, 0, 0, 0, 1547669, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 259772, 0, 0, 23807,0,0,0,0, 29620, 0, 45.9439,540344, 9.00438, 1.31787, 0, 0, 0, 2.17601, 14.3425, 20.1493, 0, 0, 0, 0, 0, 0, 1551593, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 900508, 0, 0, 33412,0,0,0,0, 59843, 0, 94.4138,267493, 41.6744, 1.76446, 0, 0, 0, 1.88381, 12.541, 69.625, 0, 0, 0, 0, 0, 0, 1578441, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1706333, 0, 0, 40621,0,0,0,0, 97756, 0, 153.494,163749, 89.6815, 2.12559, 0, 0, 0, 1.68496, 9.99486, 131.643, 0, 0, 0, 0, 0, 0, 1570907, 0, 0
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 189, 0, 0, 21290,0,0,0,0, 21292, 0, 33.171,751445, 0.00290596, 1.67308, 0.0209117, 0, 0, 2.56702, 18.7518, 0.0513646, 0, 0, 0, 0, 0, 1.6465e-05, 1557887, 0, 23
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 19236,0,0,0,0, 19236, 0, 28.9988,831759, 0, 1.49111, 0.0219613, 0, 0, 2.36236, 16.2445, 0.0326512, 0, 0, 0, 0, 0, 3.0977e-05, 1507503, 0, 35
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 191, 0, 0, 21006,0,0,0,0, 21008, 0, 32.8427,761608, 0.00244984, 1.68212, 0.0188472, 0, 0, 2.80506, 18.6706, 0.0508559, 0, 0, 0, 0, 0, 0.00581721, 1563332, 0, 21
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 261, 0, 0, 17959,0,0,0,0, 17961, 0, 27.4399,890791, 0.00258688, 1.3025, 0, 0, 0, 2.10499, 15.0962, 0.0543276, 0, 0, 0, 0, 173458267, 0.00279375, 1527699, 0, 611
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 1515, 0, 0, 19328,0,0,0,0, 19340, 0, 30.0802,827275, 0.0192691, 1.39712, 0, 0, 0, 2.28872, 17.5052, 0.153598, 0, 0, 0, 0, 166741117, 0.0394697, 1555287, 0, 3321
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 11295, 0, 0, 16290,0,0,0,0, 16393, 0, 24.5403,976049, 0.152216, 1.33401, 0, 0, 0, 1.68732, 13.4891, 0.915099, 0, 0, 0, 0, 154159271, 0.180403, 1497031, 0, 26900
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 67810, 0, 0, 20973,0,0,0,0, 21887, 0, 33.5438,731146, 1.39495, 1.66939, 0, 0, 0, 1.97694, 14.9388, 5.29104, 0, 0, 0, 0, 176350937, 2.64335, 1532840, 0, 227120
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 256103, 0, 0, 35455,0,0,0,0, 41285, 0, 63.5226,387654, 8.95541, 2.43114, 0, 0, 0, 1.95552, 13.7321, 19.8851, 0, 0, 0, 0, 201559877, 17.0227, 1539050, 0, 1036997
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 747698, 0, 0, 54686,0,0,0,0, 79209, 0, 124.287,202076, 38.4449, 3.2874, 0, 0, 0, 2.13746, 13.8368, 57.8518, 0, 0, 0, 0, 239993196, 29.9956, 1569715, 0, 2277580
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 626, 0, 0, 17232,0,0,0,0, 17245, 0, 26.9267,927798, 0.0200754, 1.34748, 0, 0, 0, 2.40735, 11.3139, 0.0867409, 0, 0, 0, 0, 0, 0, 1561408, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 3158, 0, 0, 16406,0,0,0,0, 16450, 0, 25.7784,972632, 0.0688156, 1.3703, 0, 0, 0, 2.59118, 10.3063, 0.285745, 0, 0, 0, 0, 0, 0, 1567057, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 24060, 0, 0, 16977,0,0,0,0, 17273, 0, 26.8434,926391, 0.455943, 1.42123, 0, 0, 0, 2.23692, 10.7049, 1.90921, 0, 0, 0, 0, 0, 0, 1554215, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 138632, 0, 0, 20068,0,0,0,0, 21802, 0, 33.8329,734101, 2.68132, 1.60519, 0, 0, 0, 2.14771, 8.987, 10.7649, 0, 0, 0, 0, 0, 0, 1552299, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 449548, 0, 0, 31215,0,0,0,0, 38556, 0, 59.4466,415209, 11.2918, 2.01796, 0, 0, 0, 2.04424, 8.32111, 34.8275, 0, 0, 0, 0, 0, 0, 1542671, 0, 0
50000,0,true,SILO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 829763, 0, 0, 40656,0,0,0,0, 55420, 0, 86.2083,288910, 22.9205, 2.20565, 0, 0, 0, 1.34615, 5.61846, 64.1723, 0, 0, 0, 0, 0, 0, 1556655, 0, 0
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 746, 0, 0, 18305,0,0,0,0, 18311, 0, 28.4827,873785, 0.00854887, 0.976204, 0, 0, 0, 2.15784, 15.5852, 0.289276, 0, 0, 0, 0, 181591003, 0.00270776, 1555484, 0, 306
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 4897, 0, 0, 16540,0,0,0,0, 16644, 0, 25.3885,961301, 0.157706, 0.944318, 0, 0, 0, 1.68742, 13.7283, 0.582467, 0, 0, 0, 0, 154004654, 0.01195, 1525376, 0, 1501
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 25724, 0, 0, 18230,0,0,0,0, 18374, 0, 27.8996,870845, 0.216516, 1.03782, 0, 0, 0, 2.25646, 14.4904, 2.20372, 0, 0, 0, 0, 157664704, 0.104031, 1518513, 0, 12834
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 177881, 0, 0, 24902,0,0,0,0, 26588, 0, 41.6712,601940, 2.63135, 1.33721, 0, 0, 0, 2.34801, 14.9848, 13.9993, 0, 0, 0, 0, 157943694, 0.929286, 1567722, 0, 96303
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 723631, 0, 0, 44837,0,0,0,0, 58424, 0, 92.1489,274006, 21.3913, 2.01315, 0, 0, 0, 2.65837, 15.388, 56.4959, 0, 0, 0, 0, 167849441, 5.443, 1578082, 0, 391413
50000,0,true,WAIT_DIE,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1383687, 0, 0, 56805,0,0,0,0, 87999, 0, 139.829,181893, 49.5297, 2.22091, 0, 0, 0, 1.90074, 10.8732, 106.988, 0, 0, 0, 0, 120329902, 7.57863, 1589620, 0, 800586
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 962, 0, 0, 17826,0,0,0,0, 17834, 0, 26.5107,897157, 0.0119397, 0.948412, 0, 0, 0, 1.81541, 14.6577, 0.108012, 0, 0, 0, 0, 0, 0, 1486513, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 4743, 0, 0, 17778,0,0,0,0, 17815, 0, 26.8158,898126, 0.0546447, 0.924099, 0, 0, 0, 2.0211, 14.7097, 0.399955, 0, 0, 0, 0, 0, 0, 1505245, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 38704, 0, 0, 18654,0,0,0,0, 19164, 0, 28.4439,834977, 0.753074, 1.02053, 0, 0, 0, 2.46542, 14.1385, 3.03707, 0, 0, 0, 0, 0, 0, 1484374, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 269041, 0, 0, 24415,0,0,0,0, 30354, 0, 47.7818,527281, 9.3356, 1.35506, 0, 0, 0, 2.33349, 14.7181, 20.8927, 0, 0, 0, 0, 0, 0, 1574652, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 906871, 0, 0, 33499,0,0,0,0, 60184, 0, 94.6582,265973, 41.9449, 1.74027, 0, 0, 0, 2.16291, 12.2187, 70.0999, 0, 0, 0, 0, 0, 0, 1573536, 0, 0
50000,0,true,NO_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1725549, 0, 0, 40584,0,0,0,0, 98659, 0, 155.487,162248, 91.4964, 2.07001, 0, 0, 0, 1.81866, 10.2563, 133.045, 0, 0, 0, 0, 0, 0, 1576708, 0, 0
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 23191,0,0,0,0, 23191, 0, 35.0232,689902, 0, 1.70184, 0.0227312, 0, 0, 3.12065, 20.4441, 0.0355141, 0, 0, 0, 0, 0, 2.112e-05, 1510160, 0, 27
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 190, 0, 0, 19833,0,0,0,0, 19835, 0, 30.5939,806649, 0.00294374, 1.59243, 0.0342851, 0, 0, 2.3631, 17.0407, 0.0498841, 0, 0, 0, 0, 0, 1.4294e-05, 1542407, 0, 21
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 218, 0, 0, 19829,0,0,0,0, 19831, 0, 30.3309,806808, 0.00306091, 1.59941, 0.0173263, 0, 0, 2.40991, 16.87, 0.0519432, 0, 0, 0, 0, 0, 1.2405e-05, 1529448, 0, 13
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 265, 0, 0, 21018,0,0,0,0, 21020, 0, 32.1102,761171, 0.00291226, 1.38963, 0, 0, 0, 3.12256, 18.4453, 0.0554723, 0, 0, 0, 0, 185984380, 0.0169059, 1527584, 0, 599
50000,0,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 1480, 0, 0, 17533,0,0,0,0, 17544, 0, 26.4547,911957, 0.0162798, 1.28897, 0, 0, 0, 2.11181, 14.7661, 0.150494, 0, 0, 0, 0, 155594081, 0.0234148, 1507845, 0, 3184
