ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,CLV,1,false,false,true,true,true,100000,8,0.5,false,true,true,2,TPCC,0,0,0,0.602129,0.000000,0.000000,0.000002,0.000189,0.000088,0.104260,0.058850,0.002350,0.000000,0.000000,0.000000,0.000013,2.517656,152424.288464,0.000000,0.281324,0.102563,1.249620,0.005039,0.000000,0.000001,191876
0,CLV,1,false,false,true,true,true,100000,8,1,false,true,true,2,TPCC,0,0,0,0.082563,0.000000,0.000000,0.000000,0.000000,0.000000,0.022890,0.015644,0.002647,0.000000,0.000000,0.000000,0.000003,0.592302,670340.975234,0.000000,0.077976,0.033475,0.312738,0.005978,0.000000,0.000000,198522
0,CLV,1,false,false,true,true,true,100000,16,0,false,true,true,2,TPCC,0,0,0,1.140324,0.000000,0.000000,0.000002,0.000011,0.000006,0.184760,0.098709,0.002215,0.000000,0.000000,0.000000,0.000028,5.101342,72089.271745,0.000000,0.473019,0.366547,2.351504,0.004918,0.000000,0.000013,183876
0,CLV,1,false,false,true,true,true,100000,16,0.5,false,true,true,2,TPCC,0,0,0,0.678318,0.000000,0.000000,0.000002,0.000139,0.000060,0.109262,0.060551,0.002425,0.000000,0.000000,0.000000,0.000017,3.348769,115612.027753,0.000000,0.294260,0.302644,1.561366,0.005332,0.000000,0.000001,193579
0,CLV,1,false,false,true,true,true,100000,16,1,false,true,true,2,TPCC,0,0,0,0.064255,0.000000,0.000000,0.000000,0.000000,0.000000,0.020219,0.013755,0.002312,0.000000,0.000000,0.000000,0.000002,0.443596,880791.980044,0.000000,0.067986,0.027496,0.213070,0.005152,0.000000,0.000000,195358
0,CLV,1,false,false,true,true,true,100000,1,0,false,true,true,4,TPCC,2380,0,0,2.746650,0.000000,0.000000,0.237972,0.709006,0.210604,0.594711,0.381411,0.264870,0.000000,0.000000,0.000000,0.000028,10.557302,144472.894225,0.062377,1.691887,0.315006,6.101065,0.010473,0.000000,0.001165,381311
0,CLV,1,false,false,true,true,true,100000,1,0.5,false,true,true,4,TPCC,5148,0,0,1.801071,0.000000,0.000000,0.482295,0.666810,0.189565,0.524595,0.355153,3.971894,0.000000,0.000000,0.000000,0.000030,11.898841,133656.718339,0.058636,5.127676,0.248242,8.692044,0.013448,0.000000,0.040657,397590
0,CLV,1,false,false,true,true,true,100000,1,1,false,true,true,4,TPCC,73,0,0,0.566923,0.000000,0.000000,0.203715,0.436621,0.142661,0.512492,0.213274,0.591033,0.000000,0.000000,0.000000,0.000009,3.685492,432292.937896,0.000665,1.405965,0.066594,2.375897,0.012721,0.000000,0.199232,398303
0,CLV,1,false,false,true,true,true,100000,2,0,false,true,true,4,TPCC,182,0,0,2.389616,0.000000,0.000000,0.100169,0.557816,0.167760,0.459221,0.323051,0.078889,0.000000,0.000000,0.000000,0.000025,9.212564,157470.167914,0.003430,1.261697,0.298279,4.967300,0.009196,0.000000,0.001122,362676
0,CLV,1,false,false,true,true,true,100000,2,1,false,true,true,4,TPCC,7,0,0,0.181082,0.000000,0.000000,0.116732,0.120436,0.047938,0.167684,0.121650,0.076770,0.000000,0.000000,0.000000,0.000004,1.599871,950106.723493,0.000038,0.445518,0.053378,0.936160,0.013167,0.000000,0.004621,380012
0,CLV,1,false,false,true,true,true,100000,4,0,false,true,true,4,TPCC,0,0,0,2.376560,0.000000,0.000000,0.000146,0.016613,0.003841,0.392915,0.212387,0.004636,0.000000,0.000000,0.000000,0.000023,8.722935,175756.903093,0.000000,1.003007,0.350508,4.649807,0.010302,0.000000,0.000501,383279
0,CLV,1,false,false,true,true,true,100000,4,0.5,false,true,true,4,TPCC,0,0,0,1.306683,0.000000,0.000000,0.000147,0.006528,0.001709,0.211339,0.114727,0.004468,0.000000,0.000000,0.000000,0.000015,5.224872,270673.033829,0.000000,0.560271,0.238717,2.821187,0.009690,0.000000,0.000534,353558
0,CLV,1,false,false,true,true,true,100000,4,1,false,true,true,4,TPCC,0,0,0,0.125574,0.000000,0.000000,0.000003,0.000002,0.000003,0.040187,0.027585,0.004638,0.000000,0.000000,0.000000,0.000002,0.861551,1800175.805644,0.000000,0.136139,0.037987,0.415845,0.010480,0.000000,0.000002,387736
0,CLV,1,false,false,true,true,true,100000,8,0,false,true,true,4,TPCC,0,0,0,2.510142,0.000000,0.000000,0.000071,0.009763,0.002402,0.389543,0.218708,0.004847,0.000000,0.000000,0.000000,0.000026,9.707777,155765.007286,0.000000,1.027953,0.690011,5.048112,0.010752,0.000000,0.000228,378033
0,CLV,1,false,false,true,true,true,100000,8,0.5,false,true,true,4,TPCC,0,0,0,1.268641,0.000000,0.000000,0.000036,0.002419,0.000704,0.199849,0.112142,0.004385,0.000000,0.000000,0.000000,0.000014,5.203016,277634.332997,0.000000,0.538388,0.302767,2.615389,0.009576,0.000000,0.000159,361134
0,CLV,1,false,false,true,true,true,100000,8,1,false,true,true,4,TPCC,0,0,0,0.133083,0.000000,0.000000,0.000001,0.000003,0.000003,0.042269,0.029891,0.004791,0.000000,0.000000,0.000000,0.000003,0.952594,1597071.231535,0.000000,0.144976,0.057226,0.468011,0.010993,0.000000,0.000001,380340
0,CLV,1,false,false,true,true,true,100000,16,0,false,true,true,4,TPCC,0,0,0,2.092641,0.000000,0.000000,0.000025,0.002301,0.000476,0.332044,0.178161,0.003923,0.000000,0.000000,0.000000,0.000026,8.491150,155336.322075,0.000000,0.849747,0.463527,4.003164,0.008710,0.000000,0.000113,329746
0,CLV,1,false,false,true,true,true,100000,16,0.5,false,true,true,4,TPCC,0,0,0,1.115816,0.000000,0.000000,0.000003,0.000362,0.000114,0.195730,0.110460,0.004403,0.000000,0.000000,0.000000,0.000013,4.792345,307194.092092,0.000000,0.527695,0.340957,2.335807,0.009379,0.000000,0.000030,368045
