ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 11657, 0, 20481,0,0,0,0, 20599, 32.0065,776713, 0.183924, 2.35107, 0, 0.325298, 10.6539, 2.66558, 18.612, 0.947343, 0.269608, 1.1172, 0, 0, 163603683, 0.268, 1553740, 0, 28187
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 255408, 0, 38778,0,0,0,0, 44870, 70.0035,356596, 9.50174, 3.24347, 0, 0.710739, 8.4436, 2.64612, 16.4378, 19.7112, 0.405017, 1.66954, 0, 0, 180429931, 19.8081, 1560185, 0, 1045971
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1220899, 0, 54274,0,0,0,0, 94793, 150.036,168801, 64.1261, 4.27342, 0, 1.24948, 5.54076, 1.7714, 11.2698, 93.9165, 0.56622, 2.29992, 0, 0, 231135981, 22.204, 1582890, 0, 3204298
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 0, 0, 23647,0,0,0,0, 23647, 35.904,676600, 0, 2.43331, 0.0201787, 0.540254, 11.4194, 3.2114, 20.3701, 0.0352733, 0.308347, 1.18431, 0.207293, 0.601041, 0, 1.3199e-05, 1518291, 0, 12
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 55, 0, 21591,0,0,0,0, 21592, 33.4404,740999, 0.000911377, 2.35344, 0.0192449, 0.684625, 10.8818, 2.49509, 19.2738, 0.038991, 0.302923, 1.14677, 0.219168, 0.603385, 0, 4.194e-06, 1548706, 0, 5
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 21512,0,0,0,0, 21512, 33.1222,743751, 0, 2.38884, 0.0585012, 0.52182, 10.7244, 2.77935, 18.9654, 0.0343831, 0.301658, 1.14905, 0.207876, 0.586906, 0, 2.6575e-05, 1539670, 0, 27
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 197, 0, 20942,0,0,0,0, 20944, 32.3184,763933, 0.00271524, 2.3233, 0.0242479, 0.697604, 10.8652, 2.34101, 18.5973, 0.0499523, 0.292189, 1.1212, 0.19991, 0.660883, 0, 7.293e-06, 1543067, 0, 10
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 409, 0, 23011,0,0,0,0, 23017, 35.7008,695119, 0.00915797, 2.76639, 0.169907, 0.618194, 10.688, 3.37534, 21.1569, 0.071533, 0.360934, 1.28157, 0.263968, 0.628034, 0, 0.000672834, 1551020, 0, 864
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 8114, 0, 24198,0,0,0,0, 24293, 37.5285,658616, 0.14602, 2.72907, 0.103398, 0.81876, 11.0949, 3.59878, 22.0945, 0.673219, 0.359977, 1.29416, 0.272171, 0.69932, 0, 0.0132894, 1544807, 0, 582
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 182297, 0, 30206,0,0,0,0, 33509, 51.4858,477496, 5.07238, 7.22541, 3.39557, 1.20228, 8.76603, 2.9581, 22.9277, 14.133, 0.605392, 1.93723, 0.334499, 0.851078, 0, 0.0444964, 1536517, 0, 59019
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 301133, 0, 31132,0,0,0,0, 38550, 60.3341,415069, 11.606, 6.00393, 2.10738, 1.24342, 9.10238, 2.60564, 21.47, 23.3085, 0.609546, 1.97169, 0.336907, 0.963257, 0, 0.0503104, 1565176, 0, 40575
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 949206, 0, 40645,0,0,0,0, 65388, 103.598,244716, 39.1945, 9.43841, 3.94056, 1.84702, 5.40095, 1.66449, 15.2947, 73.0658, 1.01255, 2.71387, 0.375813, 1.12861, 0, 0.0818664, 1584506, 0, 200292
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1051236, 0, 41831,0,0,0,0, 72612, 113.882,220372, 48.268, 10.5739, 4.95766, 1.78539, 5.69896, 1.70976, 16.8635, 80.9939, 1.02844, 2.79064, 0.376838, 1.35151, 0, 0.0533223, 1568524, 0, 173014
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 85, 0, 24009,0,0,0,0, 24010, 36.3002,666371, 0.00124901, 2.3425, 0, 0.367307, 11.8507, 3.76526, 21.8477, 0.0426421, 0.279924, 1.0911, 0, 0, 179365984, 0.0129663, 1511837, 0, 192
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 290, 0, 20495,0,0,0,0, 20497, 31.7393,780589, 0.00352281, 2.21537, 0, 0.297098, 11.2962, 2.30948, 19.0179, 0.0570037, 0.245826, 1.04279, 0, 0, 162912302, 0.00512265, 1548461, 0, 623
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 10880, 0, 22730,0,0,0,0, 22860, 34.2639,699894, 0.195556, 2.31703, 0, 0.353019, 10.6559, 3.23124, 19.9263, 0.884189, 0.270425, 1.10326, 0, 0, 178236308, 0.608973, 1498818, 0, 27421
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 265205, 0, 44486,0,0,0,0, 51577, 80.9087,310226, 11.1208, 3.57198, 0, 0.869498, 9.12889, 3.10097, 19.5776, 20.5641, 0.45279, 1.84707, 0, 0, 232904432, 24.5183, 1568750, 0, 1090894
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1311252, 0, 58447,0,0,0,0, 103798, 164.843,154158, 72.0144, 4.38277, 0, 1.34622, 5.39376, 1.82986, 11.8669, 101.517, 0.617788, 2.28565, 0, 0, 299625164, 25.1452, 1588244, 0, 3361302
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 0, 0, 21004,0,0,0,0, 21004, 32.2421,761759, 0, 2.31762, 0.0191125, 0.508695, 10.6383, 2.5678, 17.9876, 0.0340935, 0.296308, 1.13351, 0.202363, 0.581693, 0, 1.0363e-05, 1535044, 0, 11
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 58, 0, 22063,0,0,0,0, 22063, 34.282,725173, 0.000789959, 2.34338, 0.01962, 0.686703, 11.5726, 2.2156, 20.0014, 0.0389001, 0.296093, 1.14226, 0.218612, 0.628778, 0, 3.076e-06, 1553774, 0, 4
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 20258,0,0,0,0, 20258, 31.1952,789794, 0, 2.26003, 0.0198676, 0.500479, 10.7204, 2.29435, 17.7107, 0.0331193, 0.283011, 1.10516, 0.188364, 0.568738, 0, 1.9611e-05, 1539860, 0, 23
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 185, 0, 20414,0,0,0,0, 20416, 30.3906,783698, 0.00288971, 2.21275, 0.0185151, 0.659008, 9.97022, 2.38236, 17.1702, 0.0475485, 0.283632, 1.06607, 0.188212, 0.621936, 0, 1.5436e-05, 1488564, 0, 16
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 386, 0, 20779,0,0,0,0, 20783, 31.8893,769842, 0.00681885, 3.10426, 0.708622, 0.57834, 10.1515, 2.78557, 18.6932, 0.0658848, 0.307541, 1.1772, 0.205053, 0.611331, 0, 0.000772952, 1534357, 0, 1049
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 8070, 0, 21268,0,0,0,0, 21355, 32.6507,749227, 0.132385, 2.69303, 0.284763, 0.715872, 10.2595, 2.57132, 18.9652, 0.662448, 0.314192, 1.17385, 0.216424, 0.664312, 0, 0.000420107, 1528925, 0, 559
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 181044, 0, 27306,0,0,0,0, 30191, 46.9903,529968, 4.48826, 6.41089, 2.72647, 1.10477, 8.43959, 2.60716, 19.6897, 14.0467, 0.564304, 1.86835, 0.27968, 0.822205, 0, 0.0418095, 1556461, 0, 59557
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 302472, 0, 31689,0,0,0,0, 38863, 61.0304,411723, 11.262, 6.2626, 2.14804, 1.32168, 9.47607, 2.64952, 22.175, 23.4134, 0.641865, 2.11187, 0.342729, 1.03067, 0, 0.0327371, 1570476, 0, 46088
50000,0,true,BAMBOO,true,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 960600, 0, 41817,0,0,0,0, 67078, 106.374,238549, 40.0524, 10.6551, 5.13388, 1.87011, 5.55693, 1.88838, 16.4121, 73.9984, 1.01916, 2.75832, 0.375936, 1.18648, 0, 0.0985934, 1585954, 0, 201108
50000,0,true,BAMBOO,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1071789, 0, 42392,0,0,0,0, 74864, 116.721,213742, 50.6195, 10.6622, 4.98633, 1.84589, 5.78906, 1.83373, 16.9497, 82.6478, 1.04616, 2.8307, 0.398201, 1.36039, 0, 0.0562995, 1559267, 0, 173248
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.3, 91, 0, 18979,0,0,0,0, 18980, 29.1398,842991, 0.0011959, 2.10185, 0, 0.26052, 10.4361, 2.359, 16.5331, 0.040451, 0.238286, 0.996488, 0, 0, 164818248, 0.00111567, 1535284, 0, 211
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 285, 0, 19702,0,0,0,0, 19704, 29.5331,812009, 0.00331807, 2.05851, 0, 0.2555, 10.6725, 2.0945, 17.3018, 0.0544348, 0.223702, 0.976148, 0, 0, 202209094, 0.00336903, 1498819, 0, 611
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 11013, 0, 23100,0,0,0,0, 23225, 34.9109,688890, 0.188052, 2.40499, 0, 0.366689, 10.8758, 3.2695, 20.3957, 0.894254, 0.283383, 1.14183, 0, 0, 179054776, 0.950681, 1503109, 0, 27604
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 253553, 0, 34590,0,0,0,0, 40110, 62.7726,398917, 8.63593, 3.17582, 0, 0.653058, 7.96773, 1.71092, 14.7803, 19.5772, 0.378181, 1.6506, 0, 0, 179844754, 16.4217, 1565067, 0, 1039517
50000,0,true,WOUND_WAIT,true,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1206397, 0, 52619,0,0,0,0, 91390, 144.534,175088, 61.3089, 4.334, 0, 1.22641, 5.44115, 1.57096, 11.0177, 92.7971, 0.576436, 2.31454, 0, 0, 233417854, 20.2276, 1581632, 0, 3179334
