ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,LONG_TXN_READ_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WARMUP,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 74, 12, 0, 0, 0, 126813,0,0,0,0, 126867, 0, 0, 0, 19.9771,19117, 0.010222, 3.75081, 2.67508, 0, 0, 0, 0.387343, 13.1132, 0.0104618, 0, 0, 0, 0, 0, 0, 8.7077e-05, 190951, 9577, 0, 61
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 70, 10, 0, 0, 0, 126980,0,0,0,0, 127039, 0, 0, 0, 20.0004,19061.2, 0.011345, 3.81403, 2.73696, 0, 0, 0, 0.374611, 13.1591, 0.0101687, 0, 0, 0, 0, 0, 0, 7.9604e-05, 190616, 9597, 0, 68
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 62, 7, 0, 0, 0, 127020,0,0,0,0, 127057, 0, 0, 0, 19.9769,19032.4, 0.00697888, 3.7756, 2.68962, 0, 0, 0, 0.386442, 13.1155, 0.00994181, 0, 0, 0, 0, 0, 0, 0.000138926, 190104, 9543, 0, 99
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 84, 7, 0, 0, 0, 126180,0,0,0,0, 126218, 0, 0, 0, 19.9815,19180.3, 0.00725674, 3.76335, 2.71086, 0, 0, 0, 0.378914, 13.1298, 0.0116313, 0, 0, 0, 0, 0, 0, 7.0535e-05, 191626, 9610, 0, 58
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 82, 7, 0, 0, 0, 126618,0,0,0,0, 126656, 0, 0, 0, 19.9844,19131.3, 0.00727474, 3.76048, 2.68536, 0, 0, 0, 0.39009, 13.1208, 0.0111778, 0, 0, 0, 0, 0, 0, 0.000123924, 191163, 9578, 0, 88
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 0, 102183,0,0,0,0, 102183, 0, 0, 0, 10.001,12585.9, 0, 0.374684, 0.0031582, 0, 0, 0, 0.189842, 2.42557, 0.00312309, 0, 0, 0, 0, 0, 0, 0, 125871, 6362, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 0, 100900,0,0,0,0, 100900, 0, 0, 0, 10,12755.6, 0, 0.373021, 0.00318329, 0, 0, 0, 0.17961, 2.41781, 0.0030871, 0, 0, 0, 0, 0, 0, 0, 127556, 6436, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 0, 104711,0,0,0,0, 104711, 0, 0, 0, 10.0009,12315.9, 0, 0.389953, 0.00320317, 0, 0, 0, 0.183241, 2.42198, 0.00315341, 0, 0, 0, 0, 0, 0, 0, 123170, 6226, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 0, 102403,0,0,0,0, 102403, 0, 0, 0, 10,12599.7, 0, 0.388643, 0.00326867, 0, 0, 0, 0.179813, 2.42012, 0.00317182, 0, 0, 0, 0, 0, 0, 0, 125997, 6364, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 0, 102058,0,0,0,0, 102058, 0, 0, 0, 10,12520.3, 0, 0.378011, 0.00314402, 0, 0, 0, 0.181862, 2.5029, 0.00307469, 0, 0, 0, 0, 0, 0, 0, 125203, 6328, 0, 0
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,100,YCSB,false,0.9, 166411, 2793, 0, 0, 0, 984523,0,0,0,0, 991333, 0, 0, 0, 1196,124901, 8.1832, 1078.85, 1064.03, 0, 0, 0, 5.2984, 1135.38, 13.8963, 0, 0, 0, 0, 0, 0, 1.34042, 1244840, 62150, 0, 201963
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,100,YCSB,false,0.9, 167051, 2885, 0, 0, 0, 981066,0,0,0,0, 988242, 0, 0, 0, 1196.59,125306, 8.34199, 1079.25, 1064.44, 0, 0, 0, 5.2069, 1135.91, 13.7273, 0, 0, 0, 0, 0, 0, 1.40842, 1249502, 62330, 0, 202597
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,100,YCSB,false,0.9, 166619, 2783, 0, 0, 0, 982443,0,0,0,0, 989372, 0, 0, 0, 1196.84,125155, 8.15003, 1079.49, 1064.66, 0, 0, 0, 5.18091, 1136.3, 13.6802, 0, 0, 0, 0, 0, 0, 1.36816, 1248258, 62341, 0, 202021
