ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 24147,0,0,0,0, 24147, 0, 0, 0, 479.986,1.32518e+06, 0, 8.18019, 0.529243, 0, 0, 0, 9.33763, 233.098, 0.491771, 0, 0, 0, 0, 0, 0, 0.000125942, 19877100, 0, 0, 106
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1282, 0, 0, 0, 0, 22482,0,0,0,0, 22483, 0, 0, 0, 479.984,1.42324e+06, 0.0206474, 9.98555, 1.17417, 0, 0, 0, 9.26201, 234.886, 0.625176, 0, 0, 0, 0, 0, 0, 0.0101535, 21347963, 0, 0, 7810
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 136173, 0, 0, 0, 0, 21618,0,0,0,0, 21719, 0, 0, 0, 479.929,1.47343e+06, 2.20912, 21.0066, 7.64231, 0, 0, 0, 9.29696, 237.481, 11.3392, 0, 0, 0, 0, 0, 0, 0.347697, 22098135, 0, 0, 202001
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1967030, 0, 0, 0, 0, 31360,0,0,0,0, 35638, 0, 0, 0, 479.828,898508, 57.3117, 54.7567, 30.9951, 0, 0, 0, 5.57266, 175.236, 154.437, 0, 0, 0, 0, 0, 0, 5.2115, 13472801, 0, 0, 1882788
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3321651, 0, 0, 0, 0, 66672,0,0,0,0, 110119, 0, 0, 0, 479.83,290996, 188.912, 68.0991, 40.379, 0, 0, 0, 2.30441, 108.052, 262.927, 0, 0, 0, 0, 0, 0, 8.37434, 4363393, 0, 0, 2450965
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 24041,0,0,0,0, 24041, 0, 0, 0, 479.99,1.33101e+06, 0, 8.21744, 0.530827, 0, 0, 0, 9.04224, 233.018, 0.488529, 0, 0, 0, 0, 0, 0, 0.000128674, 19964678, 0, 0, 107
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1345, 0, 0, 0, 0, 22416,0,0,0,0, 22417, 0, 0, 0, 479.988,1.42749e+06, 0.0218974, 10.0235, 1.17335, 0, 0, 0, 9.57526, 235.269, 0.637418, 0, 0, 0, 0, 0, 0, 0.0105181, 21411736, 0, 0, 7951
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 137134, 0, 0, 0, 0, 21457,0,0,0,0, 21558, 0, 0, 0, 479.916,1.48446e+06, 2.20157, 21.0206, 7.63712, 0, 0, 0, 8.79542, 237.334, 11.4219, 0, 0, 0, 0, 0, 0, 0.33663, 22262957, 0, 0, 199013
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1973703, 0, 0, 0, 0, 31189,0,0,0,0, 35437, 0, 0, 0, 479.879,903654, 57.2162, 53.7026, 30.5552, 0, 0, 0, 6.50788, 174.49, 155.001, 0, 0, 0, 0, 0, 0, 4.8771, 13551385, 0, 0, 1854734
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3295221, 0, 0, 0, 0, 67790,0,0,0,0, 112137, 0, 0, 0, 479.771,285748, 189.342, 69.9207, 41.6541, 0, 0, 0, 2.2977, 109.751, 260.834, 0, 0, 0, 0, 0, 0, 8.62245, 4284175, 0, 0, 2455408
