BB_ALWAYS_RETIRE_READ,cycle_detect,cascading_abort_times,time_abort,time_get_cs,PF_CS,MAX_TXN_PER_PART,MAX_RUNTIME,deadlock_cnt,user_abort_cnt,BB_PRECOMMIT,max_abort_length,COMPILE_ONLY,txn_cnt_long,time_index,ZIPF_THETA,LATCH,time_semaphore_cs,ABORT_PENALTY,CC_ALG,OUTPUT_TO_FILE,latency,time_cleanup,LONG_TXN_RATIO,TERMINATE_BY_COUNT,BB_AUTORETIRE,txn_cnt,READ_PERC,time_man,SYNTH_TABLE_SIZE,BB_LAST_RETIRE,time_release_cs,WW_STARV_FREE,time_wait,EXEC_ONLY,MAX_ROW_PER_TXN,UNSET_NUMA,time_copy,PF_BASIC,REQ_PER_QUERY,PF_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,NDEBUG,time_get_latch,WORKLOAD,run_time,dl_detect_time,time_release_latch,time_query,wait_cnt,time_retire_latch,BB_DYNAMIC_TS,abort_cnt_long,commit_latency,abort_cnt,time_commit,abort_length,throughput,time_retire_cs,SYNTHETIC_YCSB,time_ts_alloc
true,0, 0, 0.000269278, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.78246,0,LH_MCSLOCK, 0,50000,SILO,true, 23147, 1.59399,0,true,false, 1958537,0.5, 20.8149,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 45.3361,0, 0, 0.0504032, 0, 0,true, 0, 23147, 13, 0, 0,86400.7, 0,false, 0
true,0, 0, 0.00027019, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.06707,0,LH_MCSLOCK, 0,50000,SILO,true, 20263, 1.50394,0,true,false, 1949820,0.5, 17.3263,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 39.51,0, 0, 0.0400005, 0, 0,true, 0, 20263, 9, 0, 0,98700.1, 0,false, 0
true,0, 0, 4.3328e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.84618,0,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 24652, 1.54166,0,true,false, 1911502,0.5, 27.643,10000000,0, 0,false, 5.5838e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 47.1239,0, 0, 0.0392948, 7, 0,true, 0, 24652, 4, 0, 0,81126.6, 0,false, 244308830
true,0, 0, 3.3874e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.5875,0,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 25427, 1.66517,0,true,false, 1955798,0.5, 29.024,10000000,0, 0,false, 0.00717945,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 49.7302,0, 0, 0.0406571, 11, 0,true, 0, 25427, 3, 0, 0,78656.4, 0,false, 292517608
true,0, 0, 7.1304e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 6.37576,0,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 26755, 1.67763,0,true,false, 1961794,0.5, 30.5605,10000000,0, 0,false, 0.000158626,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 52.4882,0, 0, 0.0421465, 20, 0,true, 0, 26755, 5, 0, 0,74751.8, 0,false, 307572512
true,0, 0, 6.4732e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.26143,0,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 23012, 1.43669,0,true,false, 1934005,0.5, 25.8103,10000000,0, 0,false, 8.8884e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 44.5066,0, 0, 0.0354517, 15, 0,true, 0, 23012, 6, 0, 0,86908.7, 0,false, 284019774
true,0, 0, 6.7202e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 6.01662,0,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 26292, 1.53222,0,true,false, 1948169,0.5, 30.2895,10000000,0, 0,false, 0.000107034,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 51.2221,0, 0, 0.0365761, 13, 0,true, 0, 26292, 5, 0, 0,76067.6, 0,false, 289926274
true,0, 0, 4.9916e-05, 0,false,1000000,10,0, 0,false, 0,false, 0, 3.34823,0,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 21151, 1.1003,0,true,false, 1988404,0.5, 23.6121,10000000,0, 0,false, 6.0586e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 42.0576,0, 0, 0.369765, 6, 0,true, 0, 21151, 8, 0, 0,94556.3, 0,false, 318186934
true,0, 0, 0.000104282, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.77713,0,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 23569, 1.12627,0,true,false, 1960961,0.5, 26.4977,10000000,0, 0,false, 7.614e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 46.2196,0, 0, 0.361556, 8, 0,true, 0, 23569, 12, 0, 0,84854.1, 0,false, 308841484
true,0, 0, 0.000166672, 0,false,1000000,10,0, 0,false, 0,false, 0, 6.64409,0,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 27591, 1.27508,0,true,false, 1936368,0.5, 31.2068,10000000,0, 0,false, 7.2376e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 53.4273,0, 0, 0.346875, 5, 0,true, 0, 27591, 11, 0, 0,72486.1, 0,false, 288080120
