ABORT_PENALTY,CC_ALG,DEBUG_PROFILING,MAX_TXN_PER_PART,NUM_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug2,debug3,debug4,debug5,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,WAIT_DIE,pf,100000,16,true,16,TPCC,374,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,21.027341,1025621.622137,0.001203,0.876484,3.524647,10.246750,0.316478,0.247479,0.000161,1347881
1,WAIT_DIE,pf,100000,16,true,8,TPCC,25,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,9.634918,584900.047687,0.000290,0.365961,1.587438,4.373914,0.140406,0.107564,0.000146,704433
1,WAIT_DIE,pf,100000,16,true,4,TPCC,27,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.467473,341820.960946,0.000094,0.185972,0.755396,2.093634,0.076344,0.059783,0.000011,381769
1,WAIT_DIE,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.942960,178755.095686,0.000000,0.082619,0.325143,0.910058,0.029062,0.021785,0.000000,173657
1,WAIT_DIE,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.977457,102306.288200,0.000000,0.043087,0.158279,0.390231,0.007887,0.003303,0.000000,100000
1,WAIT_DIE,pf,100000,8,true,16,TPCC,30517589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,29.202553,753158.271898,8.731580,2.084660,2.381916,10.206021,1.559462,0.355851,0.581211,1374634
1,WAIT_DIE,pf,100000,8,true,8,TPCC,149,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,7.936799,743038.048135,0.000543,0.385252,0.938741,3.678957,0.141057,0.109200,0.000163,737168
1,WAIT_DIE,pf,100000,8,true,4,TPCC,19,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.739872,391065.810564,0.000108,0.169041,0.398015,1.745746,0.065016,0.050037,0.000048,365634
1,WAIT_DIE,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.655614,228408.251863,0.000000,0.084082,0.188607,0.757860,0.027542,0.020171,0.000000,189078
1,WAIT_DIE,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.951477,105099.716551,0.000000,0.044855,0.139094,0.433370,0.007637,0.003493,0.000000,100000
1,WAIT_DIE,pf,100000,4,true,16,TPCC,30781347,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,50.932967,451065.649154,18.122934,3.502546,1.873167,12.714775,1.616711,0.417306,10.456205,1435882
1,WAIT_DIE,pf,100000,4,true,8,TPCC,14123102,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,13.133985,469014.096117,4.027087,0.883572,0.936390,4.518119,0.732494,0.142300,0.141493,770003
1,WAIT_DIE,pf,100000,4,true,4,TPCC,65,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.611269,427635.796155,0.000187,0.193587,0.368986,1.739748,0.064476,0.048949,0.000039,386077
1,WAIT_DIE,pf,100000,4,true,2,TPCC,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.617919,244568.479768,0.000052,0.086945,0.171669,0.789858,0.034164,0.026488,0.000000,197846
1,WAIT_DIE,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.870892,114824.859387,0.000000,0.041366,0.108748,0.426809,0.006891,0.003141,0.000000,100000
1,WAIT_DIE,pf,100000,2,true,16,TPCC,20109636,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,88.389226,259882.715323,35.385266,6.006577,1.335279,20.236663,1.333871,0.518186,25.750453,1435677
1,WAIT_DIE,pf,100000,2,true,8,TPCC,13831608,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,20.366621,270350.201534,7.294067,1.467766,0.739121,5.517955,0.759594,0.207924,4.113349,688265
1,WAIT_DIE,pf,100000,2,true,4,TPCC,7409977,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,6.297786,248111.328270,1.952970,0.541166,0.430697,2.434266,0.385999,0.107233,0.022117,390638
1,WAIT_DIE,pf,100000,2,true,2,TPCC,26,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.721050,226109.590869,0.000101,0.087467,0.177218,0.895290,0.031996,0.024399,0.000041,194573
1,WAIT_DIE,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.687589,145435.740137,0.000000,0.043106,0.070845,0.335887,0.007269,0.003287,0.000000,100000
1,WAIT_DIE,pf,100000,1,true,16,TPCC,18081935,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000159,250.800768,100708.208533,110.520696,14.831191,1.444659,46.987155,1.459853,0.761541,85.659667,1578606
1,WAIT_DIE,pf,100000,1,true,8,TPCC,10055610,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,49.171001,128931.278210,19.991837,3.482360,0.726067,11.445934,0.693799,0.299587,14.023546,792460
1,WAIT_DIE,pf,100000,1,true,4,TPCC,6330836,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.552911,135626.071590,4.172067,0.944987,0.384001,3.276932,0.369070,0.123911,2.227686,391719
1,WAIT_DIE,pf,100000,1,true,2,TPCC,3787116,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,3.081252,128123.251393,0.970683,0.257564,0.191855,1.222205,0.184215,0.045040,0.009709,197390
1,WAIT_DIE,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.612383,163296.613216,0.000000,0.039800,0.066391,0.300252,0.006724,0.002980,0.000000,100000
1,NO_WAIT,pf,100000,16,true,16,TPCC,498,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,18.832327,1149947.776808,0.002632,0.985357,3.192159,9.119510,0.045668,0.000000,0.000000,1353512
1,NO_WAIT,pf,100000,16,true,8,TPCC,84,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,7.906655,713307.941256,0.000462,0.357606,1.360386,3.622380,0.021043,0.000000,0.000000,704985
1,NO_WAIT,pf,100000,16,true,4,TPCC,58,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.231643,329714.969699,0.000238,0.167154,0.694549,1.838497,0.009986,0.000000,0.000000,348809
1,NO_WAIT,pf,100000,16,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.854786,190314.178888,0.000056,0.080535,0.325544,0.840241,0.005111,0.000000,0.000000,176496
1,NO_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.032084,96891.352196,0.000000,0.043007,0.159923,0.393658,0.002630,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,8,true,16,TPCC,29483169,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,25.816991,837489.387898,8.248310,1.659750,1.895320,8.874209,1.150308,0.000000,0.000000,1351341
1,NO_WAIT,pf,100000,8,true,8,TPCC,216,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.054862,839862.270861,0.000923,0.374066,0.769772,3.221453,0.020951,0.000000,0.000000,740639
1,NO_WAIT,pf,100000,8,true,4,TPCC,40,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.251854,462384.796546,0.000172,0.166547,0.338583,1.429198,0.010060,0.000000,0.000000,375902
1,NO_WAIT,pf,100000,8,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.514104,250488.708115,0.000010,0.081708,0.170592,0.666947,0.004975,0.000000,0.000000,189633
1,NO_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.805805,124099.449387,0.000000,0.045517,0.112537,0.358900,0.003167,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,4,true,16,TPCC,43381690,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,44.968799,427163.374884,27.043918,3.016625,1.478588,9.799536,1.615370,0.000000,0.000000,1200564
1,NO_WAIT,pf,100000,4,true,8,TPCC,15093776,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.267432,482523.158925,3.912579,0.812327,0.858253,4.377217,0.559825,0.000000,0.000000,739915
1,NO_WAIT,pf,100000,4,true,4,TPCC,129,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,3.144829,492866.218272,0.000361,0.186809,0.323730,1.513973,0.010377,0.000000,0.000000,387495
1,NO_WAIT,pf,100000,4,true,2,TPCC,4,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.519455,247932.305437,0.000051,0.090931,0.158544,0.724275,0.005033,0.000000,0.000000,188361
1,NO_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.814855,122721.169737,0.000000,0.044196,0.109586,0.397666,0.002734,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,2,true,16,TPCC,20674114,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,102.043869,201362.180604,77.776952,6.928529,1.195222,17.983563,0.755824,0.000000,0.000000,1284236
1,NO_WAIT,pf,100000,2,true,8,TPCC,21289666,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,17.841718,274459.213340,10.792265,1.237233,0.572924,4.249914,0.774113,0.000000,0.000000,612103
1,NO_WAIT,pf,100000,2,true,4,TPCC,6766131,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,5.179602,283363.838095,1.615731,0.367785,0.370584,1.991271,0.244801,0.000000,0.000000,366928
1,NO_WAIT,pf,100000,2,true,2,TPCC,82,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.650296,232334.065298,0.000252,0.086479,0.180276,0.874504,0.005250,0.000000,0.000000,191710
1,NO_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.652084,153354.487092,0.000000,0.041262,0.075253,0.317076,0.002549,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,1,true,16,TPCC,27172093,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000277,417.450882,57734.754060,358.581772,23.971365,1.356957,51.905889,0.925732,0.000000,0.000000,1506339
1,NO_WAIT,pf,100000,1,true,8,TPCC,10546929,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000082,61.130778,97784.981037,46.535438,4.637744,0.621457,11.415369,0.377440,0.000000,0.000000,747209
1,NO_WAIT,pf,100000,1,true,4,TPCC,9291721,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.077752,135783.869413,6.631813,0.888360,0.329432,2.834122,0.335177,0.000000,0.000000,376045
1,NO_WAIT,pf,100000,1,true,2,TPCC,3392722,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,2.584006,151658.319400,0.819265,0.200674,0.164547,1.050121,0.118833,0.000000,0.000000,195943
1,NO_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.588296,169982.360726,0.000000,0.041053,0.068159,0.287055,0.002488,0.000000,0.000000,100000
1,WOUND_WAIT,pf,100000,16,true,16,TPCC,27,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,20.016636,1101283.979078,0.000488,0.894058,3.223680,9.800248,0.299282,0.231401,0.001028,1377750
1,WOUND_WAIT,pf,100000,16,true,8,TPCC,6,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,8.475162,637013.418258,0.000091,0.366646,1.367568,3.918729,0.117875,0.086735,0.000180,674849
1,WOUND_WAIT,pf,100000,16,true,4,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.408138,330445.210327,0.000050,0.186080,0.795952,2.081506,0.063709,0.047753,0.000021,364162
1,WOUND_WAIT,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.018550,180038.119793,0.000000,0.084760,0.370027,0.889417,0.029368,0.022250,0.000007,181708
1,WOUND_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.042717,95903.308719,0.000000,0.037979,0.167787,0.291338,0.007244,0.003346,0.000000,100000
1,WOUND_WAIT,pf,100000,8,true,16,TPCC,7839,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,29.040013,794388.076873,0.051323,1.252374,2.274466,9.777255,0.336493,0.252170,9.321939,1441815
1,WOUND_WAIT,pf,100000,8,true,8,TPCC,20,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,8.034820,731435.384335,0.000267,0.395817,0.895187,3.607753,0.123317,0.091384,0.000276,734619
1,WOUND_WAIT,pf,100000,8,true,4,TPCC,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.872246,393361.348212,0.000031,0.188592,0.455572,1.825965,0.059837,0.043768,0.000061,380798
1,WOUND_WAIT,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.860465,210001.309630,0.000000,0.091322,0.214632,0.881278,0.030709,0.022956,0.000008,195350
1,WOUND_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.802530,124605.874112,0.000000,0.037859,0.120740,0.238417,0.007709,0.003598,0.000000,100000
1,WOUND_WAIT,pf,100000,4,true,16,TPCC,23109,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,49.116811,491981.454859,0.293242,1.418205,1.963203,9.590150,0.348436,0.272946,30.149664,1510285
1,WOUND_WAIT,pf,100000,4,true,8,TPCC,3833,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,12.017378,491797.132725,0.019167,0.530037,0.930073,4.124372,0.145188,0.107926,3.814339,738764
1,WOUND_WAIT,pf,100000,4,true,4,TPCC,4,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.741860,418214.449419,0.000051,0.208854,0.374836,1.804066,0.067780,0.051741,0.000103,391225
1,WOUND_WAIT,pf,100000,4,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.576306,249407.158888,0.000014,0.090868,0.166953,0.776998,0.029622,0.021954,0.000002,196571
1,WOUND_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.793442,126033.131388,0.000000,0.034554,0.113735,0.267869,0.007153,0.003151,0.000000,100000
1,WOUND_WAIT,pf,100000,2,true,16,TPCC,21027,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,92.132998,275107.861339,0.784369,1.559533,1.684853,10.317860,0.404291,0.323384,72.987261,1584157
1,WOUND_WAIT,pf,100000,2,true,8,TPCC,11801,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,21.587990,289129.643793,0.124933,0.643712,0.824545,4.469134,0.160702,0.123216,13.214660,780216
1,WOUND_WAIT,pf,100000,2,true,4,TPCC,2192,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,4.788285,311272.200790,0.008455,0.229702,0.374796,1.687779,0.076201,0.058699,1.501507,372615
1,WOUND_WAIT,pf,100000,2,true,2,TPCC,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.561202,255090.658952,0.000019,0.089082,0.171940,0.792365,0.029053,0.021590,0.000061,199124
1,WOUND_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.663914,150621.854376,0.000000,0.036517,0.077306,0.222646,0.007152,0.003255,0.000000,100000
1,WOUND_WAIT,pf,100000,1,true,16,TPCC,17485,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000107,171.050687,149557.259975,1.578364,1.621415,1.530754,10.613203,0.393035,0.314905,151.600823,1598867
1,WOUND_WAIT,pf,100000,1,true,8,TPCC,9759,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000053,42.701558,149683.531916,0.337577,0.735348,0.779957,4.931943,0.196804,0.158381,33.772027,798965
1,WOUND_WAIT,pf,100000,1,true,4,TPCC,5834,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,10.723016,148214.646577,0.061890,0.329332,0.420306,2.183197,0.088993,0.070391,6.539773,397327
1,WOUND_WAIT,pf,100000,1,true,2,TPCC,887,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,2.788050,142046.968108,0.005289,0.134740,0.194112,1.023651,0.040263,0.031222,0.874021,198017
1,WOUND_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.535520,186734.405743,0.000000,0.033491,0.067167,0.163044,0.006731,0.002976,0.000000,100000
1,WAIT_DIE,pf,100000,16,true,16,TPCC,406,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,17.546183,1201609.706392,0.001227,0.962876,3.086962,8.252533,0.251674,0.186703,0.000301,1317729
1,WAIT_DIE,pf,100000,16,true,8,TPCC,78,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,9.230322,617620.943004,0.000329,0.377314,1.521672,4.234346,0.129063,0.095501,0.000122,712605
1,WAIT_DIE,pf,100000,16,true,4,TPCC,18,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.627841,320168.282348,0.000083,0.181525,0.752042,2.115789,0.073026,0.056931,0.000011,370422
1,WAIT_DIE,pf,100000,16,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.059660,182929.239446,0.000017,0.087962,0.407068,0.958822,0.031854,0.024069,0.000024,188386
1,WAIT_DIE,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.081416,92471.333563,0.000000,0.043782,0.157622,0.407896,0.007344,0.003378,0.000000,100000
1,WAIT_DIE,pf,100000,8,true,16,TPCC,28836182,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,26.862738,825022.684378,8.143475,1.873428,2.217498,9.116095,1.398391,0.263494,0.410239,1385148
1,WAIT_DIE,pf,100000,8,true,8,TPCC,170,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.672727,664777.283274,0.000565,0.400050,1.192784,4.212630,0.149382,0.115157,0.000185,720679
1,WAIT_DIE,pf,100000,8,true,4,TPCC,16,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.805863,403394.406235,0.000088,0.176818,0.423808,1.788801,0.066862,0.051205,0.000063,383816
1,WAIT_DIE,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.793964,222639.876007,0.000000,0.088814,0.213177,0.842642,0.037397,0.029535,0.000000,199704
1,WAIT_DIE,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.848860,117805.101158,0.000000,0.042929,0.118981,0.368636,0.007199,0.003316,0.000000,100000
1,WAIT_DIE,pf,100000,4,true,16,TPCC,28718151,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,49.097544,440324.106692,17.539158,3.406711,1.735012,12.217486,1.568996,0.410213,10.012494,1351177
1,WAIT_DIE,pf,100000,4,true,8,TPCC,13067467,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.269712,461441.321823,3.775319,0.837445,0.879682,4.193360,0.677677,0.130933,0.120803,707719
1,WAIT_DIE,pf,100000,4,true,4,TPCC,78,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.343780,448499.629609,0.000198,0.189735,0.323732,1.557417,0.059008,0.044045,0.000076,374921
1,WAIT_DIE,pf,100000,4,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.544791,251176.956325,0.000018,0.085723,0.175588,0.738949,0.026204,0.018729,0.000000,194008
1,WAIT_DIE,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.842517,118692.024525,0.000000,0.046509,0.110375,0.412839,0.007782,0.003589,0.000000,100000
1,WAIT_DIE,pf,100000,2,true,16,TPCC,20111849,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,81.230553,260586.086678,32.847446,5.512624,1.303449,18.314093,1.245591,0.450811,23.700325,1322972
1,WAIT_DIE,pf,100000,2,true,8,TPCC,13336068,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,19.799924,279982.081838,7.093893,1.458604,0.696152,5.367504,0.743794,0.206694,3.988878,692953
1,WAIT_DIE,pf,100000,2,true,4,TPCC,7164189,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,5.946103,256274.744425,1.845412,0.505893,0.408627,2.291725,0.358784,0.092646,0.020067,380959
1,WAIT_DIE,pf,100000,2,true,2,TPCC,77,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.754568,224776.638240,0.000140,0.088537,0.177453,0.913969,0.030161,0.022409,0.000036,197193
1,WAIT_DIE,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.684999,145985.677660,0.000000,0.040736,0.071698,0.334913,0.006856,0.003054,0.000000,100000
1,WAIT_DIE,pf,100000,1,true,16,TPCC,17580350,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000165,260.681600,96690.338115,115.597417,15.645425,1.417049,49.597466,1.510049,0.834693,87.848295,1575337
1,WAIT_DIE,pf,100000,1,true,8,TPCC,9863751,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,49.619847,127093.015046,20.230481,3.581654,0.734278,11.683030,0.682526,0.305135,14.056678,788292
1,WAIT_DIE,pf,100000,1,true,4,TPCC,6230085,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.315457,136417.647906,4.067546,0.916543,0.383696,3.226521,0.362836,0.124907,2.174430,385907
1,WAIT_DIE,pf,100000,1,true,2,TPCC,3462442,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,2.821303,140734.992012,0.883994,0.240331,0.179947,1.110851,0.166536,0.040559,0.009720,198528
1,WAIT_DIE,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.614414,162756.822454,0.000000,0.040204,0.067046,0.301761,0.006756,0.003014,0.000000,100000
1,NO_WAIT,pf,100000,16,true,16,TPCC,414,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,16.668559,1175729.254507,0.001845,0.795232,2.999486,7.896072,0.039600,0.000000,0.000000,1224857
1,NO_WAIT,pf,100000,16,true,8,TPCC,106,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,9.221040,636197.188178,0.000529,0.384671,1.761109,4.201737,0.022446,0.000000,0.000000,733300
1,NO_WAIT,pf,100000,16,true,4,TPCC,23,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,3.647666,343808.883988,0.000069,0.152963,0.651399,1.631822,0.009058,0.000000,0.000000,313525
1,NO_WAIT,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.106722,176993.428527,0.000000,0.084919,0.306526,0.880047,0.005131,0.000000,0.000000,186438
1,NO_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.106755,90354.213854,0.000000,0.045177,0.170098,0.432403,0.002810,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,8,true,16,TPCC,30526302,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,27.199087,791537.746763,8.747806,1.767763,2.360537,9.394838,1.207022,0.000000,0.000000,1345569
1,NO_WAIT,pf,100000,8,true,8,TPCC,331,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,6.968887,845514.592937,0.000872,0.352805,0.730809,3.173812,0.020024,0.000000,0.000000,736537
1,NO_WAIT,pf,100000,8,true,4,TPCC,41,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.502490,440276.550858,0.000242,0.174141,0.392673,1.635765,0.010537,0.000000,0.000000,385516
1,NO_WAIT,pf,100000,8,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.611320,243884.468002,0.000019,0.085255,0.205007,0.720583,0.005222,0.000000,0.000000,196488
1,NO_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.931845,107313.932108,0.000000,0.044438,0.128897,0.439582,0.003056,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,4,true,16,TPCC,40039252,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,46.164290,428302.307768,27.771576,3.154937,1.499829,10.274608,1.490442,0.000000,0.000000,1235767
