ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3488911, 0, 0, 0, 0, 174305,0,0,0,0, 198545, 0, 0, 0, 1799.63,604613, 219.148, 1183.17, 1137.83, 0, 0, 0, 8.94524, 1282.86, 276.617, 0, 0, 0, 0, 0, 0, 51.6017, 9067320, 0, 0, 3864561
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,96,false,YCSB,false,0.9, 4030549, 0, 0, 0, 0, 116719,0,0,0,0, 140426, 0, 0, 0, 1439.62,684002, 242.391, 758.66, 712.507, 0, 0, 0, 9.78596, 859.513, 317.403, 0, 0, 0, 0, 0, 0, 58.1715, 10257332, 0, 0, 4330185
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,64,false,YCSB,false,0.9, 4006845, 0, 0, 0, 0, 59921,0,0,0,0, 75084, 0, 0, 0, 959.596,852955, 193.258, 280.654, 237.435, 0, 0, 0, 7.95559, 400.924, 314.271, 0, 0, 0, 0, 0, 0, 44.2615, 12788937, 0, 0, 4426057
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1970594, 0, 0, 0, 0, 31718,0,0,0,0, 36134, 0, 0, 0, 479.664,886192, 58.33, 54.5887, 30.7628, 0, 0, 0, 5.63945, 174.853, 154.896, 0, 0, 0, 0, 0, 0, 3.80983, 13283581, 0, 0, 1600975
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,16,false,YCSB,false,0.9, 612191, 0, 0, 0, 0, 23846,0,0,0,0, 25120, 0, 0, 0, 239.901,637203, 12.0682, 20.0938, 9.58699, 0, 0, 0, 3.48699, 101.972, 48.3034, 0, 0, 0, 0, 0, 0, 0.375814, 9554092, 0, 0, 313743
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,YCSB,false,0.9, 140007, 0, 0, 0, 0, 20202,0,0,0,0, 20581, 0, 0, 0, 119.955,388786, 2.18521, 7.9449, 3.24743, 0, 0, 0, 2.26855, 57.5801, 11.1825, 0, 0, 0, 0, 0, 0, 0.0598202, 5829617, 0, 0, 56137
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,YCSB,false,0.9, 20914, 0, 0, 0, 0, 18013,0,0,0,0, 18101, 0, 0, 0, 59.9842,220994, 0.288297, 2.95503, 0.922794, 0, 0, 0, 1.23968, 30.3868, 1.72654, 0, 0, 0, 0, 0, 0, 0.00982986, 3314036, 0, 0, 9204
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,YCSB,false,0.9, 971, 0, 0, 0, 0, 22330,0,0,0,0, 22344, 0, 0, 0, 29.9999,89507.7, 0.0181314, 0.924466, 0.196047, 0, 0, 0, 0.580104, 16.4631, 0.108573, 0, 0, 0, 0, 0, 0, 0.000889824, 1342612, 0, 0, 875
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,YCSB,false,0.9, 0, 0, 0, 0, 0, 18603,0,0,0,0, 18603, 0, 0, 0, 15,53752, 0, 0.263175, 0.0200298, 0, 0, 0, 0.38274, 6.14403, 0.0192745, 0, 0, 0, 0, 0, 0, 0, 806281, 0, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3496486, 0, 0, 0, 0, 173912,0,0,0,0, 198391, 0, 0, 0, 1799.62,605090, 221.466, 1181.88, 1136.43, 0, 0, 0, 9.06029, 1280.28, 277.107, 0, 0, 0, 0, 0, 0, 51.7235, 9074453, 0, 0, 3876813
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,96,false,YCSB,false,0.9, 4026842, 0, 0, 0, 0, 116674,0,0,0,0, 140310, 0, 0, 0, 1439.59,684551, 241.887, 758.739, 712.534, 0, 0, 0, 9.82514, 859.766, 317.133, 0, 0, 0, 0, 0, 0, 58.1762, 10265365, 0, 0, 4329127
