ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,632074,0,38170,0,0,0,0,48010,76.292,333295.0,15.6306,1.7150900000000002,0.0,0,0,1.96045,11.952,48.8786,0,0,0,0,141154671,3.6821599999999997,1589233,0,351260
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1736361,0,59246,0,0,0,0,100721,160.043,158872.0,65.8914,2.38025,0.0,0,0,1.4555200000000001,8.246889999999999,133.893,0,0,0,0,112572492,5.78803,1589147,0,1126037
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,341,0,18422,0,0,0,0,18426,27.7421,868310.0,0.00691362,0.956091,0.0,0,0,2.14015,15.6846,0.05938380000000001,0,0,0,0,0,0.0,1505548,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,1215,0,20122,0,0,0,0,20146,31.0886,794173.0,0.0373293,1.05809,0.0,0,0,2.60197,17.8774,0.130407,0,0,0,0,0,0.0,1543107,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,41754,0,21386,0,0,0,0,21966,34.0587,728397.0,0.898684,1.08654,0.0,0,0,2.92043,18.0432,3.25958,0,0,0,0,0,0.0,1550517,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,914528,0,34831,0,0,0,0,62597,97.5129,255631.0,43.2472,1.81617,0.0,0,0,2.1447,13.5843,70.8186,0,0,0,0,0,0.0,1557957,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1968807,0,35753,0,0,0,0,107243,168.31099999999998,149213.0,112.19200000000001,2.05546,0.0,0,0,1.41841,7.48089,151.627,0,0,0,0,0,0.0,1569638,0,0
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,0,0,19003,0,0,0,0,19003,28.9402,841965.0,0.0,1.49881,0.0189642,0,0,2.0583099999999996,15.686,0.034168699999999996,0,0,0,0,0,2.1935e-05,1522915,0,11
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,52,0,19585,0,0,0,0,19585,30.3055,816916.0,0.00069681,1.518,0.0189205,0,0,2.30005,16.7297,0.0388365,0,0,0,0,0,7.026e-06,1547315,0,9
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,0,0,17877,0,0,0,0,17877,27.4357,894995.0,0.0,1.43969,0.0195894,0,0,1.72698,15.1787,0.033242900000000006,0,0,0,0,0,1.8729e-05,1534678,0,28
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,183,0,19377,0,0,0,0,19378,28.8728,825637.0,0.00252735,1.52275,0.045082599999999994,0,0,1.9002,16.6058,0.048121,0,0,0,0,0,4.936e-06,1489903,0,9
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,366,0,24176,0,0,0,0,24180,37.5553,661680.0,0.00720802,2.0486,0.124597,0,0,3.9975300000000002,22.6038,0.0725677,0,0,0,0,0,0.000759555,1553102,0,911
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,8286,0,19896,0,0,0,0,19982,31.1874,800715.0,0.134321,1.69023,0.060535900000000004,0,0,2.17136,17.6975,0.67972,0,0,0,0,0,0.000416459,1560766,0,601
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,179420,0,27447,0,0,0,0,30497,47.5847,524659.0,4.7567699999999995,5.84865,3.00826,0,0,2.31485,20.2628,13.9191,0,0,0,0,0,0.051789,1560358,0,56715
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,286485,0,27091,0,0,0,0,33247,52.2578,481285.0,9.67124,4.29519,1.55548,0,0,2.20457,16.9563,22.166,0,0,0,0,0,0.022311400000000002,1571931,0,38215
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,883642,0,37412,0,0,0,0,59189,94.1459,270345.0,34.6321,7.52385,3.22477,0,0,1.2506700000000002,12.865,68.0702,0,0,0,0,0,0.0618154,1590744,0,188591
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,968878,0,37245,0,0,0,0,63881,101.211,250498.0,42.1925,7.411510000000001,3.17053,0,0,1.40242,13.2262,74.5338,0,0,0,0,0,0.046664599999999994,1584568,0,156986
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,90,0,17815,0,0,0,0,17816,27.1094,898038.0,0.000977002,1.21824,0.0,0,0,2.07029,14.6393,0.040186599999999996,0,0,0,0,165963079,0.0008545610000000001,1521581,0,168
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,285,0,18121,0,0,0,0,18124,28.1618,882803.0,0.00325149,1.29182,0.0,0,0,2.32349,15.6376,0.057946199999999996,0,0,0,0,158592230,0.00315196,1553834,0,603
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,11696,0,20766,0,0,0,0,20885,31.9577,766100.0,0.181956,1.42022,0.0,0,0,2.75251,17.5998,0.9422940000000001,0,0,0,0,155007908,1.05615,1530174,0,27202
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,255224,0,35556,0,0,0,0,41244,64.52600000000001,387954.0,8.89574,2.38445,0.0,0,0,2.30388,14.392999999999999,19.7783,0,0,0,0,193484693,17.2626,1564569,0,1027111
