ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011208,-nan,0.000000,0.000000,0.000026,20.158449,304467.468704,0.000000,0.444949,2.600684,12.633579,0.009794,0.000000,0.000261,767199
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017526,-nan,0.000000,0.000000,0.000019,27.730145,857669.370066,0.000000,0.758843,2.619474,16.391981,0.017319,0.000000,0.001187,1486456
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.5,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036127,-nan,0.000000,0.000000,0.000015,46.346207,2119265.200070,0.000010,2.191469,2.310193,24.699272,0.033559,0.000000,0.005900,3069372
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001098,-nan,0.000000,0.000000,0.000019,1.930822,51791.425288,0.000000,0.037354,0.310187,0.971285,0.001064,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002208,-nan,0.000000,0.000000,0.000041,7.883262,49046.700321,0.000000,0.096235,1.552466,5.123957,0.002136,0.000000,0.000000,193324
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004466,-nan,0.000000,0.000000,0.000032,12.052102,126629.534161,0.000000,0.196205,1.962831,7.563179,0.006804,0.000000,0.000002,381538
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009845,-nan,0.000000,0.000000,0.000022,16.398954,359234.141805,0.000000,0.366626,1.938020,9.986828,0.008521,0.000000,0.000070,736383
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017516,-nan,0.000000,0.000000,0.000017,25.322577,968465.733120,0.000000,0.711039,2.264745,14.271079,0.017483,0.000000,0.000300,1532753
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037508,-nan,0.000000,0.000000,0.000022,67.136684,1464355.917452,0.000000,1.634488,7.334679,41.269552,0.038124,0.000000,0.002782,3072250
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001085,-nan,0.000000,0.000000,0.000019,1.911897,52304.076942,0.000000,0.036810,0.306175,1.103958,0.001013,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.7,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002226,-nan,0.000000,0.000000,0.000042,7.998575,47136.644488,0.000026,0.103299,1.597754,5.155900,0.002282,0.000000,0.009393,188513
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.7,8,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004523,-nan,0.000000,0.000000,0.000029,10.561504,138484.819485,0.000111,0.210154,1.671638,6.439627,0.008020,0.000000,0.042502,365652
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.7,90,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009778,-nan,0.000000,0.000000,0.000023,17.200462,349861.304468,0.001762,0.569495,2.104778,10.418398,0.016470,0.000000,0.151827,752222
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.7,880,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032697,-nan,0.000000,0.000000,0.000023,33.769928,706668.014669,0.014549,1.283198,3.870836,20.238121,0.088269,0.000000,0.656806,1491508
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.7,5987,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050061,-nan,0.000000,0.000000,0.000023,69.629484,1407128.514550,0.117646,3.295487,7.515097,36.821214,0.519362,0.000000,3.141607,3061801
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001078,-nan,0.000000,0.000000,0.000019,1.893948,52799.759269,0.000000,0.042004,0.300681,1.116877,0.001035,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002174,-nan,0.000000,0.000000,0.000033,6.377452,60421.936857,0.000000,0.105074,1.164666,4.060387,0.002138,0.000000,0.007795,192669
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.7,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004696,-nan,0.000000,0.000000,0.000029,11.056005,136688.070508,0.000086,0.221999,1.835242,6.797395,0.011114,0.000000,0.049665,377806
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.7,89,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010010,-nan,0.000000,0.000000,0.000021,16.010620,373340.703415,0.001450,0.585281,1.988825,9.315509,0.016634,0.000000,0.128858,747177
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.7,781,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026142,-nan,0.000000,0.000000,0.000021,31.693893,777589.298313,0.014688,1.257741,2.996552,18.975112,0.080809,0.000000,0.807580,1540302
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.3,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.7,5140,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047972,-nan,0.000000,0.000000,0.000023,70.268604,1378257.405268,0.108902,3.153889,5.781994,40.324205,0.446096,0.000000,3.596364,3026507
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000019,1.859814,53768.806120,0.000000,0.046580,0.300944,1.063098,0.001073,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003464,-nan,0.000000,0.000000,0.000037,7.395895,53360.412132,0.000000,0.119123,1.321390,4.812103,0.002356,0.000000,0.006359,197324
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.7,9,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004512,-nan,0.000000,0.000000,0.000028,10.577218,142938.909713,0.000164,0.240783,1.579699,6.583922,0.007375,0.000000,0.028182,377974
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.7,55,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009813,-nan,0.000000,0.000000,0.000021,15.920348,373951.120553,0.000812,0.495549,2.031952,9.597446,0.013192,0.000000,0.081905,744179
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.7,500,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020685,-nan,0.000000,0.000000,0.000023,34.577570,701191.671027,0.008180,1.356500,4.049893,21.294095,0.060294,0.000000,0.509494,1515344
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.5,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.7,3738,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045750,-nan,0.000000,0.000000,0.000020,59.402184,1626453.333004,0.067068,3.189974,6.138311,32.302314,0.332874,0.000000,1.646655,3019215
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001098,-nan,0.000000,0.000000,0.000018,1.811907,55190.483751,0.000000,0.042551,0.296552,0.937409,0.001076,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002112,-nan,0.000000,0.000000,0.000036,6.568154,55654.599369,0.000000,0.104781,1.101753,4.288916,0.002095,0.000000,0.002004,182774
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.7,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004573,-nan,0.000000,0.000000,0.000032,11.566577,125329.729523,0.000043,0.221398,1.848695,7.504160,0.007211,0.000000,0.021312,362409
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.7,24,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009904,-nan,0.000000,0.000000,0.000021,16.584600,376396.909040,0.000340,0.474167,1.839079,10.210285,0.011223,0.000000,0.132288,780299
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.7,219,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042275,-nan,0.000000,0.000000,0.000020,31.709998,790377.836364,0.003739,1.209027,3.204858,19.151899,0.036500,0.000000,0.408918,1566430
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.7,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.7,1832,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046740,-nan,0.000000,0.000000,0.000018,53.629533,1813720.665563,0.026888,3.083106,5.404575,29.927038,0.194333,0.000000,0.912609,3039656
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001100,-nan,0.000000,0.000000,0.000018,1.775005,56337.857092,0.000000,0.037971,0.295356,0.883935,0.001076,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002173,-nan,0.000000,0.000000,0.000038,6.979978,52529.966070,0.000000,0.096191,1.310087,4.528262,0.002059,0.000000,0.001343,183329
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.7,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004707,-nan,0.000000,0.000000,0.000029,11.393827,137719.131251,0.000000,0.208396,1.636807,7.412915,0.008038,0.000000,0.004294,392287
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.7,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009302,-nan,0.000000,0.000000,0.000022,16.059233,367719.181046,0.000082,0.384150,2.112641,9.892727,0.009198,0.000000,0.016224,738161
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,16,YCSB,false,0.7,30,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019294,-nan,0.000000,0.000000,0.000021,31.493686,746311.370182,0.000966,0.829230,3.855548,19.420810,0.021021,0.000000,0.215161,1469006
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.9,16,false,0.1,true,false,1024*1024*10,32,YCSB,false,0.7,246,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056794,-nan,0.000000,0.000000,0.000021,57.842404,1523690.469521,0.004885,2.138598,6.104357,35.200316,0.054898,0.000000,1.278092,2754185
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,1,YCSB,false,0.9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000014,1.401741,71339.873952,0.000000,0.035698,0.246194,0.785525,0.001030,0.000000,0.000000,100000
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,2,YCSB,false,0.9,1010,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002363,-nan,0.000000,0.000000,0.000030,5.915731,66437.093846,0.019932,0.158201,1.120688,3.507536,0.080991,0.000000,0.240913,196512
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,4,YCSB,false,0.9,11534,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004552,-nan,0.000000,0.000000,0.000025,9.497641,153737.540983,0.224926,0.315516,1.120422,4.680639,0.898768,0.000000,0.999131,365036
50000,CLV,true,0,true,false,true,WR,0,false,100000,0,SPECIFIED,0.1,16,false,0.1,true,false,1024*1024*10,8,YCSB,false,0.9,67301,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011900,-nan,0.000000,0.000000,0.000037,30.243333,201575.138764,2.034082,0.840269,2.373699,10.414687,5.229817,0.000000,6.905903,762038
