IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
false,0, 0,false, 0.0197304, 0,100000,false, 3716,0.5, 0, 0.284249,0,LH_MCSLOCK,50000,IC3,8, 7554, 0.439194,TPCC, 728340, 1.01545,false, 0.0280411,false,0,false,true,true,8,true,0, 0, 0, 5.51959,0, 0, 0.0142072, 0, 0, 7554, 3716, 0.00646119, 0,true,true,1.05564e+06, 0, 0
true,0, 0,false, 0.0199785, 0,100000,false, 3294,0.5, 0, 0.637232,0,LH_MCSLOCK,50000,IC3,16, 9795, 0.459299,TPCC, 661643, 1.66305,false, 0.0425225,true,0,false,true,true,8,true,0, 0, 0, 6.49839,0, 0, 0.0138053, 0, 0, 9795, 3294, 0.00579975, 0,true,true,814532, 0, 0
false,0, 0,false, 0.0173711, 0,100000,false, 3376,0.5, 0, 0.636335,0,LH_MCSLOCK,50000,IC3,16, 9468, 0.458729,TPCC, 663945, 1.50454,false, 0.027582,false,0,false,true,true,8,true,0, 0, 0, 6.30335,0, 0, 0.0142155, 0, 0, 9468, 3376, 0.00613127, 0,true,true,842657, 0, 0
true,0, 0,false, 3.7012, 0,100000,false, 7792,0.5, 0, 0.499299,0,LH_MCSLOCK,50000,IC3,1, 24190, 5.26666,TPCC, 1565925, -5.6923,false, 12.8552,true,0,false,true,true,16,true,0, 0, 0, 37.9774,0, 0, 3.65776, 0, 0, 23590, 54362, 2.30829, 0,true,true,659728, 0, 0
false,0, 0,false, 3.1107, 0,100000,false, 7977,0.5, 0, 0.450505,0,LH_MCSLOCK,50000,IC3,1, 29931, 2.92567,TPCC, 1575413, -16.2777,false, 20.9676,false,0,false,true,true,16,true,0, 0, 0, 47.2745,0, 0, 3.83864, 0, 0, 29194, 57012, 0.241626, 0,true,true,533197, 0, 0
true,0, 0,false, 1.73111, 0,100000,false, 7663,0.5, 0, 0.384927,0,LH_MCSLOCK,50000,IC3,2, 13456, 2.79225,TPCC, 1515652, -0.00828611,false, 4.4185,true,0,false,true,true,16,true,0, 0, 0, 20.4507,0, 0, 0.861009, 0, 0, 13373, 18296, 0.793918, 0,true,true,1.1858e+06, 0, 0
false,0, 0,false, 1.52264, 0,100000,false, 7785,0.5, 0, 0.46939,0,LH_MCSLOCK,50000,IC3,2, 17239, 2.07658,TPCC, 1522473, -5.10466,false, 9.08189,false,0,false,true,true,16,true,0, 0, 0, 26.3123,0, 0, 0.909892, 0, 0, 17132, 19020, 0.145163, 0,true,true,925785, 0, 0
true,0, 0,false, 0.886372, 0,100000,false, 7596,0.5, 0, 0.383515,0,LH_MCSLOCK,50000,IC3,4, 10042, 1.80766,TPCC, 1526497, 1.38742,false, 1.65981,true,0,false,true,true,16,true,0, 0, 0, 15.3726,0, 0, 0.194964, 0, 0, 10029, 9674, 0.205457, 0,true,true,1.5888e+06, 0, 0
false,0, 0,false, 0.677073, 0,100000,false, 7343,0.5, 0, 0.331867,0,LH_MCSLOCK,50000,IC3,4, 9945, 1.4395,TPCC, 1451703, -0.252605,false, 2.6458,false,0,false,true,true,16,true,0, 0, 0, 14.4748,0, 0, 0.203235, 0, 0, 9930, 9595, 0.0644124, 0,true,true,1.60466e+06, 0, 0
true,0, 0,false, 0.346564, 0,100000,false, 6823,0.5, 0, 0.660297,0,LH_MCSLOCK,50000,IC3,8, 9080, 1.1852,TPCC, 1369076, 2.13193,false, 0.534749,true,0,false,true,true,16,true,0, 0, 0, 12.4664,0, 0, 0.060661, 0, 0, 9077, 7248, 0.0489304, 0,true,true,1.75714e+06, 0, 0
false,0, 0,false, 0.274631, 0,100000,false, 6657,0.5, 0, 0.408797,0,LH_MCSLOCK,50000,IC3,8, 8806, 1.12251,TPCC, 1353078, 1.38719,false, 0.795933,false,0,false,true,true,16,true,0, 0, 0, 11.9489,0, 0, 0.0653924, 0, 0, 8803, 7146, 0.029815, 0,true,true,1.81182e+06, 0, 0
true,0, 0,false, 0.0481495, 0,100000,false, 6578,0.5, 0, 1.05583,0,LH_MCSLOCK,50000,IC3,16, 9680, 0.932197,TPCC, 1319436, 2.90051,false, 0.0854462,true,0,false,true,true,16,true,0, 0, 0, 12.8068,0, 0, 0.027631, 0, 0, 9680, 6578, 0.0115701, 0,true,true,1.64842e+06, 0, 0
false,0, 0,false, 0.0427972, 0,100000,false, 6396,0.5, 0, 1.18234,0,LH_MCSLOCK,50000,IC3,16, 9887, 0.934834,TPCC, 1271473, 3.07752,false, 0.0542833,false,0,false,true,true,16,true,0, 0, 0, 12.6054,0, 0, 0.0273346, 0, 0, 9887, 6396, 0.0113373, 0,true,true,1.61387e+06, 0, 0
true,0, 0,false, 21.2754, 0,100000,false, 15717,0.5, 0, 1.1269,0,LH_MCSLOCK,50000,IC3,1, 51946, 17.8093,TPCC, 3157919, -50.179,false, 69.2797,true,0,false,true,true,32,true,0, 0, 0, 164.464,0, 0, 23.2818, 0, 0, 47797, 314833, 6.59999, 0,true,true,614440, 0, 0
false,0, 0,false, 20.6826, 0,100000,false, 15578,0.5, 0, 1.14883,0,LH_MCSLOCK,50000,IC3,1, 64231, 10.7372,TPCC, 3141813, -85.6241,false, 97.7862,false,0,false,true,true,32,true,0, 0, 0, 202.361,0, 0, 23.0575, 0, 0, 59466, 311454, 0.790501, 0,true,true,496825, 0, 0
true,0, 0,false, 7.83193, 0,100000,false, 15162,0.5, 0, 1.13484,0,LH_MCSLOCK,50000,IC3,2, 25655, 10.6172,TPCC, 3068029, -12.2695,false, 27.0726,true,0,false,true,true,32,true,0, 0, 0, 78.9036,0, 0, 7.1927, 0, 0, 25031, 106845, 4.6016, 0,true,true,1.24426e+06, 0, 0
false,0, 0,false, 6.68856, 0,100000,false, 15344,0.5, 0, 1.1485,0,LH_MCSLOCK,50000,IC3,2, 33950, 6.00046,TPCC, 3063309, -37.5018,false, 48.0738,false,0,false,true,true,32,true,0, 0, 0, 104.261,0, 0, 7.27548, 0, 0, 33168, 107978, 0.459676, 0,true,true,940201, 0, 0
