IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_MODIFIED_TPCC,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,IC3_RENDEZVOUS,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
false,0, 0,false, 0.0150314, 0,100000,false, 967,0.5, 0, 0.239518,0,LH_MCSLOCK,50000,BAMBOO,16, 10328, 0.139903,TPCC, 195563, 0.931394,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 2.03497,0, 0, 0.00356676, 0, 0, 10328, 967, 0.00178999, 0,true,true,192202, 0, 0
false,0, 0,false, 0.0583229, 0,100000,false, 1935,0.5, 0, 0.258318,0,LH_MCSLOCK,50000,BAMBOO,1, 12141, 1.00502,TPCC, 393369, 2.86728,false, 0.0280364,true,0,false,true,false,true,4,true,0, 0, 0, 4.8053,0, 0, 0.207781, 36592, 0, 12067, 4510, 0.380303, 0,true,true,327446, 0, 0
false,0, 0,false, 0.0311093, 0,100000,false, 1979,0.5, 0, 0.257683,0,LH_MCSLOCK,50000,BAMBOO,2, 9057, 0.472355,TPCC, 395962, 1.99653,false, 0.00285497,true,0,false,true,false,true,4,true,0, 0, 0, 3.61235,0, 0, 0.0484434, 7259, 0, 9044, 2514, 0.102278, 0,true,true,438454, 0, 0
false,0, 0,false, 0.0233204, 0,100000,false, 1917,0.5, 0, 0.221502,0,LH_MCSLOCK,50000,BAMBOO,4, 8135, 0.267638,TPCC, 375181, 1.61011,false, 1.96e-06,true,0,false,true,false,true,4,true,0, 0, 0, 3.07579,0, 0, 0.00665108, 2, 0, 8135, 1917, 0.00334352, 0,true,true,487915, 0, 0
false,0, 0,false, 0.0253067, 0,100000,false, 1909,0.5, 0, 0.254145,0,LH_MCSLOCK,50000,BAMBOO,8, 8943, 0.287938,TPCC, 384666, 1.75537,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 3.46554,0, 0, 0.00712097, 0, 0, 8943, 1909, 0.0035001, 0,true,true,443989, 0, 0
false,0, 0,false, 0.0266132, 0,100000,false, 1689,0.5, 0, 0.397618,0,LH_MCSLOCK,50000,BAMBOO,16, 10090, 0.265927,TPCC, 346016, 1.74169,false, 9.74e-07,true,0,false,true,false,true,4,true,0, 0, 0, 3.51805,0, 0, 0.00655358, 1, 0, 10090, 1689, 0.00327619, 0,true,true,393418, 0, 0
false,0, 0,false, 0.302336, 0,100000,false, 4032,0.5, 0, 0.541839,0,LH_MCSLOCK,50000,BAMBOO,1, 17813, 3.92515,TPCC, 786699, 8.49398,false, 0.323955,true,0,false,true,false,true,8,true,0, 0, 0, 14.0909,0, 0, 1.25828, 232879, 0, 17527, 20109, 2.09376, 0,true,true,446644, 0, 0
false,0, 0,false, 0.113449, 0,100000,false, 3803,0.5, 0, 0.551292,0,LH_MCSLOCK,50000,BAMBOO,2, 11552, 1.65141,TPCC, 775219, 5.1834,false, 0.0327292,true,0,false,true,false,true,8,true,0, 0, 0, 9.01272,0, 0, 0.417222, 69313, 0, 11479, 8963, 0.731779, 0,true,true,688111, 0, 0
false,0, 0,false, 0.0689261, 0,100000,false, 3646,0.5, 0, 0.551634,0,LH_MCSLOCK,50000,BAMBOO,4, 10884, 1.05053,TPCC, 731546, 4.55017,false, 0.0077916,true,0,false,true,false,true,8,true,0, 0, 0, 8.01954,0, 0, 0.0953241, 13786, 0, 10868, 4689, 0.2233, 0,true,true,729763, 0, 0
false,0, 0,false, 0.0491266, 0,100000,false, 3533,0.5, 0, 0.494078,0,LH_MCSLOCK,50000,BAMBOO,8, 9195, 0.589071,TPCC, 733440, 3.43152,false, 8.517e-06,true,0,false,true,false,true,8,true,0, 0, 0, 6.79364,0, 0, 0.01386, 4, 0, 9195, 3533, 0.00699486, 0,true,true,863678, 0, 0
false,0, 0,false, 0.0586148, 0,100000,false, 3422,0.5, 0, 0.926824,0,LH_MCSLOCK,50000,BAMBOO,16, 11546, 0.584667,TPCC, 685120, 4.13124,false, 1.15e-06,true,0,false,true,false,true,8,true,0, 0, 0, 7.96925,0, 0, 0.0141655, 1, 0, 11546, 3422, 0.00674224, 0,true,true,687763, 0, 0
false,0, 0,false, 1.983, 0,100000,false, 8099,0.5, 0, 1.03133,0,LH_MCSLOCK,50000,BAMBOO,1, 31994, 17.5242,TPCC, 1583946, 28.9626,false, 5.49151,true,0,false,true,false,true,16,true,0, 0, 0, 50.9125,0, 0, 6.07094, 1175148, 0, 30890, 86135, 11.2067, 0,true,true,497778, 0, 0
false,0, 0,false, 0.644182, 0,100000,false, 7695,0.5, 0, 1.19667,0,LH_MCSLOCK,50000,BAMBOO,2, 20001, 8.72669,TPCC, 1523466, 18.5307,false, 0.655553,true,0,false,true,false,true,16,true,0, 0, 0, 30.6354,0, 0, 2.4142, 428953, 0, 19686, 38393, 4.876, 0,true,true,795662, 0, 0
false,0, 0,false, 0.289052, 0,100000,false, 7664,0.5, 0, 1.26343,0,LH_MCSLOCK,50000,BAMBOO,4, 14900, 4.46556,TPCC, 1507293, 12.881,false, 0.108423,true,0,false,true,false,true,16,true,0, 0, 0, 22.6047,0, 0, 0.852086, 130620, 0, 14805, 18246, 1.79948, 0,true,true,1.06689e+06, 0, 0
false,0, 0,false, 0.166427, 0,100000,false, 7245,0.5, 0, 1.52499,0,LH_MCSLOCK,50000,BAMBOO,8, 13062, 2.4112,TPCC, 1455050, 10.5339,false, 0.013354,true,0,false,true,false,true,16,true,0, 0, 0, 19.1405,0, 0, 0.215257, 26212, 0, 13040, 9605, 0.645426, 0,true,true,1.21631e+06, 0, 0
false,0, 0,false, 0.142614, 0,100000,false, 7361,0.5, 0, 1.94689,0,LH_MCSLOCK,50000,BAMBOO,16, 12780, 1.38306,TPCC, 1460493, 9.50067,false, 1.935e-06,true,0,false,true,false,true,16,true,0, 0, 0, 18.8084,0, 0, 0.0317242, 2, 0, 12780, 7362, 0.0150088, 0,true,true,1.24242e+06, 0, 0
false,0, 0,false, 8.30643, 0,100000,false, 16029,0.5, 0, 1.97031,0,LH_MCSLOCK,50000,BAMBOO,1, 71141, 119.347,TPCC, 3184537, 146.608,false, 38.6866,true,0,false,true,false,true,32,true,0, 0, 0, 227.251,0, 0, 16.1455, 3065802, 0, 68752, 223733, 101.856, 0,true,true,448426, 0, 0
false,0, 0,false, 3.69286, 0,100000,false, 15208,0.5, 0, 2.02555,0,LH_MCSLOCK,50000,BAMBOO,2, 31320, 34.1544,TPCC, 3010600, 54.4826,false, 7.45963,true,0,false,true,false,true,32,true,0, 0, 0, 94.7118,0, 0, 11.5857, 1954362, 0, 30232, 163587, 23.4152, 0,true,true,1.01718e+06, 0, 0
false,0, 0,false, 1.52539, 0,100000,false, 15189,0.5, 0, 2.77857,0,LH_MCSLOCK,50000,BAMBOO,4, 23776, 20.3314,TPCC, 2999864, 41.3507,false, 1.51276,true,0,false,true,false,true,32,true,0, 0, 0, 71.7143,0, 0, 4.98041, 806414, 0, 23397, 78194, 11.6824, 0,true,true,1.33859e+06, 0, 0
false,0, 0,false, 0.700837, 0,100000,false, 14192,0.5, 0, 3.39049,0,LH_MCSLOCK,50000,BAMBOO,8, 19280, 10.693,TPCC, 2780676, 29.5099,false, 0.310523,true,0,false,true,false,true,32,true,0, 0, 0, 53.9636,0, 0, 1.6677, 217141, 0, 19154, 34475, 5.20957, 0,true,true,1.64892e+06, 0, 0
false,0, 0,false, 0.335006, 0,100000,false, 13653,0.5, 0, 3.38977,0,LH_MCSLOCK,50000,BAMBOO,16, 13821, 4.53207,TPCC, 2738233, 19.3787,false, 0.0303467,true,0,false,true,false,true,32,true,0, 0, 0, 38.121,0, 0, 0.391428, 54249, 0, 13799, 17916, 1.13576, 0,true,true,2.29856e+06, 0, 0
false,0, 0,false, 0.00324271, 0,100000,false, 503,0.5, 0, 0.0265917,0,LH_MCSLOCK,50000,SILO,1, 4861, 0.0447523,TPCC, 100000, 0.133739,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.489384,0, 0, 0.00182606, 0, 0, 4861, 503, 0, 0,true,true,204339, 0, 0
false,0, 0,false, 0.00355133, 0,100000,false, 524,0.5, 0, 0.0280043,0,LH_MCSLOCK,50000,SILO,2, 5096, 0.0468002,TPCC, 100000, 0.139761,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.513164,0, 0, 0.00186643, 0, 0, 5096, 524, 0, 0,true,true,194869, 0, 0
false,0, 0,false, 0.0043436, 0,100000,false, 514,0.5, 0, 0.0329938,0,LH_MCSLOCK,50000,SILO,4, 6294, 0.0453512,TPCC, 100000, 0.144464,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.633785,0, 0, 0.00178104, 0, 0, 6294, 514, 0, 0,true,true,157782, 0, 0
false,0, 0,false, 0.00477531, 0,100000,false, 499,0.5, 0, 0.0543302,0,LH_MCSLOCK,50000,SILO,8, 7390, 0.0483274,TPCC, 100000, 0.220037,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.743842,0, 0, 0.00179752, 0, 0, 7390, 499, 0, 0,true,true,134437, 0, 0
false,0, 0,false, 0.0061096, 0,100000,false, 522,0.5, 0, 0.0850755,0,LH_MCSLOCK,50000,SILO,16, 8402, 0.050848,TPCC, 100000, 0.221313,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.846401,0, 0, 0.00189903, 0, 0, 8402, 522, 0, 0,true,true,118147, 0, 0
false,0, 0,false, 0.331553, 0,100000,false, 943,0.5, 0, 0.0592995,0,LH_MCSLOCK,50000,SILO,1, 11738, 0.110125,TPCC, 183058, 0.250248,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 2.15512,0, 0, 0.937423, 0, 0, 9961, 12963, 0, 0,true,true,169882, 0, 0
false,0, 0,false, 0.00748418, 0,100000,false, 921,0.5, 0, 0.0631206,0,LH_MCSLOCK,50000,SILO,2, 5854, 0.0860831,TPCC, 192066, 0.244507,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.13178,0, 0, 0.00510963, 0, 0, 5853, 939, 0, 0,true,true,339405, 0, 0
false,0, 0,false, 0.00633866, 0,100000,false, 953,0.5, 0, 0.0666915,0,LH_MCSLOCK,50000,SILO,4, 5133, 0.0874803,TPCC, 195756, 0.200071,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.0112,0, 0, 0.00394502, 0, 0, 5133, 958, 0, 0,true,true,387174, 0, 0
false,0, 0,false, 0.00802117, 0,100000,false, 913,0.5, 0, 0.0699149,0,LH_MCSLOCK,50000,SILO,8, 6630, 0.0881051,TPCC, 190529, 0.269827,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.27136,0, 0, 0.00363911, 0, 0, 6630, 914, 0, 0,true,true,299724, 0, 0
false,0, 0,false, 0.0110118, 0,100000,false, 893,0.5, 0, 0.180739,0,LH_MCSLOCK,50000,SILO,16, 8453, 0.0929862,TPCC, 183009, 0.418325,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.55798,0, 0, 0.00362431, 0, 0, 8452, 895, 0, 0,true,true,234932, 0, 0
false,0, 0,false, 1.85267, 0,100000,false, 1793,0.5, 0, 0.0988875,0,LH_MCSLOCK,50000,SILO,1, 20549, 0.270546,TPCC, 358095, 0.400098,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 7.36627,0, 0, 4.86204, 0, 0, 15397, 64214, 0, 0,true,true,194451, 0, 0
false,0, 0,false, 0.588466, 0,100000,false, 1998,0.5, 0, 0.105247,0,LH_MCSLOCK,50000,SILO,2, 10678, 0.215381,TPCC, 389253, 0.398853,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 4.16924,0, 0, 1.86658, 0, 0, 9199, 26139, 0, 0,true,true,373452, 0, 0
false,0, 0,false, 0.0162268, 0,100000,false, 1929,0.5, 0, 0.125426,0,LH_MCSLOCK,50000,SILO,4, 6243, 0.184567,TPCC, 385945, 0.412817,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 2.42541,0, 0, 0.00964661, 0, 0, 6242, 1956, 0, 0,true,true,636503, 0, 0
false,0, 0,false, 0.0149134, 0,100000,false, 1864,0.5, 0, 0.152928,0,LH_MCSLOCK,50000,SILO,8, 6171, 0.178352,TPCC, 376383, 0.417097,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 2.33776,0, 0, 0.008369, 0, 0, 6171, 1879, 0, 0,true,true,644007, 0, 0
false,0, 0,false, 0.0169458, 0,100000,false, 1773,0.5, 0, 0.289029,0,LH_MCSLOCK,50000,SILO,16, 7358, 0.186065,TPCC, 353837, 0.619608,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 2.62054,0, 0, 0.00759401, 0, 0, 7358, 1778, 0, 0,true,true,540098, 0, 0
false,0, 0,false, 8.38824, 0,100000,false, 3707,0.5, 0, 0.197721,0,LH_MCSLOCK,50000,SILO,1, 35627, 0.657781,TPCC, 741392, 0.924788,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 26.4254,0, 0, 20.5648, 0, 0, 24328, 268629, 0, 0,true,true,224449, 0, 0
false,0, 0,false, 3.76863, 0,100000,false, 3746,0.5, 0, 0.217746,0,LH_MCSLOCK,50000,SILO,2, 21767, 0.520562,TPCC, 740845, 0.953699,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 16.1492,0, 0, 10.6504, 0, 0, 16711, 141494, 0, 0,true,true,367001, 0, 0
false,0, 0,false, 1.23895, 0,100000,false, 3558,0.5, 0, 0.235454,0,LH_MCSLOCK,50000,SILO,4, 12680, 0.416115,TPCC, 709853, 0.902267,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 9.03019,0, 0, 3.94974, 0, 0, 10975, 54590, 0, 0,true,true,628871, 0, 0
false,0, 0,false, 0.0391111, 0,100000,false, 3839,0.5, 0, 0.36959,0,LH_MCSLOCK,50000,SILO,8, 7513, 0.386415,TPCC, 749746, 1.02033,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 5.67184,0, 0, 0.0202037, 0, 0, 7512, 3895, 0, 0,true,true,1.0575e+06, 0, 0
false,0, 0,false, 0.0377262, 0,100000,false, 3153,0.5, 0, 0.751857,0,LH_MCSLOCK,50000,SILO,16, 8967, 0.380849,TPCC, 641383, 1.39674,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 5.78884,0, 0, 0.0173707, 0, 0, 8966, 3179, 0, 0,true,true,886372, 0, 0
false,0, 0,false, 36.8571, 0,100000,false, 7719,0.5, 0, 0.384683,0,LH_MCSLOCK,50000,SILO,1, 58804, 1.63986,TPCC, 1518910, 1.90882,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 89.3223,0, 0, 75.2592, 0, 0, 34541, 980043, 0, 0,true,true,272077, 0, 0
false,0, 0,false, 17.3476, 0,100000,false, 7052,0.5, 0, 0.40563,0,LH_MCSLOCK,50000,SILO,2, 37286, 1.26858,TPCC, 1435805, 1.88501,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 53.565,0, 0, 41.5519, 0, 0, 25224, 543939, 0, 0,true,true,428879, 0, 0
false,0, 0,false, 7.12501, 0,100000,false, 7182,0.5, 0, 0.433665,0,LH_MCSLOCK,50000,SILO,4, 21490, 1.00516,TPCC, 1430219, 1.58644,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 30.7832,0, 0, 20.3854, 0, 0, 16541, 271263, 0, 0,true,true,743377, 0, 0
false,0, 0,false, 2.88957, 0,100000,false, 6645,0.5, 0, 0.612625,0,LH_MCSLOCK,50000,SILO,8, 14216, 0.840926,TPCC, 1331700, 2.11759,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 18.9937,0, 0, 8.01422, 0, 0, 12092, 109823, 0, 0,true,true,1.1218e+06, 0, 0
false,0, 0,false, 0.0904794, 0,100000,false, 6226,0.5, 0, 1.40578,0,LH_MCSLOCK,50000,SILO,16, 10167, 0.806452,TPCC, 1238419, 3.55494,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 12.679,0, 0, 0.0382739, 0, 0, 10165, 6337, 0, 0,true,true,1.56279e+06, 0, 0
false,0, 0,false, 146.958, 0,100000,false, 15132,0.5, 0, 0.734494,0,LH_MCSLOCK,50000,SILO,1, 94392, 4.11271,TPCC, 2995565, 3.8599,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 282.674,0, 0, 249.877, 0, 0, 45305, 3241206, 0, 0,true,true,339112, 0, 0
false,0, 0,false, 78.4149, 0,100000,false, 14776,0.5, 0, 0.817107,0,LH_MCSLOCK,50000,SILO,2, 63122, 3.37745,TPCC, 2937410, 3.95997,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 185.413,0, 0, 155.115, 0, 0, 36426, 2016353, 0, 0,true,true,506960, 0, 0
false,0, 0,false, 40.3911, 0,100000,false, 14543,0.5, 0, 0.979671,0,LH_MCSLOCK,50000,SILO,4, 41162, 2.84265,TPCC, 2930209, 4.10002,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 120.676,0, 0, 92.1243, 0, 0, 27398, 1201760, 0, 0,true,true,777014, 0, 0
false,0, 0,false, 19.5835, 0,100000,false, 13996,0.5, 0, 1.51042,0,LH_MCSLOCK,50000,SILO,8, 27076, 2.35388,TPCC, 2771597, 4.65993,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 75.1537,0, 0, 47.6076, 0, 0, 20049, 625668, 0, 0,true,true,1.18013e+06, 0, 0
false,0, 0,false, 6.2423, 0,100000,false, 13081,0.5, 0, 2.16235,0,LH_MCSLOCK,50000,SILO,16, 16148, 1.67424,TPCC, 2590723, 3.9738,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 41.9787,0, 0, 17.5417, 0, 0, 13793, 238844, 0, 0,true,true,1.97489e+06, 0, 0
false,0, 0,false, 0.00386268, 0,100000,false, 503,0.5, 0, 0.0479791,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 5381, 0.0543375,TPCC, 100000, 0.266222,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.541968,0, 0, 0.00172175, 0, 0, 5381, 503, 0, 0,true,true,184513, 0, 2245306
false,0, 0,false, 0.00412895, 0,100000,false, 524,0.5, 0, 0.0474809,0,LH_MCSLOCK,50000,WOUND_WAIT,2, 5482, 0.0531913,TPCC, 100000, 0.269029,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.552344,0, 0, 0.00168416, 0, 0, 5482, 524, 0, 0,true,true,181046, 0, 2209089
false,0, 0,false, 0.00400915, 0,100000,false, 514,0.5, 0, 0.0488743,0,LH_MCSLOCK,50000,WOUND_WAIT,4, 5524, 0.0539749,TPCC, 100000, 0.249821,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.556471,0, 0, 0.00169276, 0, 0, 5524, 514, 0, 0,true,true,179704, 0, 2198330
false,0, 0,false, 0.00611527, 0,100000,false, 524,0.5, 0, 0.0818986,0,LH_MCSLOCK,50000,WOUND_WAIT,8, 7944, 0.059938,TPCC, 100000, 0.379417,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.800594,0, 0, 0.00176884, 0, 0, 7944, 524, 0, 0,true,true,124907, 0, 2332868
false,0, 0,false, 0.00679331, 0,100000,false, 522,0.5, 0, 0.113256,0,LH_MCSLOCK,50000,WOUND_WAIT,16, 8873, 0.0610734,TPCC, 100000, 0.366956,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.89414,0, 0, 0.00174532, 0, 0, 8873, 522, 0, 0,true,true,111839, 0, 2282742
false,0, 0,false, 0.0184399, 0,100000,false, 982,0.5, 0, 0.134113,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 12571, 0.208399,TPCC, 197961, 0.963224,false, 0.759343,true,0,false,true,false,true,2,true,0, 0, 0, 2.50291,0, 0, 0.0484678, 148521, 0, 12550, 1552, 0, 0,true,true,158185, 0, 24758478
false,0, 0,false, 0.0096502, 0,100000,false, 923,0.5, 0, 0.116332,0,LH_MCSLOCK,50000,WOUND_WAIT,2, 7086, 0.108534,TPCC, 191199, 0.698352,false, 1.7677e-05,true,0,false,true,false,true,2,true,0, 0, 0, 1.36445,0, 0, 0.00366648, 2, 0, 7085, 928, 0, 0,true,true,280258, 0, 18887798
false,0, 0,false, 0.00995249, 0,100000,false, 966,0.5, 0, 0.118976,0,LH_MCSLOCK,50000,WOUND_WAIT,4, 7056, 0.10732,TPCC, 191012, 0.690865,false, 2.416e-06,true,0,false,true,false,true,2,true,0, 0, 0, 1.3578,0, 0, 0.00336627, 1, 0, 7056, 967, 0, 0,true,true,281355, 0, 20893227
false,0, 0,false, 0.0103097, 0,100000,false, 958,0.5, 0, 0.144331,0,LH_MCSLOCK,50000,WOUND_WAIT,8, 7477, 0.112081,TPCC, 196057, 0.701092,false, 2.8689e-05,true,0,false,true,false,true,2,true,0, 0, 0, 1.47636,0, 0, 0.00339457, 5, 0, 7477, 958, 0, 0,true,true,265596, 0, 21882825
false,0, 0,false, 0.0127078, 0,100000,false, 918,0.5, 0, 0.217589,0,LH_MCSLOCK,50000,WOUND_WAIT,16, 9459, 0.111219,TPCC, 180640, 0.791791,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.7215,0, 0, 0.00319871, 0, 0, 9459, 918, 0, 0,true,true,209864, 0, 15334966
false,0, 0,false, 0.078462, 0,100000,false, 1994,0.5, 0, 0.312474,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 24021, 0.479112,TPCC, 396912, 2.08393,false, 5.63902,true,0,false,true,false,true,4,true,0, 0, 0, 9.58405,0, 0, 0.217833, 387945, 0, 23948, 4686, 0, 0,true,true,165655, 0, 44763503
false,0, 0,false, 0.0292379, 0,100000,false, 1898,0.5, 0, 0.26002,0,LH_MCSLOCK,50000,WOUND_WAIT,2, 11513, 0.342914,TPCC, 385955, 1.60924,false, 1.36937,true,0,false,true,false,true,4,true,0, 0, 0, 4.46775,0, 0, 0.0863744, 289274, 0, 11500, 2918, 0, 0,true,true,345548, 0, 42724070
false,0, 0,false, 0.0194139, 0,100000,false, 1838,0.5, 0, 0.251979,0,LH_MCSLOCK,50000,WOUND_WAIT,4, 7326, 0.225256,TPCC, 367794, 1.31731,false, 7.0334e-05,true,0,false,true,false,true,4,true,0, 0, 0, 2.71388,0, 0, 0.00723627, 17, 0, 7326, 1842, 0, 0,true,true,542092, 0, 41967813
false,0, 0,false, 0.0233789, 0,100000,false, 1924,0.5, 0, 0.290786,0,LH_MCSLOCK,50000,WOUND_WAIT,8, 8444, 0.238929,TPCC, 377391, 1.48481,false, 3.6931e-05,true,0,false,true,false,true,4,true,0, 0, 0, 3.21025,0, 0, 0.00729512, 7, 0, 8444, 1926, 0, 0,true,true,470233, 0, 40294194
false,0, 0,false, 0.0243228, 0,100000,false, 1764,0.5, 0, 0.477201,0,LH_MCSLOCK,50000,WOUND_WAIT,16, 9266, 0.236564,TPCC, 351877, 1.51714,false, 1.1002e-05,true,0,false,true,false,true,4,true,0, 0, 0, 3.28513,0, 0, 0.00705252, 4, 0, 9266, 1764, 0, 0,true,true,428448, 0, 40531661
false,0, 0,false, 0.350943, 0,100000,false, 3969,0.5, 0, 0.604775,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 50499, 1.06281,TPCC, 798125, 4.92056,false, 31.8406,true,0,false,true,false,true,8,true,0, 0, 0, 40.5051,0, 0, 0.348501, 839283, 0, 50310, 8255, 0, 0,true,true,157634, 0, 93325992
false,0, 0,false, 0.191899, 0,100000,false, 3851,0.5, 0, 0.694192,0,LH_MCSLOCK,50000,WOUND_WAIT,2, 27646, 1.01309,TPCC, 786760, 4.80241,false, 12.9664,true,0,false,true,false,true,8,true,0, 0, 0, 21.8584,0, 0, 0.534035, 769574, 0, 27538, 10492, 0, 0,true,true,287948, 0, 93611922
false,0, 0,false, 0.0625422, 0,100000,false, 3489,0.5, 0, 0.57068,0,LH_MCSLOCK,50000,WOUND_WAIT,4, 13733, 0.766634,TPCC, 692059, 3.47907,false, 2.96411,true,0,false,true,false,true,8,true,0, 0, 0, 9.55729,0, 0, 0.140669, 522043, 0, 13719, 5077, 0, 0,true,true,579293, 0, 79117214
false,0, 0,false, 0.0485718, 0,100000,false, 3460,0.5, 0, 0.697375,0,LH_MCSLOCK,50000,WOUND_WAIT,8, 9630, 0.556692,TPCC, 702049, 3.17726,false, 0.00015935,true,0,false,true,false,true,8,true,0, 0, 0, 6.80929,0, 0, 0.0198833, 35, 0, 9629, 3476, 0, 0,true,true,824814, 0, 89391194
false,0, 0,false, 0.0517545, 0,100000,false, 3538,0.5, 0, 0.990419,0,LH_MCSLOCK,50000,WOUND_WAIT,16, 10147, 0.558887,TPCC, 708321, 3.3403,false, 0.000138806,true,0,false,true,false,true,8,true,0, 0, 0, 7.23931,0, 0, 0.0189827, 16, 0, 10147, 3550, 0, 0,true,true,782750, 0, 83993743
false,0, 0,false, 1.26449, 0,100000,false, 8011,0.5, 0, 1.08533,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 98643, 2.25509,TPCC, 1598053, 10.2693,false, 140.559,true,0,false,true,false,true,16,true,0, 0, 0, 158.432,0, 0, 0.461749, 1687221, 0, 98349, 13518, 0, 0,true,true,161387, 0, 187032536
false,0, 0,false, 0.717018, 0,100000,false, 8124,0.5, 0, 1.2,0,LH_MCSLOCK,50000,WOUND_WAIT,2, 50915, 2.07022,TPCC, 1587652, 9.47729,false, 63.9723,true,0,false,true,false,true,16,true,0, 0, 0, 81.2554,0, 0, 0.711303, 1669186, 0, 50727, 16844, 0, 0,true,true,312625, 0, 189683399
false,0, 0,false, 0.329252, 0,100000,false, 7253,0.5, 0, 1.13267,0,LH_MCSLOCK,50000,WOUND_WAIT,4, 25624, 1.58795,TPCC, 1450959, 7.81343,false, 22.1012,true,0,false,true,false,true,16,true,0, 0, 0, 37.3675,0, 0, 1.0458, 1415746, 0, 25526, 20323, 0, 0,true,true,621272, 0, 190222579
false,0, 0,false, 0.147364, 0,100000,false, 6790,0.5, 0, 1.50947,0,LH_MCSLOCK,50000,WOUND_WAIT,8, 16802, 1.61462,TPCC, 1354596, 8.08287,false, 7.31964,true,0,false,true,false,true,16,true,0, 0, 0, 22.8845,0, 0, 0.25889, 1030430, 0, 16785, 9734, 0, 0,true,true,947083, 0, 175961277
false,0, 0,false, 0.114212, 0,100000,false, 6771,0.5, 0, 1.97214,0,LH_MCSLOCK,50000,WOUND_WAIT,16, 11525, 1.26337,TPCC, 1360219, 7.27873,false, 0.000469947,true,0,false,true,false,true,16,true,0, 0, 0, 15.7904,0, 0, 0.0309241, 71, 0, 11524, 6799, 0, 0,true,true,1.37827e+06, 0, 158703478
false,0, 0,false, 5.19202, 0,100000,false, 15752,0.5, 0, 2.08824,0,LH_MCSLOCK,50000,WOUND_WAIT,1, 196608, 4.76913,TPCC, 3196518, 21.9998,false, 591.707,true,0,false,true,false,true,32,true,0, 0, 0, 631.585,0, 0, 0.931976, 3374361, 0, 195961, 26903, 0, 0,true,true,161955, 0, 382240327
